booking_id,user_id,session_id,search_id,booking_ts,route_id,airline_code,travel_date,booking_window_days,price,coupon_code,discount_amount,booking_status,payment_method,is_new_user_booking,user_segment,is_problem_period
BKG_003889,USR_02950,SES_0013260,SCH_0012771,2024-07-24 14:20:00,ROUTE_DEL-BOM,AI,2024-08-02,9,6933,,0,confirmed,netbanking,False,returning_organic,True
BKG_003890,USR_02950,SES_0013262,SCH_0012774,2024-07-18 10:54:00,ROUTE_DEL-BLR,AI,2024-08-07,20,7294,PMT100,500,abandoned,UPI,False,returning_organic,True
BKG_003891,USR_02953,SES_0013274,SCH_0012781,2024-07-06 17:45:00,ROUTE_IXC-DEL,G8,2024-08-15,40,4247,,0,confirmed,credit_card,False,returning_organic,True
BKG_003892,USR_02953,SES_0013274,SCH_0012782,2024-07-06 17:39:00,ROUTE_JAI-DEL,G8,2024-08-01,26,4450,MONSOON30,600,confirmed,UPI,False,returning_organic,True
BKG_003893,USR_02953,SES_0013278,SCH_0012784,2024-08-13 14:33:00,ROUTE_IXC-DEL,AI,2024-08-21,8,4525,,0,confirmed,UPI,False,returning_organic,True
BKG_003894,USR_02954,SES_0013281,SCH_0012789,2024-07-26 21:30:00,ROUTE_BOM-HYD,SG,2024-07-28,2,3892,,0,confirmed,UPI,False,returning_organic,True
BKG_003895,USR_02954,SES_0013285,SCH_0012792,2024-07-21 16:13:00,ROUTE_DEL-BLR,UK,2024-07-22,1,6745,PMT100,500,confirmed,UPI,False,returning_organic,True
BKG_003896,USR_02955,SES_0013287,SCH_0012794,2024-06-15 19:05:00,ROUTE_DEL-BOM,G8,2024-06-21,6,8977,,0,confirmed,UPI,False,returning_organic,False
BKG_003897,USR_02955,SES_0013288,SCH_0012795,2024-08-30 12:32:00,ROUTE_LKO-DEL,6E,2024-10-14,45,4580,PMT100,600,confirmed,debit_card,False,returning_organic,True
BKG_003898,USR_02955,SES_0013291,SCH_0012797,2024-07-08 10:59:00,ROUTE_JAI-DEL,6E,2024-07-11,3,4694,MONSOON30,600,confirmed,UPI,False,returning_organic,True
BKG_003899,USR_02955,SES_0013292,SCH_0012798,2024-06-23 10:03:00,ROUTE_JAI-DEL,SG,2024-07-09,16,8399,,0,confirmed,UPI,False,returning_organic,False
BKG_003900,USR_02955,SES_0013292,SCH_0012799,2024-06-23 10:05:00,ROUTE_BOM-BLR,6E,2024-09-01,70,5631,FIRST200,300,confirmed,UPI,False,returning_organic,False
BKG_003901,USR_02956,SES_0013293,SCH_0012800,2024-08-12 15:37:00,ROUTE_BLR-HYD,G8,2024-08-25,13,5267,,0,confirmed,UPI,True,new_organic,True
BKG_003902,USR_02957,SES_0013294,SCH_0012802,2024-07-04 11:30:00,ROUTE_BOM-HYD,UK,2024-07-05,1,6247,,0,confirmed,UPI,False,returning_organic,True
BKG_003903,USR_02957,SES_0013295,SCH_0012803,2024-07-01 17:20:00,ROUTE_BOM-BLR,SG,2024-07-02,1,7320,,0,confirmed,netbanking,False,returning_organic,True
BKG_003904,USR_02957,SES_0013298,SCH_0012805,2024-08-13 08:53:00,ROUTE_DEL-HYD,6E,2024-08-21,8,5077,PMT100,1000,confirmed,UPI,False,returning_organic,True
BKG_003905,USR_02957,SES_0013299,SCH_0012807,2024-06-22 15:21:00,ROUTE_DEL-BOM,AI,2024-07-21,29,5423,,0,confirmed,debit_card,False,returning_organic,False
BKG_003906,USR_02959,SES_0013302,SCH_0012811,2024-07-10 16:29:00,ROUTE_DEL-BOM,SG,2024-07-14,4,5026,,0,confirmed,UPI,False,returning_organic,True
BKG_003907,USR_02959,SES_0013304,SCH_0012814,2024-07-15 12:17:00,ROUTE_BOM-HYD,UK,2024-07-16,1,7976,,800,confirmed,debit_card,False,returning_organic,True
BKG_003908,USR_02959,SES_0013306,SCH_0012816,2024-07-28 16:46:00,ROUTE_DEL-BOM,SG,2024-08-03,6,8155,,0,abandoned,UPI,False,returning_organic,True
BKG_003909,USR_02960,SES_0013308,SCH_0012821,2024-06-25 17:27:00,ROUTE_BOM-BLR,6E,2024-06-26,1,5795,,0,confirmed,credit_card,True,new_organic,False
BKG_003910,USR_02961,SES_0013315,SCH_0012827,2024-07-02 16:42:00,ROUTE_IXC-DEL,SG,2024-07-04,2,8300,PMT100,500,failed,UPI,False,returning_organic,True
BKG_003911,USR_02962,SES_0013316,SCH_0012828,2024-04-07 14:52:00,ROUTE_BLR-HYD,SG,2024-04-17,10,7176,,0,confirmed,debit_card,False,corporate,False
BKG_003912,USR_02962,SES_0013316,SCH_0012829,2024-04-07 14:44:00,ROUTE_DEL-BOM,AI,2024-04-16,9,4917,MONSOON30,300,abandoned,debit_card,False,corporate,False
BKG_003913,USR_02962,SES_0013318,SCH_0012830,2024-07-24 22:27:00,ROUTE_BLR-HYD,6E,2024-08-05,12,4507,FIRST200,800,abandoned,UPI,False,corporate,True
BKG_003914,USR_02963,SES_0013322,SCH_0012832,2024-06-18 18:19:00,ROUTE_DEL-BLR,I5,2024-07-06,18,7365,,0,confirmed,debit_card,False,returning_organic,False
BKG_003915,USR_02964,SES_0013325,SCH_0012837,2024-06-23 10:38:00,ROUTE_DEL-BOM,AI,2024-06-27,4,4409,,0,confirmed,UPI,True,new_organic,False
BKG_003916,USR_02966,SES_0013331,SCH_0012845,2024-08-19 13:42:00,ROUTE_DEL-JAI,6E,2024-09-14,26,8177,,0,confirmed,credit_card,False,returning_organic,True
BKG_003917,USR_02966,SES_0013332,SCH_0012846,2024-07-09 17:34:00,ROUTE_DEL-BOM,6E,2024-09-05,58,5257,FIRST200,400,confirmed,credit_card,False,returning_organic,True
BKG_003918,USR_02966,SES_0013334,SCH_0012849,2024-07-23 14:02:00,ROUTE_DEL-BOM,I5,2024-07-25,2,6895,FLASH40,400,failed,UPI,False,returning_organic,True
BKG_003919,USR_02966,SES_0013335,SCH_0012850,2024-08-23 10:26:00,ROUTE_BOM-BLR,AI,2024-08-29,6,4900,PMT100,800,confirmed,credit_card,False,returning_organic,True
BKG_003920,USR_02966,SES_0013337,SCH_0012853,2024-07-23 16:37:00,ROUTE_BOM-HYD,6E,2024-07-31,8,8188,,0,confirmed,debit_card,False,returning_organic,True
BKG_003921,USR_02966,SES_0013337,SCH_0012854,2024-07-23 16:36:00,ROUTE_DEL-BLR,SG,2024-07-28,5,8170,,0,confirmed,credit_card,False,returning_organic,True
BKG_003922,USR_02967,SES_0013339,SCH_0012855,2024-07-31 14:35:00,ROUTE_IXC-DEL,SG,2024-08-01,1,7653,,0,confirmed,credit_card,False,returning_organic,True
BKG_003923,USR_02967,SES_0013342,SCH_0012861,2024-08-23 15:56:00,ROUTE_BHO-BOM,SG,2024-09-05,13,7900,,0,confirmed,UPI,False,returning_organic,True
BKG_003924,USR_02968,SES_0013345,SCH_0012863,2024-06-09 20:21:00,ROUTE_DEL-BOM,SG,2024-06-18,9,4978,,0,abandoned,UPI,False,returning_organic,False
BKG_003925,USR_02968,SES_0013347,SCH_0012866,2024-07-08 15:23:00,ROUTE_LKO-DEL,UK,2024-07-13,5,3593,,500,confirmed,UPI,False,returning_organic,True
BKG_003926,USR_02969,SES_0013349,SCH_0012867,2024-08-01 22:05:00,ROUTE_DEL-JAI,6E,2024-09-13,43,3969,,0,failed,UPI,False,returning_organic,True
BKG_003927,USR_02969,SES_0013351,SCH_0012868,2024-05-20 11:51:00,ROUTE_DEL-JAI,6E,2024-06-20,31,6140,,0,confirmed,debit_card,False,returning_organic,False
BKG_003928,USR_02970,SES_0013354,SCH_0012871,2024-06-08 11:44:00,ROUTE_LKO-DEL,SG,2024-07-04,26,5972,,0,confirmed,UPI,False,returning_organic,False
BKG_003929,USR_02970,SES_0013354,SCH_0012872,2024-06-08 11:39:00,ROUTE_DEL-BLR,6E,2024-06-15,7,5442,FIRST200,200,abandoned,credit_card,False,returning_organic,False
BKG_003930,USR_02971,SES_0013357,SCH_0012874,2024-08-20 11:34:00,ROUTE_BHO-BOM,AI,2024-08-24,4,4462,,0,confirmed,wallet,False,returning_organic,True
BKG_003931,USR_02971,SES_0013357,SCH_0012875,2024-08-20 11:33:00,ROUTE_DEL-BLR,6E,2024-09-11,22,5175,FLASH40,500,confirmed,debit_card,False,returning_organic,True
BKG_003931,USR_02971,SES_0013357,SCH_0012875,2024-08-20 11:33:00,ROUTE_DEL-BLR,6E,2024-09-11,22,5175,FLASH40,500,confirmed,debit_card,False,returning_organic,True
BKG_003932,USR_02971,SES_0013358,SCH_0012876,2024-06-22 12:58:00,ROUTE_IXC-DEL,6E,2024-07-08,16,6877,,0,confirmed,UPI,False,returning_organic,False
BKG_003933,USR_02971,SES_0013359,SCH_0012877,2024-06-25 19:01:00,ROUTE_LKO-DEL,AI,2024-07-05,10,5763,,400,confirmed,wallet,False,returning_organic,False
BKG_003934,USR_02972,SES_0013364,SCH_0012881,2024-06-10 22:53:00,ROUTE_LKO-DEL,AI,2024-06-17,7,6701,,0,abandoned,UPI,False,returning_organic,False
BKG_003935,USR_02975,SES_0013382,SCH_0012894,2024-08-06 15:11:00,ROUTE_DEL-BOM,UK,2024-08-19,13,7281,SAVE500,500,confirmed,credit_card,False,corporate,True
BKG_003936,USR_02975,SES_0013382,SCH_0012895,2024-08-06 15:11:00,ROUTE_DEL-BOM,6E,2024-08-11,5,8253,,0,abandoned,UPI,False,corporate,True
BKG_003937,USR_02975,SES_0013383,SCH_0012896,2024-07-01 16:30:00,ROUTE_DEL-HYD,G8,2024-07-14,13,8270,SAVE500,400,confirmed,credit_card,False,corporate,True
BKG_003938,USR_02976,SES_0013386,SCH_0012900,2024-08-01 13:32:00,ROUTE_DEL-BOM,AI,2024-08-21,20,8255,MONSOON30,400,confirmed,netbanking,False,returning_organic,True
BKG_003939,USR_02976,SES_0013388,SCH_0012904,2024-08-29 22:46:00,ROUTE_DEL-BOM,6E,2024-09-01,3,4622,FLASH40,600,confirmed,credit_card,False,returning_organic,True
BKG_003940,USR_02976,SES_0013388,SCH_0012905,2024-08-29 22:47:00,ROUTE_BLR-HYD,UK,2024-10-17,49,8822,MONSOON30,500,confirmed,debit_card,False,returning_organic,True
BKG_003941,USR_02979,SES_0013394,SCH_0012910,2024-07-03 15:20:00,ROUTE_DEL-JAI,6E,2024-07-04,1,5912,,0,abandoned,wallet,False,returning_organic,True
BKG_003942,USR_02979,SES_0013396,SCH_0012911,2024-07-22 19:32:00,ROUTE_BOM-BLR,SG,2024-08-02,11,4558,FLASH40,800,confirmed,UPI,False,returning_organic,True
BKG_003943,USR_02981,SES_0013401,SCH_0012914,2024-06-11 14:53:00,ROUTE_DEL-HYD,G8,2024-06-19,8,7104,SAVE500,200,abandoned,debit_card,False,returning_organic,False
BKG_003944,USR_02982,SES_0013404,SCH_0012916,2024-07-02 14:26:00,ROUTE_BOM-BLR,SG,2024-07-07,5,7172,,0,confirmed,UPI,False,returning_organic,True
BKG_003945,USR_02983,SES_0013411,SCH_0012924,2024-07-26 17:19:00,ROUTE_BLR-HYD,6E,2024-09-16,52,7718,,0,abandoned,UPI,False,returning_organic,True
BKG_003946,USR_02983,SES_0013412,SCH_0012925,2024-06-09 11:36:00,ROUTE_BLR-HYD,6E,2024-07-29,50,8402,,0,confirmed,debit_card,False,returning_organic,False
BKG_003947,USR_02983,SES_0013413,SCH_0012926,2024-06-05 13:59:00,ROUTE_DEL-HYD,UK,2024-06-06,1,5745,,0,confirmed,UPI,False,returning_organic,False
BKG_003948,USR_02984,SES_0013414,SCH_0012927,2024-08-07 10:48:00,ROUTE_BOM-HYD,SG,2024-08-12,5,5493,,0,confirmed,debit_card,True,new_organic,True
BKG_003949,USR_02984,SES_0013415,SCH_0012929,2024-07-29 10:15:00,ROUTE_DEL-GOI,6E,2024-08-19,21,4557,,0,confirmed,UPI,True,new_organic,True
BKG_003950,USR_02984,SES_0013416,SCH_0012931,2024-07-07 16:59:00,ROUTE_DEL-GOI,AI,2024-09-26,81,3943,,0,abandoned,UPI,True,new_organic,True
BKG_003951,USR_02985,SES_0013420,SCH_0012934,2024-06-17 12:38:00,ROUTE_JAI-DEL,6E,2024-07-28,41,8940,,0,confirmed,debit_card,False,returning_organic,False
BKG_003952,USR_02985,SES_0013421,SCH_0012936,2024-05-22 09:56:00,ROUTE_LKO-DEL,SG,2024-06-11,20,3660,FIRST200,400,abandoned,debit_card,False,returning_organic,False
BKG_003953,USR_02987,SES_0013429,SCH_0012941,2024-07-21 11:34:00,ROUTE_IXC-DEL,UK,2024-08-13,23,4826,,600,failed,UPI,False,returning_organic,True
BKG_003954,USR_02987,SES_0013431,SCH_0012944,2024-06-30 10:04:00,ROUTE_JAI-DEL,UK,2024-07-04,4,7333,,0,abandoned,UPI,False,returning_organic,False
BKG_003955,USR_02987,SES_0013432,SCH_0012945,2024-07-18 13:28:00,ROUTE_JAI-DEL,6E,2024-07-25,7,7080,,0,confirmed,netbanking,False,returning_organic,True
BKG_003956,USR_02987,SES_0013432,SCH_0012946,2024-07-18 13:31:00,ROUTE_IXC-DEL,I5,2024-08-03,16,7239,,0,confirmed,UPI,False,returning_organic,True
BKG_003957,USR_02988,SES_0013435,SCH_0012949,2024-08-17 20:58:00,ROUTE_BOM-HYD,6E,2024-10-10,54,7075,,0,abandoned,credit_card,False,returning_organic,True
BKG_003958,USR_02989,SES_0013441,SCH_0012954,2024-04-28 21:41:00,ROUTE_BOM-HYD,6E,2024-07-05,68,5627,,0,confirmed,UPI,False,returning_organic,False
BKG_003959,USR_02989,SES_0013441,SCH_0012955,2024-04-28 21:44:00,ROUTE_BOM-COK,6E,2024-06-09,42,3709,,0,confirmed,UPI,False,returning_organic,False
BKG_003960,USR_02991,SES_0013446,SCH_0012960,2024-07-31 15:42:00,ROUTE_BLR-HYD,AI,2024-08-19,19,7156,,600,abandoned,UPI,False,returning_organic,True
BKG_003961,USR_02992,SES_0013453,SCH_0012969,2024-06-01 11:38:00,ROUTE_DEL-HYD,6E,2024-07-23,52,8670,,0,confirmed,credit_card,True,new_organic,False
BKG_003962,USR_02993,SES_0013456,SCH_0012971,2024-07-25 18:29:00,ROUTE_DEL-JAI,UK,2024-08-07,13,7355,PMT100,500,confirmed,debit_card,False,corporate,True
BKG_003963,USR_02993,SES_0013456,SCH_0012972,2024-07-25 18:28:00,ROUTE_BLR-MYQ,G8,2024-08-09,15,7498,FIRST200,400,confirmed,UPI,False,corporate,True
BKG_003964,USR_02993,SES_0013457,SCH_0012973,2024-06-27 17:58:00,ROUTE_DEL-GOI,6E,2024-07-14,17,6356,,400,confirmed,UPI,False,corporate,False
BKG_003965,USR_02994,SES_0013461,SCH_0012977,2024-07-23 12:16:00,ROUTE_BOM-HYD,SG,2024-07-28,5,6205,,0,failed,UPI,False,returning_organic,True
BKG_003966,USR_02994,SES_0013463,SCH_0012980,2024-05-26 18:36:00,ROUTE_DEL-BLR,AI,2024-06-13,18,4976,,0,confirmed,netbanking,False,returning_organic,False
BKG_003967,USR_02994,SES_0013467,SCH_0012982,2024-06-27 10:28:00,ROUTE_DEL-BOM,SG,2024-07-08,11,6762,,0,confirmed,UPI,False,returning_organic,False
BKG_003968,USR_02994,SES_0013467,SCH_0012983,2024-06-27 10:23:00,ROUTE_DEL-BLR,SG,2024-07-03,6,3994,,0,abandoned,netbanking,False,returning_organic,False
BKG_003969,USR_02995,SES_0013469,SCH_0012986,2024-08-06 10:59:00,ROUTE_BLR-HYD,G8,2024-08-16,10,3818,FIRST200,500,confirmed,UPI,False,returning_organic,True
BKG_003970,USR_02995,SES_0013471,SCH_0012988,2024-05-24 12:12:00,ROUTE_BOM-HYD,SG,2024-06-13,20,7950,,0,abandoned,UPI,False,returning_organic,False
BKG_003971,USR_02997,SES_0013482,SCH_0012998,2024-07-21 22:10:00,ROUTE_DEL-HYD,SG,2024-07-30,9,5749,FLASH40,1000,abandoned,UPI,True,new_organic,True
BKG_003972,USR_02999,SES_0013484,SCH_0013003,2024-06-28 10:35:00,ROUTE_DEL-GOI,UK,2024-07-04,6,3732,SAVE500,400,confirmed,UPI,False,returning_organic,False
BKG_003973,USR_03002,SES_0013494,SCH_0013011,2024-05-22 19:02:00,ROUTE_DEL-BOM,AI,2024-06-12,21,8472,,0,confirmed,netbanking,True,new_organic,False
BKG_003974,USR_03003,SES_0013498,SCH_0013014,2024-07-18 14:44:00,ROUTE_BLR-HYD,6E,2024-08-07,20,6485,SAVE500,500,confirmed,debit_card,False,returning_organic,True
BKG_003975,USR_03004,SES_0013501,SCH_0013016,2024-07-28 12:10:00,ROUTE_JAI-DEL,AI,2024-08-15,18,8735,FIRST200,1000,pending,netbanking,False,returning_organic,True
BKG_003976,USR_03004,SES_0013501,SCH_0013018,2024-07-28 12:04:00,ROUTE_JAI-DEL,6E,2024-08-16,19,6224,SAVE500,800,confirmed,UPI,False,returning_organic,True
BKG_003977,USR_03004,SES_0013504,SCH_0013021,2024-08-21 18:49:00,ROUTE_DEL-BOM,AI,2024-08-23,2,5438,,0,confirmed,credit_card,False,returning_organic,True
BKG_003978,USR_03004,SES_0013505,SCH_0013023,2024-08-09 12:26:00,ROUTE_JAI-DEL,AI,2024-08-16,7,4019,FIRST200,500,abandoned,wallet,False,returning_organic,True
BKG_003979,USR_03005,SES_0013507,SCH_0013024,2024-07-28 20:53:00,ROUTE_JAI-DEL,AI,2024-07-29,1,5197,MONSOON30,600,abandoned,credit_card,False,returning_organic,True
BKG_003980,USR_03005,SES_0013509,SCH_0013026,2024-07-29 12:43:00,ROUTE_JAI-DEL,G8,2024-08-05,7,4947,PMT100,800,confirmed,debit_card,False,returning_organic,True
BKG_003981,USR_03007,SES_0013511,SCH_0013031,2024-08-18 10:31:00,ROUTE_DEL-GOI,AI,2024-10-12,55,3849,MONSOON30,400,abandoned,debit_card,False,returning_organic,True
BKG_003982,USR_03009,SES_0013522,SCH_0013038,2024-08-05 15:53:00,ROUTE_DEL-GOI,UK,2024-08-10,5,3976,,0,confirmed,debit_card,False,returning_organic,True
BKG_003983,USR_03010,SES_0013526,SCH_0013041,2024-08-28 13:55:00,ROUTE_DEL-HYD,6E,2024-09-19,22,5494,,500,confirmed,UPI,True,new_organic,True
BKG_003984,USR_03011,SES_0013532,SCH_0013043,2024-07-15 13:40:00,ROUTE_DEL-GOI,AI,2024-07-25,10,7610,,0,failed,netbanking,False,corporate,True
BKG_003985,USR_03011,SES_0013532,SCH_0013043,2024-07-15 13:45:00,ROUTE_DEL-GOI,SG,2024-07-25,10,7610,,0,confirmed,UPI,False,corporate,True
BKG_003986,USR_03012,SES_0013537,SCH_0013046,2024-07-10 14:28:00,ROUTE_DEL-BOM,6E,2024-07-24,14,5724,,0,confirmed,debit_card,False,returning_organic,True
BKG_003987,USR_03013,SES_0013538,SCH_0013049,2024-08-24 18:21:00,ROUTE_DEL-GOI,AI,2024-09-01,8,5727,FLASH40,1000,confirmed,debit_card,False,returning_organic,True
BKG_003988,USR_03013,SES_0013540,SCH_0013051,2024-08-02 22:25:00,ROUTE_DEL-JAI,I5,2024-08-14,12,4196,FIRST200,800,confirmed,debit_card,False,returning_organic,True
BKG_003989,USR_03014,SES_0013546,SCH_0013057,2024-08-18 16:02:00,ROUTE_BLR-HYD,6E,2024-09-01,14,6871,,0,abandoned,UPI,False,returning_organic,True
BKG_003990,USR_03016,SES_0013552,SCH_0013064,2024-07-26 13:24:00,ROUTE_IXC-DEL,G8,2024-09-06,42,6530,FIRST200,600,confirmed,debit_card,False,returning_organic,True
BKG_003991,USR_03017,SES_0013558,SCH_0013066,2024-05-20 10:34:00,ROUTE_DEL-BLR,6E,2024-06-08,19,5523,,0,confirmed,debit_card,False,returning_organic,False
BKG_003992,USR_03017,SES_0013559,SCH_0013067,2024-08-21 14:32:00,ROUTE_DEL-BLR,6E,2024-09-25,35,7650,,0,confirmed,UPI,False,returning_organic,True
BKG_003993,USR_03017,SES_0013561,SCH_0013069,2024-06-01 11:42:00,ROUTE_BLR-HYD,UK,2024-06-14,13,6357,,0,confirmed,credit_card,False,returning_organic,False
BKG_003994,USR_03018,SES_0013565,SCH_0013071,2024-08-15 10:27:00,ROUTE_DEL-BOM,I5,2024-08-16,1,6486,,0,abandoned,netbanking,False,returning_organic,True
BKG_003995,USR_03019,SES_0013573,SCH_0013079,2024-06-10 22:07:00,ROUTE_BLR-MYQ,AI,2024-07-10,30,5872,,0,confirmed,wallet,True,new_organic,False
BKG_003996,USR_03019,SES_0013573,SCH_0013081,2024-06-10 22:09:00,ROUTE_BLR-HYD,6E,2024-06-11,1,8455,FIRST200,400,confirmed,UPI,True,new_organic,False
BKG_003997,USR_03021,SES_0013579,SCH_0013087,2024-06-03 16:47:00,ROUTE_IXC-DEL,SG,2024-06-06,3,5747,,0,confirmed,netbanking,False,returning_organic,False
BKG_003998,USR_03021,SES_0013581,SCH_0013089,2024-05-13 22:08:00,,UK,2024-05-22,9,7428,,0,confirmed,debit_card,False,returning_organic,False
BKG_003998,USR_03021,SES_0013581,SCH_0013089,2024-05-13 22:08:00,,UK,2024-05-22,9,7428,,0,confirmed,debit_card,False,returning_organic,False
BKG_003999,USR_03023,SES_0013589,SCH_0013097,2024-06-29 11:27:00,ROUTE_BLR-HYD,6E,2024-07-03,4,3830,FLASH40,200,confirmed,credit_card,False,returning_organic,False
BKG_004000,USR_03023,SES_0013591,SCH_0013101,2024-08-29 20:44:00,ROUTE_DEL-BLR,AI,2024-09-10,12,8255,SAVE500,1000,abandoned,UPI,False,returning_organic,True
BKG_004001,USR_03023,SES_0013592,SCH_0013102,2024-08-04 11:26:00,ROUTE_BOM-HYD,6E,2024-10-12,69,8140,PMT100,800,confirmed,UPI,False,returning_organic,True
BKG_004002,USR_03024,SES_0013595,SCH_0013105,2024-07-16 11:33:00,ROUTE_BLR-MYQ,SG,2024-07-19,3,4894,,0,failed,UPI,False,returning_organic,True
BKG_004003,USR_03024,SES_0013595,SCH_0013106,2024-07-16 11:36:00,ROUTE_BOM-COK,SG,2024-07-19,3,6716,,0,confirmed,UPI,False,returning_organic,True
BKG_004004,USR_03024,SES_0013597,SCH_0013108,2024-08-02 09:50:00,ROUTE_DEL-HYD,6E,2024-08-04,2,6609,,0,failed,UPI,False,returning_organic,True
BKG_004005,USR_03024,SES_0013599,SCH_0013110,2024-08-29 17:28:00,ROUTE_DEL-GOI,SG,2024-09-20,22,8343,PMT100,600,confirmed,credit_card,False,returning_organic,True
BKG_004006,USR_03024,SES_0013601,SCH_0013112,2024-07-10 16:05:00,ROUTE_DEL-GOI,AI,2024-07-24,14,6746,PMT100,1000,confirmed,UPI,False,returning_organic,True
BKG_004007,USR_03025,SES_0013605,SCH_0013116,2024-07-02 16:29:00,ROUTE_DEL-BOM,AI,2024-07-18,16,6123,MONSOON30,500,confirmed,UPI,False,returning_organic,True
BKG_004008,USR_03026,SES_0013608,SCH_0013121,2024-05-29 12:14:00,ROUTE_BHO-BOM,6E,2024-07-17,49,8433,,0,abandoned,credit_card,False,returning_organic,False
BKG_004009,USR_03026,SES_0013613,SCH_0013128,2024-07-17 09:16:00,ROUTE_IXC-DEL,SG,2024-08-30,44,7474,FLASH40,500,confirmed,UPI,False,returning_organic,True
BKG_004010,USR_03027,SES_0013616,SCH_0013132,2024-07-09 19:34:00,ROUTE_BOM-BLR,UK,2024-07-11,2,7711,,0,confirmed,UPI,False,returning_organic,True
BKG_004011,USR_03030,SES_0013620,SCH_0013135,2024-04-23 10:53:00,ROUTE_DEL-JAI,6E,2024-05-27,34,6657,,0,confirmed,wallet,False,returning_organic,False
BKG_004012,USR_03030,SES_0013621,SCH_0013137,2024-06-18 14:00:00,ROUTE_BOM-COK,SG,2024-07-23,35,5316,,0,abandoned,netbanking,False,returning_organic,False
BKG_004013,USR_03030,SES_0013623,SCH_0013138,2024-04-10 11:13:00,ROUTE_DEL-HYD,UK,2024-04-20,10,4956,,0,abandoned,netbanking,False,returning_organic,False
BKG_004014,USR_03031,SES_0013624,SCH_0013139,2024-07-07 12:59:00,ROUTE_JAI-DEL,UK,2024-08-07,31,4446,FLASH40,400,confirmed,debit_card,False,returning_organic,True
BKG_004015,USR_03032,SES_0013634,SCH_0013144,2024-06-23 15:15:00,ROUTE_BLR-HYD,G8,2024-07-03,10,5970,,0,confirmed,UPI,False,returning_organic,False
BKG_004016,USR_03032,SES_0013636,SCH_0013146,2024-08-19 09:41:00,ROUTE_DEL-BLR,6E,2024-08-20,1,6617,,0,confirmed,UPI,False,returning_organic,True
BKG_004017,USR_03033,SES_0013641,SCH_0013154,2024-06-29 18:23:00,ROUTE_DEL-BLR,6E,2024-07-04,5,4069,,0,confirmed,debit_card,False,returning_organic,False
BKG_004018,USR_03033,SES_0013645,SCH_0013157,2024-06-21 09:31:00,ROUTE_BOM-BLR,UK,2024-06-22,1,7357,,0,confirmed,UPI,False,returning_organic,False
BKG_004019,USR_03034,SES_0013648,SCH_0013162,2024-06-18 14:23:00,ROUTE_DEL-BLR,SG,2024-07-08,20,3735,PMT100,300,confirmed,credit_card,False,returning_organic,False
BKG_004020,USR_03036,SES_0013657,SCH_0013168,2024-08-01 11:22:00,ROUTE_JAI-DEL,6E,2024-08-10,9,8559,,0,confirmed,credit_card,False,returning_organic,True
BKG_004021,USR_03036,SES_0013658,SCH_0013169,2024-08-17 17:58:00,ROUTE_JAI-DEL,SG,2024-08-21,4,8555,FLASH40,400,confirmed,debit_card,False,returning_organic,True
BKG_004022,USR_03036,SES_0013659,SCH_0013170,2024-07-08 16:48:00,ROUTE_LKO-DEL,UK,2024-08-02,25,8361,,0,confirmed,UPI,False,returning_organic,True
BKG_004023,USR_03036,SES_0013661,SCH_0013171,2024-07-30 08:39:00,ROUTE_IXC-DEL,SG,2024-08-16,17,8232,,0,confirmed,credit_card,False,returning_organic,True
BKG_004024,USR_03036,SES_0013662,SCH_0013172,2024-08-10 09:57:00,ROUTE_DEL-BOM,AI,2024-08-11,1,7678,,0,confirmed,UPI,False,returning_organic,True
BKG_004025,USR_03037,SES_0013664,SCH_0013173,2024-06-18 11:19:00,ROUTE_BOM-BLR,I5,2024-07-06,18,7768,,0,confirmed,UPI,False,returning_organic,False
BKG_004026,USR_03037,SES_0013665,SCH_0013176,2024-06-28 15:45:00,ROUTE_DEL-JAI,AI,2024-07-10,12,8487,,0,confirmed,debit_card,False,returning_organic,False
BKG_004027,USR_03037,SES_0013668,SCH_0013177,2024-06-18 15:38:00,ROUTE_BOM-BLR,SG,2024-07-05,17,7874,MONSOON30,200,confirmed,credit_card,False,returning_organic,False
BKG_004028,USR_03044,SES_0013688,SCH_0013189,2024-08-12 08:59:00,ROUTE_BHO-BOM,AI,2024-09-12,31,5605,,600,confirmed,UPI,False,returning_organic,True
BKG_004029,USR_03044,SES_0013688,SCH_0013190,2024-08-12 08:57:00,ROUTE_LKO-DEL,AI,2024-08-13,1,4169,SAVE500,600,confirmed,credit_card,False,returning_organic,True
BKG_004030,USR_03044,SES_0013689,SCH_0013192,2024-08-19 20:08:00,ROUTE_IXC-DEL,UK,2024-08-22,3,8144,,0,abandoned,UPI,False,returning_organic,True
BKG_004031,USR_03044,SES_0013693,SCH_0013197,2024-07-10 23:02:00,ROUTE_IXC-DEL,SG,2024-08-16,37,7592,,0,abandoned,credit_card,False,returning_organic,True
BKG_004032,USR_03044,SES_0013694,SCH_0013198,2024-07-17 14:11:00,ROUTE_JAI-DEL,G8,2024-08-06,20,8077,PMT100,500,confirmed,UPI,False,returning_organic,True
BKG_004033,USR_03045,SES_0013697,SCH_0013200,2024-08-03 16:22:00,ROUTE_DEL-BOM,SG,2024-09-09,37,6314,SAVE500,800,confirmed,UPI,False,returning_organic,True
BKG_004034,USR_03045,SES_0013699,SCH_0013202,2024-06-03 09:50:00,ROUTE_DEL-BOM,6E,2024-06-23,20,4424,SAVE500,200,confirmed,debit_card,False,returning_organic,False
