search_id,session_id,user_id,search_ts,origin_code,destination_code,travel_date,booking_window_days,trip_type,pax_count,results_returned,pmt_cheapest_price,competitor_cheapest_price,price_gap_pct,had_listing_click,route_id,user_segment,is_problem_period
SCH_0018248,SES_0019009,USR_04471,2024-08-16 16:44:00,DEL,BOM,2024-10-06,51,roundtrip,1,7,3781,3303.0,0.144,True,ROUTE_DEL-BOM,returning_organic,True
SCH_0018249,SES_0019011,USR_04472,2024-08-05 11:44:00,LKO,DEL,2024-08-09,4,roundtrip,2,4,5563,5443.0,0.022,False,ROUTE_LKO-DEL,new_organic,True
SCH_0018250,SES_0019014,USR_04473,2024-08-24 15:05:00,BOM,BLR,2024-08-29,5,oneway,1,17,4645,4216.0,0.102,True,ROUTE_BOM-BLR,new_organic,True
SCH_0018251,SES_0019014,USR_04473,2024-08-24 15:08:00,DEL,BOM,2024-09-08,15,roundtrip,2,10,4561,,,False,ROUTE_DEL-BOM,new_organic,True
SCH_0018252,SES_0019015,USR_04473,2024-08-29 18:20:00,DEL,GOI,2024-09-20,22,oneway,1,9,8389,,,False,ROUTE_DEL-GOI,new_organic,True
SCH_0018253,SES_0019018,USR_04474,2024-08-01 16:43:00,BOM,BLR,2024-08-24,23,roundtrip,1,8,7152,6454.0,0.108,False,ROUTE_BOM-BLR,returning_organic,True
SCH_0018254,SES_0019019,USR_04474,2024-08-27 16:21:00,BLR,HYD,2024-09-15,19,roundtrip,1,14,5628,,,True,ROUTE_BLR-HYD,returning_organic,True
SCH_0018255,SES_0019020,USR_04474,2024-08-25 18:02:00,DEL,HYD,2024-09-02,8,roundtrip,2,8,6041,6272.0,-0.037,False,ROUTE_DEL-HYD,returning_organic,True
SCH_0018256,SES_0019021,USR_04474,2024-08-15 11:29:00,DEL,BOM,2024-09-02,18,roundtrip,1,17,3635,3209.0,0.133,True,ROUTE_DEL-BOM,returning_organic,True
SCH_0018257,SES_0019022,USR_04475,2024-08-07 10:31:00,DEL,HYD,2024-10-21,75,roundtrip,1,16,3573,3537.0,0.01,True,ROUTE_DEL-HYD,new_campaign,True
SCH_0018258,SES_0019023,USR_04475,2024-08-19 16:17:00,DEL,HYD,2024-10-03,45,roundtrip,1,7,6069,6007.0,0.01,False,ROUTE_DEL-HYD,new_campaign,True
SCH_0018259,SES_0019026,USR_04476,2024-08-25 21:09:00,BOM,COK,2024-08-29,4,roundtrip,2,11,6614,6571.0,0.006,False,ROUTE_BOM-COK,new_organic,True
SCH_0018260,SES_0019027,USR_04476,2024-08-18 18:05:00,DEL,BOM,2024-08-19,1,oneway,1,12,8457,7326.0,0.154,True,ROUTE_DEL-BOM,new_organic,True
SCH_0018261,SES_0019027,USR_04476,2024-08-18 18:02:00,BLR,MYQ,2024-08-24,6,oneway,1,7,6212,6022.0,0.032,True,ROUTE_BLR-MYQ,new_organic,True
SCH_0018262,SES_0019030,USR_04477,2024-08-14 10:15:00,BOM,BLR,2024-10-01,48,oneway,4,4,7113,6332.0,0.123,True,ROUTE_BOM-BLR,returning_organic,True
SCH_0018263,SES_0019030,USR_04477,2024-08-14 10:16:00,BOM,BLR,2024-08-19,5,oneway,1,16,8711,7950.0,0.096,False,ROUTE_BOM-BLR,returning_organic,True
SCH_0018264,SES_0019031,USR_04477,2024-08-07 09:09:00,DEL,BOM,2024-08-16,9,oneway,2,12,4918,4311.0,0.141,True,ROUTE_DEL-BOM,returning_organic,True
SCH_0018265,SES_0019031,USR_04477,2024-08-07 09:06:00,BOM,BLR,2024-08-12,5,oneway,2,12,6909,6070.0,0.138,False,ROUTE_BOM-BLR,returning_organic,True
SCH_0018266,SES_0019032,USR_04477,2024-07-18 16:27:00,DEL,BOM,2024-07-25,7,roundtrip,2,14,6686,5783.0,0.156,True,ROUTE_DEL-BOM,returning_organic,True
SCH_0018267,SES_0019033,USR_04477,2024-07-29 17:35:00,DEL,BOM,2024-09-06,39,roundtrip,1,4,6551,5688.0,0.152,False,ROUTE_DEL-BOM,returning_organic,True
SCH_0018268,SES_0019033,USR_04477,2024-07-29 17:37:00,BOM,HYD,2024-07-30,1,oneway,1,5,4431,4353.0,0.018,True,ROUTE_BOM-HYD,returning_organic,True
SCH_0018269,SES_0019035,USR_04478,2024-08-23 10:01:00,DEL,BOM,2024-09-12,20,roundtrip,1,15,6989,6251.0,0.118,False,ROUTE_DEL-BOM,returning_organic,True
SCH_0018270,SES_0019036,USR_04478,2024-08-20 15:56:00,DEL,JAI,2024-10-02,43,oneway,1,5,7548,7594.0,-0.006,False,ROUTE_DEL-JAI,returning_organic,True
SCH_0018271,SES_0019036,USR_04478,2024-08-20 16:02:00,BOM,BLR,2024-09-10,21,roundtrip,2,5,4579,4211.0,0.087,False,ROUTE_BOM-BLR,returning_organic,True
SCH_0018272,SES_0019037,USR_04478,2024-08-17 15:33:00,DEL,BLR,2024-09-26,40,oneway,1,9,3922,3381.0,0.16,True,ROUTE_DEL-BLR,returning_organic,True
SCH_0018273,SES_0019038,USR_04478,2024-08-26 11:10:00,DEL,JAI,2024-09-02,7,roundtrip,1,16,3675,3699.0,-0.007,True,ROUTE_DEL-JAI,returning_organic,True
SCH_0018274,SES_0019038,USR_04478,2024-08-26 11:06:00,DEL,GOI,2024-09-04,9,roundtrip,2,15,4329,4454.0,-0.028,True,ROUTE_DEL-GOI,returning_organic,True
SCH_0018275,SES_0019041,USR_04478,2024-08-24 09:18:00,BOM,BLR,2024-09-05,12,oneway,1,10,5922,5132.0,0.154,True,ROUTE_BOM-BLR,returning_organic,True
SCH_0018276,SES_0019043,USR_04479,2024-08-26 16:34:00,BOM,BLR,2024-08-27,1,roundtrip,2,9,7468,6507.0,0.148,False,ROUTE_BOM-BLR,new_campaign,True
SCH_0018277,SES_0019044,USR_04480,2024-08-24 17:40:00,LKO,DEL,2024-08-25,1,oneway,1,17,6377,6066.0,0.051,True,ROUTE_LKO-DEL,new_campaign,True
SCH_0018278,SES_0019046,USR_04481,2024-08-20 12:44:00,JAI,DEL,2024-08-24,4,roundtrip,2,12,6275,6144.0,0.021,False,ROUTE_JAI-DEL,new_organic,True
SCH_0018279,SES_0019046,USR_04481,2024-08-20 12:41:00,BOM,BLR,2024-08-28,8,oneway,2,8,8860,7755.0,0.142,True,ROUTE_BOM-BLR,new_organic,True
SCH_0018280,SES_0019049,USR_04482,2024-08-16 19:55:00,BLR,MYQ,2024-08-21,5,oneway,1,8,7021,6832.0,0.028,True,ROUTE_BLR-MYQ,new_organic,True
SCH_0018281,SES_0019049,USR_04482,2024-08-16 19:55:00,BOM,BLR,2024-09-05,20,oneway,1,5,3877,3507.0,0.105,True,ROUTE_BOM-BLR,new_organic,True
SCH_0018282,SES_0019050,USR_04483,2024-08-19 10:42:00,BOM,BLR,2024-09-29,41,roundtrip,1,17,5021,4641.0,0.082,True,ROUTE_BOM-BLR,new_organic,True
SCH_0018283,SES_0019051,USR_04483,2024-08-22 18:01:00,BOM,BLR,2024-09-13,22,roundtrip,2,13,4539,4192.0,0.083,False,ROUTE_BOM-BLR,new_organic,True
SCH_0018284,SES_0019052,USR_04483,2024-07-24 12:40:00,DEL,BOM,2024-08-07,14,roundtrip,2,10,8839,7765.0,0.138,False,ROUTE_DEL-BOM,new_organic,True
SCH_0018285,SES_0019052,USR_04483,2024-07-24 12:44:00,DEL,BOM,2024-08-13,20,oneway,4,0,6175,5569.0,0.109,False,ROUTE_DEL-BOM,new_organic,True
SCH_0018286,SES_0019052,USR_04483,2024-07-24 12:41:00,BOM,BLR,2024-08-01,8,roundtrip,1,8,8168,7264.0,0.124,False,ROUTE_BOM-BLR,new_organic,True
SCH_0018287,SES_0019053,USR_04484,2024-08-03 11:42:00,DEL,HYD,2024-08-26,23,roundtrip,1,16,6936,6814.0,0.018,False,ROUTE_DEL-HYD,new_campaign,True
SCH_0018288,SES_0019054,USR_04484,2024-07-11 20:39:00,BOM,HYD,2024-08-07,27,roundtrip,2,16,4599,4630.0,-0.007,True,ROUTE_BOM-HYD,new_campaign,True
SCH_0018289,SES_0019055,USR_04484,2024-08-13 12:22:00,BOM,HYD,2024-09-05,23,roundtrip,2,0,7257,7150.0,0.015,True,ROUTE_BOM-HYD,new_campaign,True
SCH_0018290,SES_0019057,USR_04485,2024-08-22 16:17:00,DEL,BLR,2024-09-04,13,roundtrip,2,13,5272,4708.0,0.12,False,ROUTE_DEL-BLR,new_organic,True
SCH_0018291,SES_0019058,USR_04485,2024-07-15 17:57:00,BOM,BLR,2024-07-21,6,roundtrip,1,5,3512,3251.0,0.08,False,ROUTE_BOM-BLR,new_organic,True
SCH_0018292,SES_0019059,USR_04485,2024-08-17 13:45:00,DEL,BOM,2024-08-22,5,roundtrip,1,9,4457,,,True,ROUTE_DEL-BOM,new_organic,True
SCH_0018293,SES_0019059,USR_04485,2024-08-17 13:46:00,DEL,BLR,2024-08-18,1,roundtrip,1,6,5509,4899.0,0.124,False,ROUTE_DEL-BLR,new_organic,True
SCH_0018294,SES_0019059,USR_04485,2024-08-17 13:47:00,DEL,BLR,2024-08-24,7,roundtrip,1,0,8027,7083.0,0.133,False,ROUTE_DEL-BLR,new_organic,True
SCH_0018295,SES_0019060,USR_04485,2024-08-14 13:22:00,DEL,HYD,2024-08-16,2,roundtrip,1,5,8736,8431.0,0.036,True,ROUTE_DEL-HYD,new_organic,True
SCH_0018296,SES_0019063,USR_04487,2024-08-23 17:17:00,BOM,HYD,2024-10-03,41,roundtrip,4,7,6160,,,False,ROUTE_BOM-HYD,new_organic,True
SCH_0018297,SES_0019063,USR_04487,2024-08-23 17:17:00,BOM,BLR,2024-09-18,26,roundtrip,2,16,4507,3926.0,0.148,False,ROUTE_BOM-BLR,new_organic,True
SCH_0018298,SES_0019063,USR_04487,2024-08-23 17:19:00,DEL,HYD,2024-08-29,6,oneway,1,4,5630,5560.0,0.012,False,ROUTE_DEL-HYD,new_organic,True
SCH_0018299,SES_0019065,USR_04487,2024-08-20 18:06:00,BLR,HYD,2024-08-21,1,oneway,3,0,8451,8624.0,-0.02,True,ROUTE_BLR-HYD,new_organic,True
SCH_0018300,SES_0019066,USR_04487,2024-08-27 18:42:00,DEL,HYD,2024-10-02,36,oneway,1,9,6434,6301.0,0.021,False,ROUTE_DEL-HYD,new_organic,True
SCH_0018301,SES_0019067,USR_04488,2024-08-20 14:32:00,BOM,BLR,2024-08-21,1,roundtrip,3,17,5522,4890.0,0.129,True,ROUTE_BOM-BLR,returning_organic,True
SCH_0018302,SES_0019068,USR_04488,2024-08-01 12:49:00,BLR,HYD,2024-08-05,4,roundtrip,1,15,4343,4199.0,0.034,True,ROUTE_BLR-HYD,returning_organic,True
SCH_0018303,SES_0019070,USR_04488,2024-08-15 13:27:00,BOM,HYD,2024-08-16,1,roundtrip,3,12,5005,5001.0,0.001,True,ROUTE_BOM-HYD,returning_organic,True
SCH_0018304,SES_0019073,USR_04490,2024-08-13 10:46:00,BOM,HYD,2024-08-14,1,oneway,1,16,5635,5799.0,-0.028,False,ROUTE_BOM-HYD,new_campaign,True
SCH_0018305,SES_0019074,USR_04490,2024-08-23 12:42:00,DEL,HYD,2024-10-05,43,oneway,1,7,6922,6765.0,0.023,False,ROUTE_DEL-HYD,new_campaign,True
SCH_0018306,SES_0019075,USR_04490,2024-08-20 16:35:00,BOM,BLR,2024-11-09,81,roundtrip,1,5,4357,,,True,ROUTE_BOM-BLR,new_campaign,True
SCH_0018307,SES_0019076,USR_04490,2024-08-06 16:45:00,DEL,BLR,2024-10-19,74,roundtrip,1,14,5958,5213.0,0.143,True,ROUTE_DEL-BLR,new_campaign,True
SCH_0018308,SES_0019078,USR_04491,2024-08-09 11:34:00,BOM,COK,2024-08-17,8,oneway,1,14,7043,7266.0,-0.031,True,ROUTE_BOM-COK,returning_organic,True
SCH_0018309,SES_0019080,USR_04491,2024-08-19 17:48:00,BLR,HYD,2024-08-28,9,oneway,2,6,6077,5874.0,0.035,False,ROUTE_BLR-HYD,returning_organic,True
SCH_0018310,SES_0019081,USR_04491,2024-07-27 17:12:00,DEL,GOI,2024-07-28,1,oneway,1,5,8976,9048.0,-0.008,True,ROUTE_DEL-GOI,returning_organic,True
SCH_0018311,SES_0019081,USR_04491,2024-07-27 17:11:00,BOM,BLR,2024-09-07,42,roundtrip,1,13,4063,3575.0,0.136,True,ROUTE_BOM-BLR,returning_organic,True
SCH_0018312,SES_0019082,USR_04491,2024-08-29 20:24:00,BOM,BLR,2024-08-30,1,oneway,1,0,6975,6061.0,0.151,True,ROUTE_BOM-BLR,returning_organic,True
SCH_0018313,SES_0019083,USR_04491,2024-07-27 13:11:00,DEL,HYD,2024-08-21,25,roundtrip,2,9,5970,6181.0,-0.034,True,ROUTE_DEL-HYD,returning_organic,True
SCH_0018314,SES_0019083,USR_04491,2024-07-27 13:09:00,BOM,COK,2024-07-28,1,roundtrip,2,14,7747,8068.0,-0.04,True,ROUTE_BOM-COK,returning_organic,True
SCH_0018315,SES_0019084,USR_04492,2024-07-27 21:21:00,LKO,DEL,2024-11-03,99,oneway,1,7,5762,5470.0,0.053,True,ROUTE_LKO-DEL,new_campaign,True
SCH_0018316,SES_0019084,USR_04492,2024-07-27 21:22:00,LKO,DEL,2024-07-30,3,oneway,2,14,6629,6791.0,-0.024,False,ROUTE_LKO-DEL,new_campaign,True
SCH_0018317,SES_0019086,USR_04492,2024-08-21 12:40:00,JAI,DEL,2024-09-08,18,oneway,1,17,7215,7063.0,0.021,True,ROUTE_JAI-DEL,new_campaign,True
SCH_0018318,SES_0019086,USR_04492,2024-08-21 12:38:00,IXC,DEL,2024-09-20,30,oneway,1,12,5815,6041.0,-0.037,False,ROUTE_IXC-DEL,new_campaign,True
SCH_0018319,SES_0019087,USR_04492,2024-08-19 12:40:00,DEL,BLR,2024-08-26,7,oneway,1,9,3989,3574.0,0.116,True,ROUTE_DEL-BLR,new_campaign,True
SCH_0018319,SES_0019087,USR_04492,2024-08-19 12:40:00,DEL,BLR,2024-08-26,7,oneway,1,9,3989,3574.0,0.116,True,ROUTE_DEL-BLR,new_campaign,True
SCH_0018320,SES_0019088,USR_04492,2024-08-02 17:57:00,BHO,BOM,2024-10-08,67,oneway,1,5,7644,7430.0,0.029,False,ROUTE_BHO-BOM,new_campaign,True
SCH_0018321,SES_0019089,USR_04493,2024-08-16 17:27:00,DEL,HYD,2024-09-04,19,oneway,1,4,5828,5554.0,0.049,True,ROUTE_DEL-HYD,new_campaign,True
SCH_0018322,SES_0019089,USR_04493,2024-08-16 17:32:00,DEL,HYD,2024-08-18,2,oneway,2,14,6564,6773.0,-0.031,False,ROUTE_DEL-HYD,new_campaign,True
SCH_0018323,SES_0019091,USR_04493,2024-08-22 11:48:00,DEL,HYD,2024-08-29,7,roundtrip,1,6,6144,6087.0,0.009,False,ROUTE_DEL-HYD,new_campaign,True
SCH_0018324,SES_0019093,USR_04494,2024-08-17 19:03:00,JAI,DEL,2024-08-21,4,oneway,4,4,5942,5915.0,0.004,False,ROUTE_JAI-DEL,new_campaign,True
SCH_0018325,SES_0019093,USR_04494,2024-08-17 19:04:00,BOM,BLR,2024-09-04,18,oneway,3,14,6566,5707.0,0.15,False,ROUTE_BOM-BLR,new_campaign,True
SCH_0018326,SES_0019094,USR_04495,2024-08-18 11:34:00,DEL,HYD,2024-09-08,21,oneway,2,13,4878,4962.0,-0.017,False,ROUTE_DEL-HYD,new_campaign,True
SCH_0018327,SES_0019094,USR_04495,2024-08-18 11:34:00,DEL,BOM,2024-11-30,104,oneway,2,14,8432,7472.0,0.128,True,ROUTE_DEL-BOM,new_campaign,True
SCH_0018328,SES_0019095,USR_04495,2024-08-07 12:18:00,BOM,BLR,2024-09-18,42,oneway,2,13,6230,5664.0,0.1,False,ROUTE_BOM-BLR,new_campaign,True
SCH_0018329,SES_0019098,USR_04496,2024-08-22 18:06:00,JAI,DEL,2024-09-26,35,roundtrip,2,6,6835,6620.0,0.032,False,ROUTE_JAI-DEL,new_campaign,True
SCH_0018330,SES_0019099,USR_04496,2024-08-28 11:02:00,IXC,DEL,2024-09-23,26,roundtrip,1,17,7420,7469.0,-0.007,True,ROUTE_IXC-DEL,new_campaign,True
SCH_0018331,SES_0019101,USR_04496,2024-08-25 17:28:00,JAI,DEL,2024-10-03,39,oneway,1,11,3598,3597.0,0.0,False,ROUTE_JAI-DEL,new_campaign,True
SCH_0018332,SES_0019102,USR_04497,2024-08-14 13:52:00,BOM,HYD,2024-08-18,4,oneway,4,16,4605,4710.0,-0.022,True,ROUTE_BOM-HYD,new_organic,True
SCH_0018333,SES_0019103,USR_04497,2024-08-18 18:50:00,BLR,HYD,2024-08-24,6,roundtrip,1,12,7102,6792.0,0.046,True,ROUTE_BLR-HYD,new_organic,True
SCH_0018334,SES_0019103,USR_04497,2024-08-18 18:52:00,BLR,HYD,2024-08-19,1,roundtrip,3,12,4659,4811.0,-0.032,True,ROUTE_BLR-HYD,new_organic,True
SCH_0018335,SES_0019104,USR_04497,2024-08-25 17:02:00,DEL,HYD,2024-09-05,11,oneway,1,16,4994,4746.0,0.052,True,ROUTE_DEL-HYD,new_organic,True
SCH_0018336,SES_0019106,USR_04498,2024-08-23 18:35:00,LKO,DEL,2024-10-06,44,roundtrip,1,6,6322,,,True,ROUTE_LKO-DEL,new_organic,True
SCH_0018337,SES_0019107,USR_04498,2024-08-25 11:32:00,LKO,DEL,2024-10-30,66,roundtrip,1,9,6827,6794.0,0.005,True,ROUTE_LKO-DEL,new_organic,True
SCH_0018338,SES_0019108,USR_04498,2024-08-03 13:27:00,LKO,DEL,2024-08-07,4,oneway,1,8,7097,6854.0,0.035,False,ROUTE_LKO-DEL,new_organic,True
SCH_0018339,SES_0019109,USR_04499,2024-07-31 09:36:00,DEL,JAI,2024-08-01,1,oneway,1,16,8365,8479.0,-0.013,True,ROUTE_DEL-JAI,returning_organic,True
SCH_0018340,SES_0019110,USR_04499,2024-08-06 08:45:00,BOM,BLR,2024-08-13,7,oneway,2,13,8873,7977.0,0.112,False,ROUTE_BOM-BLR,returning_organic,True
SCH_0018341,SES_0019112,USR_04499,2024-08-16 12:50:00,BOM,HYD,2024-08-17,1,oneway,2,10,3718,,,True,ROUTE_BOM-HYD,returning_organic,True
SCH_0018342,SES_0019112,USR_04499,2024-08-16 12:50:00,DEL,GOI,2024-09-24,39,oneway,1,4,6450,6612.0,-0.025,False,ROUTE_DEL-GOI,returning_organic,True
SCH_0018343,SES_0019113,USR_04500,2024-07-20 13:32:00,LKO,DEL,2024-07-29,9,roundtrip,1,16,4562,4472.0,0.02,False,ROUTE_LKO-DEL,returning_organic,True
SCH_0018344,SES_0019118,USR_04500,2024-07-19 19:33:00,BOM,BLR,2024-08-11,23,roundtrip,1,16,5356,4686.0,0.143,True,ROUTE_BOM-BLR,returning_organic,True
SCH_0018345,SES_0019119,USR_04500,2024-08-19 22:29:00,IXC,DEL,2024-08-20,1,roundtrip,1,16,3586,3465.0,0.035,True,ROUTE_IXC-DEL,returning_organic,True
SCH_0018346,SES_0019120,USR_04500,2024-08-25 13:40:00,IXC,DEL,2024-10-04,40,oneway,1,14,8453,8195.0,0.031,False,ROUTE_IXC-DEL,returning_organic,True
SCH_0018347,SES_0019120,USR_04500,2024-08-25 13:44:00,JAI,DEL,2024-08-28,3,oneway,1,9,4124,4050.0,0.018,True,ROUTE_JAI-DEL,returning_organic,True
SCH_0018348,SES_0019121,USR_04501,2024-08-05 11:46:00,BOM,BLR,2024-09-29,55,roundtrip,1,8,5081,4560.0,0.114,True,ROUTE_BOM-BLR,new_campaign,True
SCH_0018349,SES_0019122,USR_04501,2024-08-29 12:02:00,BOM,BLR,2024-09-13,15,roundtrip,1,15,6245,5680.0,0.099,True,ROUTE_BOM-BLR,new_campaign,True
SCH_0018350,SES_0019122,USR_04501,2024-08-29 12:03:00,BLR,HYD,2024-09-12,14,oneway,1,5,6853,,,False,ROUTE_BLR-HYD,new_campaign,True
SCH_0018351,SES_0019124,USR_04501,2024-08-24 18:43:00,DEL,HYD,2024-10-23,60,roundtrip,2,4,8151,8424.0,-0.033,True,ROUTE_DEL-HYD,new_campaign,True
SCH_0018352,SES_0019125,USR_04501,2024-08-23 09:49:00,DEL,HYD,2024-08-24,1,oneway,2,8,8700,8477.0,0.026,False,ROUTE_DEL-HYD,new_campaign,True
SCH_0018353,SES_0019128,USR_04503,2024-08-27 22:02:00,DEL,BLR,2024-09-06,10,roundtrip,3,6,6695,5978.0,0.12,False,ROUTE_DEL-BLR,corporate,True
SCH_0018354,SES_0019128,USR_04503,2024-08-27 22:04:00,DEL,HYD,2024-09-04,8,oneway,1,15,6089,6309.0,-0.035,True,ROUTE_DEL-HYD,corporate,True
SCH_0018355,SES_0019130,USR_04503,2024-08-25 09:20:00,DEL,BLR,2024-09-10,16,oneway,2,9,5537,5094.0,0.087,True,ROUTE_DEL-BLR,corporate,True
SCH_0018356,SES_0019130,USR_04503,2024-08-25 09:21:00,DEL,BLR,2024-09-09,15,oneway,1,13,5416,4900.0,0.105,True,ROUTE_DEL-BLR,corporate,True
SCH_0018357,SES_0019131,USR_04504,2024-08-08 17:16:00,BOM,BLR,2024-09-10,33,oneway,1,0,7231,6361.0,0.137,True,ROUTE_BOM-BLR,new_organic,True
SCH_0018358,SES_0019132,USR_04504,2024-08-30 10:02:00,BLR,HYD,2024-11-17,79,roundtrip,2,12,5659,5416.0,0.045,True,ROUTE_BLR-HYD,new_organic,True
SCH_0018359,SES_0019133,USR_04505,2024-08-30 20:58:00,DEL,HYD,2024-09-01,2,oneway,2,14,7527,7109.0,0.059,True,ROUTE_DEL-HYD,new_organic,True
SCH_0018360,SES_0019133,USR_04505,2024-08-30 20:58:00,DEL,BLR,2024-09-01,2,oneway,2,8,5107,4584.0,0.114,True,ROUTE_DEL-BLR,new_organic,True
SCH_0018361,SES_0019133,USR_04505,2024-08-30 21:01:00,BOM,BLR,2024-11-29,91,oneway,2,7,5277,4884.0,0.08,True,ROUTE_BOM-BLR,new_organic,True
SCH_0018362,SES_0019136,USR_04506,2024-08-28 16:37:00,BOM,BLR,2024-09-11,14,oneway,1,6,5337,4833.0,0.104,True,ROUTE_BOM-BLR,returning_organic,True
SCH_0018363,SES_0019137,USR_04507,2024-08-06 21:30:00,DEL,BOM,2024-08-09,3,oneway,1,14,5188,4796.0,0.082,False,ROUTE_DEL-BOM,new_campaign,True
SCH_0018364,SES_0019139,USR_04507,2024-08-02 15:20:00,BOM,BLR,2024-09-17,46,roundtrip,1,4,4207,3885.0,0.083,True,ROUTE_BOM-BLR,new_campaign,True
SCH_0018365,SES_0019141,USR_04507,2024-08-01 16:22:00,DEL,BOM,2024-08-14,13,oneway,1,15,4484,4011.0,0.118,True,ROUTE_DEL-BOM,new_campaign,True
SCH_0018366,SES_0019141,USR_04507,2024-08-01 16:24:00,BOM,BLR,2024-08-02,1,oneway,2,15,8262,7563.0,0.092,False,ROUTE_BOM-BLR,new_campaign,True
SCH_0018367,SES_0019141,USR_04507,2024-08-01 16:25:00,BLR,HYD,2024-09-21,51,roundtrip,4,4,5730,5566.0,0.029,True,ROUTE_BLR-HYD,new_campaign,True
SCH_0018368,SES_0019142,USR_04508,2024-08-05 12:37:00,DEL,BOM,2024-08-06,1,oneway,2,12,4241,,,True,ROUTE_DEL-BOM,new_organic,True
SCH_0018369,SES_0019142,USR_04508,2024-08-05 12:43:00,BOM,HYD,2024-08-06,1,oneway,2,9,4990,4954.0,0.007,True,ROUTE_BOM-HYD,new_organic,True
SCH_0018370,SES_0019143,USR_04508,2024-08-29 19:32:00,BOM,BLR,2024-08-30,1,roundtrip,2,14,8202,7245.0,0.132,True,ROUTE_BOM-BLR,new_organic,True
SCH_0018371,SES_0019144,USR_04509,2024-07-29 10:06:00,DEL,HYD,2024-08-21,23,roundtrip,3,11,7271,7573.0,-0.04,True,ROUTE_DEL-HYD,new_campaign,True
SCH_0018372,SES_0019144,USR_04509,2024-07-29 10:07:00,DEL,BOM,2024-08-27,29,oneway,2,8,7191,6554.0,0.097,False,ROUTE_DEL-BOM,new_campaign,True
SCH_0018373,SES_0019145,USR_04509,2024-08-03 17:09:00,BOM,HYD,2024-08-04,1,roundtrip,1,9,3764,,,False,ROUTE_BOM-HYD,new_campaign,True
SCH_0018374,SES_0019146,USR_04509,2024-08-13 16:29:00,DEL,HYD,2024-08-26,13,oneway,2,14,7025,6796.0,0.034,False,ROUTE_DEL-HYD,new_campaign,True
SCH_0018375,SES_0019146,USR_04509,2024-08-13 16:33:00,DEL,BOM,2024-08-16,3,oneway,2,7,4497,,,True,ROUTE_DEL-BOM,new_campaign,True
SCH_0018376,SES_0019146,USR_04509,2024-08-13 16:32:00,BOM,BLR,2025-01-05,145,oneway,4,6,7984,,,False,ROUTE_BOM-BLR,new_campaign,True
SCH_0018377,SES_0019147,USR_04510,2024-07-21 11:35:00,BOM,BLR,2024-08-01,11,roundtrip,2,9,4108,3547.0,0.158,False,ROUTE_BOM-BLR,new_organic,True
SCH_0018378,SES_0019147,USR_04510,2024-07-21 11:37:00,DEL,BLR,2024-08-31,41,oneway,1,15,4004,3488.0,0.148,True,ROUTE_DEL-BLR,new_organic,True
SCH_0018379,SES_0019149,USR_04511,2024-08-29 15:40:00,IXC,DEL,2024-09-25,27,roundtrip,3,5,6698,6738.0,-0.006,True,ROUTE_IXC-DEL,new_organic,True
SCH_0018380,SES_0019150,USR_04512,2024-08-25 14:45:00,BOM,BLR,2024-08-29,4,oneway,1,15,5911,5347.0,0.105,True,ROUTE_BOM-BLR,new_organic,True
SCH_0018381,SES_0019152,USR_04512,2024-08-21 09:00:00,LKO,DEL,2024-09-27,37,oneway,1,13,5539,5740.0,-0.035,False,ROUTE_LKO-DEL,new_organic,True
SCH_0018382,SES_0019152,USR_04512,2024-08-21 08:55:00,DEL,BLR,2024-10-07,47,oneway,2,12,3888,3465.0,0.122,False,ROUTE_DEL-BLR,new_organic,True
SCH_0018383,SES_0019154,USR_04513,2024-08-30 16:49:00,BLR,MYQ,2024-09-03,4,oneway,1,13,4423,4254.0,0.04,False,ROUTE_BLR-MYQ,new_organic,True
SCH_0018384,SES_0019155,USR_04513,2024-08-22 12:11:00,DEL,BLR,2024-09-01,10,oneway,1,13,8145,7386.0,0.103,True,ROUTE_DEL-BLR,new_organic,True
SCH_0018385,SES_0019156,USR_04513,2024-08-29 21:04:00,DEL,HYD,2024-10-05,37,oneway,3,9,7464,,,False,ROUTE_DEL-HYD,new_organic,True
SCH_0018386,SES_0019157,USR_04513,2024-08-26 23:05:00,BLR,MYQ,2024-09-13,18,oneway,3,15,7138,7194.0,-0.008,True,ROUTE_BLR-MYQ,new_organic,True
SCH_0018387,SES_0019159,USR_04514,2024-08-25 08:39:00,BOM,BLR,2024-09-07,13,roundtrip,2,9,5614,4927.0,0.139,True,ROUTE_BOM-BLR,new_campaign,True
SCH_0018388,SES_0019160,USR_04514,2024-08-23 21:11:00,DEL,BLR,2024-08-28,5,roundtrip,1,16,4143,3661.0,0.131,True,ROUTE_DEL-BLR,new_campaign,True
SCH_0018389,SES_0019161,USR_04514,2024-08-16 13:18:00,BLR,HYD,2024-09-17,32,oneway,1,9,5633,5619.0,0.002,False,ROUTE_BLR-HYD,new_campaign,True
SCH_0018390,SES_0019162,USR_04515,2024-08-19 16:45:00,DEL,BLR,2024-09-14,26,oneway,4,12,7456,6460.0,0.154,False,ROUTE_DEL-BLR,new_organic,True
SCH_0018391,SES_0019164,USR_04516,2024-08-20 12:40:00,DEL,JAI,2024-08-26,6,oneway,3,12,4993,,,True,ROUTE_DEL-JAI,returning_organic,True
SCH_0018392,SES_0019164,USR_04516,2024-08-20 12:41:00,DEL,HYD,2024-08-22,2,roundtrip,1,12,6272,6460.0,-0.029,True,ROUTE_DEL-HYD,returning_organic,True
