exposure_id,experiment_id,experiment_name,user_id,variant,exposure_ts,platform,app_version,expected_effect
EXP_0009688,EXP_COUPON_GATE,Email Verification Before Coupon,USR_00752,control,2024-08-18 00:00:00,android_app,8.4.1,negative_new_users
EXP_0009689,EXP_COUPON_GATE,Email Verification Before Coupon,USR_04495,treatment,2024-08-18 00:00:00,ios_app,9.1.1,negative_new_users
EXP_0009690,EXP_COUPON_GATE,Email Verification Before Coupon,USR_04277,control,2024-08-09 00:00:00,ios_app,9.1.1,negative_new_users
EXP_0009691,EXP_COUPON_GATE,Email Verification Before Coupon,USR_03709,control,2024-08-11 00:00:00,ios_app,9.1.1,negative_new_users
EXP_0009692,EXP_COUPON_GATE,Email Verification Before Coupon,USR_00697,treatment,2024-08-19 00:00:00,android_app,8.4.2,negative_new_users
EXP_0009693,EXP_COUPON_GATE,Email Verification Before Coupon,USR_00987,control,2024-08-21 00:00:00,android_app,8.4.1,negative_new_users
EXP_0009694,EXP_COUPON_GATE,Email Verification Before Coupon,USR_00198,control,2024-08-09 00:00:00,android_app,8.4.0,negative_new_users
EXP_0009695,EXP_COUPON_GATE,Email Verification Before Coupon,USR_02286,control,2024-08-08 00:00:00,ios_app,9.1.1,negative_new_users
EXP_0009696,EXP_COUPON_GATE,Email Verification Before Coupon,USR_02264,control,2024-08-20 00:00:00,android_app,8.4.1,negative_new_users
EXP_0009697,EXP_COUPON_GATE,Email Verification Before Coupon,USR_03319,control,2024-08-20 00:00:00,android_app,8.4.2,negative_new_users
EXP_0009698,EXP_COUPON_GATE,Email Verification Before Coupon,USR_00995,treatment,2024-08-09 00:00:00,ios_app,9.1.1,negative_new_users
EXP_0009699,EXP_COUPON_GATE,Email Verification Before Coupon,USR_00423,control,2024-08-17 00:00:00,mobile_web,,negative_new_users
EXP_0009700,EXP_COUPON_GATE,Email Verification Before Coupon,USR_03567,treatment,2024-08-16 00:00:00,android_app,8.4.2,negative_new_users
EXP_0009701,EXP_COUPON_GATE,Email Verification Before Coupon,USR_00645,control,2024-08-08 00:00:00,android_app,8.4.1,negative_new_users
EXP_0009702,EXP_COUPON_GATE,Email Verification Before Coupon,USR_03364,control,2024-08-10 00:00:00,ios_app,9.1.1,negative_new_users
EXP_0009703,EXP_COUPON_GATE,Email Verification Before Coupon,USR_04962,treatment,2024-08-21 00:00:00,mobile_web,,negative_new_users
EXP_0009704,EXP_COUPON_GATE,Email Verification Before Coupon,USR_03760,treatment,2024-08-20 00:00:00,ios_app,9.1.1,negative_new_users
EXP_0009705,EXP_COUPON_GATE,Email Verification Before Coupon,USR_03614,control,2024-08-14 00:00:00,ios_app,9.1.1,negative_new_users
EXP_0009706,EXP_COUPON_GATE,Email Verification Before Coupon,USR_02432,treatment,2024-08-12 00:00:00,android_app,8.4.2,negative_new_users
EXP_0009707,EXP_COUPON_GATE,Email Verification Before Coupon,USR_01352,control,2024-08-18 00:00:00,android_app,8.4.2,negative_new_users
EXP_0009708,EXP_COUPON_GATE,Email Verification Before Coupon,USR_03291,control,2024-08-11 00:00:00,ios_app,9.1.1,negative_new_users
EXP_0009709,EXP_COUPON_GATE,Email Verification Before Coupon,USR_02320,treatment,2024-08-12 00:00:00,android_app,8.4.0,negative_new_users
EXP_0009710,EXP_COUPON_GATE,Email Verification Before Coupon,USR_01897,treatment,2024-08-18 00:00:00,android_app,8.4.2,negative_new_users
EXP_0009711,EXP_COUPON_GATE,Email Verification Before Coupon,USR_04002,treatment,2024-08-21 00:00:00,android_app,8.4.2,negative_new_users
EXP_0009712,EXP_COUPON_GATE,Email Verification Before Coupon,USR_02176,control,2024-08-12 00:00:00,ios_app,9.1.1,negative_new_users
EXP_0009713,EXP_COUPON_GATE,Email Verification Before Coupon,USR_04221,treatment,2024-08-09 00:00:00,mobile_web,,negative_new_users
EXP_0009714,EXP_COUPON_GATE,Email Verification Before Coupon,USR_04831,treatment,2024-08-18 00:00:00,ios_app,9.1.1,negative_new_users
EXP_0009715,EXP_COUPON_GATE,Email Verification Before Coupon,USR_04110,control,2024-08-09 00:00:00,android_app,8.4.1,negative_new_users
EXP_0009716,EXP_COUPON_GATE,Email Verification Before Coupon,USR_02187,control,2024-08-13 00:00:00,mobile_web,,negative_new_users
EXP_0009717,EXP_COUPON_GATE,Email Verification Before Coupon,USR_00814,control,2024-08-21 00:00:00,mobile_web,,negative_new_users
EXP_0009718,EXP_COUPON_GATE,Email Verification Before Coupon,USR_02734,control,2024-08-16 00:00:00,android_app,8.4.2,negative_new_users
EXP_0009719,EXP_COUPON_GATE,Email Verification Before Coupon,USR_03334,treatment,2024-08-09 00:00:00,android_app,8.4.2,negative_new_users
EXP_0009720,EXP_COUPON_GATE,Email Verification Before Coupon,USR_00832,control,2024-08-09 00:00:00,android_app,8.4.1,negative_new_users
EXP_0009721,EXP_COUPON_GATE,Email Verification Before Coupon,USR_02728,control,2024-08-15 00:00:00,ios_app,9.1.1,negative_new_users
EXP_0009722,EXP_COUPON_GATE,Email Verification Before Coupon,USR_00430,control,2024-08-15 00:00:00,ios_app,9.1.1,negative_new_users
EXP_0009723,EXP_COUPON_GATE,Email Verification Before Coupon,USR_01420,control,2024-08-17 00:00:00,android_app,8.4.2,negative_new_users
EXP_0009724,EXP_COUPON_GATE,Email Verification Before Coupon,USR_02260,control,2024-08-18 00:00:00,android_app,8.4.1,negative_new_users
EXP_0009725,EXP_COUPON_GATE,Email Verification Before Coupon,USR_02292,control,2024-08-20 00:00:00,android_app,8.4.0,negative_new_users
EXP_0009726,EXP_COUPON_GATE,Email Verification Before Coupon,USR_04726,control,2024-08-20 00:00:00,ios_app,9.1.1,negative_new_users
EXP_0009727,EXP_COUPON_GATE,Email Verification Before Coupon,USR_02955,treatment,2024-08-11 00:00:00,android_app,8.4.1,negative_new_users
EXP_0009728,EXP_COUPON_GATE,Email Verification Before Coupon,USR_04302,control,2024-08-08 00:00:00,ios_app,9.1.1,negative_new_users
EXP_0009729,EXP_COUPON_GATE,Email Verification Before Coupon,USR_01906,control,2024-08-21 00:00:00,ios_app,9.1.1,negative_new_users
EXP_0009730,EXP_COUPON_GATE,Email Verification Before Coupon,USR_01415,treatment,2024-08-08 00:00:00,android_app,8.4.0,negative_new_users
EXP_0009731,EXP_COUPON_GATE,Email Verification Before Coupon,USR_00872,treatment,2024-08-21 00:00:00,ios_app,9.1.1,negative_new_users
EXP_0009732,EXP_COUPON_GATE,Email Verification Before Coupon,USR_04896,treatment,2024-08-15 00:00:00,ios_app,9.1.1,negative_new_users
EXP_0009733,EXP_COUPON_GATE,Email Verification Before Coupon,USR_01691,treatment,2024-08-20 00:00:00,ios_app,9.1.1,negative_new_users
EXP_0009734,EXP_COUPON_GATE,Email Verification Before Coupon,USR_00339,control,2024-08-17 00:00:00,android_app,8.4.1,negative_new_users
EXP_0009735,EXP_COUPON_GATE,Email Verification Before Coupon,USR_03712,treatment,2024-08-11 00:00:00,mobile_web,,negative_new_users
EXP_0009736,EXP_COUPON_GATE,Email Verification Before Coupon,USR_02558,control,2024-08-12 00:00:00,android_app,8.4.0,negative_new_users
EXP_0009737,EXP_COUPON_GATE,Email Verification Before Coupon,USR_01002,control,2024-08-19 00:00:00,android_app,8.4.1,negative_new_users
EXP_0009738,EXP_COUPON_GATE,Email Verification Before Coupon,USR_00098,treatment,2024-08-18 00:00:00,android_app,8.4.2,negative_new_users
EXP_0009739,EXP_COUPON_GATE,Email Verification Before Coupon,USR_04054,treatment,2024-08-17 00:00:00,android_app,8.4.1,negative_new_users
EXP_0009740,EXP_COUPON_GATE,Email Verification Before Coupon,USR_00507,treatment,2024-08-20 00:00:00,mobile_web,,negative_new_users
EXP_0009741,EXP_COUPON_GATE,Email Verification Before Coupon,USR_04275,treatment,2024-08-11 00:00:00,android_app,8.4.2,negative_new_users
EXP_0009742,EXP_COUPON_GATE,Email Verification Before Coupon,USR_02592,control,2024-08-17 00:00:00,android_app,8.4.2,negative_new_users
EXP_0009743,EXP_COUPON_GATE,Email Verification Before Coupon,USR_04016,control,2024-08-21 00:00:00,ios_app,9.1.1,negative_new_users
EXP_0009744,EXP_COUPON_GATE,Email Verification Before Coupon,USR_01994,control,2024-08-20 00:00:00,android_app,8.4.2,negative_new_users
EXP_0009745,EXP_COUPON_GATE,Email Verification Before Coupon,USR_02884,treatment,2024-08-18 00:00:00,android_app,8.4.2,negative_new_users
EXP_0009746,EXP_COUPON_GATE,Email Verification Before Coupon,USR_02145,control,2024-08-08 00:00:00,ios_app,9.1.1,negative_new_users
EXP_0009747,EXP_COUPON_GATE,Email Verification Before Coupon,USR_02313,treatment,2024-08-18 00:00:00,ios_app,9.1.1,negative_new_users
EXP_0009748,EXP_COUPON_GATE,Email Verification Before Coupon,USR_03001,control,2024-08-17 00:00:00,android_app,8.4.2,negative_new_users
EXP_0009749,EXP_COUPON_GATE,Email Verification Before Coupon,USR_03007,control,2024-08-19 00:00:00,ios_app,9.1.1,negative_new_users
EXP_0009750,EXP_COUPON_GATE,Email Verification Before Coupon,USR_04832,control,2024-08-12 00:00:00,android_app,8.4.2,negative_new_users
EXP_0009751,EXP_COUPON_GATE,Email Verification Before Coupon,USR_03049,control,2024-08-19 00:00:00,ios_app,9.1.1,negative_new_users
EXP_0009752,EXP_COUPON_GATE,Email Verification Before Coupon,USR_00114,treatment,2024-08-17 00:00:00,ios_app,9.1.1,negative_new_users
EXP_0009753,EXP_COUPON_GATE,Email Verification Before Coupon,USR_01902,control,2024-08-10 00:00:00,mobile_web,,negative_new_users
EXP_0009754,EXP_COUPON_GATE,Email Verification Before Coupon,USR_00454,treatment,2024-08-18 00:00:00,android_app,8.4.1,negative_new_users
EXP_0009755,EXP_COUPON_GATE,Email Verification Before Coupon,USR_04548,control,2024-08-19 00:00:00,ios_app,9.1.1,negative_new_users
EXP_0009756,EXP_COUPON_GATE,Email Verification Before Coupon,USR_01353,treatment,2024-08-17 00:00:00,ios_app,9.1.1,negative_new_users
EXP_0009757,EXP_COUPON_GATE,Email Verification Before Coupon,USR_02936,control,2024-08-14 00:00:00,ios_app,9.1.1,negative_new_users
EXP_0009758,EXP_COUPON_GATE,Email Verification Before Coupon,USR_01795,control,2024-08-08 00:00:00,android_app,8.4.1,negative_new_users
EXP_0009759,EXP_COUPON_GATE,Email Verification Before Coupon,USR_01043,treatment,2024-08-14 00:00:00,ios_app,9.1.1,negative_new_users
EXP_0009760,EXP_COUPON_GATE,Email Verification Before Coupon,USR_02268,control,2024-08-13 00:00:00,ios_app,9.1.1,negative_new_users
EXP_0009761,EXP_COUPON_GATE,Email Verification Before Coupon,USR_00004,treatment,2024-08-13 00:00:00,mobile_web,,negative_new_users
EXP_0009762,EXP_COUPON_GATE,Email Verification Before Coupon,USR_03585,control,2024-08-16 00:00:00,android_app,8.4.2,negative_new_users
EXP_0009763,EXP_COUPON_GATE,Email Verification Before Coupon,USR_00077,control,2024-08-18 00:00:00,mobile_web,,negative_new_users
EXP_0009764,EXP_COUPON_GATE,Email Verification Before Coupon,USR_01107,treatment,2024-08-14 00:00:00,android_app,8.4.2,negative_new_users
EXP_0009765,EXP_COUPON_GATE,Email Verification Before Coupon,USR_04493,treatment,2024-08-16 00:00:00,android_app,8.4.1,negative_new_users
EXP_0009766,EXP_COUPON_GATE,Email Verification Before Coupon,USR_01859,treatment,2024-08-15 00:00:00,ios_app,9.1.1,negative_new_users
EXP_0009767,EXP_COUPON_GATE,Email Verification Before Coupon,USR_00130,treatment,2024-08-09 00:00:00,ios_app,9.1.1,negative_new_users
EXP_0009768,EXP_COUPON_GATE,Email Verification Before Coupon,USR_01312,treatment,2024-08-18 00:00:00,android_app,8.4.2,negative_new_users
EXP_0009769,EXP_COUPON_GATE,Email Verification Before Coupon,USR_03733,treatment,2024-08-10 00:00:00,android_app,8.4.0,negative_new_users
EXP_0009770,EXP_COUPON_GATE,Email Verification Before Coupon,USR_01290,control,2024-08-09 00:00:00,mobile_web,,negative_new_users
EXP_0009771,EXP_COUPON_GATE,Email Verification Before Coupon,USR_02449,treatment,2024-08-16 00:00:00,android_app,8.4.0,negative_new_users
EXP_0009772,EXP_COUPON_GATE,Email Verification Before Coupon,USR_02426,control,2024-08-19 00:00:00,mobile_web,,negative_new_users
EXP_0009773,EXP_COUPON_GATE,Email Verification Before Coupon,USR_00852,control,2024-08-08 00:00:00,ios_app,9.1.1,negative_new_users
EXP_0009774,EXP_COUPON_GATE,Email Verification Before Coupon,USR_01827,control,2024-08-13 00:00:00,mobile_web,,negative_new_users
EXP_0009775,EXP_COUPON_GATE,Email Verification Before Coupon,USR_00836,control,2024-08-09 00:00:00,ios_app,9.1.1,negative_new_users
EXP_0009776,EXP_COUPON_GATE,Email Verification Before Coupon,USR_04588,control,2024-08-16 00:00:00,android_app,8.4.2,negative_new_users
EXP_0009777,EXP_COUPON_GATE,Email Verification Before Coupon,USR_01076,control,2024-08-19 00:00:00,android_app,8.4.1,negative_new_users
EXP_0009778,EXP_COUPON_GATE,Email Verification Before Coupon,USR_04575,control,2024-08-09 00:00:00,android_app,8.4.0,negative_new_users
EXP_0009779,EXP_COUPON_GATE,Email Verification Before Coupon,USR_00271,treatment,2024-08-20 00:00:00,mobile_web,,negative_new_users
EXP_0009780,EXP_COUPON_GATE,Email Verification Before Coupon,USR_03228,treatment,2024-08-08 00:00:00,android_app,8.4.0,negative_new_users
EXP_0009781,EXP_COUPON_GATE,Email Verification Before Coupon,USR_04171,treatment,2024-08-09 00:00:00,android_app,8.4.1,negative_new_users
EXP_0009782,EXP_COUPON_GATE,Email Verification Before Coupon,USR_03081,control,2024-08-20 00:00:00,android_app,8.4.0,negative_new_users
EXP_0009783,EXP_COUPON_GATE,Email Verification Before Coupon,USR_02088,control,2024-08-12 00:00:00,android_app,8.4.1,negative_new_users
EXP_0009784,EXP_COUPON_GATE,Email Verification Before Coupon,USR_00417,treatment,2024-08-21 00:00:00,ios_app,9.1.1,negative_new_users
EXP_0009785,EXP_COUPON_GATE,Email Verification Before Coupon,USR_03803,control,2024-08-21 00:00:00,android_app,8.4.0,negative_new_users
EXP_0009786,EXP_COUPON_GATE,Email Verification Before Coupon,USR_03698,control,2024-08-20 00:00:00,ios_app,9.1.1,negative_new_users
EXP_0009787,EXP_COUPON_GATE,Email Verification Before Coupon,USR_04649,control,2024-08-13 00:00:00,ios_app,9.1.1,negative_new_users
EXP_0009788,EXP_COUPON_GATE,Email Verification Before Coupon,USR_00343,control,2024-08-09 00:00:00,android_app,8.4.1,negative_new_users
EXP_0009789,EXP_COUPON_GATE,Email Verification Before Coupon,USR_02581,control,2024-08-14 00:00:00,mobile_web,,negative_new_users
EXP_0009790,EXP_COUPON_GATE,Email Verification Before Coupon,USR_04680,control,2024-08-17 00:00:00,android_app,8.4.1,negative_new_users
EXP_0009791,EXP_COUPON_GATE,Email Verification Before Coupon,USR_03452,treatment,2024-08-14 00:00:00,android_app,8.4.0,negative_new_users
EXP_0009792,EXP_COUPON_GATE,Email Verification Before Coupon,USR_01660,control,2024-08-08 00:00:00,android_app,8.4.0,negative_new_users
EXP_0009793,EXP_COUPON_GATE,Email Verification Before Coupon,USR_02184,control,2024-08-12 00:00:00,android_app,8.4.0,negative_new_users
EXP_0009794,EXP_COUPON_GATE,Email Verification Before Coupon,USR_01530,treatment,2024-08-12 00:00:00,android_app,8.4.1,negative_new_users
EXP_0009795,EXP_COUPON_GATE,Email Verification Before Coupon,USR_00018,control,2024-08-20 00:00:00,android_app,8.4.1,negative_new_users
EXP_0009796,EXP_COUPON_GATE,Email Verification Before Coupon,USR_02679,treatment,2024-08-20 00:00:00,ios_app,9.1.1,negative_new_users
EXP_0009797,EXP_COUPON_GATE,Email Verification Before Coupon,USR_03205,treatment,2024-08-19 00:00:00,android_app,8.4.1,negative_new_users
EXP_0009798,EXP_COUPON_GATE,Email Verification Before Coupon,USR_04944,control,2024-08-20 00:00:00,mobile_web,,negative_new_users
EXP_0009799,EXP_COUPON_GATE,Email Verification Before Coupon,USR_01738,treatment,2024-08-15 00:00:00,mobile_web,,negative_new_users
EXP_0009800,EXP_COUPON_GATE,Email Verification Before Coupon,USR_04243,control,2024-08-15 00:00:00,android_app,8.4.2,negative_new_users
EXP_0009801,EXP_COUPON_GATE,Email Verification Before Coupon,USR_01869,control,2024-08-09 00:00:00,android_app,8.4.1,negative_new_users
EXP_0009802,EXP_COUPON_GATE,Email Verification Before Coupon,USR_01783,control,2024-08-19 00:00:00,ios_app,9.1.1,negative_new_users
EXP_0009803,EXP_COUPON_GATE,Email Verification Before Coupon,USR_01620,treatment,2024-08-13 00:00:00,android_app,8.4.2,negative_new_users
EXP_0009804,EXP_COUPON_GATE,Email Verification Before Coupon,USR_02443,control,2024-08-14 00:00:00,android_app,8.4.1,negative_new_users
EXP_0009805,EXP_COUPON_GATE,Email Verification Before Coupon,USR_00627,treatment,2024-08-11 00:00:00,mobile_web,,negative_new_users
EXP_0009806,EXP_COUPON_GATE,Email Verification Before Coupon,USR_00468,control,2024-08-15 00:00:00,android_app,8.4.2,negative_new_users
EXP_0009807,EXP_COUPON_GATE,Email Verification Before Coupon,USR_01275,treatment,2024-08-16 00:00:00,android_app,8.4.1,negative_new_users
EXP_0009808,EXP_COUPON_GATE,Email Verification Before Coupon,USR_02637,control,2024-08-12 00:00:00,mobile_web,,negative_new_users
EXP_0009809,EXP_COUPON_GATE,Email Verification Before Coupon,USR_03680,control,2024-08-09 00:00:00,android_app,8.4.1,negative_new_users
EXP_0009810,EXP_COUPON_GATE,Email Verification Before Coupon,USR_01881,control,2024-08-20 00:00:00,ios_app,9.1.1,negative_new_users
EXP_0009811,EXP_COUPON_GATE,Email Verification Before Coupon,USR_02182,treatment,2024-08-20 00:00:00,android_app,8.4.1,negative_new_users
EXP_0009812,EXP_COUPON_GATE,Email Verification Before Coupon,USR_02618,treatment,2024-08-21 00:00:00,mobile_web,,negative_new_users
EXP_0009813,EXP_COUPON_GATE,Email Verification Before Coupon,USR_02580,control,2024-08-20 00:00:00,ios_app,9.1.1,negative_new_users
EXP_0009814,EXP_COUPON_GATE,Email Verification Before Coupon,USR_02589,treatment,2024-08-09 00:00:00,android_app,8.4.1,negative_new_users
EXP_0009815,EXP_COUPON_GATE,Email Verification Before Coupon,USR_00314,control,2024-08-12 00:00:00,ios_app,9.1.1,negative_new_users
EXP_0009816,EXP_COUPON_GATE,Email Verification Before Coupon,USR_04164,control,2024-08-15 00:00:00,android_app,8.4.0,negative_new_users
EXP_0009817,EXP_COUPON_GATE,Email Verification Before Coupon,USR_03587,control,2024-08-14 00:00:00,mobile_web,,negative_new_users
EXP_0009818,EXP_COUPON_GATE,Email Verification Before Coupon,USR_01588,control,2024-08-18 00:00:00,android_app,8.4.0,negative_new_users
EXP_0009819,EXP_COUPON_GATE,Email Verification Before Coupon,USR_02702,control,2024-08-10 00:00:00,ios_app,9.1.1,negative_new_users
EXP_0009820,EXP_COUPON_GATE,Email Verification Before Coupon,USR_02166,treatment,2024-08-08 00:00:00,android_app,8.4.0,negative_new_users
EXP_0009821,EXP_COUPON_GATE,Email Verification Before Coupon,USR_01616,treatment,2024-08-20 00:00:00,ios_app,9.1.1,negative_new_users
EXP_0009822,EXP_COUPON_GATE,Email Verification Before Coupon,USR_02654,treatment,2024-08-15 00:00:00,ios_app,9.1.1,negative_new_users
EXP_0009823,EXP_COUPON_GATE,Email Verification Before Coupon,USR_03300,treatment,2024-08-18 00:00:00,ios_app,9.1.1,negative_new_users
EXP_0009824,EXP_COUPON_GATE,Email Verification Before Coupon,USR_02710,control,2024-08-15 00:00:00,android_app,8.4.1,negative_new_users
EXP_0009825,EXP_COUPON_GATE,Email Verification Before Coupon,USR_01193,control,2024-08-08 00:00:00,ios_app,9.1.1,negative_new_users
EXP_0009826,EXP_COUPON_GATE,Email Verification Before Coupon,USR_03768,control,2024-08-13 00:00:00,mobile_web,,negative_new_users
EXP_0009827,EXP_COUPON_GATE,Email Verification Before Coupon,USR_01675,control,2024-08-10 00:00:00,android_app,8.4.1,negative_new_users
EXP_0009828,EXP_COUPON_GATE,Email Verification Before Coupon,USR_01363,control,2024-08-16 00:00:00,mobile_web,,negative_new_users
EXP_0009829,EXP_COUPON_GATE,Email Verification Before Coupon,USR_01794,treatment,2024-08-21 00:00:00,android_app,8.4.2,negative_new_users
EXP_0009830,EXP_COUPON_GATE,Email Verification Before Coupon,USR_01342,treatment,2024-08-11 00:00:00,ios_app,9.1.1,negative_new_users
EXP_0009831,EXP_COUPON_GATE,Email Verification Before Coupon,USR_04247,control,2024-08-15 00:00:00,ios_app,9.1.1,negative_new_users
EXP_0009832,EXP_COUPON_GATE,Email Verification Before Coupon,USR_03337,control,2024-08-15 00:00:00,mobile_web,,negative_new_users
EXP_0009833,EXP_COUPON_GATE,Email Verification Before Coupon,USR_02383,control,2024-08-14 00:00:00,android_app,8.4.2,negative_new_users
EXP_0009834,EXP_COUPON_GATE,Email Verification Before Coupon,USR_03658,control,2024-08-11 00:00:00,android_app,8.4.0,negative_new_users
EXP_0009835,EXP_COUPON_GATE,Email Verification Before Coupon,USR_03199,control,2024-08-11 00:00:00,mobile_web,,negative_new_users
EXP_0009836,EXP_COUPON_GATE,Email Verification Before Coupon,USR_01039,control,2024-08-18 00:00:00,android_app,8.4.1,negative_new_users
EXP_0009837,EXP_COUPON_GATE,Email Verification Before Coupon,USR_02350,control,2024-08-13 00:00:00,mobile_web,,negative_new_users
EXP_0009838,EXP_COUPON_GATE,Email Verification Before Coupon,USR_00267,treatment,2024-08-18 00:00:00,android_app,8.4.0,negative_new_users
EXP_0009839,EXP_COUPON_GATE,Email Verification Before Coupon,USR_00100,control,2024-08-10 00:00:00,ios_app,9.1.1,negative_new_users
EXP_0009840,EXP_COUPON_GATE,Email Verification Before Coupon,USR_01622,control,2024-08-11 00:00:00,android_app,8.4.2,negative_new_users
EXP_0009841,EXP_COUPON_GATE,Email Verification Before Coupon,USR_00091,treatment,2024-08-12 00:00:00,ios_app,9.1.1,negative_new_users
EXP_0009842,EXP_COUPON_GATE,Email Verification Before Coupon,USR_00306,control,2024-08-16 00:00:00,android_app,8.4.1,negative_new_users
EXP_0009843,EXP_COUPON_GATE,Email Verification Before Coupon,USR_02107,control,2024-08-13 00:00:00,mobile_web,,negative_new_users
EXP_0009844,EXP_COUPON_GATE,Email Verification Before Coupon,USR_02128,control,2024-08-14 00:00:00,ios_app,9.1.1,negative_new_users
EXP_0009845,EXP_COUPON_GATE,Email Verification Before Coupon,USR_01885,treatment,2024-08-09 00:00:00,android_app,8.4.0,negative_new_users
EXP_0009846,EXP_COUPON_GATE,Email Verification Before Coupon,USR_03898,treatment,2024-08-16 00:00:00,android_app,8.4.2,negative_new_users
EXP_0009847,EXP_COUPON_GATE,Email Verification Before Coupon,USR_01225,control,2024-08-08 00:00:00,android_app,8.4.0,negative_new_users
EXP_0009848,EXP_COUPON_GATE,Email Verification Before Coupon,USR_02185,treatment,2024-08-15 00:00:00,mobile_web,,negative_new_users
EXP_0009849,EXP_COUPON_GATE,Email Verification Before Coupon,USR_01779,treatment,2024-08-11 00:00:00,android_app,8.4.1,negative_new_users
EXP_0009850,EXP_COUPON_GATE,Email Verification Before Coupon,USR_03029,control,2024-08-20 00:00:00,android_app,8.4.1,negative_new_users
EXP_0009851,EXP_COUPON_GATE,Email Verification Before Coupon,USR_00527,treatment,2024-08-08 00:00:00,ios_app,9.1.1,negative_new_users
EXP_0009852,EXP_COUPON_GATE,Email Verification Before Coupon,USR_01605,control,2024-08-14 00:00:00,android_app,8.4.2,negative_new_users
EXP_0009853,EXP_COUPON_GATE,Email Verification Before Coupon,USR_01777,treatment,2024-08-13 00:00:00,android_app,8.4.2,negative_new_users
EXP_0009854,EXP_COUPON_GATE,Email Verification Before Coupon,USR_00844,treatment,2024-08-16 00:00:00,android_app,8.4.0,negative_new_users
EXP_0009855,EXP_COUPON_GATE,Email Verification Before Coupon,USR_01327,treatment,2024-08-21 00:00:00,android_app,8.4.2,negative_new_users
EXP_0009856,EXP_COUPON_GATE,Email Verification Before Coupon,USR_00451,treatment,2024-08-20 00:00:00,mobile_web,,negative_new_users
EXP_0009857,EXP_COUPON_GATE,Email Verification Before Coupon,USR_00949,treatment,2024-08-13 00:00:00,android_app,8.4.1,negative_new_users
EXP_0009858,EXP_COUPON_GATE,Email Verification Before Coupon,USR_02413,control,2024-08-18 00:00:00,mobile_web,,negative_new_users
EXP_0009859,EXP_COUPON_GATE,Email Verification Before Coupon,USR_04535,control,2024-08-15 00:00:00,ios_app,9.1.1,negative_new_users
EXP_0009860,EXP_COUPON_GATE,Email Verification Before Coupon,USR_04866,control,2024-08-12 00:00:00,android_app,8.4.1,negative_new_users
EXP_0009861,EXP_COUPON_GATE,Email Verification Before Coupon,USR_02890,control,2024-08-17 00:00:00,ios_app,9.1.1,negative_new_users
EXP_0009862,EXP_COUPON_GATE,Email Verification Before Coupon,USR_04410,treatment,2024-08-17 00:00:00,android_app,8.4.1,negative_new_users
EXP_0009863,EXP_COUPON_GATE,Email Verification Before Coupon,USR_01179,control,2024-08-08 00:00:00,android_app,8.4.1,negative_new_users
EXP_0009864,EXP_COUPON_GATE,Email Verification Before Coupon,USR_02508,treatment,2024-08-12 00:00:00,android_app,8.4.0,negative_new_users
EXP_0009865,EXP_COUPON_GATE,Email Verification Before Coupon,USR_00463,control,2024-08-10 00:00:00,android_app,8.4.1,negative_new_users
EXP_0009866,EXP_COUPON_GATE,Email Verification Before Coupon,USR_00593,treatment,2024-08-19 00:00:00,mobile_web,,negative_new_users
EXP_0009867,EXP_COUPON_GATE,Email Verification Before Coupon,USR_02129,control,2024-08-14 00:00:00,android_app,8.4.1,negative_new_users
EXP_0009868,EXP_COUPON_GATE,Email Verification Before Coupon,USR_03298,control,2024-08-13 00:00:00,android_app,8.4.0,negative_new_users
EXP_0009869,EXP_COUPON_GATE,Email Verification Before Coupon,USR_01631,control,2024-08-15 00:00:00,ios_app,9.1.1,negative_new_users
EXP_0009870,EXP_COUPON_GATE,Email Verification Before Coupon,USR_00381,control,2024-08-21 00:00:00,android_app,8.4.1,negative_new_users
EXP_0009871,EXP_COUPON_GATE,Email Verification Before Coupon,USR_03418,treatment,2024-08-10 00:00:00,android_app,8.4.0,negative_new_users
EXP_0009872,EXP_COUPON_GATE,Email Verification Before Coupon,USR_03078,control,2024-08-16 00:00:00,mobile_web,,negative_new_users
EXP_0009873,EXP_COUPON_GATE,Email Verification Before Coupon,USR_00951,control,2024-08-14 00:00:00,android_app,8.4.1,negative_new_users
EXP_0009874,EXP_COUPON_GATE,Email Verification Before Coupon,USR_02230,control,2024-08-08 00:00:00,mobile_web,,negative_new_users
EXP_0009875,EXP_COUPON_GATE,Email Verification Before Coupon,USR_02874,control,2024-08-15 00:00:00,android_app,8.4.0,negative_new_users
EXP_0009876,EXP_COUPON_GATE,Email Verification Before Coupon,USR_04935,treatment,2024-08-15 00:00:00,mobile_web,,negative_new_users
EXP_0009877,EXP_COUPON_GATE,Email Verification Before Coupon,USR_00277,control,2024-08-11 00:00:00,android_app,8.4.0,negative_new_users
EXP_0009878,EXP_COUPON_GATE,Email Verification Before Coupon,USR_01722,control,2024-08-21 00:00:00,mobile_web,,negative_new_users
EXP_0009879,EXP_COUPON_GATE,Email Verification Before Coupon,USR_04865,treatment,2024-08-13 00:00:00,mobile_web,,negative_new_users
EXP_0009880,EXP_COUPON_GATE,Email Verification Before Coupon,USR_03971,control,2024-08-08 00:00:00,android_app,8.4.0,negative_new_users
EXP_0009881,EXP_COUPON_GATE,Email Verification Before Coupon,USR_01142,treatment,2024-08-15 00:00:00,android_app,8.4.0,negative_new_users
EXP_0009882,EXP_COUPON_GATE,Email Verification Before Coupon,USR_04739,control,2024-08-16 00:00:00,android_app,8.4.0,negative_new_users
