user_id,registration_date,acquisition_channel,origin_city_code,city_tier,device_type,app_version_at_registration,is_corporate,total_bookings_lifetime,first_booking_date,last_booking_date,user_segment,period
USR_04176,2024-07-09,referral,HYD,tier1,web,,False,1,2023-10-05,2024-06-05,new_organic,problem
USR_04177,2024-08-05,paid_social,IXC,tier2,ios,8.4.2,False,0,,,new_campaign,problem
USR_04178,2024-08-10,paid_social,LKO,tier2,web,,False,0,,,new_campaign,problem
USR_04179,2024-07-28,returning_direct,CCU,tier1,ios,8.4.0,False,6,2024-02-03,2024-06-12,returning_organic,problem
USR_04180,2024-08-07,returning_direct,MAA,tier1,android,8.4.2,False,6,2024-01-16,2024-06-12,returning_organic,problem
USR_04181,2024-08-02,returning_direct,JAI,tier2,android,8.4.1,False,4,2023-11-11,2024-05-08,returning_organic,problem
USR_04182,2024-08-11,paid_social,BLR,tier1,android,8.4.1,False,0,,,new_campaign,problem
USR_04183,2024-08-30,paid_social,BLR,tier1,android,8.4.1,False,0,,,new_campaign,problem
USR_04184,2024-08-15,returning_direct,BBI,tier3,android,8.4.1,True,6,2024-02-06,2024-06-28,corporate,problem
USR_04185,2024-07-22,organic_search,HYD,tier1,android,8.4.1,False,0,,,new_organic,problem
USR_04186,2024-07-25,paid_social,GOP,tier3,web,,False,0,,,new_campaign,problem
USR_04187,2024-08-30,organic_search,CJB,tier2,android,8.4.2,False,2,2024-01-26,2024-08-17,new_organic,problem
USR_04188,2024-07-18,paid_social,SXR,tier3,ios,8.4.1,False,0,,,new_campaign,problem
USR_04189,2024-07-06,paid_social,JAI,tier2,ios,8.3.2,False,0,,,new_campaign,problem
USR_04190,2024-07-18,paid_social,GOP,tier3,android,8.4.1,False,0,,,new_campaign,problem
USR_04191,2024-08-21,paid_social,CCU,tier1,web,,False,0,,,new_campaign,problem
USR_04192,2024-07-16,email_push,BLR,tier1,web,,False,5,2023-09-13,2024-05-24,returning_organic,problem
USR_04193,2024-07-15,paid_search,GAU,tier3,web,,False,1,2023-09-19,2024-06-20,new_organic,problem
USR_04194,2024-08-17,paid_social,DEL,tier1,android,8.4.2,False,0,,,new_campaign,problem
USR_04195,2024-07-08,paid_social,LKO,tier2,android,8.4.0,False,0,,,new_campaign,problem
USR_04196,2024-07-13,organic_search,GOP,tier3,ios,8.4.0,False,1,2024-03-14,2024-07-06,new_organic,problem
USR_04197,2024-08-24,organic_search,BHO,tier2,web,,False,1,2023-11-15,2024-06-18,new_organic,problem
USR_04198,2024-08-12,returning_direct,SXR,tier3,ios,8.4.2,False,3,2024-02-21,2024-06-22,returning_organic,problem
USR_04199,2024-08-29,paid_search,JAI,tier2,android,8.4.2,False,2,2024-06-01,2024-07-10,new_organic,problem
USR_04200,2024-08-30,paid_social,BOM,tier1,ios,8.4.2,False,0,,,new_campaign,problem
USR_04201,2024-08-26,email_push,GOP,tier3,android,8.4.1,False,8,2024-05-31,2024-06-27,returning_organic,problem
USR_04202,2024-07-07,organic_search,BBI,tier3,web,,False,0,,,new_organic,problem
USR_04203,2024-07-17,organic_search,GAU,tier3,android,8.4.0,False,0,,,new_organic,problem
USR_04204,2024-08-19,referral,BBI,tier3,android,8.4.2,False,0,,,new_organic,problem
USR_04205,2024-08-01,organic_search,CCU,tier1,android,8.4.1,False,1,2024-03-29,2024-05-25,new_organic,problem
USR_04206,2024-07-22,paid_search,BLR,tier1,android,8.4.0,False,0,,,new_organic,problem
USR_04207,2024-08-24,paid_social,CCU,tier1,android,8.4.2,False,0,,,new_campaign,problem
USR_04208,2024-08-20,paid_search,HYD,tier1,android,8.4.2,False,1,2024-07-14,2024-07-30,new_organic,problem
USR_04209,2024-08-26,organic_search,SXR,tier3,android,8.4.1,False,0,,,new_organic,problem
USR_04210,2024-07-13,organic_search,MAA,tier1,web,,False,1,2023-11-13,2024-04-17,new_organic,problem
USR_04211,2024-08-16,organic_search,HYD,tier1,ios,8.4.2,False,2,2024-02-28,2024-07-09,new_organic,problem
USR_04212,2024-07-23,paid_social,LKO,tier2,web,,False,0,,,new_campaign,problem
USR_04213,2024-08-23,paid_search,SXR,tier3,ios,8.4.1,False,1,2024-01-22,2024-07-26,new_organic,problem
USR_04214,2024-07-29,returning_direct,BOM,tier1,web,,False,2,2023-09-19,2024-07-24,returning_organic,problem
USR_04215,2024-07-22,paid_social,CJB,tier2,ios,8.4.0,False,0,,,new_campaign,problem
USR_04216,2024-07-01,paid_social,VNS,tier3,ios,8.4.0,False,0,,,new_campaign,problem
USR_04217,2024-07-29,organic_search,VNS,tier3,android,8.4.1,False,0,,,new_organic,problem
USR_04218,2024-08-17,paid_search,LKO,tier2,ios,8.4.1,False,1,2023-11-11,2024-08-03,new_organic,problem
USR_04219,2024-07-05,paid_social,VNS,tier3,android,8.3.2,False,0,,,new_campaign,problem
USR_04220,2024-08-27,returning_direct,BHO,tier2,ios,8.4.1,True,3,2024-07-26,2024-07-03,corporate,problem
USR_04221,2024-08-04,returning_direct,LKO,tier2,web,,False,3,2024-02-01,2024-06-10,returning_organic,problem
USR_04222,2024-08-24,paid_social,IXC,tier2,android,8.4.1,False,0,,,new_campaign,problem
USR_04223,2024-07-10,email_push,ATQ,tier2,android,8.4.1,False,2,2024-02-08,2024-06-13,returning_organic,problem
USR_04224,2024-07-19,paid_social,NAG,tier2,android,8.4.0,False,0,,,new_campaign,problem
USR_04225,2024-08-06,paid_social,JAI,tier2,android,8.4.1,False,0,,,new_campaign,problem
USR_04226,2024-07-07,paid_social,BLR,tier1,web,,False,0,,,new_campaign,problem
USR_04227,2024-08-15,returning_direct,BOM,tier1,android,8.4.2,False,3,2023-11-01,2024-07-11,returning_organic,problem
USR_04228,2024-08-04,paid_social,VNS,tier3,web,,False,0,,,new_campaign,problem
USR_04229,2024-08-14,paid_search,SXR,tier3,web,,False,2,2024-01-13,2024-05-31,new_organic,problem
USR_04230,2024-07-13,organic_search,GOP,tier3,android,8.4.1,False,1,2023-09-02,2024-06-14,new_organic,problem
USR_04231,2024-07-10,paid_social,LKO,tier2,android,8.4.1,False,0,,,new_campaign,problem
USR_04232,2024-07-02,paid_search,VTZ,tier2,android,8.3.2,False,0,,,new_organic,problem
USR_04233,2024-07-06,returning_direct,MAA,tier1,android,8.3.2,True,8,2023-10-25,2024-04-15,corporate,problem
USR_04234,2024-07-08,email_push,CJB,tier2,ios,8.4.0,False,5,2023-09-07,2024-05-16,returning_organic,problem
USR_04235,2024-08-05,organic_search,HYD,tier1,ios,8.4.2,False,1,2024-01-08,2024-06-30,new_organic,problem
USR_04236,2024-07-25,returning_direct,DEL,tier1,android,8.4.0,True,2,2023-12-26,2024-07-13,corporate,problem
USR_04237,2024-08-13,organic_search,IXB,tier3,ios,8.4.2,False,2,2023-11-21,2024-06-02,new_organic,problem
USR_04238,2024-08-29,paid_social,BBI,tier3,android,8.4.1,False,0,,,new_campaign,problem
USR_04239,2024-08-16,paid_social,NAG,tier2,android,8.4.1,False,0,,,new_campaign,problem
USR_04240,2024-08-09,returning_direct,NAG,tier2,android,8.4.1,False,4,2023-10-27,2024-07-19,returning_organic,problem
USR_04241,2024-07-07,paid_social,HYD,tier1,android,8.4.0,False,0,,,new_campaign,problem
USR_04242,2024-08-15,returning_direct,BLR,tier1,android,8.4.1,False,7,2024-02-17,2024-06-19,returning_organic,problem
USR_04243,2024-07-23,paid_social,ATQ,tier2,android,8.4.0,False,0,,,new_campaign,problem
USR_04244,2024-07-19,paid_search,BLR,tier1,android,8.4.1,False,0,,,new_organic,problem
USR_04245,2024-08-15,returning_direct,,tier1,android,8.4.1,False,8,2023-11-16,2024-06-24,returning_organic,problem
USR_04246,2024-07-22,email_push,IXC,tier2,android,8.4.1,False,7,2023-11-28,2024-04-27,returning_organic,problem
USR_04247,2024-07-13,returning_direct,CCU,tier1,ios,8.4.1,False,3,2023-10-19,2024-06-17,returning_organic,problem
USR_04248,2024-08-30,organic_search,BBI,tier3,android,8.4.1,False,1,2024-06-05,2024-07-04,new_organic,problem
USR_04249,2024-07-21,paid_social,ATQ,tier2,ios,8.4.1,False,0,,,new_campaign,problem
USR_04250,2024-07-01,referral,BOM,tier1,ios,8.3.2,False,2,2023-09-21,2024-04-14,new_organic,problem
USR_04251,2024-08-28,returning_direct,CCU,tier1,ios,8.4.2,False,3,2023-12-04,2024-07-23,returning_organic,problem
USR_04252,2024-07-19,organic_search,MAA,tier1,android,8.4.0,False,1,2024-02-19,2024-06-22,new_organic,problem
USR_04253,2024-08-30,returning_direct,JAI,tier2,android,8.4.1,False,3,2024-05-03,2024-08-10,returning_organic,problem
USR_04254,2024-08-29,paid_search,MAA,tier1,android,8.4.2,False,2,2023-12-07,2024-06-14,new_organic,problem
USR_04255,2024-08-02,organic_search,DEL,tier1,android,8.4.0,False,1,2024-03-08,2024-06-16,new_organic,problem
USR_04256,2024-07-04,paid_social,HYD,tier1,android,8.3.2,False,0,,,new_campaign,problem
USR_04257,2024-08-11,referral,VTZ,tier2,android,8.4.1,False,2,2024-02-17,2024-06-23,new_organic,problem
USR_04258,2024-07-03,paid_search,ATQ,tier2,ios,8.4.0,False,2,2023-12-12,2024-05-10,new_organic,problem
USR_04259,2024-07-27,returning_direct,VNS,tier3,ios,8.4.1,False,5,2024-02-01,2024-06-13,returning_organic,problem
USR_04260,2024-08-21,returning_direct,HYD,tier1,web,,True,4,2024-04-27,2024-06-02,corporate,problem
USR_04261,2024-08-10,organic_search,CCU,tier1,android,8.4.2,False,2,2023-08-29,2024-05-25,new_organic,problem
USR_04262,2024-08-04,email_push,CJB,tier2,ios,8.4.1,False,5,2023-09-23,2024-05-24,returning_organic,problem
USR_04263,2024-07-28,returning_direct,NAG,tier2,android,8.4.0,True,6,2023-08-07,2024-05-26,corporate,problem
USR_04264,2024-07-06,returning_direct,CCU,tier1,android,8.3.2,False,6,2024-04-09,2024-05-01,returning_organic,problem
USR_04265,2024-07-06,paid_social,SXR,tier3,ios,8.3.2,False,0,,,new_campaign,problem
USR_04266,2024-08-24,paid_search,BLR,tier1,android,8.4.1,False,0,,,new_organic,problem
USR_04267,2024-08-26,paid_social,BHO,tier2,android,8.4.2,False,0,,,new_campaign,problem
USR_04268,2024-08-13,organic_search,VTZ,tier2,ios,8.4.2,False,2,2024-05-16,2024-06-09,new_organic,problem
USR_04269,2024-07-23,paid_social,VTZ,tier2,android,8.4.0,False,0,,,new_campaign,problem
USR_04270,2024-08-02,referral,MAA,tier1,android,8.4.0,False,2,2023-10-03,2024-05-14,new_organic,problem
USR_04271,2024-07-16,paid_social,BLR,tier1,web,,False,0,,,new_campaign,problem
USR_04272,2024-07-24,referral,IXC,tier2,android,8.4.0,False,2,2023-11-05,2024-05-10,new_organic,problem
USR_04273,2024-07-05,organic_search,CCU,tier1,android,8.3.2,False,0,,,new_organic,problem
USR_04274,2024-08-10,paid_search,BHO,tier2,ios,8.4.1,False,1,2023-11-12,2024-06-20,new_organic,problem
USR_04275,2024-08-11,paid_social,LKO,tier2,android,8.4.2,False,0,,,new_campaign,problem
USR_04276,2024-07-13,paid_social,BBI,tier3,android,8.4.0,False,0,,,new_campaign,problem
USR_04277,2024-08-16,returning_direct,VNS,tier3,ios,8.4.2,True,4,2024-06-04,2024-06-09,corporate,problem
USR_04278,2024-07-12,returning_direct,BHO,tier2,ios,8.4.0,True,5,2023-11-07,2024-05-20,corporate,problem
USR_04279,2024-07-05,organic_search,IXC,tier2,android,8.3.2,False,0,,,new_organic,problem
USR_04280,2024-08-06,returning_direct,ATQ,tier2,ios,8.4.2,False,4,2024-05-21,2024-05-30,returning_organic,problem
USR_04281,2024-07-31,organic_search,NAG,tier2,web,,False,1,2023-12-08,2024-05-08,new_organic,problem
USR_04282,2024-07-28,paid_social,BBI,tier3,android,8.4.0,False,0,,,new_campaign,problem
USR_04283,2024-07-28,organic_search,DEL,tier1,android,8.4.0,False,0,,,new_organic,problem
USR_04284,2024-07-30,organic_search,LKO,tier2,android,8.4.1,False,0,,,new_organic,problem
USR_04285,2024-07-18,paid_search,VNS,tier3,ios,8.4.0,False,1,2024-05-26,2024-07-07,new_organic,problem
USR_04286,2024-08-13,paid_social,MAA,tier1,android,8.4.2,False,0,,,new_campaign,problem
USR_04287,2024-07-27,email_push,VTZ,tier2,ios,8.4.0,False,6,2024-04-21,2024-05-27,returning_organic,problem
USR_04288,2024-08-04,paid_social,CCU,tier1,ios,8.4.0,False,0,,,new_campaign,problem
USR_04289,2024-07-26,returning_direct,JAI,tier2,ios,8.4.0,False,3,2023-12-30,2024-05-30,returning_organic,problem
USR_04290,2024-08-26,paid_social,MAA,tier1,android,8.4.2,False,0,,,new_campaign,problem
USR_04291,2024-08-08,paid_search,CCU,tier1,ios,8.4.1,False,2,2023-12-23,2024-08-05,new_organic,problem
USR_04292,2024-08-18,organic_search,BLR,tier1,ios,8.4.2,False,0,,,new_organic,problem
USR_04293,2024-08-20,paid_social,BHO,tier2,android,8.4.2,False,0,,,new_campaign,problem
USR_04294,2024-08-29,email_push,NAG,tier2,ios,8.4.2,False,7,2024-04-20,2024-06-16,returning_organic,problem
USR_04295,2024-07-18,returning_direct,VTZ,tier2,android,8.4.0,False,3,2024-02-01,2024-04-22,returning_organic,problem
USR_04296,2024-08-02,returning_direct,CCU,tier1,android,8.4.1,False,6,2023-12-21,2024-07-20,returning_organic,problem
USR_04297,2024-07-25,organic_search,HYD,tier1,android,8.4.1,False,2,2023-08-31,2024-05-06,new_organic,problem
USR_04298,2024-08-25,organic_search,DEL,tier1,ios,8.4.2,False,0,,,new_organic,problem
USR_04299,2024-07-31,paid_search,GOP,tier3,android,8.4.1,False,0,,,new_organic,problem
USR_04300,2024-08-06,paid_social,LKO,tier2,android,8.4.2,False,0,,,new_campaign,problem
USR_04301,2024-08-28,organic_search,NAG,tier2,android,8.4.2,False,0,,,new_organic,problem
USR_04302,2024-08-29,email_push,CCU,tier1,ios,8.4.1,False,5,2024-02-20,2024-06-09,returning_organic,problem
USR_04303,2024-07-02,paid_social,BLR,tier1,ios,8.4.0,False,0,,,new_campaign,problem
USR_04304,2024-08-02,paid_social,DEL,tier1,android,8.4.1,False,0,,,new_campaign,problem
USR_04305,2024-08-08,paid_social,CCU,tier1,ios,8.4.2,False,0,,,new_campaign,problem
USR_04306,2024-08-30,organic_search,MAA,tier1,android,8.4.1,False,1,2023-11-15,2024-07-12,new_organic,problem
USR_04307,2024-08-12,paid_search,BLR,tier1,android,8.4.1,False,2,2024-02-04,2024-07-26,new_organic,problem
USR_04308,2024-08-12,paid_social,SXR,tier3,android,8.4.1,False,0,,,new_campaign,problem
USR_04309,2024-08-01,paid_social,BLR,tier1,web,,False,0,,,new_campaign,problem
USR_04310,2024-07-18,paid_social,DEL,tier1,android,8.4.0,False,0,,,new_campaign,problem
USR_04311,2024-07-17,returning_direct,LKO,tier2,android,8.4.0,True,2,2023-08-27,2024-07-16,corporate,problem
USR_04312,2024-08-03,referral,HYD,tier1,android,8.4.1,False,2,2023-12-28,2024-06-14,new_organic,problem
USR_04313,2024-08-08,organic_search,CJB,tier2,ios,8.4.1,False,0,,,new_organic,problem
USR_04314,2024-07-07,email_push,JAI,tier2,android,8.3.2,False,7,2023-08-15,2024-06-15,returning_organic,problem
USR_04315,2024-08-11,referral,,tier2,android,8.4.1,False,2,2024-03-23,2024-07-30,new_organic,problem
USR_04316,2024-08-23,organic_search,ATQ,tier2,android,8.4.1,False,1,2024-05-11,2024-06-01,new_organic,problem
USR_04317,2024-08-22,paid_social,BHO,tier2,android,8.4.1,False,0,,,new_campaign,problem
USR_04318,2024-08-04,organic_search,CJB,tier2,android,8.4.0,False,1,2024-06-06,2024-07-09,new_organic,problem
USR_04319,2024-07-30,returning_direct,CJB,tier2,android,8.4.0,False,8,2024-05-25,2024-07-01,returning_organic,problem
USR_04320,2024-07-12,paid_search,CCU,tier1,web,,False,0,,,new_organic,problem
USR_04321,2024-08-04,paid_social,GOP,tier3,web,,False,0,,,new_campaign,problem
USR_04322,2024-07-11,email_push,BOM,tier1,android,8.4.1,False,7,2024-03-08,2024-07-07,returning_organic,problem
USR_04323,2024-08-30,paid_social,BLR,tier1,web,,False,0,,,new_campaign,problem
USR_04324,2024-08-13,paid_search,MAA,tier1,android,8.4.2,False,2,2023-10-05,2024-05-17,new_organic,problem
USR_04325,2024-08-26,paid_social,BHO,tier2,web,,False,0,,,new_campaign,problem
USR_04326,2024-07-04,referral,VTZ,tier2,ios,8.3.2,False,1,2024-05-08,2024-05-07,new_organic,problem
USR_04327,2024-07-25,organic_search,VNS,tier3,android,8.4.1,False,1,2023-11-20,2024-07-02,new_organic,problem
USR_04328,2024-08-17,referral,GOP,tier3,android,8.4.2,False,1,2024-02-21,2024-06-19,new_organic,problem
USR_04329,2024-08-01,organic_search,HYD,tier1,android,8.4.0,False,0,,,new_organic,problem
USR_04330,2024-07-20,paid_social,HYD,tier1,android,8.4.0,False,0,,,new_campaign,problem
USR_04331,2024-08-19,returning_direct,ATQ,tier2,web,,False,5,2023-11-07,2024-05-22,returning_organic,problem
USR_04332,2024-07-31,organic_search,BOM,tier1,ios,8.4.1,False,1,2023-10-18,2024-05-18,new_organic,problem
USR_04333,2024-07-04,paid_search,BHO,tier2,android,8.4.0,False,1,2024-05-20,2024-05-15,new_organic,problem
USR_04334,2024-08-23,paid_social,BHO,tier2,android,8.4.1,False,0,,,new_campaign,problem
USR_04335,2024-08-07,returning_direct,MAA,tier1,android,8.4.1,True,6,2023-08-19,2024-07-28,corporate,problem
USR_04336,2024-08-22,organic_search,SXR,tier3,android,8.4.2,False,0,,,new_organic,problem
USR_04337,2024-08-16,paid_social,BHO,tier2,web,,False,0,,,new_campaign,problem
USR_04338,2024-07-01,email_push,CCU,tier1,android,8.4.0,False,2,2024-04-09,2024-05-14,returning_organic,problem
USR_04339,2024-07-03,returning_direct,BLR,tier1,ios,8.4.0,False,6,2024-05-23,2024-06-27,returning_organic,problem
USR_04340,2024-08-06,organic_search,HYD,tier1,ios,8.4.1,False,2,2023-11-26,2024-07-05,new_organic,problem
USR_04341,2024-07-22,paid_search,ATQ,tier2,android,8.4.1,False,2,2023-08-27,2024-05-19,new_organic,problem
USR_04342,2024-07-17,organic_search,IXC,tier2,ios,8.4.0,False,1,2023-11-15,2024-06-12,new_organic,problem
USR_04343,2024-07-14,paid_social,CJB,tier2,android,8.4.1,False,0,,,new_campaign,problem
USR_04344,2024-08-10,paid_social,BHO,tier2,ios,8.4.2,False,0,,,new_campaign,problem
USR_04345,2024-08-04,paid_social,HYD,tier1,android,8.4.0,False,0,,,new_campaign,problem
USR_04346,2024-08-27,returning_direct,MAA,tier1,android,8.4.1,False,5,2023-11-23,2024-08-15,returning_organic,problem
USR_04347,2024-07-13,paid_social,VNS,tier3,android,8.4.1,False,0,,,new_campaign,problem
USR_04348,2024-08-04,paid_search,BOM,tier1,ios,8.4.1,False,0,,,new_organic,problem
USR_04349,2024-08-12,paid_social,,tier2,web,,False,0,,,new_campaign,problem
USR_04350,2024-07-02,paid_social,JAI,tier2,web,,False,0,,,new_campaign,problem
USR_04351,2024-08-25,paid_social,GAU,tier3,android,8.4.2,False,0,,,new_campaign,problem
USR_04352,2024-08-16,paid_social,NAG,tier2,ios,8.4.1,False,0,,,new_campaign,problem
USR_04353,2024-07-13,returning_direct,GAU,tier3,android,8.4.1,True,8,2024-06-03,2024-05-10,corporate,problem
USR_04354,2024-08-20,referral,BOM,tier1,web,,False,1,2024-05-12,2024-07-23,new_organic,problem
USR_04355,2024-08-23,paid_search,BLR,tier1,android,8.4.1,False,0,,,new_organic,problem
USR_04356,2024-07-16,paid_social,GOP,tier3,ios,8.4.0,False,0,,,new_campaign,problem
USR_04357,2024-07-18,returning_direct,BLR,tier1,ios,8.4.0,False,2,2024-03-11,2024-06-28,returning_organic,problem
USR_04358,2024-07-07,paid_social,GOP,tier3,ios,8.4.0,False,0,,,new_campaign,problem
USR_04359,2024-08-14,paid_social,ATQ,tier2,android,8.4.2,False,0,,,new_campaign,problem
USR_04360,2024-08-05,organic_search,MAA,tier1,android,8.4.2,False,1,2024-06-13,2024-07-25,new_organic,problem
USR_04361,2024-08-10,organic_search,GOP,tier3,web,,False,2,2023-09-22,2024-07-11,new_organic,problem
USR_04362,2024-07-30,paid_social,BBI,tier3,ios,8.4.0,False,0,,,new_campaign,problem
USR_04363,2024-08-11,paid_social,VNS,tier3,ios,8.4.2,False,0,,,new_campaign,problem
USR_04364,2024-08-10,paid_search,MAA,tier1,android,8.4.2,False,2,2024-04-04,2024-06-09,new_organic,problem
USR_04365,2024-07-07,returning_direct,DEL,tier1,android,8.3.2,True,8,2024-06-04,2024-04-14,corporate,problem
USR_04366,2024-07-15,paid_social,LKO,tier2,web,,False,0,,,new_campaign,problem
USR_04367,2024-08-29,organic_search,LKO,tier2,android,8.4.1,False,2,2024-05-13,2024-07-22,new_organic,problem
USR_04368,2024-08-09,paid_search,MAA,tier1,android,8.4.1,False,2,2024-04-04,2024-05-24,new_organic,problem
USR_04369,2024-07-19,organic_search,VTZ,tier2,android,8.4.0,False,0,,,new_organic,problem
USR_04370,2024-08-12,organic_search,SXR,tier3,android,8.4.2,False,0,,,new_organic,problem
USR_04371,2024-08-06,organic_search,CJB,tier2,ios,8.4.1,False,2,2024-01-23,2024-07-14,new_organic,problem
USR_04372,2024-07-02,returning_direct,IXC,tier2,android,8.3.2,True,6,2023-08-23,2024-04-28,corporate,problem
USR_04373,2024-08-11,organic_search,JAI,tier2,android,8.4.2,False,0,,,new_organic,problem
USR_04374,2024-08-17,returning_direct,SXR,tier3,ios,8.4.2,False,6,2024-04-25,2024-06-10,returning_organic,problem
USR_04375,2024-08-24,paid_search,BLR,tier1,android,8.4.2,False,2,2024-02-22,2024-08-01,new_organic,problem
USR_04376,2024-07-13,paid_search,VTZ,tier2,web,,False,1,2023-11-15,2024-06-27,new_organic,problem
USR_04377,2024-08-09,returning_direct,HYD,tier1,android,8.4.2,False,5,2024-06-03,2024-06-16,returning_organic,problem
USR_04378,2024-08-10,paid_social,LKO,tier2,web,,False,0,,,new_campaign,problem
USR_04379,2024-08-12,organic_search,VTZ,tier2,android,8.4.1,False,1,2023-11-09,2024-07-13,new_organic,problem
USR_04380,2024-08-12,paid_search,IXC,tier2,web,,False,0,,,new_organic,problem
USR_04381,2024-08-24,organic_search,CCU,tier1,android,8.4.1,False,1,2024-05-23,2024-07-25,new_organic,problem
USR_04382,2024-08-27,organic_search,LKO,tier2,web,,False,0,,,new_organic,problem
USR_04383,2024-07-31,paid_social,HYD,tier1,android,8.4.1,False,0,,,new_campaign,problem
USR_04384,2024-07-16,paid_social,MAA,tier1,ios,8.4.1,False,0,,,new_campaign,problem
USR_04385,2024-08-11,email_push,LKO,tier2,android,8.4.1,False,2,2024-01-10,2024-07-17,returning_organic,problem
USR_04386,2024-08-30,paid_search,BLR,tier1,android,8.4.2,False,0,,,new_organic,problem
USR_04387,2024-08-25,referral,DEL,tier1,web,,False,1,2024-05-24,2024-07-16,new_organic,problem
USR_04388,2024-08-13,organic_search,BHO,tier2,web,,False,2,2024-05-07,2024-07-24,new_organic,problem
USR_04389,2024-08-26,organic_search,CCU,tier1,android,8.4.2,False,0,,,new_organic,problem
USR_04390,2024-07-06,organic_search,GAU,tier3,web,,False,1,2024-01-23,2024-04-29,new_organic,problem
USR_04391,2024-07-28,organic_search,GOP,tier3,web,,False,2,2024-06-02,2024-06-24,new_organic,problem
USR_04392,2024-08-01,paid_search,BLR,tier1,web,,False,0,,,new_organic,problem
USR_04393,2024-08-13,paid_social,ATQ,tier2,ios,8.4.1,False,0,,,new_campaign,problem
USR_04394,2024-07-10,organic_search,BLR,tier1,android,8.4.0,False,2,2024-06-10,2024-06-29,new_organic,problem
USR_04395,2024-08-19,referral,BHO,tier2,android,8.4.2,False,2,2023-09-12,2024-08-08,new_organic,problem
USR_04396,2024-07-18,email_push,HYD,tier1,web,,False,2,2024-02-29,2024-05-01,returning_organic,problem
USR_04397,2024-07-04,returning_direct,IXC,tier2,web,,True,8,2023-12-10,2024-04-23,corporate,problem
USR_04398,2024-07-09,organic_search,VTZ,tier2,web,,False,1,2023-11-18,2024-04-15,new_organic,problem
USR_04399,2024-07-07,organic_search,SXR,tier3,android,8.3.2,False,2,2023-10-05,2024-06-25,new_organic,problem
USR_04400,2024-08-19,organic_search,,tier2,android,8.4.1,False,2,2023-09-20,2024-06-24,new_organic,problem
USR_04401,2024-07-08,organic_search,JAI,tier2,android,8.4.0,False,1,2024-03-01,2024-06-16,new_organic,problem
USR_04402,2024-08-12,paid_search,MAA,tier1,ios,8.4.2,False,0,,,new_organic,problem
USR_04403,2024-07-07,returning_direct,HYD,tier1,ios,8.4.0,False,6,2023-12-01,2024-05-18,returning_organic,problem
USR_04404,2024-08-10,returning_direct,DEL,tier1,android,8.4.2,False,2,2023-11-24,2024-07-28,returning_organic,problem
USR_04405,2024-08-09,referral,ATQ,tier2,android,8.4.2,False,1,2023-10-11,2024-07-07,new_organic,problem
USR_04406,2024-07-03,paid_social,NAG,tier2,web,,False,0,,,new_campaign,problem
USR_04407,2024-07-17,referral,ATQ,tier2,ios,8.4.0,False,2,2023-07-28,2024-04-29,new_organic,problem
USR_04408,2024-07-02,organic_search,BOM,tier1,ios,8.4.0,False,1,2024-01-13,2024-05-15,new_organic,problem
USR_04409,2024-07-15,returning_direct,JAI,tier2,ios,8.4.0,False,8,2023-09-23,2024-06-18,returning_organic,problem
USR_04410,2024-08-15,paid_search,ATQ,tier2,android,8.4.2,False,2,2024-06-12,2024-08-10,new_organic,problem
USR_04411,2024-07-29,organic_search,GOP,tier3,ios,8.4.1,False,1,2024-02-04,2024-05-03,new_organic,problem
USR_04412,2024-08-19,organic_search,HYD,tier1,ios,8.4.2,False,2,2023-08-22,2024-07-27,new_organic,problem
USR_04413,2024-08-17,paid_social,CJB,tier2,ios,8.4.2,False,0,,,new_campaign,problem
USR_04414,2024-08-21,paid_social,CJB,tier2,android,8.4.1,False,0,,,new_campaign,problem
USR_04415,2024-07-22,returning_direct,IXC,tier2,android,8.4.0,False,5,2023-12-17,2024-05-05,returning_organic,problem
USR_04416,2024-07-04,paid_search,NAG,tier2,ios,8.3.2,False,2,2023-09-21,2024-04-14,new_organic,problem
USR_04417,2024-08-26,returning_direct,JAI,tier2,ios,8.4.1,False,3,2024-05-30,2024-08-17,returning_organic,problem
USR_04418,2024-08-21,organic_search,HYD,tier1,android,8.4.2,False,1,2023-12-24,2024-07-12,new_organic,problem
USR_04419,2024-07-06,returning_direct,DEL,tier1,android,8.3.2,False,3,2024-04-10,2024-05-22,returning_organic,problem
USR_04420,2024-08-07,organic_search,BOM,tier1,web,,False,2,2024-02-25,2024-07-30,new_organic,problem
USR_04421,2024-07-26,organic_search,VNS,tier3,android,8.4.0,False,2,2023-08-09,2024-06-14,new_organic,problem
USR_04422,2024-07-11,referral,BHO,tier2,web,,False,2,2024-01-29,2024-04-29,new_organic,problem
USR_04423,2024-07-26,paid_social,CJB,tier2,android,8.4.0,False,0,,,new_campaign,problem
USR_04424,2024-07-17,paid_social,,tier1,android,8.4.0,False,0,,,new_campaign,problem
USR_04425,2024-07-24,returning_direct,GAU,tier3,android,8.4.0,False,8,2024-01-12,2024-06-03,returning_organic,problem
USR_04426,2024-07-28,returning_direct,VNS,tier3,android,8.4.0,True,8,2024-03-23,2024-06-13,corporate,problem
USR_04427,2024-08-04,returning_direct,ATQ,tier2,ios,8.4.1,False,5,2024-01-21,2024-07-09,returning_organic,problem
USR_04428,2024-07-31,organic_search,BHO,tier2,web,,False,2,2024-01-20,2024-05-03,new_organic,problem
USR_04429,2024-07-13,organic_search,MAA,tier1,android,8.4.1,False,2,2024-03-17,2024-07-11,new_organic,problem
