session_id,week,cohort,rank_1_listing_tier,budget_in_top5_pct,time_to_first_click_seconds,scroll_depth_pct,filters_applied,premium_filter_available
34376,11,Explorer,luxury,0.516,17,0.378,0,False
34377,11,Explorer,premium,0.549,14,0.383,0,False
34378,11,Explorer,premium,0.517,12,0.401,0,False
34379,11,Explorer,premium,0.524,14,0.459,0,False
34380,11,Explorer,mid,0.523,16,0.365,0,False
34381,11,Explorer,mid,0.523,14,0.434,0,False
34382,11,Explorer,luxury,0.52,16,0.386,0,False
34383,11,Explorer,mid,0.549,16,0.389,0,False
34384,11,Explorer,premium,0.545,16,0.446,0,False
34385,11,Explorer,luxury,0.525,15,0.375,0,False
34386,11,Explorer,mid,0.548,14,0.401,0,False
34387,11,Explorer,premium,0.524,15,0.383,0,False
34388,11,Explorer,mid,0.525,15,0.431,0,False
34389,11,Explorer,premium,0.558,12,0.436,0,False
34390,11,Explorer,premium,0.506,12,0.365,0,False
34391,11,Explorer,mid,0.542,15,0.459,0,False
34392,11,Explorer,premium,0.538,13,0.462,0,False
34393,11,Explorer,mid,0.53,15,0.385,0,False
34394,11,Explorer,mid,0.512,14,0.381,0,False
34395,11,Explorer,mid,0.541,11,0.429,0,False
34396,11,Explorer,luxury,0.538,15,0.458,0,False
34397,11,Explorer,luxury,0.526,12,0.365,0,False
34398,11,Explorer,premium,0.543,15,0.374,0,False
34399,11,Explorer,mid,0.509,16,0.392,0,False
34400,11,Explorer,mid,0.547,16,0.439,0,False
34401,11,Explorer,mid,0.526,13,0.421,0,False
34402,11,Explorer,mid,0.558,17,0.442,0,False
34403,11,Explorer,luxury,0.525,15,0.461,0,False
34404,11,Explorer,mid,0.529,15,0.387,0,False
34405,11,Explorer,luxury,0.508,17,0.366,0,False
34406,11,Explorer,mid,0.522,14,0.456,0,False
34407,11,Explorer,luxury,0.552,16,0.431,0,False
34408,11,Explorer,premium,0.509,17,0.373,0,False
34409,11,Explorer,mid,0.542,13,0.398,0,False
34410,11,Explorer,mid,0.547,13,0.447,0,False
34411,11,Explorer,premium,0.526,14,0.435,0,False
34412,11,Explorer,premium,0.537,17,0.375,0,False
34413,11,Explorer,mid,0.508,15,0.464,0,False
34414,11,Explorer,premium,0.537,17,0.376,0,False
34415,11,Explorer,mid,0.561,17,0.433,0,False
34416,11,Explorer,mid,0.526,12,0.432,0,False
34417,11,Explorer,luxury,0.515,14,0.39,0,False
34418,11,Explorer,mid,0.548,16,0.374,0,False
34419,11,Explorer,mid,0.52,17,0.382,0,False
34420,11,Explorer,premium,0.515,15,0.451,0,False
34421,11,Explorer,mid,0.511,16,0.404,0,False
34422,11,Explorer,luxury,0.537,15,0.451,0,False
34423,11,Explorer,premium,0.52,16,0.454,0,False
34424,11,Explorer,luxury,0.53,15,0.39,0,False
34425,11,Explorer,luxury,0.55,17,0.453,0,False
34426,11,Explorer,mid,0.563,16,0.451,0,False
34427,11,Explorer,mid,0.543,16,0.448,0,False
34428,11,Explorer,mid,0.544,14,0.439,0,False
34429,11,Explorer,mid,0.512,15,0.383,0,False
34430,11,Explorer,luxury,0.512,17,0.455,0,False
34431,11,Explorer,luxury,0.565,15,0.369,0,False
34432,11,Explorer,mid,0.541,15,0.381,0,False
34433,11,Explorer,premium,0.507,15,0.397,0,False
34434,11,Explorer,mid,0.552,15,0.377,0,False
34435,11,Explorer,premium,0.514,12,0.455,0,False
34436,11,Explorer,luxury,0.536,14,0.417,0,False
34437,11,Explorer,luxury,0.525,14,0.415,0,False
34438,11,Explorer,premium,0.512,17,0.385,0,False
34439,11,Explorer,mid,0.51,16,0.41,0,False
34440,11,Explorer,mid,0.542,12,0.378,0,False
34441,11,Explorer,mid,0.509,17,0.425,0,False
34442,11,Explorer,mid,0.507,14,0.393,0,False
34443,11,Explorer,mid,0.522,13,0.403,0,False
34444,11,Explorer,premium,0.522,17,0.396,0,False
34445,11,Explorer,mid,0.534,14,0.39,0,False
34446,11,Explorer,premium,0.545,12,0.419,0,False
34447,11,Explorer,mid,0.557,16,0.417,0,False
34448,11,Explorer,mid,0.532,17,0.406,0,False
34449,11,Explorer,premium,0.526,13,0.371,0,False
34450,11,Explorer,mid,0.551,12,0.445,0,False
34451,11,Explorer,premium,0.514,13,0.457,0,False
34452,11,Explorer,mid,0.537,16,0.45,0,False
34453,11,Explorer,luxury,0.53,13,0.396,0,False
34454,11,Explorer,luxury,0.508,13,0.46,0,False
34455,11,Explorer,mid,0.539,12,0.44,0,False
34456,11,Explorer,premium,0.525,15,0.408,0,False
34457,11,Explorer,mid,0.531,13,0.423,0,False
34458,11,Explorer,luxury,0.559,13,0.41,0,False
34459,11,Explorer,mid,0.519,17,0.384,0,False
34460,11,Explorer,mid,0.552,13,0.373,0,False
34461,11,Explorer,mid,0.536,15,0.365,0,False
34462,11,Explorer,premium,0.54,12,0.368,0,False
34463,11,Explorer,premium,0.516,17,0.421,0,False
34464,11,Explorer,mid,0.525,17,0.414,0,False
34465,11,Explorer,mid,0.558,16,0.375,0,False
34466,11,Explorer,mid,0.56,14,0.389,0,False
34467,11,Explorer,mid,0.518,14,0.371,0,False
34468,11,Explorer,premium,0.516,17,0.422,0,False
34469,11,Explorer,mid,0.531,17,0.394,0,False
34470,11,Explorer,luxury,0.56,12,0.407,0,False
34471,11,Explorer,premium,0.548,17,0.366,0,False
34472,11,Explorer,luxury,0.548,17,0.423,0,False
34473,11,Explorer,premium,0.534,12,0.37,0,False
34474,11,Explorer,mid,0.529,15,0.397,0,False
34475,11,Explorer,premium,0.507,15,0.402,0,False
34476,11,Explorer,premium,0.516,12,0.452,0,False
34477,11,Explorer,premium,0.534,15,0.404,0,False
34478,11,Explorer,mid,0.516,12,0.429,0,False
34479,11,Explorer,luxury,0.56,12,0.393,0,False
34480,11,Explorer,premium,0.561,16,0.375,0,False
34481,11,Explorer,premium,0.519,16,0.414,0,False
34482,11,Explorer,mid,0.538,11,0.382,0,False
34483,11,Explorer,mid,0.523,13,0.366,0,False
34484,11,Explorer,mid,0.546,14,0.426,0,False
34485,11,Explorer,luxury,0.521,12,0.434,0,False
34486,11,Explorer,premium,0.531,14,0.407,0,False
34487,11,Explorer,luxury,0.534,12,0.435,0,False
34488,11,Explorer,premium,0.539,13,0.44,0,False
34489,11,Explorer,premium,0.537,14,0.428,0,False
34490,11,Explorer,premium,0.526,15,0.37,0,False
34491,11,Explorer,premium,0.55,12,0.374,0,False
34492,11,Explorer,premium,0.527,12,0.4,0,False
34493,11,Explorer,luxury,0.507,15,0.414,0,False
34494,11,Explorer,mid,0.55,17,0.405,0,False
34495,11,Explorer,premium,0.54,12,0.396,0,False
34496,11,Explorer,premium,0.542,17,0.455,0,False
34497,11,Explorer,premium,0.531,15,0.407,0,False
34498,11,Explorer,premium,0.56,15,0.447,0,False
34499,11,Explorer,mid,0.512,16,0.421,0,False
34500,11,Explorer,mid,0.556,15,0.438,0,False
34501,11,Explorer,mid,0.508,13,0.383,0,False
34502,11,Explorer,premium,0.554,16,0.395,0,False
34503,11,Explorer,mid,0.541,13,0.406,0,False
34504,11,Explorer,premium,0.54,16,0.427,0,False
34505,11,Explorer,luxury,0.522,17,0.453,0,False
34506,11,Explorer,luxury,0.561,15,0.442,0,False
34507,11,Explorer,luxury,0.564,15,0.413,0,False
34508,11,Explorer,mid,0.55,16,0.383,0,False
34509,11,Explorer,premium,0.565,17,0.447,0,False
34510,11,Explorer,premium,0.541,13,0.407,0,False
34511,11,Explorer,mid,0.565,15,0.397,0,False
34512,11,Explorer,luxury,0.542,15,0.407,0,False
34513,11,Explorer,premium,0.552,14,0.376,0,False
34514,11,Explorer,luxury,0.514,13,0.423,0,False
34515,11,Explorer,mid,0.559,11,0.385,0,False
34516,11,Explorer,premium,0.515,15,0.459,0,False
34517,11,Explorer,mid,0.551,12,0.446,0,False
34518,11,Explorer,premium,0.511,14,0.398,0,False
34519,11,Explorer,premium,0.525,15,0.437,0,False
34520,11,Explorer,luxury,0.544,14,0.38,0,False
34521,11,Explorer,mid,0.528,14,0.371,0,False
34522,11,Explorer,luxury,0.564,17,0.456,0,False
34523,11,Explorer,premium,0.526,14,0.407,0,False
34524,11,Explorer,luxury,0.559,12,0.377,0,False
34525,11,Explorer,premium,0.545,12,0.45,0,False
34526,11,Explorer,mid,0.521,12,0.397,0,False
34527,11,Explorer,mid,0.526,16,0.45,0,False
34528,11,Explorer,mid,0.537,14,0.394,0,False
34529,11,Explorer,premium,0.546,16,0.383,0,False
34530,11,Explorer,luxury,0.541,14,0.451,0,False
34531,11,Explorer,luxury,0.527,15,0.463,0,False
34532,11,Explorer,mid,0.524,13,0.37,0,False
34533,11,Explorer,luxury,0.531,17,0.462,0,False
34534,11,Explorer,premium,0.538,12,0.389,0,False
34535,11,Explorer,mid,0.559,15,0.429,0,False
34536,11,Explorer,mid,0.564,16,0.445,0,False
34537,11,Explorer,premium,0.539,16,0.446,0,False
34538,11,Explorer,premium,0.515,17,0.443,0,False
34539,11,Explorer,premium,0.508,14,0.367,0,False
34540,11,Explorer,premium,0.548,15,0.373,0,False
34541,11,Explorer,premium,0.532,14,0.451,0,False
34542,11,Explorer,mid,0.511,15,0.402,0,False
34543,11,Explorer,mid,0.518,13,0.372,0,False
34544,11,Explorer,mid,0.536,12,0.423,0,False
34545,11,Explorer,premium,0.534,17,0.463,0,False
34546,11,Explorer,mid,0.543,16,0.452,0,False
34547,11,Explorer,mid,0.536,13,0.378,0,False
34548,11,Explorer,premium,0.55,17,0.415,0,False
34549,11,Explorer,premium,0.527,13,0.403,0,False
34550,11,Explorer,premium,0.516,13,0.422,0,False
34551,11,Explorer,mid,0.56,14,0.419,0,False
34552,11,Explorer,luxury,0.55,17,0.411,0,False
34553,11,Explorer,mid,0.546,15,0.423,0,False
34554,11,Explorer,luxury,0.543,15,0.442,0,False
34555,11,Explorer,mid,0.559,14,0.39,0,False
34556,11,Explorer,mid,0.509,12,0.444,0,False
34557,11,Explorer,premium,0.517,15,0.377,0,False
34558,11,Explorer,premium,0.554,13,0.439,0,False
34559,11,Explorer,luxury,0.537,15,0.398,0,False
34560,11,Explorer,premium,0.525,13,0.463,0,False
34561,11,Explorer,premium,0.506,13,0.457,0,False
34562,11,Explorer,mid,0.544,14,0.392,0,False
34563,11,Explorer,luxury,0.522,17,0.396,0,False
34564,11,Explorer,luxury,0.527,14,0.443,0,False
34565,11,Explorer,mid,0.525,17,0.404,0,False
34566,11,Explorer,luxury,0.55,14,0.45,0,False
34567,11,Explorer,premium,0.551,17,0.387,0,False
34568,11,Explorer,mid,0.523,14,0.385,0,False
34569,11,Explorer,premium,0.545,13,0.409,0,False
34570,11,Explorer,premium,0.521,14,0.421,0,False
34571,11,Explorer,premium,0.557,14,0.449,0,False
34572,11,Explorer,luxury,0.511,11,0.45,0,False
34573,11,Explorer,premium,0.516,12,0.428,0,False
34574,11,Explorer,premium,0.543,12,0.447,0,False
34575,11,Explorer,mid,0.55,13,0.405,0,False
34576,11,Explorer,luxury,0.525,13,0.403,0,False
34577,11,Explorer,premium,0.552,17,0.436,0,False
34578,11,Explorer,premium,0.555,17,0.412,0,False
34579,11,Explorer,premium,0.54,16,0.366,0,False
34580,11,Explorer,premium,0.534,15,0.457,0,False
34581,11,Explorer,mid,0.559,12,0.402,0,False
34582,11,Explorer,mid,0.535,15,0.387,0,False
34583,11,Explorer,premium,0.535,12,0.398,0,False
34584,11,Explorer,mid,0.562,12,0.37,0,False
34585,11,Explorer,mid,0.538,13,0.413,0,False
34586,11,Explorer,mid,0.514,15,0.391,0,False
34587,11,Explorer,premium,0.513,16,0.421,0,False
34588,11,Explorer,mid,0.545,15,0.432,0,False
34589,11,Explorer,premium,0.518,14,0.369,0,False
34590,11,Explorer,premium,0.524,16,0.406,0,False
34591,11,Explorer,premium,0.563,16,0.461,0,False
34592,11,Explorer,mid,0.541,13,0.459,0,False
34593,11,Explorer,mid,0.519,14,0.377,0,False
34594,11,Explorer,premium,0.523,15,0.369,0,False
34595,11,Explorer,luxury,0.529,13,0.408,0,False
34596,11,Explorer,mid,0.557,12,0.432,0,False
34597,11,Explorer,luxury,0.526,15,0.453,0,False
34598,11,Explorer,premium,0.52,13,0.433,0,False
34599,11,Explorer,luxury,0.558,17,0.433,0,False
34600,11,Explorer,mid,0.537,13,0.448,0,False
34601,11,Explorer,mid,0.53,14,0.406,0,False
34602,11,Explorer,premium,0.522,16,0.407,0,False
34603,11,Explorer,mid,0.535,12,0.423,0,False
34604,11,Explorer,mid,0.529,14,0.388,0,False
34605,11,Explorer,premium,0.54,15,0.43,0,False
34606,11,Explorer,mid,0.506,16,0.423,0,False
34607,11,Explorer,premium,0.506,15,0.412,0,False
34608,11,Explorer,luxury,0.533,15,0.438,0,False
34609,11,Explorer,mid,0.534,12,0.447,0,False
34610,11,Explorer,premium,0.509,16,0.416,0,False
34611,11,Explorer,premium,0.513,14,0.451,0,False
34612,11,Explorer,mid,0.507,15,0.429,0,False
34613,11,Explorer,luxury,0.522,13,0.464,0,False
34614,11,Explorer,mid,0.553,16,0.385,0,False
34615,11,Explorer,luxury,0.51,13,0.451,0,False
34616,11,Explorer,luxury,0.51,14,0.427,0,False
34617,11,Explorer,mid,0.537,12,0.452,0,False
34618,11,Explorer,premium,0.511,14,0.415,0,False
34619,11,Explorer,luxury,0.548,13,0.4,0,False
34620,11,Explorer,luxury,0.519,13,0.435,0,False
34621,11,Explorer,premium,0.551,14,0.427,0,False
34622,11,Explorer,premium,0.544,12,0.409,0,False
34623,11,Explorer,mid,0.526,16,0.384,0,False
34624,11,Explorer,premium,0.531,16,0.443,0,False
34625,11,Explorer,luxury,0.557,12,0.433,0,False
34626,11,Explorer,premium,0.547,15,0.38,0,False
34627,11,Explorer,premium,0.537,15,0.417,0,False
34628,11,Explorer,premium,0.559,13,0.449,0,False
34629,11,Explorer,luxury,0.529,13,0.39,0,False
34630,11,Explorer,premium,0.519,12,0.443,0,False
34631,11,Explorer,premium,0.552,17,0.373,0,False
34632,11,Explorer,premium,0.513,13,0.372,0,False
34633,11,Explorer,luxury,0.539,14,0.447,0,False
34634,11,Explorer,premium,0.545,17,0.44,0,False
34635,11,Explorer,luxury,0.534,16,0.413,0,False
34636,11,Explorer,luxury,0.546,14,0.438,0,False
34637,11,Explorer,premium,0.542,11,0.375,0,False
34638,11,Explorer,premium,0.521,16,0.382,0,False
34639,11,Explorer,premium,0.554,15,0.449,0,False
34640,11,Explorer,mid,0.55,14,0.423,0,False
34641,11,Explorer,premium,0.539,12,0.456,0,False
34642,11,Explorer,luxury,0.551,15,0.463,0,False
34643,11,Explorer,luxury,0.51,14,0.367,0,False
34644,11,Explorer,mid,0.543,12,0.371,0,False
34645,11,Explorer,premium,0.509,15,0.43,0,False
34646,11,Explorer,mid,0.545,16,0.463,0,False
34647,11,Explorer,premium,0.565,15,0.43,0,False
34648,11,Explorer,mid,0.519,14,0.374,0,False
34649,11,Explorer,luxury,0.517,12,0.462,0,False
34650,11,Explorer,premium,0.513,13,0.4,0,False
34651,11,Explorer,premium,0.556,16,0.375,0,False
34652,11,Explorer,premium,0.517,16,0.381,0,False
34653,11,Explorer,premium,0.536,12,0.429,0,False
34654,11,Explorer,mid,0.542,14,0.404,0,False
34655,11,Explorer,mid,0.53,15,0.444,0,False
34656,11,Explorer,mid,0.554,14,0.429,0,False
34657,11,Explorer,luxury,0.544,12,0.38,0,False
34658,11,Explorer,mid,0.559,12,0.451,0,False
34659,11,Explorer,premium,0.537,13,0.459,0,False
34660,11,Explorer,mid,0.549,12,0.386,0,False
34661,11,Explorer,premium,0.534,17,0.407,0,False
34662,11,Explorer,premium,0.551,12,0.374,0,False
34663,11,Explorer,premium,0.554,15,0.44,0,False
34664,11,Explorer,mid,0.51,17,0.416,0,False
34665,11,Explorer,luxury,0.535,16,0.386,0,False
34666,11,Explorer,luxury,0.552,15,0.389,0,False
34667,11,Explorer,mid,0.552,12,0.444,0,False
34668,11,Explorer,mid,0.553,17,0.372,0,False
34669,11,Explorer,mid,0.563,12,0.397,0,False
34670,11,Explorer,premium,0.508,16,0.378,0,False
34671,11,Explorer,mid,0.552,14,0.456,0,False
34672,11,Explorer,mid,0.555,13,0.399,0,False
34673,11,Explorer,premium,0.553,12,0.408,0,False
34674,11,Explorer,premium,0.547,12,0.442,0,False
34675,11,Explorer,mid,0.514,14,0.455,0,False
34676,11,Explorer,premium,0.522,17,0.409,0,False
34677,11,Explorer,mid,0.563,13,0.438,0,False
34678,11,Explorer,premium,0.533,14,0.429,0,False
34679,11,Explorer,luxury,0.534,16,0.376,0,False
34680,11,Explorer,luxury,0.527,16,0.456,0,False
34681,11,Explorer,mid,0.514,12,0.404,0,False
34682,11,Explorer,premium,0.565,12,0.376,0,False
34683,11,Explorer,luxury,0.511,13,0.461,0,False
34684,11,Explorer,premium,0.527,12,0.42,0,False
34685,11,Explorer,premium,0.551,14,0.409,0,False
34686,11,Explorer,luxury,0.563,17,0.385,0,False
34687,11,Explorer,mid,0.543,17,0.451,0,False
34688,11,Explorer,mid,0.509,15,0.429,0,False
34689,11,Explorer,mid,0.555,16,0.464,0,False
34690,11,Explorer,mid,0.542,13,0.42,0,False
34691,11,Explorer,premium,0.538,11,0.464,0,False
34692,11,Explorer,mid,0.535,12,0.445,0,False
34693,11,Explorer,mid,0.542,15,0.449,0,False
34694,11,Explorer,mid,0.528,13,0.383,0,False
34695,11,Explorer,premium,0.512,15,0.443,0,False
34696,11,Explorer,premium,0.53,13,0.39,0,False
34697,11,Explorer,mid,0.525,14,0.46,0,False
34698,11,Explorer,luxury,0.522,12,0.366,0,False
34699,11,Explorer,premium,0.542,12,0.411,0,False
34700,11,Explorer,premium,0.525,14,0.446,0,False
34701,11,Explorer,luxury,0.539,12,0.407,0,False
34702,11,Explorer,luxury,0.542,17,0.376,0,False
34703,11,Explorer,premium,0.532,12,0.441,0,False
34704,11,Explorer,luxury,0.532,15,0.371,0,False
34705,11,Explorer,premium,0.528,14,0.374,0,False
34706,11,Explorer,mid,0.561,13,0.377,0,False
34707,11,Explorer,premium,0.539,14,0.399,0,False
34708,11,Explorer,premium,0.548,17,0.439,0,False
34709,11,Explorer,luxury,0.519,16,0.43,0,False
34710,11,Explorer,premium,0.532,14,0.424,0,False
34711,11,Explorer,premium,0.561,12,0.396,0,False
34712,11,Explorer,luxury,0.535,16,0.428,0,False
34713,11,Explorer,premium,0.536,15,0.417,0,False
34714,11,Explorer,mid,0.52,17,0.368,0,False
34715,11,Explorer,mid,0.524,17,0.398,0,False
34716,11,Explorer,premium,0.527,14,0.458,0,False
34717,11,Explorer,mid,0.521,13,0.416,0,False
34718,11,Explorer,mid,0.563,15,0.382,0,False
34719,11,Explorer,mid,0.557,15,0.373,0,False
34720,11,Explorer,mid,0.52,13,0.378,0,False
34721,11,Explorer,premium,0.566,13,0.433,0,False
34722,11,Explorer,premium,0.56,12,0.418,0,False
34723,11,Explorer,premium,0.548,15,0.462,0,False
34724,11,Explorer,mid,0.522,12,0.427,0,False
34725,11,Explorer,premium,0.543,12,0.463,0,False
34726,11,Explorer,mid,0.522,16,0.396,0,False
34727,11,Explorer,mid,0.535,16,0.39,0,False
34728,11,Explorer,premium,0.531,17,0.441,0,False
34729,11,Explorer,premium,0.508,16,0.376,0,False
34730,11,Explorer,premium,0.551,15,0.44,0,False
34731,11,Explorer,premium,0.528,17,0.398,0,False
34732,11,Explorer,premium,0.521,14,0.396,0,False
34733,11,Explorer,premium,0.565,12,0.365,0,False
34734,11,Explorer,premium,0.537,16,0.397,0,False
34735,11,Explorer,premium,0.527,15,0.44,0,False
34736,11,Explorer,luxury,0.518,14,0.452,0,False
34737,11,Explorer,mid,0.527,17,0.424,0,False
34738,11,Explorer,mid,0.516,16,0.463,0,False
34739,11,Explorer,luxury,0.511,16,0.385,0,False
34740,11,Explorer,premium,0.562,12,0.445,0,False
34741,11,Explorer,luxury,0.52,14,0.375,0,False
34742,11,Explorer,luxury,0.522,16,0.437,0,False
34743,11,Explorer,mid,0.512,16,0.445,0,False
34744,11,Explorer,luxury,0.525,13,0.45,0,False
34745,11,Explorer,mid,0.53,16,0.414,0,False
34746,11,Explorer,mid,0.515,13,0.42,0,False
34747,11,Explorer,premium,0.533,13,0.459,0,False
34748,11,Explorer,mid,0.535,17,0.384,0,False
34749,11,Explorer,luxury,0.524,14,0.45,0,False
34750,11,Explorer,premium,0.509,15,0.452,0,False
34751,11,Explorer,premium,0.534,12,0.384,0,False
34752,11,Explorer,mid,0.559,15,0.46,0,False
34753,11,Explorer,premium,0.546,14,0.387,0,False
34754,11,Explorer,mid,0.517,17,0.432,0,False
34755,11,Explorer,mid,0.511,16,0.401,0,False
34756,11,Explorer,premium,0.553,12,0.381,0,False
34757,11,Explorer,premium,0.523,16,0.458,0,False
34758,11,Explorer,mid,0.563,17,0.412,0,False
34759,11,Explorer,premium,0.529,14,0.413,0,False
34760,11,Explorer,premium,0.536,15,0.463,0,False
34761,11,Explorer,mid,0.511,15,0.464,0,False
34762,11,Explorer,premium,0.56,15,0.387,0,False
34763,11,Explorer,premium,0.545,15,0.461,0,False
34764,11,Explorer,mid,0.548,12,0.424,0,False
34765,11,Explorer,premium,0.561,12,0.433,0,False
34766,11,Explorer,mid,0.562,16,0.455,0,False
34767,11,Explorer,mid,0.52,16,0.368,0,False
34768,11,Explorer,premium,0.532,15,0.435,0,False
34769,11,Explorer,luxury,0.507,13,0.455,0,False
34770,11,Explorer,luxury,0.55,16,0.388,0,False
34771,11,Explorer,mid,0.527,16,0.428,0,False
34772,11,Explorer,premium,0.525,15,0.435,0,False
34773,11,Explorer,premium,0.533,14,0.464,0,False
34774,11,Explorer,mid,0.543,13,0.444,0,False
34775,11,Explorer,mid,0.549,14,0.439,0,False
34776,11,Explorer,premium,0.555,16,0.42,0,False
34777,11,Explorer,luxury,0.531,15,0.434,0,False
34778,11,Explorer,luxury,0.549,14,0.419,0,False
34779,11,Explorer,premium,0.547,15,0.438,0,False
34780,11,Explorer,premium,0.517,12,0.367,0,False
34781,11,Explorer,luxury,0.539,12,0.44,0,False
34782,11,Explorer,premium,0.519,12,0.439,0,False
34783,11,Explorer,premium,0.52,16,0.369,0,False
34784,11,Explorer,mid,0.527,17,0.403,0,False
34785,11,Explorer,premium,0.555,16,0.433,0,False
34786,11,Explorer,premium,0.546,17,0.381,0,False
34787,11,Explorer,mid,0.533,17,0.457,0,False
34788,11,Explorer,mid,0.513,16,0.385,0,False
34789,11,Explorer,luxury,0.512,17,0.422,0,False
34790,11,Explorer,mid,0.564,16,0.449,0,False
34791,11,Explorer,mid,0.553,12,0.435,0,False
34792,11,Explorer,premium,0.513,12,0.443,0,False
34793,11,Explorer,premium,0.512,14,0.41,0,False
34794,11,Explorer,premium,0.556,16,0.459,0,False
34795,11,Explorer,mid,0.563,13,0.429,0,False
34796,11,Explorer,premium,0.514,17,0.374,0,False
34797,11,Explorer,premium,0.551,13,0.405,0,False
34798,11,Explorer,luxury,0.561,16,0.459,0,False
34799,11,Explorer,mid,0.566,17,0.457,0,False
34800,11,Explorer,premium,0.538,16,0.379,0,False
34801,11,Explorer,premium,0.565,15,0.375,0,False
34802,11,Explorer,premium,0.517,14,0.384,0,False
34803,11,Explorer,mid,0.556,16,0.416,0,False
34804,11,Explorer,mid,0.52,16,0.391,0,False
34805,11,Explorer,mid,0.558,12,0.429,0,False
34806,11,Explorer,mid,0.524,13,0.394,0,False
34807,11,Explorer,luxury,0.537,17,0.401,0,False
34808,11,Explorer,mid,0.554,14,0.397,0,False
34809,11,Explorer,premium,0.554,12,0.384,0,False
34810,11,Explorer,mid,0.524,16,0.417,0,False
34811,11,Explorer,premium,0.524,17,0.409,0,False
34812,11,Explorer,mid,0.514,15,0.38,0,False
34813,11,Explorer,luxury,0.516,17,0.458,0,False
34814,11,Explorer,premium,0.51,16,0.401,0,False
34815,11,Explorer,mid,0.553,12,0.417,0,False
34816,11,Explorer,mid,0.549,14,0.428,0,False
34817,11,Explorer,luxury,0.513,13,0.414,0,False
34818,11,Explorer,premium,0.558,16,0.441,0,False
34819,11,Explorer,mid,0.564,12,0.428,0,False
34820,11,Explorer,mid,0.549,16,0.45,0,False
34821,11,Explorer,mid,0.556,15,0.461,0,False
34822,11,Explorer,mid,0.547,12,0.419,0,False
34823,11,Explorer,luxury,0.563,12,0.396,0,False
34824,11,Explorer,mid,0.513,15,0.462,0,False
34825,11,Explorer,mid,0.523,16,0.392,0,False
34826,11,Explorer,mid,0.528,16,0.377,0,False
34827,11,Explorer,premium,0.533,12,0.387,0,False
34828,11,Explorer,premium,0.516,14,0.389,0,False
34829,11,Explorer,premium,0.515,12,0.432,0,False
34830,11,Explorer,premium,0.55,12,0.419,0,False
34831,11,Explorer,mid,0.551,17,0.433,0,False
34832,11,Explorer,premium,0.528,14,0.382,0,False
34833,11,Explorer,luxury,0.525,17,0.369,0,False
34834,11,Explorer,mid,0.519,14,0.404,0,False
34835,11,Explorer,mid,0.535,13,0.444,0,False
34836,11,Explorer,luxury,0.543,15,0.37,0,False
34837,11,Explorer,mid,0.54,15,0.409,0,False
34838,11,Explorer,mid,0.531,14,0.369,0,False
34839,11,Explorer,luxury,0.508,14,0.437,0,False
34840,11,Explorer,mid,0.549,17,0.413,0,False
34841,11,Explorer,luxury,0.528,15,0.371,0,False
34842,11,Explorer,luxury,0.559,14,0.439,0,False
34843,11,Explorer,mid,0.515,13,0.374,0,False
34844,11,Explorer,mid,0.544,17,0.457,0,False
34845,11,Explorer,premium,0.558,15,0.402,0,False
34846,11,Explorer,luxury,0.542,17,0.393,0,False
34847,11,Explorer,mid,0.52,12,0.389,0,False
34848,11,Explorer,mid,0.565,12,0.376,0,False
34849,11,Explorer,mid,0.526,13,0.421,0,False
34850,11,Explorer,premium,0.539,17,0.439,0,False
34851,11,Explorer,premium,0.519,17,0.462,0,False
34852,11,Explorer,mid,0.533,12,0.365,0,False
34853,11,Explorer,luxury,0.554,12,0.403,0,False
34854,11,Explorer,luxury,0.56,15,0.45,0,False
34855,11,Explorer,mid,0.509,16,0.391,0,False
34856,11,Explorer,premium,0.506,16,0.385,0,False
34857,11,Explorer,premium,0.558,12,0.404,0,False
34858,11,Explorer,premium,0.545,16,0.412,0,False
34859,11,Explorer,luxury,0.506,12,0.459,0,False
34860,11,Explorer,premium,0.548,13,0.398,0,False
34861,11,Explorer,luxury,0.541,15,0.439,0,False
34862,11,Explorer,mid,0.512,15,0.455,0,False
34863,11,Explorer,mid,0.565,13,0.375,0,False
34864,11,Explorer,mid,0.523,16,0.452,0,False
34865,11,Explorer,premium,0.523,16,0.372,0,False
34866,11,Explorer,premium,0.532,14,0.427,0,False
34867,11,Explorer,premium,0.541,13,0.463,0,False
34868,11,Explorer,premium,0.523,14,0.373,0,False
34869,11,Explorer,premium,0.534,16,0.427,0,False
34870,11,Explorer,premium,0.512,16,0.415,0,False
34871,11,Explorer,luxury,0.536,13,0.409,0,False
34872,11,Explorer,premium,0.555,13,0.429,0,False
34873,11,Explorer,premium,0.548,14,0.373,0,False
34874,11,Explorer,mid,0.527,14,0.444,0,False
34875,11,Explorer,premium,0.54,16,0.426,0,False
34876,11,Explorer,mid,0.534,14,0.403,0,False
34877,11,Explorer,premium,0.518,13,0.375,0,False
34878,11,Explorer,mid,0.565,12,0.41,0,False
34879,11,Explorer,premium,0.525,12,0.412,0,False
34880,11,Explorer,premium,0.551,15,0.399,0,False
34881,11,Explorer,mid,0.563,16,0.376,0,False
34882,11,Explorer,mid,0.511,14,0.388,0,False
34883,11,Explorer,premium,0.525,11,0.424,0,False
34884,11,Explorer,luxury,0.524,12,0.423,0,False
34885,11,Explorer,premium,0.529,16,0.415,0,False
34886,11,Explorer,mid,0.536,16,0.402,0,False
34887,11,Explorer,mid,0.561,14,0.428,0,False
