user_id,cohort,tenure_days,acquisition_channel,city_tier,avg_booking_value,joined_week
9644,Explorer,1,referral,tier2,91.51,2
9645,Explorer,8,referral,tier1,91.88,2
9646,Explorer,19,paid,tier1,94.67,3
9647,Explorer,9,organic,tier2,90.29,1
9648,Explorer,2,organic,tier1,92.49,4
9649,Explorer,34,paid,tier1,96.81,3
9650,Explorer,15,organic,tier1,98.76,2
9651,Explorer,10,referral,tier1,98.61,4
9652,Explorer,17,organic,resort,91.68,4
9653,Explorer,3,referral,resort,97.29,4
9654,Explorer,18,referral,tier1,95.1,2
9655,Explorer,2,referral,tier1,94.4,1
9656,Explorer,47,paid,tier1,98.54,1
9657,Explorer,8,referral,tier2,95.36,1
9658,Explorer,23,referral,tier2,101.73,1
9659,Explorer,7,organic,resort,92.07,1
9660,Explorer,1,referral,tier2,96.28,1
9661,Explorer,42,organic,tier1,94.08,2
9662,Explorer,44,paid,tier2,101.35,2
9663,Explorer,1,referral,tier1,87.65,4
9664,Explorer,18,paid,tier2,88.7,1
9665,Explorer,3,referral,tier1,97.6,3
9666,Explorer,43,paid,tier1,87.84,3
9667,Explorer,23,paid,tier1,88.74,4
9668,Explorer,35,referral,tier1,93.28,1
9669,Explorer,49,referral,resort,102.09,3
9670,Explorer,41,paid,tier2,89.16,2
9671,Explorer,22,paid,tier2,93.53,3
9672,Explorer,7,referral,tier1,101.56,4
9673,Explorer,3,organic,tier1,88.39,2
9674,Explorer,34,referral,tier1,88.99,3
9675,Explorer,7,paid,tier1,101.19,4
9676,Explorer,11,organic,resort,100.26,3
9677,Explorer,13,referral,tier1,91.4,1
9678,Explorer,25,paid,resort,102.04,1
9679,Explorer,40,referral,resort,90.24,3
9680,Explorer,22,paid,tier1,100.31,1
9681,Explorer,31,paid,resort,101.03,2
9682,Explorer,9,paid,resort,89.6,1
9683,Explorer,34,organic,tier2,92.28,2
9684,Explorer,19,paid,resort,98.33,1
9685,Explorer,47,organic,resort,97.65,2
9686,Explorer,20,paid,tier1,93.59,1
9687,Explorer,43,paid,tier1,99.29,1
9688,Explorer,60,organic,tier2,99.14,1
9689,Explorer,51,organic,tier1,89.9,4
9690,Explorer,60,organic,tier1,102.51,2
9691,Explorer,42,organic,tier1,95.25,4
9692,Explorer,54,referral,tier1,92.5,3
9693,Explorer,39,paid,tier2,91.42,2
9694,Explorer,19,organic,tier2,99.88,2
9695,Explorer,25,referral,tier2,97.2,4
9696,Explorer,15,organic,resort,96.91,4
9697,Explorer,53,referral,tier2,95.74,1
9698,Explorer,2,referral,tier1,101.87,2
9699,Explorer,36,organic,tier1,98.02,4
9700,Explorer,9,referral,tier1,87.69,4
9701,Explorer,31,referral,resort,96.79,2
9702,Explorer,42,referral,resort,94.37,1
9703,Explorer,0,referral,tier1,95.16,2
9704,Explorer,16,paid,tier1,97.02,1
9705,Explorer,45,organic,tier1,90.3,1
9706,Explorer,22,referral,tier1,88.23,2
9707,Explorer,42,paid,resort,93.26,4
9708,Explorer,41,paid,tier1,88.65,2
9709,Explorer,37,referral,tier1,97.72,4
9710,Explorer,41,referral,tier1,100.8,4
9711,Explorer,60,organic,resort,99.19,1
9712,Explorer,54,paid,tier2,87.43,2
9713,Explorer,39,paid,tier1,97.41,4
9714,Explorer,25,referral,tier1,98.91,1
9715,Explorer,49,organic,resort,90.87,2
9716,Explorer,13,organic,tier2,88.07,4
9717,Explorer,44,referral,resort,93.91,3
9718,Explorer,22,paid,tier1,97.26,3
9719,Explorer,53,paid,tier1,95.74,1
9720,Explorer,26,organic,tier1,92.88,1
9721,Explorer,22,referral,resort,101.51,3
9722,Explorer,51,paid,tier2,99.18,2
9723,Explorer,16,paid,resort,88.4,1
9724,Explorer,23,paid,tier1,96.46,1
9725,Explorer,28,referral,tier1,96.24,1
9726,Explorer,47,referral,tier1,93.68,3
9727,Explorer,39,paid,tier1,89.44,1
9728,Explorer,28,referral,tier2,95.97,1
9729,Explorer,7,referral,resort,94.07,3
9730,Explorer,1,organic,tier1,91.64,4
9731,Explorer,21,organic,tier1,98.61,1
9732,Explorer,21,referral,tier2,97.2,2
9733,Explorer,57,paid,tier2,88.2,2
9734,Explorer,52,organic,resort,87.94,2
9735,Explorer,60,organic,tier1,90.64,4
9736,Explorer,18,organic,resort,94.12,3
9737,Explorer,56,referral,resort,101.86,2
9738,Explorer,49,referral,tier1,100.91,2
9739,Explorer,16,organic,resort,91.72,2
9740,Explorer,31,paid,tier1,90.0,4
9741,Explorer,34,paid,tier1,90.55,1
9742,Explorer,54,paid,tier1,87.45,2
9743,Explorer,51,paid,tier1,100.28,3
9744,Explorer,58,paid,resort,87.55,1
9745,Explorer,36,referral,tier2,94.83,3
9746,Explorer,7,referral,resort,88.68,1
9747,Explorer,31,referral,tier2,92.15,1
9748,Explorer,17,paid,tier2,98.72,4
9749,Explorer,45,paid,resort,101.97,2
9750,Explorer,8,organic,tier1,102.37,4
9751,Explorer,8,referral,tier1,87.68,3
9752,Explorer,49,organic,tier1,89.97,4
9753,Explorer,1,organic,tier1,95.35,3
9754,Explorer,54,referral,tier2,98.36,2
9755,Explorer,57,paid,tier2,93.22,4
9756,Explorer,57,referral,tier1,100.32,4
9757,Explorer,17,referral,tier1,100.73,1
9758,Explorer,34,paid,tier1,90.95,3
9759,Explorer,35,referral,resort,88.68,3
9760,Explorer,19,referral,tier1,98.53,2
9761,Explorer,42,organic,resort,101.14,4
9762,Explorer,49,organic,tier1,96.83,1
9763,Explorer,32,referral,resort,92.56,4
9764,Explorer,38,referral,resort,93.36,2
9765,Explorer,6,organic,tier1,97.34,2
9766,Explorer,45,organic,tier1,87.6,3
9767,Explorer,59,organic,tier1,97.16,3
9768,Explorer,10,paid,tier2,93.47,1
9769,Explorer,20,paid,tier1,89.09,4
9770,Explorer,31,referral,tier1,99.87,4
9771,Explorer,2,paid,tier1,93.15,4
9772,Explorer,55,referral,resort,95.03,2
9773,Explorer,45,referral,tier1,98.57,4
9774,Explorer,23,organic,tier1,98.88,2
9775,Explorer,35,referral,tier2,98.08,1
9776,Explorer,40,organic,tier2,98.37,3
9777,Explorer,1,organic,tier1,100.8,4
9778,Explorer,12,organic,tier1,98.75,4
9779,Explorer,60,referral,tier1,95.35,3
9780,Explorer,18,organic,resort,102.55,2
9781,Explorer,38,organic,resort,99.46,2
9782,Explorer,11,organic,tier1,100.56,3
9783,Explorer,42,paid,tier1,94.69,4
9784,Explorer,57,organic,tier1,96.79,3
9785,Explorer,45,organic,resort,95.25,1
9786,Explorer,4,referral,tier1,95.24,2
9787,Explorer,58,paid,tier2,99.7,1
9788,Explorer,11,organic,tier1,96.56,3
9789,Explorer,22,referral,tier1,95.12,2
9790,Explorer,49,referral,tier1,92.03,4
9791,Explorer,48,organic,tier2,89.6,3
9792,Explorer,1,referral,tier2,90.78,2
9793,Explorer,2,paid,tier2,99.96,1
9794,Explorer,41,organic,tier1,94.14,4
9795,Explorer,28,referral,tier2,92.48,1
9796,Explorer,49,referral,tier1,102.17,3
9797,Explorer,30,organic,resort,98.24,2
9798,Explorer,25,referral,tier1,90.7,4
9799,Explorer,4,referral,tier1,102.18,4
9800,Explorer,17,paid,tier2,99.02,1
9801,Explorer,53,referral,tier1,89.68,3
9802,Explorer,27,referral,tier1,97.15,2
9803,Explorer,44,referral,tier1,93.73,3
9804,Explorer,4,referral,tier1,97.97,3
9805,Explorer,47,referral,resort,90.49,4
9806,Explorer,4,referral,resort,87.85,4
9807,Explorer,42,referral,tier1,96.45,3
9808,Explorer,1,organic,tier1,88.33,2
9809,Explorer,20,referral,tier1,101.15,3
9810,Explorer,59,organic,resort,100.0,4
9811,Explorer,33,paid,resort,94.66,4
9812,Explorer,21,referral,tier1,89.44,3
9813,Explorer,60,referral,tier1,91.7,1
9814,Explorer,56,paid,resort,91.54,1
9815,Explorer,49,paid,tier1,93.76,3
9816,Explorer,51,organic,resort,102.05,2
9817,Explorer,36,paid,resort,94.68,4
9818,Explorer,11,referral,tier2,98.98,3
9819,Explorer,43,referral,tier1,90.96,3
9820,Explorer,37,organic,tier1,96.6,3
9821,Explorer,39,referral,tier2,91.0,3
9822,Explorer,40,paid,tier1,97.82,3
9823,Explorer,28,paid,tier2,91.31,3
9824,Explorer,31,referral,tier2,95.07,2
9825,Explorer,39,organic,tier1,88.43,4
9826,Explorer,24,organic,tier1,100.09,1
9827,Explorer,17,paid,tier2,101.15,2
9828,Explorer,55,organic,resort,88.35,3
9829,Explorer,49,organic,tier1,91.53,3
9830,Explorer,14,paid,tier1,99.91,4
9831,Explorer,57,organic,tier1,95.75,3
9832,Explorer,17,paid,tier2,88.32,3
9833,Explorer,52,organic,tier1,91.98,4
9834,Explorer,32,organic,resort,98.08,1
9835,Explorer,34,organic,resort,93.49,3
9836,Explorer,60,organic,tier1,94.81,3
9837,Explorer,28,referral,tier1,89.09,4
9838,Explorer,35,referral,tier1,94.7,1
9839,Explorer,21,referral,tier1,100.15,4
9840,Explorer,10,paid,resort,90.62,4
9841,Explorer,54,paid,tier1,98.68,4
9842,Explorer,12,paid,tier2,87.7,2
9843,Explorer,57,paid,tier1,93.45,4
9844,Explorer,55,organic,tier1,93.85,3
9845,Explorer,47,organic,resort,96.78,4
9846,Explorer,30,referral,tier1,101.62,1
9847,Explorer,32,paid,tier1,92.14,2
9848,Explorer,8,referral,resort,93.55,4
9849,Explorer,28,paid,resort,88.96,4
9850,Explorer,5,organic,tier2,95.29,3
9851,Explorer,29,organic,tier1,92.48,3
9852,Explorer,44,paid,tier1,101.94,2
9853,Explorer,38,organic,tier1,102.31,1
9854,Explorer,50,organic,tier1,91.84,1
9855,Explorer,14,referral,tier1,91.22,3
9856,Explorer,8,referral,resort,100.05,1
9857,Explorer,4,referral,tier2,95.27,2
9858,Explorer,54,paid,tier1,95.87,3
9859,Explorer,5,referral,tier1,99.29,1
9860,Explorer,28,paid,resort,94.33,4
9861,Explorer,42,organic,tier1,99.97,1
9862,Explorer,13,paid,resort,101.11,3
9863,Explorer,20,paid,tier1,90.34,3
9864,Explorer,10,referral,tier2,102.41,2
9865,Explorer,23,paid,tier1,97.95,2
9866,Explorer,52,organic,tier1,87.9,2
9867,Explorer,21,referral,resort,94.26,1
9868,Explorer,18,organic,tier2,100.31,4
9869,Explorer,30,paid,tier1,88.85,4
9870,Explorer,0,referral,resort,95.5,2
9871,Explorer,23,organic,tier1,90.24,1
9872,Explorer,57,referral,tier1,92.41,3
9873,Explorer,24,paid,resort,100.7,2
9874,Explorer,27,organic,resort,90.98,3
9875,Explorer,42,referral,tier2,101.05,1
9876,Explorer,1,organic,resort,101.55,2
9877,Explorer,48,paid,resort,100.46,2
9878,Explorer,36,paid,tier1,93.13,1
9879,Explorer,17,paid,tier2,89.63,2
9880,Explorer,48,paid,tier1,96.74,2
9881,Explorer,17,referral,tier2,101.95,3
9882,Explorer,3,referral,resort,95.63,2
9883,Explorer,3,organic,tier1,95.04,2
9884,Explorer,55,paid,tier1,89.5,1
9885,Explorer,13,organic,tier1,98.39,2
9886,Explorer,37,organic,tier1,88.99,1
9887,Explorer,49,organic,tier2,96.85,3
9888,Explorer,31,referral,tier1,94.01,1
9889,Explorer,46,organic,resort,95.2,2
9890,Explorer,2,referral,tier1,87.49,3
9891,Explorer,43,organic,tier2,100.63,1
9892,Explorer,5,organic,tier1,89.2,3
9893,Explorer,13,paid,resort,87.41,3
9894,Explorer,31,referral,tier1,90.22,1
9895,Explorer,7,referral,tier2,96.13,2
9896,Explorer,36,paid,resort,96.45,1
9897,Explorer,38,referral,tier1,96.55,1
9898,Explorer,15,referral,tier2,88.4,4
9899,Explorer,20,organic,tier1,87.67,3
9900,Explorer,36,referral,tier1,99.35,1
9901,Explorer,57,organic,tier1,100.93,1
9902,Explorer,26,organic,tier1,89.03,1
9903,Explorer,21,organic,tier1,102.45,4
9904,Explorer,1,organic,resort,91.84,3
9905,Explorer,23,organic,tier1,97.36,4
9906,Explorer,13,paid,tier1,87.45,4
9907,Explorer,2,paid,tier2,90.39,2
9908,Explorer,51,organic,tier1,92.85,2
9909,Explorer,50,referral,resort,98.72,3
9910,Explorer,43,organic,tier1,100.54,3
9911,Explorer,38,referral,tier1,91.42,3
9912,Explorer,35,organic,tier2,92.31,1
9913,Explorer,43,referral,tier1,89.88,3
9914,Explorer,2,referral,resort,98.9,3
9915,Explorer,6,paid,tier1,93.02,1
9916,Explorer,40,paid,tier1,95.2,1
9917,Explorer,44,referral,resort,94.96,1
9918,Explorer,39,organic,tier2,89.76,3
9919,Explorer,43,organic,resort,95.47,1
9920,Explorer,16,organic,tier1,96.61,2
9921,Explorer,37,paid,tier1,102.55,2
9922,Explorer,20,organic,tier2,94.76,2
9923,Explorer,38,organic,tier1,90.31,1
9924,Explorer,13,referral,resort,90.53,1
9925,Explorer,9,paid,tier2,102.1,4
9926,Explorer,36,organic,tier2,95.29,2
9927,Explorer,44,paid,resort,91.23,4
9928,Explorer,60,organic,tier1,99.62,3
9929,Explorer,1,organic,tier2,97.91,1
9930,Explorer,59,referral,tier1,92.26,1
9931,Explorer,35,paid,tier1,98.2,4
9932,Explorer,4,referral,tier1,87.44,3
9933,Explorer,32,referral,tier2,98.47,1
9934,Explorer,46,organic,tier1,97.77,3
9935,Explorer,32,paid,tier1,100.7,3
9936,Explorer,43,referral,tier1,92.24,2
9937,Explorer,44,organic,resort,89.62,3
9938,Explorer,27,paid,tier2,91.49,2
9939,Explorer,42,organic,resort,88.33,1
9940,Explorer,39,paid,tier1,89.24,2
9941,Explorer,37,referral,tier1,94.94,4
9942,Explorer,7,paid,tier1,100.85,3
9943,Explorer,32,paid,tier1,91.21,1
9944,Explorer,38,referral,tier2,101.51,2
9945,Explorer,59,organic,resort,99.76,2
9946,Explorer,7,referral,resort,102.54,3
9947,Explorer,33,paid,tier1,87.43,1
9948,Explorer,10,organic,tier1,90.73,1
9949,Explorer,7,referral,resort,96.21,4
9950,Explorer,21,referral,resort,97.29,2
9951,Explorer,11,paid,tier1,93.3,3
9952,Explorer,6,referral,tier1,92.07,4
9953,Explorer,57,paid,tier1,99.59,1
9954,Explorer,47,referral,tier2,97.47,1
9955,Explorer,20,paid,tier1,92.61,3
9956,Explorer,0,organic,tier2,89.86,1
9957,Explorer,27,organic,tier1,93.44,3
9958,Explorer,60,referral,resort,90.12,1
9959,Explorer,44,organic,resort,90.21,3
9960,Explorer,59,paid,tier1,100.06,3
9961,Explorer,37,paid,tier2,98.67,1
9962,Explorer,23,referral,tier2,88.78,3
9963,Explorer,37,referral,tier2,89.95,4
9964,Explorer,16,paid,tier2,89.54,1
9965,Explorer,30,paid,tier1,95.79,2
9966,Explorer,16,organic,resort,101.48,2
9967,Explorer,36,organic,tier1,97.48,1
9968,Explorer,57,paid,tier1,97.18,4
9969,Explorer,11,referral,tier2,99.18,2
9970,Explorer,46,referral,tier1,87.9,3
9971,Explorer,53,referral,tier1,102.41,2
9972,Explorer,6,referral,tier2,101.97,4
9973,Explorer,8,organic,tier2,90.85,2
9974,Explorer,3,paid,tier2,100.32,2
9975,Explorer,1,paid,tier1,89.12,1
9976,Explorer,18,referral,tier2,100.06,2
9977,Explorer,5,referral,tier1,94.47,4
9978,Explorer,32,organic,tier1,102.06,3
9979,Explorer,21,organic,tier1,98.63,4
9980,Explorer,30,paid,tier1,93.9,3
9981,Explorer,36,referral,resort,96.87,4
9982,Explorer,39,organic,resort,97.98,3
9983,Explorer,25,organic,resort,97.25,3
9984,Explorer,4,paid,tier1,92.68,4
9985,Explorer,44,referral,tier2,96.8,4
9986,Explorer,28,paid,resort,98.14,2
9987,Explorer,13,organic,resort,95.09,1
9988,Explorer,28,paid,tier1,96.76,3
9989,Explorer,31,referral,tier1,97.4,3
9990,Explorer,40,paid,tier1,88.09,1
9991,Explorer,9,referral,tier1,98.53,2
9992,Explorer,8,organic,tier2,101.57,2
9993,Explorer,15,organic,tier1,90.6,1
9994,Explorer,51,referral,tier1,90.63,4
9995,Explorer,57,paid,resort,102.37,4
9996,Explorer,19,organic,tier2,101.25,4
9997,Explorer,37,referral,tier1,94.81,1
9998,Explorer,38,organic,tier2,101.04,1
9999,Explorer,7,referral,resort,95.69,4
10000,Explorer,8,paid,tier1,101.29,4
10001,DealSeeker,3,referral,tier2,98.2,9
10002,DealSeeker,12,paid,tier1,90.37,6
10003,DealSeeker,6,referral,tier1,95.09,7
10004,DealSeeker,10,referral,tier2,95.34,6
10005,DealSeeker,14,paid,tier2,91.24,9
10006,DealSeeker,15,referral,tier1,92.08,5
10007,DealSeeker,11,referral,tier1,85.45,8
10008,DealSeeker,16,referral,tier2,88.56,5
10009,DealSeeker,4,referral,tier2,95.82,9
10010,DealSeeker,8,paid,tier2,88.96,6
10011,DealSeeker,14,paid,tier2,90.18,5
10012,DealSeeker,9,referral,tier2,96.0,10
10013,DealSeeker,14,paid,tier1,92.37,5
10014,DealSeeker,13,paid,tier1,95.32,10
10015,DealSeeker,14,paid,tier2,96.55,8
10016,DealSeeker,9,referral,tier2,98.74,10
10017,DealSeeker,9,referral,tier1,91.25,6
10018,DealSeeker,22,paid,tier1,93.86,9
10019,DealSeeker,3,referral,tier2,91.73,7
10020,DealSeeker,3,paid,tier2,88.53,10
10021,DealSeeker,11,referral,tier2,93.23,10
10022,DealSeeker,25,paid,tier2,93.29,10
10023,DealSeeker,1,referral,tier2,93.88,7
10024,DealSeeker,20,referral,tier2,98.68,5
10025,DealSeeker,0,paid,tier2,87.33,7
10026,DealSeeker,3,paid,tier2,86.98,7
10027,DealSeeker,18,paid,tier1,93.83,9
10028,DealSeeker,20,referral,tier2,91.03,6
10029,DealSeeker,8,paid,tier2,89.83,10
10030,DealSeeker,29,paid,tier2,96.96,5
10031,DealSeeker,15,referral,tier2,93.78,7
10032,DealSeeker,13,referral,tier1,98.01,8
10033,DealSeeker,9,paid,tier2,87.63,7
10034,DealSeeker,4,paid,tier1,84.8,6
10035,DealSeeker,1,referral,tier1,84.51,7
10036,DealSeeker,28,referral,tier1,91.18,8
10037,DealSeeker,10,paid,tier1,98.47,10
10038,DealSeeker,3,referral,tier2,90.62,9
10039,DealSeeker,13,referral,tier1,90.91,7
10040,DealSeeker,1,paid,tier1,99.02,5
10041,DealSeeker,23,referral,tier2,95.04,9
10042,DealSeeker,6,paid,tier1,89.96,5
10043,DealSeeker,13,referral,tier1,90.29,9
10044,DealSeeker,12,paid,tier2,97.9,9
10045,DealSeeker,8,referral,tier2,86.32,8
10046,DealSeeker,8,referral,tier1,85.98,10
10047,DealSeeker,0,paid,tier1,84.94,9
10048,DealSeeker,12,referral,tier2,95.42,7
10049,DealSeeker,1,referral,tier1,88.05,6
10050,DealSeeker,3,referral,tier1,94.69,8
10051,DealSeeker,10,paid,tier2,91.4,6
10052,DealSeeker,28,referral,tier1,89.41,8
10053,DealSeeker,11,paid,tier1,98.4,10
10054,DealSeeker,25,paid,tier2,97.66,6
10055,DealSeeker,1,referral,tier1,97.71,6
10056,DealSeeker,2,paid,tier2,91.17,6
10057,DealSeeker,4,referral,tier2,93.53,9
10058,DealSeeker,27,referral,tier1,95.24,8
10059,DealSeeker,29,referral,tier1,92.4,8
10060,DealSeeker,1,paid,tier2,95.82,10
10061,DealSeeker,20,referral,tier2,98.49,9
10062,DealSeeker,24,paid,tier1,85.98,6
10063,DealSeeker,1,referral,tier1,94.55,9
10064,DealSeeker,4,paid,tier1,89.8,6
10065,DealSeeker,4,paid,tier2,91.71,5
10066,DealSeeker,8,referral,tier1,90.29,6
10067,DealSeeker,20,paid,tier2,88.55,10
10068,DealSeeker,19,referral,tier2,90.47,7
10069,DealSeeker,27,paid,tier1,90.6,8
10070,DealSeeker,23,referral,tier2,93.72,6
10071,DealSeeker,14,paid,tier1,94.13,9
10072,DealSeeker,15,paid,tier1,86.23,7
10073,DealSeeker,21,referral,tier1,95.34,9
10074,DealSeeker,26,paid,tier2,91.41,8
10075,DealSeeker,2,paid,tier1,98.63,8
10076,DealSeeker,21,referral,tier2,88.77,9
10077,DealSeeker,23,paid,tier2,87.37,8
10078,DealSeeker,27,paid,tier1,93.53,8
10079,DealSeeker,14,paid,tier2,84.61,7
10080,DealSeeker,13,paid,tier1,98.4,6
10081,DealSeeker,24,referral,tier2,94.26,7
10082,DealSeeker,25,referral,tier1,88.78,7
10083,DealSeeker,27,paid,tier1,93.05,5
10084,DealSeeker,29,referral,tier2,95.51,10
10085,DealSeeker,7,paid,tier1,94.35,8
10086,DealSeeker,19,paid,tier1,85.59,8
10087,DealSeeker,16,referral,tier1,87.1,9
10088,DealSeeker,22,paid,tier2,87.08,9
10089,DealSeeker,2,referral,tier2,98.32,6
10090,DealSeeker,4,paid,tier2,88.08,7
10091,DealSeeker,2,referral,tier2,96.07,8
10092,DealSeeker,30,referral,tier1,91.65,7
10093,DealSeeker,21,referral,tier1,86.8,7
10094,DealSeeker,27,referral,tier1,90.86,5
10095,DealSeeker,15,paid,tier1,99.1,7
10096,DealSeeker,1,paid,tier1,91.39,6
10097,DealSeeker,12,paid,tier2,96.69,9
10098,DealSeeker,5,referral,tier2,92.13,8
10099,DealSeeker,20,paid,tier1,91.53,7
10100,DealSeeker,13,referral,tier1,85.2,5
10101,DealSeeker,5,paid,tier2,99.13,5
10102,DealSeeker,19,paid,tier2,94.14,5
10103,DealSeeker,8,referral,tier1,93.54,9
10104,DealSeeker,1,paid,tier1,91.1,5
10105,DealSeeker,8,paid,tier1,87.63,8
10106,DealSeeker,9,referral,tier1,91.78,9
10107,DealSeeker,7,paid,tier1,94.52,10
10108,DealSeeker,22,referral,tier2,88.28,8
10109,DealSeeker,26,referral,tier1,93.43,10
10110,DealSeeker,23,paid,tier2,95.19,9
10111,DealSeeker,6,paid,tier2,84.89,8
10112,DealSeeker,5,paid,tier2,93.44,5
10113,DealSeeker,20,referral,tier1,94.22,5
10114,DealSeeker,18,paid,tier1,88.32,9
10115,DealSeeker,6,paid,tier2,95.08,8
10116,DealSeeker,4,referral,tier2,89.29,6
10117,DealSeeker,5,referral,tier2,93.3,6
10118,DealSeeker,12,referral,tier1,96.17,10
10119,DealSeeker,22,referral,tier1,87.18,6
10120,DealSeeker,3,referral,tier2,87.95,7
10121,DealSeeker,1,paid,tier2,93.54,9
10122,DealSeeker,6,paid,tier2,88.18,5
10123,DealSeeker,2,referral,tier2,96.42,5
10124,DealSeeker,13,paid,tier2,87.0,7
10125,DealSeeker,26,referral,tier1,87.76,9
10126,DealSeeker,13,referral,tier1,98.4,7
10127,DealSeeker,26,referral,tier2,96.85,10
10128,DealSeeker,18,referral,tier2,95.38,8
10129,DealSeeker,2,paid,tier1,87.57,6
10130,DealSeeker,21,paid,tier2,86.73,10
10131,DealSeeker,18,paid,tier1,92.35,8
10132,DealSeeker,10,referral,tier1,95.84,6
10133,DealSeeker,13,referral,tier1,98.7,8
10134,DealSeeker,28,referral,tier2,89.67,9
10135,DealSeeker,30,paid,tier2,99.12,8
10136,DealSeeker,18,referral,tier2,85.36,6
10137,DealSeeker,4,paid,tier2,88.49,7
10138,DealSeeker,18,referral,tier1,96.9,6
10139,DealSeeker,14,paid,tier2,87.35,10
10140,DealSeeker,8,paid,tier2,93.37,8
10141,DealSeeker,4,referral,tier1,86.21,8
10142,DealSeeker,15,referral,tier2,86.63,6
10143,DealSeeker,3,paid,tier2,86.38,10
10144,DealSeeker,3,referral,tier1,98.75,5
10145,DealSeeker,21,paid,tier1,88.24,6
10146,DealSeeker,3,referral,tier2,85.94,10
10147,DealSeeker,5,referral,tier1,95.16,7
10148,DealSeeker,0,paid,tier1,86.93,5
10149,DealSeeker,0,referral,tier2,87.5,7
10150,DealSeeker,2,paid,tier2,94.01,10
10151,DealSeeker,6,referral,tier1,85.42,8
10152,DealSeeker,30,paid,tier1,97.58,8
10153,DealSeeker,7,paid,tier2,88.29,10
10154,DealSeeker,2,referral,tier2,97.17,6
10155,DealSeeker,7,paid,tier2,88.9,8
10156,DealSeeker,25,referral,tier1,94.58,6
10157,DealSeeker,1,referral,tier1,92.82,10
10158,DealSeeker,18,referral,tier2,95.8,10
10159,DealSeeker,1,paid,tier2,89.55,5
10160,DealSeeker,21,referral,tier1,95.57,10
10161,DealSeeker,20,paid,tier2,95.38,7
10162,DealSeeker,30,referral,tier1,86.02,7
10163,DealSeeker,10,paid,tier2,89.43,6
10164,DealSeeker,6,referral,tier1,96.01,8
10165,DealSeeker,14,referral,tier2,85.66,5
10166,DealSeeker,13,paid,tier2,88.46,6
10167,DealSeeker,14,paid,tier2,95.51,10
10168,DealSeeker,26,paid,tier2,91.35,6
10169,DealSeeker,15,referral,tier2,84.52,9
10170,DealSeeker,24,referral,tier1,96.27,6
10171,DealSeeker,3,referral,tier2,97.03,10
10172,DealSeeker,21,referral,tier2,86.52,9
10173,DealSeeker,13,referral,tier1,97.0,7
10174,DealSeeker,2,referral,tier1,93.46,5
10175,DealSeeker,19,paid,tier2,97.51,9
10176,DealSeeker,29,referral,tier2,95.37,9
10177,DealSeeker,12,referral,tier2,98.62,5
10178,DealSeeker,28,paid,tier1,93.83,7
10179,DealSeeker,7,paid,tier2,98.77,7
10180,DealSeeker,25,paid,tier2,90.2,5
10181,DealSeeker,13,paid,tier2,94.83,9
10182,DealSeeker,27,referral,tier1,87.79,8
10183,DealSeeker,4,referral,tier2,89.4,7
10184,DealSeeker,14,referral,tier1,93.0,5
10185,DealSeeker,8,paid,tier2,98.17,5
10186,DealSeeker,19,referral,tier2,87.34,10
10187,DealSeeker,23,paid,tier1,91.94,10
10188,DealSeeker,10,paid,tier1,87.24,6
10189,DealSeeker,4,referral,tier2,91.97,7
10190,DealSeeker,6,referral,tier2,93.53,5
10191,DealSeeker,27,referral,tier2,90.47,9
10192,DealSeeker,11,referral,tier1,86.54,10
10193,DealSeeker,20,referral,tier1,91.62,8
10194,DealSeeker,6,referral,tier2,87.05,8
10195,DealSeeker,3,paid,tier2,96.39,8
10196,DealSeeker,11,paid,tier2,93.22,7
10197,DealSeeker,11,paid,tier2,98.05,5
10198,DealSeeker,13,referral,tier1,93.37,9
10199,DealSeeker,13,paid,tier1,93.37,10
10200,DealSeeker,14,paid,tier2,89.23,10
10201,DealSeeker,8,paid,tier2,92.98,10
10202,DealSeeker,26,referral,tier1,85.71,9
10203,DealSeeker,22,paid,tier2,86.79,5
10204,DealSeeker,11,referral,tier2,95.06,5
10205,DealSeeker,18,referral,tier2,96.83,6
10206,DealSeeker,9,paid,tier2,91.72,5
10207,DealSeeker,9,paid,tier2,86.79,10
10208,DealSeeker,22,referral,tier2,99.02,5
10209,DealSeeker,6,referral,tier2,97.98,8
10210,DealSeeker,12,paid,tier1,98.63,10
10211,DealSeeker,28,referral,tier2,89.16,10
10212,DealSeeker,20,paid,tier1,90.26,10
10213,DealSeeker,11,paid,tier2,84.8,6
10214,DealSeeker,26,paid,tier2,98.42,8
10215,DealSeeker,3,referral,tier1,88.45,10
10216,DealSeeker,23,paid,tier2,85.19,6
10217,DealSeeker,18,paid,tier1,85.23,6
10218,DealSeeker,26,referral,tier1,95.58,6
10219,DealSeeker,19,paid,tier1,87.09,10
10220,DealSeeker,11,paid,tier1,95.96,5
10221,DealSeeker,9,referral,tier2,97.72,8
10222,DealSeeker,5,paid,tier2,99.13,7
10223,DealSeeker,4,paid,tier2,91.86,10
10224,DealSeeker,19,paid,tier2,93.46,8
10225,DealSeeker,11,referral,tier2,89.06,9
10226,DealSeeker,9,referral,tier1,96.57,6
10227,DealSeeker,6,paid,tier1,95.87,10
10228,DealSeeker,17,referral,tier2,89.49,9
10229,DealSeeker,29,paid,tier1,94.93,9
10230,DealSeeker,6,paid,tier1,88.78,6
10231,DealSeeker,1,paid,tier2,96.13,8
10232,DealSeeker,21,referral,tier2,96.27,5
10233,DealSeeker,6,referral,tier1,97.3,7
