listing_id,category,tier,avg_review_score,onboarded_week,city_tier,has_landmark_tag,amenities_complete
6661,homestay,budget,3.04,7,tier1,False,True
6662,homestay,mid,3.14,8,tier2,False,False
6663,homestay,budget,3.83,7,resort,False,True
6664,homestay,mid,3.9,7,tier2,False,False
6665,homestay,mid,3.31,7,tier1,False,False
6666,homestay,mid,2.93,7,tier2,False,False
6667,homestay,mid,3.89,5,tier2,False,True
6668,homestay,budget,3.54,7,tier2,False,False
6669,homestay,budget,3.58,6,tier2,False,True
6670,homestay,budget,3.71,7,tier1,False,False
6671,homestay,budget,3.59,8,tier2,False,True
6672,homestay,mid,3.37,7,tier2,False,False
6673,homestay,budget,3.11,5,tier2,False,False
6674,homestay,budget,3.24,5,tier2,False,True
6675,homestay,budget,3.75,8,tier2,False,True
6676,homestay,budget,2.98,6,tier1,False,False
6677,homestay,mid,3.78,5,tier1,False,False
6678,homestay,budget,3.17,7,tier2,False,False
6679,homestay,budget,3.69,7,tier1,False,False
6680,homestay,budget,2.94,6,tier2,False,False
6681,homestay,budget,3.72,7,tier2,False,False
6682,homestay,budget,4.01,8,tier2,False,False
6683,homestay,budget,3.51,6,resort,False,False
6684,homestay,mid,3.23,8,resort,False,False
6685,homestay,budget,3.05,8,tier1,False,False
6686,homestay,budget,3.57,6,tier2,False,False
6687,homestay,mid,2.99,5,resort,False,False
6688,homestay,budget,3.3,6,tier1,False,False
6689,homestay,budget,3.85,6,resort,False,False
6690,homestay,mid,3.63,8,resort,False,False
6691,homestay,mid,3.4,5,tier2,True,False
6692,homestay,budget,2.92,8,tier2,True,False
6693,homestay,mid,3.63,8,tier1,False,True
6694,homestay,mid,4.02,8,tier2,False,True
6695,homestay,mid,3.71,6,tier2,False,False
6696,homestay,budget,3.25,6,tier1,False,True
6697,homestay,mid,4.04,8,resort,False,False
6698,homestay,mid,3.84,7,tier1,False,False
6699,homestay,budget,3.73,7,tier2,True,False
6700,homestay,budget,3.57,8,tier2,False,False
6701,homestay,budget,3.23,6,tier2,False,True
6702,homestay,budget,3.42,8,tier1,False,True
6703,homestay,budget,3.27,5,tier2,False,False
6704,homestay,budget,3.78,8,tier2,False,False
6705,homestay,budget,3.19,5,tier2,False,False
6706,homestay,budget,3.82,7,tier2,False,False
6707,homestay,budget,2.98,5,tier1,False,False
6708,homestay,budget,3.38,7,tier2,False,True
6709,homestay,budget,3.42,7,tier2,False,False
6710,homestay,mid,3.0,8,tier2,False,False
6711,homestay,budget,3.63,8,tier2,False,False
6712,homestay,budget,3.15,6,tier2,False,True
6713,homestay,budget,3.95,6,tier2,False,False
6714,homestay,budget,3.25,6,tier2,False,False
6715,homestay,budget,3.19,6,tier2,False,False
6716,homestay,mid,3.36,6,tier1,False,False
6717,homestay,mid,3.39,7,tier2,False,True
6718,homestay,mid,3.16,5,tier2,False,True
6719,homestay,budget,3.88,5,tier1,False,False
6720,homestay,budget,3.21,5,tier1,False,False
6721,homestay,mid,3.18,7,resort,False,False
6722,homestay,mid,3.35,5,resort,True,False
6723,homestay,budget,3.87,7,tier1,False,False
6724,homestay,budget,3.56,6,tier2,False,False
6725,homestay,mid,2.9,7,resort,False,False
6726,homestay,budget,3.8,6,tier2,False,True
6727,homestay,budget,3.41,7,tier2,False,False
6728,homestay,mid,2.96,7,tier1,False,True
6729,homestay,budget,3.56,6,tier1,False,True
6730,homestay,budget,3.05,8,tier2,False,True
6731,homestay,budget,3.7,6,tier2,False,True
6732,homestay,mid,2.97,5,tier2,False,True
6733,homestay,budget,3.8,7,resort,False,True
6734,homestay,budget,3.5,8,tier2,True,False
6735,homestay,budget,3.59,7,tier2,False,True
6736,homestay,budget,3.85,7,resort,False,False
6737,homestay,budget,3.33,6,resort,False,True
6738,homestay,mid,3.68,8,resort,False,False
6739,homestay,budget,3.22,5,resort,False,False
6740,homestay,budget,3.84,5,tier2,False,False
6741,homestay,budget,3.73,6,tier2,False,False
6742,homestay,budget,3.37,8,tier2,False,True
6743,homestay,mid,3.87,5,resort,False,False
6744,homestay,budget,3.39,8,resort,False,True
6745,homestay,budget,3.97,8,tier2,False,False
6746,homestay,mid,3.72,7,tier2,False,True
6747,homestay,budget,3.17,7,resort,True,False
6748,homestay,budget,3.98,6,resort,False,False
6749,homestay,mid,3.25,8,tier1,False,False
6750,homestay,budget,3.53,6,tier1,False,False
6751,homestay,budget,3.28,8,tier1,False,False
6752,homestay,mid,3.26,7,tier1,False,False
6753,homestay,mid,3.99,5,tier2,False,False
6754,homestay,budget,3.61,6,resort,False,False
6755,homestay,budget,3.84,8,tier2,False,False
6756,homestay,budget,4.1,8,tier2,False,True
6757,homestay,mid,2.96,8,tier2,False,False
6758,homestay,budget,3.07,8,tier2,True,True
6759,homestay,mid,3.38,7,tier1,False,True
6760,homestay,budget,3.48,8,resort,True,False
6761,homestay,budget,3.04,7,tier2,False,False
6762,homestay,budget,2.91,6,tier2,False,True
6763,homestay,budget,3.7,6,tier2,True,True
6764,homestay,mid,3.41,6,tier2,False,False
6765,homestay,budget,2.97,7,tier1,False,True
6766,homestay,mid,3.92,6,tier1,False,False
6767,homestay,budget,2.95,6,resort,True,False
6768,homestay,budget,3.85,8,tier2,False,False
6769,homestay,budget,3.14,8,tier1,False,False
6770,homestay,mid,3.8,8,resort,False,True
6771,homestay,mid,3.27,5,resort,False,False
6772,homestay,budget,3.16,5,resort,False,False
6773,homestay,mid,3.3,6,tier1,False,False
6774,homestay,budget,3.14,7,tier2,False,False
6775,homestay,budget,3.47,8,tier1,True,True
6776,homestay,budget,3.93,5,tier2,False,False
6777,homestay,budget,3.13,7,tier2,False,True
6778,homestay,mid,3.62,5,tier1,False,False
6779,homestay,mid,2.93,7,resort,False,True
6780,homestay,budget,3.09,7,tier2,False,True
6781,homestay,mid,2.95,5,tier2,False,True
6782,homestay,budget,3.39,5,tier2,False,False
6783,homestay,budget,3.29,7,resort,False,False
6784,homestay,budget,3.13,8,resort,False,True
6785,homestay,mid,4.04,7,tier1,True,False
6786,homestay,mid,3.24,8,resort,False,False
6787,homestay,budget,3.73,7,resort,False,False
6788,homestay,mid,3.82,8,tier1,False,True
6789,homestay,mid,3.7,5,tier2,False,True
6790,homestay,mid,3.0,8,resort,False,False
6791,homestay,budget,2.93,5,tier1,False,False
6792,homestay,mid,3.93,6,tier2,False,True
6793,homestay,budget,3.36,8,tier2,False,False
6794,homestay,budget,3.26,6,resort,False,False
6795,homestay,mid,3.61,6,tier2,False,False
6796,homestay,budget,3.31,7,tier2,False,False
6797,homestay,budget,3.43,6,resort,False,False
6798,homestay,budget,4.01,5,tier2,False,False
6799,homestay,budget,3.34,6,tier2,False,False
6800,homestay,mid,3.04,7,resort,False,False
6801,homestay,budget,3.12,7,resort,False,True
6802,homestay,mid,2.97,6,tier2,False,False
6803,homestay,mid,3.81,5,tier2,False,False
6804,homestay,budget,3.66,6,resort,False,True
6805,homestay,budget,2.92,7,tier1,False,False
6806,homestay,budget,3.85,5,resort,False,False
6807,homestay,budget,3.51,8,resort,False,False
6808,homestay,budget,3.98,7,tier1,False,False
6809,homestay,budget,2.9,5,tier2,False,False
6810,homestay,mid,3.42,6,tier1,False,False
6811,homestay,mid,3.36,8,tier1,False,True
6812,homestay,mid,3.02,5,resort,True,False
6813,homestay,mid,3.31,5,tier1,False,False
6814,homestay,mid,3.0,8,tier2,True,False
6815,homestay,budget,3.67,8,resort,False,False
6816,homestay,budget,3.01,6,tier2,False,False
6817,homestay,mid,3.07,6,tier1,False,False
6818,homestay,mid,3.03,6,tier2,False,False
6819,homestay,mid,3.33,8,tier2,False,True
6820,homestay,budget,3.22,5,resort,False,False
6821,homestay,budget,3.73,5,tier2,False,True
6822,homestay,budget,3.19,8,tier2,False,False
6823,homestay,budget,3.23,5,resort,False,False
6824,homestay,budget,3.88,6,tier2,False,False
6825,homestay,budget,3.83,5,resort,False,True
6826,homestay,mid,3.21,6,tier2,False,True
6827,homestay,budget,3.03,6,resort,False,False
6828,homestay,budget,3.01,8,tier2,False,False
6829,homestay,budget,3.78,5,resort,False,True
6830,homestay,budget,3.43,8,tier2,False,False
6831,homestay,budget,4.06,5,tier1,False,False
6832,homestay,budget,3.59,8,tier1,False,True
6833,homestay,budget,2.91,5,tier1,False,False
6834,homestay,budget,3.37,5,tier1,False,True
6835,homestay,mid,3.47,7,tier2,False,True
6836,homestay,budget,3.9,6,tier2,False,False
6837,homestay,mid,3.93,8,tier2,False,True
6838,homestay,budget,3.85,5,tier1,True,True
6839,homestay,mid,3.09,7,tier2,False,False
6840,homestay,mid,3.41,8,tier2,True,False
6841,homestay,mid,3.73,7,tier2,False,False
6842,homestay,mid,3.14,5,resort,True,False
6843,homestay,budget,3.0,7,tier2,False,True
6844,homestay,mid,3.36,6,tier1,False,False
6845,homestay,budget,3.15,7,tier1,False,False
6846,homestay,budget,3.67,5,tier1,False,True
6847,homestay,budget,3.32,6,resort,False,False
6848,homestay,budget,3.75,6,resort,False,False
6849,homestay,mid,3.56,5,tier1,False,True
6850,homestay,budget,2.93,6,resort,True,False
6851,homestay,mid,3.97,7,tier2,False,False
6852,homestay,budget,3.04,5,tier2,False,False
6853,homestay,budget,2.92,5,tier2,False,False
6854,homestay,budget,3.07,6,resort,False,False
6855,homestay,budget,3.91,6,tier2,False,False
6856,homestay,budget,3.63,7,tier1,True,False
6857,homestay,budget,3.51,7,tier1,False,True
6858,homestay,mid,2.99,6,tier1,False,False
6859,homestay,budget,3.83,5,tier2,False,False
6860,homestay,budget,3.09,7,resort,False,True
6861,homestay,budget,3.92,6,tier2,False,False
6862,homestay,mid,3.13,7,resort,False,True
6863,homestay,mid,3.42,7,tier1,False,False
6864,homestay,budget,3.09,5,resort,False,True
6865,homestay,mid,3.07,5,tier2,False,False
6866,homestay,budget,3.39,8,resort,False,True
6867,homestay,mid,3.2,5,tier2,True,False
6868,homestay,budget,3.13,6,tier2,False,True
6869,homestay,budget,3.01,5,tier1,False,False
6870,homestay,budget,3.46,8,tier2,False,False
6871,homestay,budget,3.62,8,tier1,False,False
6872,homestay,budget,2.97,5,tier2,False,False
6873,homestay,mid,3.11,6,resort,True,False
6874,homestay,budget,4.04,5,resort,False,False
6875,homestay,mid,2.98,6,tier2,False,True
6876,homestay,mid,3.31,5,resort,False,False
6877,homestay,mid,3.17,8,tier2,False,True
6878,homestay,budget,3.54,6,tier1,False,False
6879,homestay,budget,3.74,7,tier1,False,True
6880,homestay,budget,3.16,7,tier2,False,True
6881,homestay,budget,3.58,5,tier2,False,False
6882,homestay,budget,4.09,7,tier2,False,False
6883,homestay,budget,3.14,5,tier2,False,True
6884,homestay,mid,4.09,8,tier1,False,False
6885,homestay,budget,3.87,5,tier2,False,False
6886,homestay,budget,3.94,6,tier2,False,True
6887,homestay,budget,3.95,8,resort,False,False
6888,homestay,mid,3.86,7,tier1,False,True
6889,homestay,budget,3.69,7,tier1,False,True
6890,homestay,mid,2.95,8,tier2,False,False
6891,homestay,budget,3.12,6,resort,False,False
6892,homestay,budget,3.65,5,tier1,False,False
6893,homestay,mid,3.16,6,tier2,True,False
6894,homestay,budget,4.04,8,tier2,False,False
6895,homestay,mid,2.97,6,resort,False,True
6896,homestay,budget,3.89,5,tier2,False,False
6897,homestay,mid,3.4,5,resort,False,True
6898,homestay,mid,3.42,5,resort,False,False
6899,homestay,budget,3.17,6,resort,False,False
6900,homestay,budget,3.18,5,tier1,False,True
6901,homestay,budget,3.16,8,resort,False,False
6902,homestay,budget,2.91,6,tier2,False,False
6903,homestay,mid,3.27,5,tier2,False,True
6904,homestay,budget,3.52,6,resort,False,False
6905,homestay,budget,3.37,5,tier2,False,True
6906,homestay,mid,3.04,7,tier2,False,False
6907,homestay,budget,3.61,5,tier2,False,False
6908,homestay,budget,3.59,5,tier2,False,True
6909,homestay,budget,3.98,7,tier2,False,True
6910,homestay,budget,4.06,8,tier1,False,False
6911,homestay,budget,3.26,5,tier1,False,False
6912,homestay,budget,3.74,7,resort,False,False
6913,homestay,budget,3.89,8,resort,False,False
6914,homestay,mid,3.05,8,tier2,False,True
6915,homestay,budget,3.1,5,resort,False,True
6916,homestay,budget,3.12,7,resort,False,False
6917,homestay,budget,3.25,8,resort,False,False
6918,homestay,budget,2.91,8,tier2,False,True
6919,homestay,mid,3.59,7,tier2,False,False
6920,homestay,budget,3.25,7,tier2,False,True
6921,homestay,budget,3.39,5,tier1,False,False
6922,homestay,budget,3.86,5,tier2,False,True
6923,homestay,budget,3.79,6,tier1,True,False
6924,homestay,budget,4.04,5,tier2,False,False
6925,homestay,budget,3.87,8,tier2,False,True
6926,homestay,budget,3.75,7,tier2,True,True
6927,homestay,budget,4.03,8,resort,False,False
6928,homestay,budget,3.08,7,tier2,False,True
6929,homestay,budget,3.96,8,tier2,False,True
6930,homestay,mid,2.97,7,tier1,False,False
6931,homestay,budget,3.07,8,tier2,True,True
6932,homestay,budget,3.37,8,tier2,False,False
6933,homestay,mid,2.98,8,tier2,False,False
6934,homestay,budget,3.99,5,resort,False,False
6935,homestay,mid,3.24,8,resort,True,False
6936,homestay,budget,4.03,7,tier1,False,False
6937,homestay,budget,3.78,6,resort,False,True
6938,homestay,budget,3.65,6,tier1,False,False
6939,homestay,mid,3.84,8,tier1,False,False
6940,homestay,mid,3.83,8,tier2,False,False
6941,homestay,budget,3.39,5,tier2,False,False
6942,homestay,budget,3.58,5,tier1,False,False
6943,homestay,budget,3.75,6,resort,True,True
6944,homestay,mid,3.35,8,tier2,False,False
6945,homestay,mid,3.87,6,tier1,False,True
6946,homestay,budget,3.71,8,tier2,False,False
6947,homestay,budget,4.09,7,resort,False,False
6948,homestay,budget,4.09,5,tier1,False,True
6949,homestay,budget,3.06,6,tier2,False,False
6950,homestay,budget,3.27,8,tier2,False,False
6951,homestay,budget,3.1,8,resort,False,False
6952,homestay,budget,3.1,6,tier2,False,False
6953,homestay,budget,3.97,7,tier2,True,True
6954,homestay,budget,3.1,7,tier1,False,True
6955,homestay,budget,3.26,7,tier2,False,True
6956,homestay,budget,3.81,6,tier1,True,False
6957,homestay,budget,2.91,8,tier2,False,False
6958,homestay,budget,3.17,6,resort,False,False
6959,homestay,budget,3.55,6,tier2,True,False
6960,homestay,budget,4.03,6,resort,False,False
6961,homestay,budget,3.51,5,tier2,False,True
6962,homestay,budget,2.94,5,tier1,False,False
6963,homestay,budget,3.04,7,tier2,False,False
6964,homestay,mid,3.0,5,tier2,False,False
6965,homestay,mid,4.04,6,tier2,False,False
6966,homestay,budget,3.26,8,tier1,False,True
6967,homestay,budget,3.48,5,tier1,False,True
6968,homestay,budget,2.91,7,resort,False,False
6969,homestay,budget,3.47,8,resort,False,True
6970,homestay,budget,3.05,6,tier2,False,False
6971,homestay,budget,3.8,6,tier2,False,False
6972,homestay,budget,3.78,8,tier1,False,False
6973,homestay,mid,3.26,5,resort,False,False
6974,homestay,budget,3.07,5,tier2,False,False
6975,homestay,mid,3.97,7,tier2,False,False
6976,homestay,budget,3.18,5,tier2,False,True
6977,homestay,budget,3.5,6,tier2,False,False
6978,homestay,mid,3.32,7,tier2,False,False
6979,homestay,budget,3.24,5,tier1,False,True
6980,homestay,budget,3.6,6,tier2,False,False
6981,homestay,mid,3.49,7,tier2,False,False
6982,homestay,mid,3.01,7,tier1,True,False
6983,homestay,mid,4.08,7,tier2,False,False
6984,homestay,mid,3.52,6,tier2,False,False
6985,homestay,mid,3.37,7,resort,False,True
6986,homestay,mid,3.17,7,tier2,False,False
6987,homestay,mid,2.98,8,tier1,False,False
6988,homestay,budget,3.19,8,tier2,False,False
6989,homestay,budget,3.78,6,tier2,False,True
6990,homestay,budget,2.99,6,resort,False,True
6991,homestay,budget,4.02,8,resort,True,True
6992,homestay,mid,3.21,6,tier2,False,True
6993,homestay,mid,3.07,7,tier1,False,False
6994,homestay,mid,3.17,7,tier2,False,False
6995,homestay,budget,3.92,6,tier2,False,True
6996,homestay,mid,3.67,5,tier2,False,True
6997,homestay,budget,4.08,5,tier1,False,False
6998,homestay,budget,4.04,5,tier1,False,True
6999,homestay,budget,3.25,6,resort,False,False
7000,homestay,mid,3.86,8,tier2,False,False
7001,homestay,budget,3.29,8,tier2,False,False
7002,homestay,budget,4.01,8,tier2,False,False
7003,homestay,mid,3.41,5,resort,False,True
7004,homestay,mid,4.09,6,tier2,False,False
7005,homestay,budget,3.45,5,resort,False,False
7006,homestay,mid,4.03,7,resort,False,False
7007,homestay,budget,3.15,5,resort,False,False
7008,homestay,budget,3.29,7,tier2,False,True
7009,homestay,budget,3.63,7,tier1,False,False
7010,homestay,mid,3.36,5,tier2,False,False
7011,homestay,budget,3.16,6,tier2,False,True
7012,homestay,budget,3.06,7,tier1,False,False
7013,homestay,budget,2.99,8,tier1,False,True
7014,homestay,budget,3.49,6,tier2,False,False
7015,homestay,mid,3.26,7,tier2,True,False
7016,homestay,mid,3.36,8,tier1,True,False
7017,homestay,budget,3.66,5,tier2,False,False
7018,homestay,budget,3.42,8,tier1,False,False
7019,homestay,budget,3.97,7,resort,False,False
7020,homestay,mid,3.14,8,tier2,False,True
7021,homestay,mid,3.29,7,resort,False,False
7022,homestay,mid,3.58,6,resort,False,True
7023,homestay,budget,3.5,7,tier2,False,True
7024,homestay,budget,3.2,7,tier1,False,True
7025,homestay,budget,3.15,5,tier2,False,False
7026,homestay,budget,3.52,5,tier2,False,False
7027,homestay,mid,3.96,8,resort,False,False
7028,homestay,budget,3.14,7,resort,False,False
7029,homestay,budget,3.79,8,tier2,False,False
7030,homestay,mid,3.11,8,tier1,False,False
7031,homestay,mid,3.3,6,tier2,True,False
7032,homestay,budget,3.12,7,tier1,False,True
7033,homestay,budget,3.68,6,resort,False,True
7034,homestay,budget,3.04,7,tier1,False,False
7035,homestay,budget,2.91,5,tier2,False,False
7036,homestay,budget,3.25,7,tier2,False,True
7037,homestay,budget,3.13,5,tier1,False,False
7038,homestay,budget,3.09,6,tier2,False,False
7039,homestay,budget,3.78,7,tier2,False,True
7040,homestay,budget,3.11,7,tier2,False,True
7041,homestay,budget,3.87,8,tier2,True,True
7042,homestay,budget,3.23,6,tier1,False,True
7043,homestay,budget,3.37,6,resort,False,False
7044,homestay,mid,3.01,7,tier1,False,False
7045,homestay,mid,3.92,7,tier2,False,True
7046,homestay,budget,3.51,6,tier2,False,False
7047,homestay,budget,2.99,7,tier2,False,False
7048,homestay,budget,3.44,6,tier2,False,True
7049,homestay,mid,3.2,5,tier2,False,True
7050,homestay,budget,3.83,8,resort,False,False
7051,homestay,budget,3.32,8,tier2,False,False
7052,homestay,budget,3.9,5,resort,False,False
7053,homestay,budget,3.18,5,tier2,False,True
7054,homestay,budget,4.02,7,resort,False,False
7055,homestay,mid,3.57,8,tier2,True,True
7056,homestay,budget,3.59,8,resort,False,True
7057,homestay,budget,4.09,7,tier2,False,False
7058,homestay,mid,2.9,8,tier2,False,False
7059,homestay,budget,4.03,5,tier1,False,False
7060,homestay,budget,4.03,8,resort,True,False
7061,homestay,mid,3.53,6,tier2,False,False
7062,homestay,budget,3.1,6,tier2,False,False
7063,homestay,mid,2.97,5,tier2,False,False
7064,homestay,budget,3.82,6,tier2,False,False
7065,homestay,budget,3.2,6,tier1,False,True
7066,homestay,budget,3.13,6,tier1,True,False
7067,homestay,budget,3.64,6,tier1,False,False
7068,homestay,budget,3.12,6,resort,False,True
7069,homestay,mid,2.95,7,tier2,False,False
7070,homestay,mid,3.51,8,tier2,False,False
7071,homestay,budget,3.2,6,resort,False,False
7072,homestay,budget,3.05,7,tier2,False,True
7073,homestay,budget,3.42,7,tier2,False,False
7074,homestay,budget,3.6,5,resort,False,False
7075,homestay,mid,3.08,5,tier2,False,True
7076,homestay,mid,2.98,6,tier1,False,True
7077,homestay,budget,3.01,6,tier1,False,False
7078,homestay,budget,2.9,7,tier1,False,True
7079,homestay,mid,3.43,6,tier2,False,True
7080,homestay,budget,3.91,7,tier2,False,True
7081,homestay,mid,4.05,6,tier2,False,False
7082,homestay,budget,4.07,8,tier2,False,False
7083,homestay,mid,3.57,7,tier2,False,False
7084,homestay,budget,3.91,5,tier2,False,False
7085,homestay,mid,3.73,7,tier2,False,True
7086,homestay,budget,3.99,7,resort,False,True
7087,homestay,mid,3.34,8,tier1,False,True
7088,homestay,budget,3.89,7,tier1,False,False
7089,homestay,mid,3.85,6,tier2,False,False
7090,homestay,budget,3.58,8,resort,False,False
7091,homestay,budget,2.92,7,tier2,False,False
7092,homestay,budget,3.67,5,resort,False,True
7093,homestay,budget,2.95,8,tier1,False,False
7094,homestay,mid,3.12,7,resort,False,False
7095,homestay,mid,3.05,5,tier2,True,False
7096,homestay,mid,2.96,8,resort,False,False
7097,homestay,mid,4.06,7,tier2,False,False
7098,homestay,budget,4.1,7,tier1,False,False
7099,homestay,budget,3.65,8,tier1,False,False
7100,homestay,budget,3.09,7,tier2,True,True
7101,homestay,mid,3.04,8,tier2,False,True
7102,homestay,budget,4.08,6,resort,False,False
7103,homestay,mid,3.57,6,resort,False,False
7104,homestay,budget,3.65,8,tier1,False,False
7105,homestay,mid,3.78,8,tier2,False,True
7106,homestay,mid,3.31,7,tier2,False,True
7107,homestay,mid,3.55,7,tier1,False,False
7108,homestay,budget,3.64,8,tier1,False,True
7109,homestay,mid,3.03,7,tier1,False,True
7110,homestay,mid,2.91,8,resort,False,False
7111,homestay,mid,3.48,7,tier2,False,False
7112,homestay,mid,3.89,5,tier2,False,False
7113,homestay,budget,3.77,7,tier1,False,False
7114,homestay,budget,3.34,5,resort,True,False
7115,homestay,mid,4.03,8,resort,False,True
7116,homestay,budget,3.27,7,tier2,False,True
7117,homestay,mid,3.59,8,resort,False,False
7118,homestay,budget,3.01,8,tier1,False,True
7119,homestay,budget,2.92,7,tier1,False,False
7120,homestay,budget,3.95,8,resort,False,False
7121,homestay,budget,3.42,7,tier2,False,False
7122,homestay,budget,3.61,8,tier2,False,True
7123,homestay,budget,3.95,6,tier2,False,False
7124,homestay,mid,3.18,5,resort,False,False
7125,homestay,budget,3.45,8,tier1,True,False
7126,homestay,budget,3.59,8,tier1,False,True
7127,homestay,budget,3.05,8,resort,False,True
7128,homestay,budget,3.91,5,tier1,False,False
7129,homestay,mid,3.19,7,tier1,False,False
7130,homestay,budget,3.96,7,tier2,False,False
7131,homestay,budget,3.53,5,resort,False,False
7132,homestay,budget,3.19,7,tier2,False,False
7133,homestay,budget,3.36,8,tier1,False,False
7134,homestay,mid,3.2,6,tier1,False,False
7135,homestay,budget,3.65,6,tier2,False,False
7136,homestay,budget,3.17,6,tier1,False,False
7137,homestay,budget,3.28,6,tier2,False,False
7138,homestay,budget,3.52,7,tier2,False,True
7139,homestay,budget,3.34,7,tier2,False,True
7140,homestay,mid,3.64,5,resort,True,False
7141,homestay,mid,3.57,8,tier2,False,False
7142,homestay,mid,2.92,5,tier2,False,False
7143,homestay,budget,4.0,8,resort,False,False
7144,homestay,budget,3.49,6,tier1,False,False
7145,homestay,budget,3.2,7,tier2,False,False
7146,homestay,budget,3.19,7,tier1,False,False
7147,homestay,budget,3.69,8,tier1,False,False
7148,homestay,budget,3.79,8,tier2,False,True
7149,homestay,budget,2.91,7,tier1,False,False
7150,homestay,mid,3.03,5,resort,False,False
7151,homestay,mid,3.78,6,resort,False,False
7152,homestay,budget,3.37,5,tier1,True,False
7153,homestay,mid,3.42,7,tier2,False,False
7154,homestay,budget,3.41,5,resort,False,True
7155,homestay,budget,3.01,6,resort,False,True
7156,homestay,budget,3.28,6,resort,False,True
7157,homestay,mid,4.03,5,resort,False,False
7158,homestay,budget,3.0,7,tier1,False,False
7159,homestay,budget,2.95,8,tier2,False,False
7160,homestay,budget,3.81,6,resort,False,False
7161,homestay,budget,3.87,5,tier2,False,True
7162,homestay,budget,2.91,5,resort,False,True
7163,homestay,budget,3.47,5,resort,False,False
7164,homestay,budget,3.25,5,tier2,True,True
7165,homestay,mid,2.97,6,tier2,False,False
7166,homestay,budget,3.13,7,resort,False,False
7167,homestay,mid,3.49,7,resort,False,False
7168,homestay,budget,4.01,7,resort,True,False
7169,homestay,budget,3.76,5,tier2,False,True
7170,homestay,mid,3.99,8,tier1,False,True
7171,homestay,budget,3.38,7,tier2,False,False
7172,homestay,mid,2.94,7,tier2,False,False
7173,homestay,budget,3.39,7,tier2,False,False
7174,homestay,mid,4.1,7,tier2,False,False
7175,homestay,budget,3.65,7,resort,False,False
7176,homestay,budget,3.39,7,tier1,False,False
7177,homestay,budget,4.05,8,tier1,False,True
7178,homestay,mid,2.91,7,resort,False,True
7179,homestay,budget,3.44,8,resort,False,False
7180,homestay,mid,3.83,7,tier1,False,False
7181,homestay,mid,3.92,6,resort,False,False
7182,homestay,budget,3.22,6,tier2,True,False
7183,homestay,budget,3.32,8,tier1,False,False
7184,homestay,mid,3.59,8,tier2,False,True
7185,homestay,budget,3.15,5,resort,False,False
7186,homestay,budget,3.38,8,resort,False,True
7187,homestay,budget,3.82,8,resort,False,False
7188,homestay,budget,3.83,8,tier1,False,False
7189,homestay,mid,3.38,5,tier2,False,False
7190,homestay,budget,3.97,5,tier2,False,False
7191,homestay,budget,3.47,8,tier2,False,False
7192,homestay,budget,2.98,7,tier2,False,False
7193,homestay,budget,3.48,6,tier1,False,False
7194,homestay,mid,3.8,5,tier1,False,False
7195,homestay,budget,3.83,5,tier2,False,True
7196,homestay,budget,3.41,5,tier2,False,False
7197,homestay,budget,3.68,8,resort,False,False
7198,homestay,budget,3.05,6,tier1,False,True
7199,homestay,budget,3.43,6,tier2,False,True
7200,homestay,budget,3.01,5,tier1,False,False
7201,homestay,budget,3.4,6,tier2,False,True
7202,homestay,budget,3.02,6,tier1,False,False
7203,homestay,budget,2.93,6,tier1,False,True
7204,homestay,mid,3.3,6,resort,False,False
7205,homestay,budget,4.03,7,tier2,False,False
7206,homestay,mid,3.46,7,tier1,False,True
7207,homestay,budget,3.65,7,resort,False,False
7208,homestay,budget,3.86,8,resort,True,False
7209,homestay,mid,3.46,7,tier2,False,False
7210,homestay,budget,3.65,8,tier2,False,False
7211,homestay,mid,3.94,7,tier1,False,True
7212,homestay,budget,3.64,6,tier2,False,False
7213,homestay,budget,3.94,5,tier1,False,True
7214,homestay,budget,3.39,5,resort,False,False
7215,homestay,mid,3.78,7,tier1,True,True
7216,homestay,budget,3.61,8,tier2,False,False
7217,homestay,budget,3.26,7,tier2,False,False
7218,homestay,mid,3.85,6,tier2,False,False
7219,homestay,budget,3.53,6,tier2,False,True
7220,homestay,budget,3.11,6,resort,False,False
7221,homestay,budget,3.97,8,tier1,False,True
7222,homestay,budget,4.0,8,resort,False,False
7223,homestay,mid,3.68,7,tier2,False,True
7224,homestay,budget,4.04,5,tier2,False,False
7225,homestay,budget,2.91,8,resort,False,False
7226,homestay,mid,3.79,6,tier1,False,False
7227,homestay,budget,3.05,8,tier1,False,True
7228,homestay,budget,3.9,6,tier1,False,False
7229,homestay,mid,3.32,6,tier2,True,False
7230,homestay,budget,3.0,6,tier1,False,True
7231,homestay,mid,3.65,6,tier1,False,True
7232,homestay,mid,3.38,6,resort,False,False
7233,homestay,mid,3.55,8,tier2,False,True
7234,homestay,mid,2.97,7,tier2,True,True
7235,homestay,budget,3.15,7,resort,False,False
7236,homestay,budget,3.52,5,tier2,False,False
7237,homestay,budget,3.13,7,tier2,False,False
7238,homestay,budget,3.29,7,tier2,False,True
7239,homestay,budget,3.66,8,tier1,True,False
7240,homestay,budget,3.97,8,tier1,False,False
7241,homestay,budget,3.16,8,tier1,False,False
7242,homestay,budget,3.01,8,tier2,False,True
7243,homestay,budget,2.92,6,resort,False,False
7244,homestay,mid,3.14,8,tier2,True,False
7245,homestay,budget,2.98,8,tier2,False,False
7246,homestay,budget,3.57,8,tier2,False,False
7247,homestay,budget,3.56,6,tier2,False,False
