attempt_id,view_id,user_id,checkout_price,price_delta_pct,abandoned,abandonment_reason,week_number
ATT0005006,VEW0014894,USR001897,5054.94,0.0082,False,,10
ATT0005007,VEW0011138,USR001516,12321.39,0.0011,True,,9
ATT0005008,VEW0008479,USR001665,4766.07,0.2338,False,,25
ATT0005009,VEW0009721,USR001869,4112.37,0.2381,True,price_shock,25
ATT0005010,VEW0011754,USR002375,4964.33,0.0058,True,,22
ATT0005011,VEW0010320,USR001017,11219.69,-0.0048,False,,19
ATT0005012,VEW0014007,USR000504,8377.96,0.0167,False,,22
ATT0005013,VEW0004455,USR003374,37533.25,0.015,False,,22
ATT0005014,VEW0005730,USR003496,10116.35,0.2654,True,price_shock,16
ATT0005015,VEW0010157,USR002635,14469.53,0.0149,False,,26
ATT0005016,VEW0002479,USR001239,5290.8,0.006,False,,12
ATT0005017,VEW0008324,USR003925,7224.08,-0.0052,False,,10
ATT0005018,VEW0006140,USR003180,4952.15,0.2998,True,price_shock,21
ATT0005019,VEW0010096,USR001369,3531.41,0.0104,False,,4
ATT0005020,VEW0000645,USR002811,4468.24,-0.0075,False,,11
ATT0005021,VEW0007734,USR003882,3285.47,-0.0006,True,,8
ATT0005022,VEW0005561,USR000707,10797.24,-0.0098,False,,15
ATT0005023,VEW0004038,USR003094,9232.38,0.2611,True,price_shock,26
ATT0005024,VEW0008218,USR000673,13061.8,0.2636,True,price_shock,17
ATT0005025,VEW0001276,USR000478,3725.2,0.0089,False,,9
ATT0005026,VEW0013142,USR000888,7533.66,0.2459,True,price_shock,18
ATT0005027,VEW0010391,USR002720,3773.54,-0.0091,False,,7
ATT0005028,VEW0005232,USR001025,4404.21,0.261,True,price_shock,25
ATT0005029,VEW0014023,USR001970,2689.5,0.3273,True,price_shock,24
ATT0005030,VEW0004628,USR003313,6664.51,0.2719,True,price_shock,20
ATT0005031,VEW0011155,USR000560,9983.13,0.0025,False,,3
ATT0005032,VEW0007953,USR000253,13092.79,0.0041,True,,21
ATT0005033,VEW0004893,USR001568,3893.17,0.0126,False,,8
ATT0005034,VEW0012267,USR000739,5627.76,0.2824,True,price_shock,24
ATT0005035,VEW0001718,USR001668,5421.16,-0.0073,False,,2
ATT0005036,VEW0008812,USR002891,11571.59,-0.0038,False,,6
ATT0005037,VEW0002354,USR003006,2506.72,-0.0044,True,,7
ATT0005038,VEW0009963,USR002769,8304.32,0.0052,False,,15
ATT0005039,VEW0000595,USR000935,13259.24,-0.0091,False,,21
ATT0005040,VEW0014391,USR001514,23522.01,-0.0015,False,,21
ATT0005041,VEW0002490,USR001554,2072.47,0.0082,False,,1
ATT0005042,VEW0014998,USR001275,8267.62,0.2661,True,price_shock,22
ATT0005043,VEW0009940,USR001621,3824.13,0.312,False,,18
ATT0005044,VEW0004681,USR003898,2186.24,0.0017,False,,11
ATT0005045,VEW0004191,USR003357,4971.36,0.3473,True,price_shock,24
ATT0005046,VEW0004035,USR001086,4935.0,0.3455,True,price_shock,24
ATT0005047,VEW0008832,USR000424,3054.23,0.324,True,price_shock,25
ATT0005048,VEW0013935,USR002755,2439.26,0.0186,False,,12
ATT0005049,VEW0003091,USR002802,5409.71,-0.0039,False,,2
ATT0005050,VEW0003374,USR002178,2801.1,0.0125,False,,8
ATT0005051,VEW0000496,USR003403,4979.18,-0.0003,False,,13
ATT0005052,VEW0000096,USR003201,5364.7,0.3143,True,price_shock,18
ATT0005053,VEW0005535,USR000785,4850.69,0.0012,False,,3
ATT0005054,VEW0011948,USR003423,5152.63,-0.0013,True,,8
ATT0005055,VEW0008357,USR002484,5208.74,0.3446,True,price_shock,19
ATT0005056,VEW0006589,USR003841,3543.86,-0.0037,True,,6
ATT0005057,VEW0014827,USR000149,5574.34,0.0128,True,,5
ATT0005058,VEW0001118,USR002903,6166.53,0.0102,False,,1
ATT0005059,VEW0011788,USR002081,12585.64,-0.0009,False,,25
ATT0005060,VEW0005604,USR002809,5299.81,0.2796,True,price_shock,25
ATT0005061,VEW0005505,USR000103,6954.99,-0.0057,False,,5
ATT0005062,VEW0014933,USR002484,5124.58,0.0176,False,,1
ATT0005063,VEW0006429,USR001195,4939.88,0.3459,False,,19
ATT0005064,VEW0003049,USR000905,4631.13,0.012,False,,3
ATT0005065,VEW0008085,USR000350,3742.39,0.0155,True,,6
ATT0005066,VEW0000989,USR001508,3633.87,-0.0075,True,,10
ATT0005067,VEW0008180,USR000143,3783.02,0.0015,False,,23
ATT0005068,VEW0006446,USR003048,5406.94,0.263,True,price_shock,23
ATT0005069,VEW0009690,USR001542,16854.18,0.0069,False,,17
ATT0005070,VEW0005773,USR002130,14866.42,-0.0045,False,,17
ATT0005071,VEW0000484,USR003004,50866.11,0.0069,False,,20
ATT0005072,VEW0000271,USR000509,6815.66,0.0096,True,,2
ATT0005073,VEW0014373,USR000278,7242.47,-0.006,False,,15
ATT0005074,VEW0003663,USR001303,5635.24,-0.006,True,,15
ATT0005075,VEW0004316,USR002105,4901.92,-0.0089,False,,2
ATT0005076,VEW0009102,USR003557,7600.34,0.0128,False,,5
ATT0005077,VEW0006356,USR000427,4574.75,0.263,False,,19
ATT0005078,VEW0007321,USR003050,4658.24,0.2493,True,price_shock,23
ATT0005079,VEW0008276,USR001263,3913.99,0.3212,True,price_shock,24
ATT0005080,VEW0010204,USR001543,9850.83,-0.0057,True,,4
ATT0005081,VEW0006706,USR003542,7031.9,0.0028,True,,16
ATT0005082,VEW0012513,USR002435,7364.54,0.0123,False,,3
ATT0005083,VEW0007800,USR000013,5622.66,0.2946,False,,19
ATT0005084,VEW0001024,USR003432,23073.13,0.0066,True,,15
ATT0005085,VEW0002599,USR001655,4155.01,-0.0053,False,,21
ATT0005086,VEW0000856,USR001401,7660.59,0.2435,False,,24
ATT0005087,VEW0013034,USR001939,5022.57,0.0075,False,,25
ATT0005088,VEW0006957,USR003990,7972.72,-0.0093,False,,3
ATT0005089,VEW0003430,USR000834,4945.9,0.0161,False,,19
ATT0005090,VEW0010649,USR003060,17780.18,0.0005,True,,20
ATT0005091,VEW0001266,USR002937,3073.01,0.0025,False,,7
ATT0005092,VEW0008124,USR003452,6069.04,0.2536,True,price_shock,19
ATT0005093,VEW0000771,USR003711,5680.77,0.0163,False,,16
ATT0005094,VEW0011063,USR001791,22346.9,0.0093,False,,16
ATT0005095,VEW0003109,USR001582,7794.21,0.0035,False,,15
ATT0005096,VEW0003292,USR002563,7331.27,0.0076,True,,8
ATT0005097,VEW0010571,USR000935,20108.78,0.0014,False,,7
ATT0005098,VEW0012961,USR001920,44352.71,0.004,False,,21
ATT0005099,VEW0010236,USR001810,29488.36,0.0007,True,,9
ATT0005100,VEW0011266,USR003389,11200.97,0.0023,False,,24
ATT0005101,VEW0013794,USR000068,5974.23,0.2609,True,price_shock,20
ATT0005102,VEW0006530,USR003654,3157.27,0.2301,False,,26
ATT0005103,VEW0005789,USR003315,8568.9,-0.0089,False,,21
ATT0005104,VEW0007162,USR000867,8693.17,0.2426,True,price_shock,24
ATT0005105,VEW0006501,USR002291,6106.56,0.2527,False,,26
ATT0005106,VEW0011727,USR000027,9888.99,0.3358,True,price_shock,24
ATT0005107,VEW0012476,USR002029,8270.32,0.2995,True,price_shock,16
ATT0005108,VEW0011228,USR001690,5018.93,0.0187,False,,1
ATT0005109,VEW0013978,USR001596,11206.6,0.0002,False,,26
ATT0005110,VEW0007908,USR001740,22641.77,0.0021,True,,1
ATT0005111,VEW0000658,USR002859,29860.69,0.0116,True,timeout,2
ATT0005112,VEW0007649,USR001779,5891.85,0.0073,False,,1
ATT0005113,VEW0012743,USR000032,12025.25,0.2886,True,price_shock,20
ATT0005114,VEW0004974,USR000175,4532.89,0.2948,False,,16
ATT0005115,VEW0001660,USR000195,9904.94,0.0075,True,,11
ATT0005116,VEW0004029,USR001588,5071.24,0.013,False,,26
ATT0005117,VEW0002148,USR000687,3477.92,0.01,True,,8
ATT0005118,VEW0001211,USR001238,3507.17,0.0187,False,,9
ATT0005119,VEW0010305,USR003895,7323.04,0.0184,False,,2
ATT0005120,VEW0005024,USR001141,40669.33,0.0027,False,,14
ATT0005121,VEW0011363,USR000312,5172.05,0.2246,True,price_shock,24
ATT0005122,VEW0011516,USR003784,4622.59,-0.0097,False,,10
ATT0005123,VEW0002647,USR001694,6082.53,-0.0063,False,,13
ATT0005124,VEW0002368,USR001350,14332.1,-0.0078,False,,19
ATT0005125,VEW0010746,USR003639,2199.04,0.0012,True,error,10
ATT0005126,VEW0014838,USR002501,35937.99,-0.0084,False,,17
ATT0005127,VEW0010934,USR002979,13342.74,0.0087,False,,14
ATT0005128,VEW0003238,USR000272,5369.05,-0.0043,False,,17
ATT0005129,VEW0010437,USR001328,26847.16,0.0054,False,,11
ATT0005130,VEW0011922,USR000520,1824.16,0.2334,True,price_shock,18
ATT0005131,VEW0007424,USR001772,4205.44,0.0148,False,,3
ATT0005132,VEW0008310,USR001984,7475.2,0.0134,False,,6
ATT0005133,VEW0001339,USR001468,7393.24,0.2702,True,price_shock,24
ATT0005134,VEW0012505,USR003475,3349.01,0.0173,True,,3
ATT0005135,VEW0008773,USR001343,7226.72,0.2441,True,price_shock,25
ATT0005136,VEW0007339,USR002840,2638.69,0.0144,False,,2
ATT0005137,VEW0001284,USR000888,22229.7,0.0064,False,,19
ATT0005138,VEW0005212,USR002778,3050.32,-0.0001,False,,10
ATT0005139,VEW0007900,USR001154,5795.09,-0.0075,False,,5
ATT0005140,VEW0010280,USR003362,5390.47,0.2423,True,price_shock,17
ATT0005141,VEW0007856,USR000732,13102.43,0.0159,False,,6
ATT0005142,VEW0013731,USR001490,5128.86,0.2989,True,price_shock,19
ATT0005143,VEW0013669,USR002146,3094.37,-0.0029,False,,8
ATT0005144,VEW0004440,USR000762,6638.51,0.0049,False,,1
ATT0005145,VEW0003764,USR002073,5392.91,0.234,True,price_shock,18
ATT0005146,VEW0001965,USR003132,15887.27,-0.007,False,,12
ATT0005147,VEW0010414,USR001434,16677.1,0.0172,False,,19
ATT0005148,VEW0007896,USR002611,7164.87,0.2795,True,price_shock,16
ATT0005149,VEW0012156,USR003765,3542.39,0.0008,False,,13
ATT0005150,VEW0014643,USR003337,9274.84,0.0185,False,,24
ATT0005151,VEW0013532,USR000981,4496.2,0.002,False,,9
ATT0005152,VEW0014001,USR000820,18514.96,0.0001,False,,7
ATT0005153,VEW0003405,USR002537,6046.39,-0.0018,False,,2
ATT0005154,VEW0003781,USR001701,5633.51,0.007,False,,26
ATT0005155,VEW0004846,USR001925,3489.07,0.0068,False,,22
ATT0005156,VEW0006388,USR002078,3649.42,-0.0095,False,,4
ATT0005157,VEW0004433,USR002972,53572.72,0.0096,False,,9
ATT0005158,VEW0014216,USR000485,13874.23,0.0136,True,timeout,18
ATT0005159,VEW0001246,USR003659,4788.65,0.0085,False,,20
ATT0005160,VEW0008020,USR002911,7788.24,0.0161,False,,13
ATT0005161,VEW0005656,USR001685,9101.29,0.2559,True,price_shock,22
ATT0005162,VEW0000429,USR001258,5643.46,-0.0042,True,,14
ATT0005163,VEW0004334,USR002216,11063.26,0.0109,True,,8
ATT0005164,VEW0011161,USR000481,5793.68,-0.0043,False,,5
ATT0005165,VEW0013165,USR001135,6834.28,0.2318,True,price_shock,18
ATT0005166,VEW0009303,USR003291,11826.87,0.2326,True,price_shock,19
ATT0005167,VEW0005348,USR002027,27230.59,0.0131,False,,18
ATT0005168,VEW0007567,USR002348,15436.59,-0.0091,True,,4
ATT0005169,VEW0006970,USR003820,35011.18,-0.0013,False,,24
ATT0005170,VEW0010037,USR001443,6860.6,-0.0061,False,,2
ATT0005171,VEW0006525,USR002901,15443.25,0.0126,True,,20
ATT0005172,VEW0014909,USR002950,9101.06,0.0051,False,,6
ATT0005173,VEW0010449,USR002546,7444.25,-0.0038,True,,7
ATT0005174,VEW0003378,USR003602,3543.01,0.0125,False,,10
ATT0005175,VEW0012552,USR001501,4878.12,0.0125,False,,2
ATT0005176,VEW0013473,USR003510,6686.02,0.0057,False,,18
ATT0005177,VEW0006590,USR003294,10768.89,-0.0017,False,,12
ATT0005178,VEW0001495,USR001664,7580.65,0.2962,True,price_shock,23
ATT0005179,VEW0012489,USR001703,5671.14,0.3414,False,,22
ATT0005180,VEW0008514,USR003954,3894.27,-0.0085,False,,11
ATT0005181,VEW0014332,USR003371,10503.51,0.2547,True,price_shock,18
ATT0005182,VEW0004179,USR001437,6384.86,0.257,True,price_shock,26
ATT0005183,VEW0003619,USR003730,10958.56,0.3021,False,,21
ATT0005184,VEW0012810,USR002033,5607.97,0.0095,False,,7
ATT0005185,VEW0012976,USR001116,10275.89,0.2468,True,price_shock,17
ATT0005186,VEW0003325,USR000642,6187.76,-0.0035,False,,12
ATT0005187,VEW0006505,USR001740,5490.89,0.3407,True,price_shock,21
ATT0005188,VEW0007258,USR002985,6802.87,0.3183,True,price_shock,24
ATT0005189,VEW0000822,USR000044,6979.74,0.018,False,,10
ATT0005190,VEW0001893,USR000121,15477.1,0.0149,False,,4
ATT0005191,VEW0014228,USR003601,17761.65,0.0021,False,,16
ATT0005192,VEW0008178,USR000001,5547.65,0.2358,False,,18
ATT0005193,VEW0013258,USR002776,14537.19,0.0089,False,,1
ATT0005194,VEW0013356,USR003717,7498.41,0.2658,False,,22
ATT0005195,VEW0009578,USR001939,3326.17,0.2753,True,price_shock,16
ATT0005196,VEW0004007,USR001204,11261.24,0.2754,True,price_shock,25
ATT0005197,VEW0012258,USR002441,4200.89,0.0181,True,,14
ATT0005198,VEW0004121,USR000365,5178.91,-0.0079,False,,10
ATT0005199,VEW0005513,USR002165,2926.28,-0.0042,False,,1
ATT0005200,VEW0012810,USR000979,5600.76,0.0082,False,,7
ATT0005201,VEW0004928,USR000720,34400.93,0.0165,False,,16
ATT0005202,VEW0003485,USR000661,20060.15,0.0175,True,,12
ATT0005203,VEW0009588,USR002737,15545.2,0.0068,False,,13
ATT0005204,VEW0009481,USR001004,7782.18,-0.009,False,,5
ATT0005205,VEW0003909,USR001160,4578.6,0.0009,False,,4
ATT0005206,VEW0007120,USR000219,38567.02,0.0176,False,,12
ATT0005207,VEW0011548,USR003388,5543.19,0.285,False,,22
ATT0005208,VEW0003950,USR001594,9194.67,0.0118,False,,9
ATT0005209,VEW0006952,USR000735,16866.98,-0.0019,True,,11
ATT0005210,VEW0000469,USR003645,2944.91,-0.0092,True,,9
ATT0005211,VEW0004748,USR003428,5775.5,0.0073,True,,26
ATT0005212,VEW0006044,USR002036,7014.15,0.015,False,,6
ATT0005213,VEW0011679,USR000196,18014.26,0.0197,False,,17
ATT0005214,VEW0011819,USR000550,6297.95,0.3301,True,price_shock,23
ATT0005215,VEW0005276,USR002765,21850.04,0.0066,False,,24
ATT0005216,VEW0007347,USR002640,5684.41,0.0083,False,,14
ATT0005217,VEW0004327,USR001333,10243.25,0.0147,False,,10
ATT0005218,VEW0005333,USR001181,3858.42,-0.0094,False,,21
ATT0005219,VEW0002391,USR000739,5531.07,0.0185,True,,1
ATT0005220,VEW0000662,USR001124,7283.85,0.0059,False,,18
ATT0005221,VEW0012346,USR002682,4269.64,0.3438,True,price_shock,18
ATT0005222,VEW0000651,USR001178,2214.02,0.3194,True,price_shock,26
ATT0005223,VEW0003142,USR002381,25294.76,-0.0054,True,error,21
ATT0005224,VEW0005624,USR002901,4190.82,-0.005,False,,12
ATT0005225,VEW0002481,USR001749,17265.14,0.0006,False,,4
ATT0005226,VEW0005822,USR002181,19189.04,-0.0021,False,,20
ATT0005227,VEW0012631,USR002576,13316.0,0.0032,False,,24
ATT0005228,VEW0006462,USR003451,6408.04,0.0081,False,,13
ATT0005229,VEW0006072,USR003587,6157.05,0.2768,False,,26
ATT0005230,VEW0010184,USR002440,3720.78,0.2273,True,price_shock,22
ATT0005231,VEW0006479,USR000554,12745.34,0.0193,False,,9
ATT0005232,VEW0011741,USR003798,4314.87,0.0028,False,,9
ATT0005233,VEW0004850,USR001377,4091.56,0.0155,False,,22
ATT0005234,VEW0011010,USR002815,3523.13,0.2296,True,price_shock,23
ATT0005235,VEW0004969,USR001313,3506.65,0.0143,True,,21
ATT0005236,VEW0001473,USR003627,20377.92,-0.0048,False,,11
ATT0005237,VEW0009487,USR002134,3410.44,0.3083,False,,24
ATT0005238,VEW0000055,USR003405,4523.5,0.0099,True,,6
ATT0005239,VEW0003274,USR002268,3999.2,0.0173,False,,24
ATT0005240,VEW0009040,USR001580,26658.46,-0.0004,False,,15
ATT0005241,VEW0005629,USR002916,10088.2,0.2342,True,price_shock,17
ATT0005242,VEW0008456,USR000231,4210.57,0.0159,True,,18
ATT0005243,VEW0008121,USR003216,33685.91,-0.0001,False,,23
ATT0005244,VEW0004447,USR001659,15999.44,-0.003,False,,9
ATT0005245,VEW0007294,USR003811,4435.31,0.0046,True,,7
ATT0005246,VEW0008620,USR002310,6120.02,0.239,True,price_shock,21
ATT0005247,VEW0001270,USR002843,2928.06,0.2586,True,price_shock,19
ATT0005248,VEW0011236,USR000098,8931.63,0.0016,False,,6
ATT0005249,VEW0001467,USR000403,3512.54,-0.0017,False,,19
ATT0005250,VEW0014744,USR001740,5930.73,0.0035,True,,25
ATT0005251,VEW0001072,USR003611,7837.82,0.27,True,price_shock,23
ATT0005252,VEW0006083,USR003949,11936.69,0.0132,False,,13
ATT0005253,VEW0011988,USR003437,47397.68,0.0176,False,,9
ATT0005254,VEW0011964,USR003211,8867.02,-0.007,False,,13
ATT0005255,VEW0012559,USR002067,13652.15,0.0147,False,,3
ATT0005256,VEW0002472,USR001404,13773.94,0.3411,True,price_shock,24
ATT0005257,VEW0014530,USR002812,6606.47,0.3093,True,price_shock,17
ATT0005258,VEW0005977,USR000175,8268.01,0.0199,False,,15
ATT0005259,VEW0000772,USR001267,5004.78,0.0001,False,,14
ATT0005260,VEW0008149,USR002988,3203.33,0.0149,False,,8
ATT0005261,VEW0003650,USR002718,33775.06,0.0102,False,,5
ATT0005262,VEW0014035,USR003866,3070.75,0.262,True,price_shock,26
ATT0005263,VEW0013567,USR002974,10726.41,0.0111,False,,2
ATT0005264,VEW0001808,USR002119,16474.98,0.0053,True,,19
ATT0005265,VEW0007360,USR000214,5793.18,-0.0043,False,,26
ATT0005266,VEW0003701,USR002792,22217.62,-0.0048,False,,15
ATT0005267,VEW0009721,USR003857,4360.19,0.3127,False,,25
ATT0005268,VEW0007454,USR003753,2638.02,0.0114,True,,22
ATT0005269,VEW0007572,USR003633,19240.83,0.0059,False,,13
ATT0005270,VEW0000134,USR001696,9668.81,0.005,False,,23
ATT0005271,VEW0005588,USR002779,4060.19,-0.0046,False,,14
ATT0005272,VEW0003683,USR003626,2215.47,0.0029,True,,11
ATT0005273,VEW0014210,USR002773,9369.05,0.0161,False,,11
ATT0005274,VEW0005320,USR003414,9076.2,0.3311,True,price_shock,22
ATT0005275,VEW0010787,USR002693,5020.37,0.3059,True,price_shock,21
ATT0005276,VEW0004141,USR002347,24250.8,0.0199,True,,10
ATT0005277,VEW0000560,USR003755,6300.3,0.0168,False,,12
ATT0005278,VEW0013853,USR003730,6570.67,0.2389,False,,19
ATT0005279,VEW0005081,USR000121,8426.85,0.002,True,,8
ATT0005280,VEW0011140,USR000822,4681.12,-0.006,False,,15
ATT0005281,VEW0013844,USR001576,14387.12,0.004,False,,15
ATT0005282,VEW0009595,USR003162,7517.53,0.0133,False,,7
ATT0005283,VEW0006767,USR002284,3827.46,-0.0053,False,,14
ATT0005284,VEW0006861,USR002835,18914.33,0.0164,False,,17
ATT0005285,VEW0006291,USR000885,15702.46,0.0071,False,,3
ATT0005286,VEW0010985,USR000171,7796.42,0.0125,False,,8
ATT0005287,VEW0001558,USR000240,4954.0,-0.0086,False,,7
ATT0005288,VEW0004273,USR003051,12295.72,-0.0072,False,,24
ATT0005289,VEW0014489,USR000246,5635.71,0.0086,False,,15
ATT0005290,VEW0004391,USR003830,4047.23,0.0151,False,,12
ATT0005291,VEW0002645,USR000700,25051.7,0.0162,False,,18
ATT0005292,VEW0007397,USR000913,6569.1,0.0107,False,,13
ATT0005293,VEW0001023,USR002615,4006.63,0.2461,True,price_shock,23
ATT0005294,VEW0010253,USR000401,5494.28,-0.0041,False,,23
ATT0005295,VEW0005796,USR002993,8071.8,0.0164,False,,21
ATT0005296,VEW0001717,USR003407,6396.34,-0.0066,True,,14
ATT0005297,VEW0008868,USR003132,19559.81,0.0106,False,,25
ATT0005298,VEW0005734,USR000107,29442.38,0.006,False,,13
ATT0005299,VEW0006295,USR003147,2310.75,0.2748,True,price_shock,21
ATT0005300,VEW0014697,USR002740,3488.95,0.0032,False,,1
ATT0005301,VEW0006409,USR000343,10029.42,0.3429,False,,20
ATT0005302,VEW0000316,USR000044,10472.7,0.332,True,price_shock,21
ATT0005303,VEW0006173,USR000067,3076.1,0.0159,False,,13
ATT0005304,VEW0008702,USR002483,5705.56,0.0022,False,,11
ATT0005305,VEW0009385,USR000465,25067.61,-0.0068,False,,15
ATT0005306,VEW0005667,USR000903,2679.12,0.0199,False,,6
ATT0005307,VEW0004326,USR002650,20555.05,-0.0056,False,,8
ATT0005308,VEW0003635,USR003541,6494.05,0.0055,False,,9
ATT0005309,VEW0012733,USR001024,4271.29,-0.0021,False,,10
ATT0005310,VEW0004796,USR001799,21123.38,0.0053,True,,21
ATT0005311,VEW0005027,USR001929,4286.07,-0.0009,True,,2
ATT0005312,VEW0000329,USR003133,5364.24,0.0169,False,,4
ATT0005313,VEW0002972,USR002201,4952.92,0.0191,False,,21
ATT0005314,VEW0007728,USR002582,26681.44,0.0023,False,,4
ATT0005315,VEW0008878,USR001393,3698.37,-0.0079,False,,3
ATT0005316,VEW0001610,USR000648,14168.45,0.0099,True,error,16
ATT0005317,VEW0002819,USR000096,10504.56,0.0013,True,,12
ATT0005318,VEW0002554,USR000598,1553.98,0.0196,False,,4
ATT0005319,VEW0004949,USR003660,6795.16,-0.0073,True,,7
ATT0005320,VEW0008625,USR002560,21996.81,-0.0064,False,,13
ATT0005321,VEW0012097,USR000876,4559.65,0.3109,True,price_shock,26
ATT0005322,VEW0002371,USR001569,7927.24,0.0128,True,,16
ATT0005323,VEW0008529,USR000673,5881.63,0.2812,True,price_shock,24
ATT0005324,VEW0007139,USR003931,5963.95,0.256,True,price_shock,23
ATT0005325,VEW0007621,USR002300,16737.19,-0.0007,False,,5
ATT0005326,VEW0009763,USR002430,7464.59,0.2639,True,price_shock,19
ATT0005327,VEW0004273,USR000936,12344.55,-0.0032,False,,24
ATT0005328,VEW0001873,USR002540,2628.28,0.3306,True,price_shock,26
ATT0005329,VEW0014064,USR003371,5665.8,-0.008,False,,12
ATT0005330,VEW0000336,USR002527,7474.92,0.2729,True,price_shock,16
ATT0005331,VEW0012136,USR002995,4058.39,0.0124,False,,7
ATT0005332,VEW0003730,USR002215,6844.21,0.2205,True,price_shock,25
ATT0005333,VEW0009899,USR001344,5034.58,0.3341,True,price_shock,19
ATT0005334,VEW0008560,USR000867,3585.72,0.0112,False,,16
ATT0005335,VEW0013684,USR001897,3788.72,-0.0078,False,,5
ATT0005336,VEW0010555,USR000968,6391.92,0.0169,False,,13
ATT0005337,VEW0012821,USR003401,54979.68,0.0046,False,,10
ATT0005338,VEW0006659,USR000510,7241.16,0.3048,False,,20
ATT0005339,VEW0002697,USR001951,9616.26,0.0165,False,,8
ATT0005340,VEW0014073,USR000766,7998.23,0.0164,False,,12
ATT0005341,VEW0005124,USR003976,8807.22,0.0023,False,,12
ATT0005342,VEW0011267,USR000569,4234.39,-0.0029,False,,10
ATT0005343,VEW0004233,USR001390,5753.85,0.2535,False,,21
ATT0005344,VEW0005343,USR001839,5446.62,0.013,True,,17
ATT0005345,VEW0008338,USR003041,10191.64,0.3408,True,price_shock,16
ATT0005346,VEW0005528,USR001965,1586.91,-0.0078,False,,6
ATT0005347,VEW0014531,USR003970,5530.73,-0.0095,False,,5
ATT0005348,VEW0002407,USR003177,14853.49,0.0147,False,,22
ATT0005349,VEW0014459,USR003705,9610.21,0.0016,False,,10
ATT0005350,VEW0005667,USR001213,2622.28,-0.0017,False,,6
ATT0005351,VEW0005460,USR001466,18404.09,-0.0043,False,,10
ATT0005352,VEW0009714,USR003209,4061.8,0.265,True,price_shock,16
ATT0005353,VEW0014520,USR003709,2675.84,0.0191,True,,10
ATT0005354,VEW0003149,USR002575,5012.74,0.0193,False,,7
ATT0005355,VEW0009840,USR001742,4954.56,-0.0001,False,,6
ATT0005356,VEW0013720,USR000828,10757.33,0.0189,False,,13
ATT0005357,VEW0007964,USR000819,9009.38,-0.001,True,,2
ATT0005358,VEW0002139,USR002789,14732.53,0.0156,False,,18
ATT0005359,VEW0010615,USR001268,6148.98,-0.0036,False,,11
ATT0005360,VEW0008619,USR001696,15435.72,0.0148,True,timeout,1
ATT0005361,VEW0000396,USR001617,5036.91,0.266,True,price_shock,23
ATT0005362,VEW0006081,USR002726,5699.75,-0.0041,False,,21
ATT0005363,VEW0005035,USR001692,8054.35,0.3415,True,price_shock,20
ATT0005364,VEW0001484,USR001728,8619.02,-0.0036,False,,22
ATT0005365,VEW0001435,USR000488,7892.27,0.0198,False,,5
ATT0005366,VEW0003181,USR000030,3415.67,-0.0067,False,,6
ATT0005367,VEW0011504,USR000625,1818.64,-0.0097,True,timeout,15
ATT0005368,VEW0009550,USR000169,3336.02,0.3332,True,price_shock,26
ATT0005369,VEW0004759,USR002692,5521.48,0.0076,True,,6
ATT0005370,VEW0013104,USR002721,8237.86,0.0026,False,,18
ATT0005371,VEW0005470,USR003262,14128.66,-0.0075,False,,16
ATT0005372,VEW0012930,USR001062,4197.41,0.0072,False,,20
ATT0005373,VEW0011006,USR001541,5928.36,0.0018,True,,23
ATT0005374,VEW0009217,USR000968,3435.6,0.0045,False,,2
ATT0005375,VEW0003890,USR000074,3832.03,0.0089,True,error,9
ATT0005376,VEW0013095,USR000026,31625.81,0.0092,False,,3
ATT0005377,VEW0002182,USR000917,4087.94,0.0188,False,,11
ATT0005378,VEW0005666,USR002129,7822.09,0.3052,False,,18
ATT0005379,VEW0003704,USR000753,2716.91,0.0002,True,,2
ATT0005380,VEW0012465,USR003129,6522.64,0.2629,True,price_shock,19
ATT0005381,VEW0004226,USR003875,4181.38,0.0043,False,,12
ATT0005382,VEW0002296,USR002289,6952.14,-0.0022,False,,11
ATT0005383,VEW0002271,USR001384,3187.29,0.2689,True,price_shock,16
ATT0005384,VEW0006029,USR000643,5690.62,0.0153,False,,17
ATT0005385,VEW0002497,USR003032,5214.67,0.3318,False,,19
ATT0005386,VEW0008534,USR000451,8460.66,0.0088,True,,19
ATT0005387,VEW0013695,USR000898,5827.45,0.2958,False,,17
ATT0005388,VEW0006422,USR003294,4241.68,0.2755,True,price_shock,20
ATT0005389,VEW0004090,USR002591,4707.3,0.0091,False,,11
ATT0005390,VEW0006917,USR003681,6209.08,0.0142,False,,7
ATT0005391,VEW0005260,USR001600,2110.71,0.0121,False,,1
ATT0005392,VEW0000722,USR002361,7906.92,-0.0089,True,,15
ATT0005393,VEW0006692,USR002262,43635.38,0.0119,True,timeout,21
ATT0005394,VEW0012094,USR002307,6962.73,0.0116,False,,10
ATT0005395,VEW0010652,USR003503,38213.86,-0.007,False,,24
ATT0005396,VEW0013105,USR003618,3822.49,-0.0055,False,,16
ATT0005397,VEW0000441,USR001427,6537.32,0.0136,False,,11
ATT0005398,VEW0007064,USR001820,6580.33,0.2927,True,price_shock,17
ATT0005399,VEW0006616,USR000503,8312.9,0.3268,True,price_shock,21
ATT0005400,VEW0009089,USR003751,18106.32,-0.0045,False,,21
ATT0005401,VEW0003850,USR002603,2194.08,-0.0091,True,,3
ATT0005402,VEW0001083,USR001343,12106.63,-0.0051,False,,20
ATT0005403,VEW0012453,USR003248,4124.76,0.2788,False,,18
