search_id,session_id,destination,check_in_date,check_out_date,search_price_shown,is_domestic,week_number
SCH0014005,SES0009856,Bengaluru,2024-07-31,2024-06-05,13256.73,True,20
SCH0014006,SES0002634,Goa,2024-05-22,2024-07-13,4028.76,True,16
SCH0014007,SES0001399,Bengaluru,2024-03-18,2024-03-28,4750.54,True,2
SCH0014008,SES0003678,Delhi,2024-03-07,2024-03-14,2884.62,True,7
SCH0014009,SES0006152,Goa,2024-03-03,2024-01-25,3555.22,True,3
SCH0014010,SES0006915,Singapore,2024-09-06,2024-07-02,46674.65,False,25
SCH0014011,SES0000650,Pune,2024-07-02,2024-05-24,3988.56,True,20
SCH0014012,SES0006911,Goa,2024-02-20,2024-03-20,10590.5,True,3
SCH0014013,SES0009132,Chennai,2024-07-27,2024-06-27,2988.88,True,21
SCH0014014,SES0008012,Kolkata,2024-06-24,2024-04-29,3224.76,True,16
SCH0014015,SES0001349,Kolkata,2024-06-21,2024-07-27,4287.71,True,21
SCH0014016,SES0003382,Delhi,2024-04-01,2024-05-27,4791.03,True,11
SCH0014017,SES0004845,Kolkata,2024-03-18,2024-02-25,7109.84,True,1
SCH0014018,SES0010110,London,2024-04-08,2024-04-30,22592.77,False,13
SCH0014019,SES0008258,Jaipur,2024-03-04,2024-04-24,4160.85,True,6
SCH0014020,SES0003519,Jaipur,2024-06-21,2024-05-19,4659.55,True,13
SCH0014021,SES0001039,Mumbai,2024-07-08,2024-07-26,4325.9,True,24
SCH0014022,SES0007076,Mumbai,2024-07-23,2024-05-29,3408.88,True,19
SCH0014023,SES0007583,Delhi,2024-03-30,2024-04-07,3445.47,True,12
SCH0014024,SES0006925,Ahmedabad,2024-03-11,2024-02-21,7414.21,True,3
SCH0014025,SES0007347,Kolkata,2024-06-23,2024-06-12,2365.47,True,17
SCH0014026,SES0006248,London,2024-06-05,2024-06-20,40484.7,False,15
SCH0014027,SES0008979,Pune,2024-05-23,2024-04-26,4284.68,True,14
SCH0014028,SES0011525,Jaipur,2024-01-14,2024-03-19,3608.32,True,1
SCH0014029,SES0011074,Mumbai,2024-06-24,2024-07-05,6607.12,True,25
SCH0014030,SES0001210,Goa,2024-03-04,2024-02-09,8902.49,True,4
SCH0014031,SES0002106,Pune,2024-05-07,2024-05-27,7685.21,True,12
SCH0014032,SES0011565,Bengaluru,2024-03-29,2024-02-11,6007.36,True,2
SCH0014033,SES0004570,London,2024-03-02,2024-03-22,31052.41,False,5
SCH0014034,SES0009882,Kolkata,2024-04-02,2024-03-23,2473.53,True,8
SCH0014035,SES0011188,Ahmedabad,2024-05-13,2024-05-23,3988.89,True,16
SCH0014036,SES0009199,Kolkata,2024-06-02,2024-07-31,3413.63,True,21
SCH0014037,SES0001271,Singapore,2024-07-12,2024-06-11,33266.94,False,19
SCH0014038,SES0009233,London,2024-08-25,2024-08-13,14887.26,False,23
SCH0014039,SES0008565,Goa,2024-06-20,2024-05-10,6892.32,True,17
SCH0014040,SES0001984,Mumbai,2024-06-04,2024-04-24,6089.63,True,13
SCH0014041,SES0001220,Hyderabad,2024-03-08,2024-05-14,3481.01,True,8
SCH0014042,SES0009045,Bengaluru,2024-07-17,2024-08-18,3886.32,True,24
SCH0014043,SES0004497,Goa,2024-06-28,2024-08-23,8246.36,True,21
SCH0014044,SES0010927,Delhi,2024-08-15,2024-07-04,3604.03,True,22
SCH0014045,SES0003983,Goa,2024-07-08,2024-05-30,5166.48,True,21
SCH0014046,SES0005862,Goa,2024-08-05,2024-06-19,3593.86,True,21
SCH0014047,SES0002865,Delhi,2024-03-27,2024-02-26,4334.75,True,7
SCH0014048,SES0004305,Pune,2024-03-11,2024-03-19,4824.85,True,2
SCH0014049,SES0010254,Goa,2024-08-16,2024-07-07,3593.4,True,23
SCH0014050,SES0006304,Jaipur,2024-08-15,2024-08-02,3347.01,True,25
SCH0014051,SES0000082,Mumbai,2024-02-10,2024-03-19,5511.04,True,2
SCH0014052,SES0010904,Ahmedabad,2024-04-30,2024-05-20,3505.56,True,16
SCH0014053,SES0004405,Mumbai,2024-02-25,2024-01-18,3553.67,True,2
SCH0014054,SES0008000,Delhi,2024-05-12,2024-05-25,3375.77,True,15
SCH0014055,SES0004292,Hyderabad,2024-03-28,2024-04-05,4763.97,True,6
SCH0014056,SES0001377,Jaipur,2024-07-12,2024-07-18,7168.71,True,22
SCH0014057,SES0007342,Bangkok,2024-03-12,2024-05-03,38302.27,False,6
SCH0014058,SES0010908,Pune,2024-07-09,2024-05-17,3676.19,True,19
SCH0014059,SES0008288,Mumbai,2024-06-10,2024-05-28,11615.83,True,16
SCH0014060,SES0005652,Delhi,2024-02-19,2024-01-23,3288.27,True,1
SCH0014061,SES0010198,Kolkata,2024-04-08,2024-05-11,7581.14,True,8
SCH0014062,SES0003213,Jaipur,2024-06-03,2024-04-27,3682.41,True,12
SCH0014063,SES0002951,Pune,2024-03-02,2024-03-31,3469.03,True,2
SCH0014064,SES0006961,Goa,2024-05-25,2024-06-25,3648.6,True,16
SCH0014065,SES0004495,London,2024-03-22,2024-04-06,17566.98,False,3
SCH0014066,SES0007412,Pune,2024-04-02,2024-04-01,6198.04,True,3
SCH0014067,SES0000656,Chennai,2024-08-01,2024-09-04,6424.97,True,23
SCH0014068,SES0005637,Bengaluru,2024-03-21,2024-04-13,3369.12,True,7
SCH0014069,SES0005961,Goa,2024-01-31,2024-01-17,3308.12,True,1
SCH0014070,SES0010706,Mumbai,2024-06-03,2024-07-23,3406.17,True,19
SCH0014071,SES0001346,Goa,2024-06-24,2024-04-25,4700.66,True,16
SCH0014072,SES0006275,Kolkata,2024-04-20,2024-03-29,4518.51,True,10
SCH0014073,SES0010958,Goa,2024-07-05,2024-07-17,3360.78,True,20
SCH0014074,SES0011693,Mumbai,2024-06-20,2024-07-11,5474.42,True,15
SCH0014075,SES0011997,Bengaluru,2024-03-31,2024-02-29,12149.31,True,1
SCH0014076,SES0010783,Hyderabad,2024-06-23,2024-06-11,4016.29,True,17
SCH0014077,SES0009284,Mumbai,2024-06-07,2024-05-17,4132.32,True,19
SCH0014078,SES0009072,Bangkok,2024-05-16,2024-06-16,23856.95,False,18
SCH0014079,SES0006451,Ahmedabad,2024-05-07,2024-05-08,3930.31,True,13
SCH0014080,SES0007039,Hyderabad,2024-04-18,2024-03-17,6422.65,True,6
SCH0014081,SES0010126,Delhi,2024-06-20,2024-08-20,3687.05,True,22
SCH0014082,SES0000473,Pune,2024-07-04,2024-07-01,10227.63,True,22
SCH0014083,SES0011496,Bangkok,2024-02-23,2024-02-19,21426.58,False,3
SCH0014084,SES0009063,London,2024-05-12,2024-04-18,13226.64,False,11
SCH0014085,SES0000905,Bangkok,2024-03-16,2024-02-18,13435.48,False,6
SCH0014086,SES0003637,Bangkok,2024-08-01,2024-08-17,13948.12,False,21
SCH0014087,SES0009537,Hyderabad,2024-03-15,2024-05-18,8510.87,True,9
SCH0014088,SES0010880,Hyderabad,2024-07-08,2024-09-10,2958.68,True,25
SCH0014089,SES0011319,Kolkata,2024-03-29,2024-02-29,3762.44,True,7
SCH0014090,SES0004790,Chennai,2024-01-27,2024-03-14,3925.84,True,2
SCH0014091,SES0004040,Ahmedabad,2024-03-23,2024-04-22,4884.02,True,9
SCH0014092,SES0007254,Dubai,2024-09-10,2024-08-16,15747.63,False,25
SCH0014093,SES0000401,Kolkata,2024-08-06,2024-09-04,2706.76,True,23
SCH0014094,SES0005576,Hyderabad,2024-02-17,2024-03-18,4188.39,True,3
SCH0014095,SES0003616,Chennai,2024-04-20,2024-05-22,4722.91,True,10
SCH0014096,SES0004989,Ahmedabad,2024-03-01,2024-04-02,3822.89,True,4
SCH0014097,SES0002991,Kolkata,2024-07-10,2024-08-31,6468.57,True,23
SCH0014098,SES0008745,Mumbai,2024-06-18,2024-06-10,7099.38,True,22
SCH0014099,SES0010939,Jaipur,2024-06-21,2024-09-04,4763.06,True,24
SCH0014100,SES0005161,Jaipur,2024-02-10,2024-04-21,5389.55,True,5
SCH0014101,SES0002789,Hyderabad,2024-03-01,2024-02-03,2070.57,True,1
SCH0014102,SES0002816,Jaipur,2024-03-16,2024-04-30,4152.89,True,5
SCH0014103,SES0011722,Pune,2024-07-09,2024-07-13,7346.13,True,20
SCH0014104,SES0011704,Bengaluru,2024-02-17,2024-03-01,4149.01,True,4
SCH0014105,SES0011165,Chennai,2024-01-25,2024-03-19,3659.55,True,2
SCH0014106,SES0004174,Goa,2024-03-16,2024-05-11,12223.01,True,8
SCH0014107,SES0003658,Pune,2024-05-02,2024-05-02,10174.41,True,17
SCH0014108,SES0010399,Chennai,2024-07-09,2024-07-09,5925.56,True,23
SCH0014109,SES0002356,Bengaluru,2024-07-14,2024-07-15,7750.9,True,22
SCH0014110,SES0007500,Delhi,2024-02-06,2024-03-27,2017.52,True,5
SCH0014111,SES0009257,Hyderabad,2024-04-10,2024-03-06,3586.67,True,3
SCH0014112,SES0011480,Mumbai,2024-03-30,2024-03-11,4072.52,True,5
SCH0014113,SES0003174,Ahmedabad,2024-04-19,2024-05-08,4472.08,True,8
SCH0014114,SES0003666,Goa,2024-03-06,2024-04-09,4040.09,True,8
SCH0014115,SES0006682,Kolkata,2024-07-23,2024-08-21,1772.22,True,22
SCH0014116,SES0008272,Bengaluru,2024-06-07,2024-05-16,5735.38,True,15
SCH0014117,SES0004340,Jaipur,2024-04-26,2024-05-08,6108.65,True,7
SCH0014118,SES0010054,Delhi,2024-08-31,2024-07-15,9327.85,True,26
SCH0014119,SES0005013,Jaipur,2024-01-26,2024-03-17,3585.58,True,3
SCH0014120,SES0004079,Kolkata,2024-07-09,2024-07-02,3470.09,True,17
SCH0014121,SES0009798,Delhi,2024-06-16,2024-06-18,1682.45,True,20
SCH0014122,SES0002542,Singapore,2024-03-07,2024-02-27,15571.8,False,6
SCH0014123,SES0009128,Ahmedabad,2024-04-28,2024-02-26,7047.62,True,7
SCH0014124,SES0000547,New York,2024-06-22,2024-04-14,13281.35,False,14
SCH0014125,SES0000068,Kolkata,2024-06-19,2024-07-08,11583.97,True,19
SCH0014126,SES0006005,Jaipur,2024-08-15,2024-08-21,4435.35,True,24
SCH0014127,SES0009631,Pune,2024-05-20,2024-03-31,5212.41,True,11
SCH0014128,SES0007734,Jaipur,2024-05-31,2024-05-19,2849.1,True,11
SCH0014129,SES0010610,London,2024-02-13,2024-02-12,20818.77,False,2
SCH0014130,SES0000451,Ahmedabad,2024-06-21,2024-06-23,2226.69,True,23
SCH0014131,SES0007205,Mumbai,2024-03-26,2024-03-14,6486.51,True,8
SCH0014132,SES0002159,Kolkata,2024-05-28,2024-08-10,6566.73,True,20
SCH0014133,SES0008715,Pune,2024-06-28,2024-06-26,8465.18,True,15
SCH0014134,SES0011271,Bangkok,2024-06-19,2024-07-14,10829.35,False,16
SCH0014135,SES0006058,Goa,2024-04-01,2024-02-03,5240.78,True,4
SCH0014136,SES0000932,New York,2024-02-05,2024-04-10,23906.56,False,3
SCH0014137,SES0005650,Hyderabad,2024-06-29,2024-06-01,5865.91,True,21
SCH0014138,SES0000659,Jaipur,2024-02-25,2024-03-29,3476.84,True,4
SCH0014139,SES0001577,Dubai,2024-03-09,2024-02-11,8000.0,False,1
SCH0014140,SES0007914,Goa,2024-05-14,2024-05-17,5646.46,True,19
SCH0014141,SES0003923,Kolkata,2024-03-03,2024-01-21,4623.93,True,2
SCH0014142,SES0008374,Chennai,2024-07-11,2024-08-08,3917.98,True,25
SCH0014143,SES0011483,Ahmedabad,2024-05-19,2024-05-11,6671.35,True,9
SCH0014144,SES0003331,Mumbai,2024-06-29,2024-07-02,4827.25,True,20
SCH0014145,SES0009453,Bangkok,2024-06-18,2024-08-04,9324.52,False,20
SCH0014146,SES0008826,Singapore,2024-05-01,2024-06-20,8000.0,False,13
SCH0014147,SES0011364,Goa,2024-03-30,2024-05-14,3128.83,True,9
SCH0014148,SES0009487,Pune,2024-03-12,2024-03-31,12800.06,True,6
SCH0014149,SES0005843,New York,2024-06-25,2024-08-22,25884.21,False,23
SCH0014150,SES0006817,Singapore,2024-08-23,2024-08-05,19817.21,False,24
SCH0014151,SES0010629,Bengaluru,2024-05-17,2024-04-04,4570.31,True,12
SCH0014152,SES0006828,Goa,2024-05-30,2024-05-17,4451.71,True,13
SCH0014153,SES0011417,New York,2024-05-06,2024-06-07,32325.06,False,11
SCH0014154,SES0010261,Bangkok,2024-08-05,2024-06-22,14110.89,False,22
SCH0014155,SES0001884,Bengaluru,2024-09-13,2024-09-04,6190.48,True,26
SCH0014156,SES0004477,Pune,2024-02-06,2024-04-30,4275.38,True,5
SCH0014157,SES0003427,Goa,2024-04-11,2024-06-16,10679.3,True,12
SCH0014158,SES0009933,Hyderabad,2024-04-09,2024-02-21,6613.81,True,5
SCH0014159,SES0003994,Singapore,2024-01-26,2024-03-16,33616.71,False,1
SCH0014160,SES0007049,Bengaluru,2024-07-15,2024-06-25,3890.28,True,24
SCH0014161,SES0009432,Jaipur,2024-08-04,2024-06-27,7504.47,True,24
SCH0014162,SES0002214,Mumbai,2024-04-26,2024-03-28,4337.13,True,6
SCH0014163,SES0003399,Hyderabad,2024-06-17,2024-06-30,5135.92,True,16
SCH0014164,SES0004846,Mumbai,2024-08-07,2024-09-26,9452.35,True,26
SCH0014165,SES0004689,Kolkata,2024-01-17,2024-01-19,3238.58,True,1
SCH0014166,SES0011137,Delhi,2024-02-02,2024-03-09,5331.03,True,4
SCH0014167,SES0005993,Hyderabad,2024-06-14,2024-06-18,5855.88,True,22
SCH0014168,SES0005777,Singapore,2024-04-18,2024-04-28,23388.56,False,5
SCH0014169,SES0007525,Goa,2024-07-04,2024-06-03,4103.87,True,20
SCH0014170,SES0003278,Dubai,2024-07-04,2024-07-07,51181.43,False,15
SCH0014171,SES0003367,Kolkata,2024-03-12,2024-05-30,2927.86,True,10
SCH0014172,SES0010693,Hyderabad,2024-08-18,2024-07-08,8809.22,True,26
SCH0014173,SES0000006,Delhi,2024-05-05,2024-05-27,7990.64,True,10
SCH0014174,SES0011773,London,2024-03-02,2024-03-07,46650.76,False,8
SCH0014175,SES0007246,Kolkata,2024-04-17,2024-05-06,2603.75,True,8
SCH0014176,SES0002095,Chennai,2024-04-18,2024-06-28,3471.94,True,15
SCH0014177,SES0009373,Chennai,2024-08-02,2024-07-22,8926.48,True,24
SCH0014178,SES0011325,Dubai,2024-06-25,2024-06-19,8000.0,False,19
SCH0014179,SES0001225,London,2024-06-04,2024-07-22,8076.96,False,19
SCH0014180,SES0000754,Kolkata,2024-09-12,2024-07-02,4042.74,True,25
SCH0014181,SES0001053,Chennai,2024-02-21,2024-03-14,5307.08,True,5
SCH0014182,SES0006592,London,2024-02-18,2024-04-12,39979.12,False,5
SCH0014183,SES0011288,Delhi,2024-04-17,2024-06-22,4563.72,True,13
SCH0014184,SES0005181,Dubai,2024-05-03,2024-04-19,13304.8,False,13
SCH0014185,SES0011896,Bangkok,2024-05-14,2024-06-09,21071.89,False,17
SCH0014186,SES0009238,Chennai,2024-05-27,2024-07-01,5930.35,True,16
SCH0014187,SES0011189,Dubai,2024-05-05,2024-06-03,22485.36,False,11
SCH0014188,SES0005503,Bengaluru,2024-04-17,2024-05-17,4577.03,True,8
SCH0014189,SES0002583,Hyderabad,2024-06-24,2024-06-24,2248.38,True,15
SCH0014190,SES0002144,Delhi,2024-08-08,2024-08-05,3404.84,True,26
SCH0014191,SES0007069,Bangkok,2024-06-17,2024-06-19,36685.45,False,19
SCH0014192,SES0008132,Pune,2024-06-25,2024-08-12,5296.64,True,23
SCH0014193,SES0004674,Kolkata,2024-04-02,2024-04-07,4319.92,True,10
SCH0014194,SES0008421,Chennai,2024-08-12,2024-07-19,7686.86,True,21
SCH0014195,SES0009864,Chennai,2024-06-20,2024-06-11,3127.39,True,20
SCH0014196,SES0000395,London,2024-08-07,2024-08-07,16112.1,False,20
SCH0014197,SES0004561,Ahmedabad,2024-03-14,2024-04-02,5193.19,True,6
SCH0014198,SES0008213,Bengaluru,2024-04-29,2024-06-29,4119.34,True,16
SCH0014199,SES0002632,London,2024-02-09,2024-04-01,18965.59,False,3
SCH0014200,SES0003457,Dubai,2024-07-16,2024-06-21,16418.32,False,24
SCH0014201,SES0002684,Jaipur,2024-04-07,2024-04-24,2808.1,True,12
SCH0014202,SES0009910,Mumbai,2024-08-08,2024-09-02,5284.81,True,25
SCH0014203,SES0004962,Kolkata,2024-04-20,2024-04-05,2888.98,True,5
SCH0014204,SES0004934,Kolkata,2024-07-11,2024-09-02,5251.38,True,24
SCH0014205,SES0004220,Bengaluru,2024-04-12,2024-03-19,8515.59,True,3
SCH0014206,SES0008656,Bengaluru,2024-03-06,2024-03-05,4392.22,True,1
SCH0014207,SES0001846,Goa,2024-06-01,2024-04-08,3076.07,True,12
SCH0014208,SES0008018,Mumbai,2024-03-03,2024-03-10,4671.36,True,5
SCH0014209,SES0010388,London,2024-08-30,2024-07-17,11896.68,False,25
SCH0014210,SES0008148,Mumbai,2024-04-09,2024-05-27,6234.19,True,10
SCH0014211,SES0000400,Singapore,2024-03-25,2024-01-26,16747.52,False,2
SCH0014212,SES0009385,Ahmedabad,2024-05-06,2024-05-31,9739.11,True,15
SCH0014213,SES0007109,Chennai,2024-04-15,2024-04-19,7825.91,True,12
SCH0014214,SES0009273,New York,2024-06-14,2024-07-28,16704.94,False,23
SCH0014215,SES0004154,Bengaluru,2024-07-28,2024-08-12,6543.61,True,23
SCH0014216,SES0010788,New York,2024-04-25,2024-04-20,14814.8,False,10
SCH0014217,SES0006879,Bengaluru,2024-07-11,2024-06-08,4981.98,True,20
SCH0014218,SES0009202,New York,2024-09-08,2024-09-04,15052.25,False,26
SCH0014219,SES0006058,London,2024-03-15,2024-04-26,26455.73,False,4
SCH0014220,SES0006858,Goa,2024-02-22,2024-03-19,8718.44,True,1
SCH0014221,SES0006771,Singapore,2024-06-02,2024-06-03,26885.01,False,13
SCH0014222,SES0005066,Mumbai,2024-07-15,2024-07-26,7106.57,True,21
SCH0014223,SES0003058,Singapore,2024-03-19,2024-03-29,28610.15,False,3
SCH0014224,SES0005007,Ahmedabad,2024-06-06,2024-06-17,6127.26,True,17
SCH0014225,SES0002237,London,2024-04-22,2024-04-22,10202.18,False,15
SCH0014226,SES0008669,Hyderabad,2024-07-04,2024-07-08,9704.92,True,21
SCH0014227,SES0011675,London,2024-05-28,2024-06-26,44453.79,False,17
SCH0014228,SES0010976,Mumbai,2024-07-09,2024-07-19,4475.83,True,19
SCH0014229,SES0009292,Chennai,2024-06-16,2024-06-02,4237.47,True,21
SCH0014230,SES0003630,Jaipur,2024-06-16,2024-07-07,6278.99,True,23
SCH0014231,SES0008716,Hyderabad,2024-07-13,2024-06-20,6126.17,True,19
SCH0014232,SES0005960,London,2024-04-19,2024-04-17,16301.74,False,8
SCH0014233,SES0007343,New York,2024-08-13,2024-08-30,9652.64,False,22
SCH0014234,SES0011701,Bengaluru,2024-05-11,2024-06-08,5554.04,True,18
SCH0014235,SES0011338,Dubai,2024-02-13,2024-02-14,23759.04,False,2
SCH0014236,SES0002187,Chennai,2024-07-05,2024-09-16,6570.39,True,25
SCH0014237,SES0006162,Mumbai,2024-05-31,2024-04-07,5651.73,True,11
SCH0014238,SES0000640,Mumbai,2024-04-16,2024-05-29,4409.66,True,14
SCH0014239,SES0007520,Singapore,2024-06-15,2024-07-19,29643.58,False,20
SCH0014240,SES0010884,Pune,2024-03-15,2024-04-02,5045.94,True,1
SCH0014241,SES0004088,Chennai,2024-07-08,2024-06-16,4080.73,True,23
SCH0014242,SES0009663,Mumbai,2024-07-01,2024-09-10,4572.15,True,26
SCH0014243,SES0006706,Dubai,2024-07-20,2024-08-29,8000.0,False,23
SCH0014244,SES0009176,Pune,2024-06-29,2024-05-26,4569.25,True,14
SCH0014245,SES0009391,Mumbai,2024-06-17,2024-06-15,6472.87,True,17
SCH0014246,SES0002073,Mumbai,2024-05-17,2024-05-27,5630.27,True,17
SCH0014247,SES0002487,Ahmedabad,2024-02-14,2024-02-08,9029.62,True,4
SCH0014248,SES0004680,Chennai,2024-05-28,2024-04-14,4424.05,True,10
SCH0014249,SES0001285,Singapore,2024-08-24,2024-08-11,23009.36,False,22
SCH0014250,SES0003167,Delhi,2024-05-03,2024-06-07,6748.64,True,10
SCH0014251,SES0000650,Goa,2024-06-20,2024-07-19,12545.82,True,20
SCH0014252,SES0004846,Hyderabad,2024-07-12,2024-08-26,5207.77,True,26
SCH0014253,SES0011169,Bengaluru,2024-06-25,2024-05-21,3236.75,True,14
SCH0014254,SES0000641,Bengaluru,2024-03-04,2024-03-27,6899.27,True,2
SCH0014255,SES0009435,Singapore,2024-03-27,2024-05-28,45837.77,False,9
SCH0014256,SES0008106,Delhi,2024-08-09,2024-08-20,4319.87,True,26
SCH0014257,SES0001784,Delhi,2024-07-31,2024-07-18,6880.4,True,23
SCH0014258,SES0005961,Chennai,2024-02-05,2024-03-09,8034.43,True,1
SCH0014259,SES0010547,Delhi,2024-07-14,2024-09-03,7382.19,True,26
SCH0014260,SES0009940,Ahmedabad,2024-04-14,2024-02-11,5167.91,True,3
SCH0014261,SES0005470,Kolkata,2024-06-07,2024-05-28,3716.77,True,12
SCH0014262,SES0002545,Chennai,2024-08-18,2024-08-16,4757.55,True,24
SCH0014263,SES0006545,Pune,2024-03-01,2024-04-01,5904.32,True,2
SCH0014264,SES0005918,Bengaluru,2024-04-23,2024-05-02,7067.69,True,15
SCH0014265,SES0006462,Singapore,2024-06-09,2024-08-01,21310.87,False,22
SCH0014266,SES0010905,Chennai,2024-06-24,2024-06-14,4221.88,True,21
SCH0014267,SES0005833,Delhi,2024-03-18,2024-02-24,6137.37,True,5
SCH0014268,SES0008322,Jaipur,2024-09-03,2024-09-06,6932.9,True,26
SCH0014269,SES0000131,Ahmedabad,2024-03-20,2024-03-05,5720.69,True,1
SCH0014270,SES0011436,Ahmedabad,2024-05-06,2024-04-10,3517.57,True,13
SCH0014271,SES0002113,Kolkata,2024-07-25,2024-07-14,4570.77,True,24
SCH0014272,SES0007258,Delhi,2024-05-07,2024-05-03,7180.53,True,16
SCH0014273,SES0000323,Pune,2024-05-23,2024-05-11,2826.5,True,12
SCH0014274,SES0010086,Bengaluru,2024-03-04,2024-02-11,2127.56,True,3
SCH0014275,SES0004436,Ahmedabad,2024-05-07,2024-04-28,8984.29,True,9
SCH0014276,SES0010130,Pune,2024-09-10,2024-08-30,6030.38,True,25
SCH0014277,SES0002014,Ahmedabad,2024-01-22,2024-02-26,6264.74,True,1
SCH0014278,SES0003912,Hyderabad,2024-05-14,2024-05-25,3194.78,True,16
SCH0014279,SES0009950,Kolkata,2024-07-09,2024-06-07,6601.23,True,17
SCH0014280,SES0003587,Chennai,2024-06-19,2024-06-28,5486.79,True,14
SCH0014281,SES0007910,Bangkok,2024-04-03,2024-04-30,8166.83,False,8
SCH0014282,SES0011407,Chennai,2024-06-12,2024-06-13,8688.13,True,20
SCH0014283,SES0008682,Chennai,2024-09-04,2024-09-20,5236.84,True,25
SCH0014284,SES0003884,Mumbai,2024-06-26,2024-07-25,4194.66,True,23
SCH0014285,SES0003644,Goa,2024-03-04,2024-03-11,4225.12,True,4
SCH0014286,SES0004871,Ahmedabad,2024-03-10,2024-03-02,2194.94,True,8
SCH0014287,SES0007342,Bengaluru,2024-04-03,2024-03-23,6231.26,True,6
SCH0014288,SES0008635,Jaipur,2024-06-22,2024-05-21,5457.48,True,15
SCH0014289,SES0009698,Dubai,2024-06-13,2024-08-16,16365.98,False,21
SCH0014290,SES0001123,Chennai,2024-06-11,2024-07-26,8195.94,True,19
SCH0014291,SES0008321,Chennai,2024-05-06,2024-07-15,2825.54,True,18
SCH0014292,SES0008819,Dubai,2024-03-26,2024-02-12,13381.3,False,1
SCH0014293,SES0000098,Kolkata,2024-08-06,2024-07-17,3498.18,True,26
SCH0014294,SES0011151,Singapore,2024-02-21,2024-02-17,15687.23,False,5
SCH0014295,SES0002835,Ahmedabad,2024-05-04,2024-04-13,5049.21,True,6
SCH0014296,SES0008806,Delhi,2024-07-03,2024-05-17,5837.19,True,19
SCH0014297,SES0008120,Mumbai,2024-01-15,2024-02-24,4277.87,True,1
SCH0014298,SES0002814,Mumbai,2024-05-24,2024-06-13,3460.12,True,11
SCH0014299,SES0011364,Ahmedabad,2024-04-02,2024-03-13,9647.0,True,9
SCH0014300,SES0006215,Pune,2024-04-14,2024-03-19,12895.79,True,3
SCH0014301,SES0002264,Chennai,2024-07-06,2024-07-15,5204.69,True,22
SCH0014302,SES0003042,Ahmedabad,2024-03-15,2024-02-17,3631.09,True,2
SCH0014303,SES0003968,Bangkok,2024-03-10,2024-04-14,37711.75,False,3
SCH0014304,SES0011296,Jaipur,2024-07-05,2024-06-17,2755.34,True,23
SCH0014305,SES0009859,Jaipur,2024-07-17,2024-06-25,4298.8,True,23
SCH0014306,SES0008296,Hyderabad,2024-04-16,2024-04-04,3720.28,True,4
SCH0014307,SES0007659,Chennai,2024-08-03,2024-08-02,3090.8,True,24
SCH0014308,SES0008487,Hyderabad,2024-01-30,2024-02-10,4393.98,True,2
SCH0014309,SES0009792,Kolkata,2024-08-05,2024-07-18,3478.41,True,20
SCH0014310,SES0004948,Dubai,2024-07-29,2024-07-28,18148.21,False,22
SCH0014311,SES0007022,Ahmedabad,2024-09-05,2024-07-17,4968.49,True,24
SCH0014312,SES0005493,Kolkata,2024-09-03,2024-08-30,3833.25,True,26
SCH0014313,SES0003674,Bangkok,2024-08-29,2024-09-17,14984.08,False,26
SCH0014314,SES0000139,Chennai,2024-03-18,2024-02-14,4481.26,True,1
SCH0014315,SES0003429,Delhi,2024-04-14,2024-05-10,6794.97,True,10
SCH0014316,SES0000287,Pune,2024-06-21,2024-07-20,4631.46,True,20
SCH0014317,SES0000438,Delhi,2024-04-12,2024-05-25,6835.47,True,10
SCH0014318,SES0004103,New York,2024-02-27,2024-04-03,24170.94,False,7
SCH0014319,SES0008782,Mumbai,2024-04-03,2024-05-11,6177.15,True,10
SCH0014320,SES0007572,Bangkok,2024-07-26,2024-05-18,36095.48,False,18
SCH0014321,SES0000956,Mumbai,2024-05-14,2024-07-18,3140.83,True,18
SCH0014322,SES0000392,Pune,2024-03-05,2024-02-17,4067.27,True,3
SCH0014323,SES0003630,Bangkok,2024-08-23,2024-07-14,43549.32,False,23
SCH0014324,SES0011611,Singapore,2024-05-10,2024-04-03,15856.61,False,10
SCH0014325,SES0001669,Mumbai,2024-05-29,2024-07-01,1593.92,True,20
SCH0014326,SES0003921,New York,2024-04-27,2024-03-07,16293.41,False,7
SCH0014327,SES0005788,Mumbai,2024-06-18,2024-06-17,5187.34,True,16
SCH0014328,SES0003247,Mumbai,2024-08-11,2024-06-10,1725.3,True,22
SCH0014329,SES0008209,Mumbai,2024-06-04,2024-04-26,8379.76,True,16
SCH0014330,SES0003362,Mumbai,2024-06-23,2024-06-26,3694.18,True,16
SCH0014331,SES0000753,Dubai,2024-06-23,2024-08-07,21253.6,False,22
SCH0014332,SES0000350,Bengaluru,2024-08-08,2024-09-20,4490.0,True,25
SCH0014333,SES0006557,Singapore,2024-04-30,2024-04-23,9469.43,False,11
SCH0014334,SES0008751,Chennai,2024-07-04,2024-06-23,3202.85,True,20
SCH0014335,SES0001386,London,2024-03-22,2024-03-20,11298.88,False,7
SCH0014336,SES0003065,Pune,2024-07-07,2024-07-18,7587.59,True,20
SCH0014337,SES0000435,Chennai,2024-06-08,2024-07-08,4633.12,True,22
SCH0014338,SES0000645,Singapore,2024-04-25,2024-06-29,13891.98,False,16
SCH0014339,SES0004486,Hyderabad,2024-06-18,2024-07-22,3381.78,True,22
SCH0014340,SES0002811,London,2024-04-10,2024-04-09,32796.44,False,5
SCH0014341,SES0011053,Delhi,2024-02-07,2024-01-15,8827.97,True,1
