view_id,search_id,hotel_id,listed_price,week_number
VEW0013282,SCH0012252,HTL0032,2935.23,14
VEW0013283,SCH0006837,HTL0112,29084.15,22
VEW0013284,SCH0001670,HTL0096,23636.87,23
VEW0013285,SCH0010683,HTL0003,4580.64,5
VEW0013286,SCH0003072,HTL0117,42740.14,18
VEW0013287,SCH0007069,HTL0110,41002.19,2
VEW0013288,SCH0014956,HTL0093,20890.89,20
VEW0013289,SCH0000259,HTL0117,23159.41,14
VEW0013290,SCH0016458,HTL0097,8826.29,9
VEW0013291,SCH0000471,HTL0048,4475.95,22
VEW0013292,SCH0002771,HTL0023,4620.0,4
VEW0013293,SCH0016093,HTL0027,3707.95,2
VEW0013294,SCH0014638,HTL0037,4356.85,3
VEW0013295,SCH0007634,HTL0112,25745.85,1
VEW0013296,SCH0010307,HTL0120,18125.73,8
VEW0013297,SCH0015766,HTL0075,5968.7,2
VEW0013298,SCH0008411,HTL0094,16284.58,25
VEW0013299,SCH0001355,HTL0040,3834.49,22
VEW0013300,SCH0009012,HTL0078,2990.85,16
VEW0013301,SCH0005273,HTL0009,2961.05,26
VEW0013302,SCH0007849,HTL0076,3726.49,10
VEW0013303,SCH0017925,HTL0074,2982.18,24
VEW0013304,SCH0012862,HTL0034,4078.93,17
VEW0013305,SCH0002864,HTL0024,6477.88,11
VEW0013306,SCH0008132,HTL0079,6379.97,24
VEW0013307,SCH0007637,HTL0025,3116.59,21
VEW0013308,SCH0014582,HTL0104,8178.62,17
VEW0013309,SCH0012773,HTL0098,25273.63,19
VEW0013310,SCH0016243,HTL0102,16569.66,18
VEW0013311,SCH0008658,HTL0046,9500.06,19
VEW0013312,SCH0013872,HTL0108,19347.82,4
VEW0013313,SCH0006437,HTL0111,9139.55,18
VEW0013314,SCH0017525,HTL0019,2148.3,17
VEW0013315,SCH0012508,HTL0041,4032.36,10
VEW0013316,SCH0004072,HTL0109,12952.61,9
VEW0013317,SCH0010681,HTL0120,11812.24,10
VEW0013318,SCH0004227,HTL0032,10678.98,10
VEW0013319,SCH0009366,HTL0079,2761.09,25
VEW0013320,SCH0014376,HTL0089,6600.31,25
VEW0013321,SCH0001084,HTL0091,50954.13,16
VEW0013322,SCH0009392,HTL0104,38685.88,26
VEW0013323,SCH0001729,HTL0095,22083.82,19
VEW0013324,SCH0008166,HTL0003,16647.23,1
VEW0013325,SCH0011572,HTL0087,4474.63,8
VEW0013326,SCH0012473,HTL0056,5424.37,2
VEW0013327,SCH0000837,HTL0110,39109.71,2
VEW0013328,SCH0014445,HTL0092,14998.72,26
VEW0013329,SCH0017915,HTL0119,13065.34,15
VEW0013330,SCH0012226,HTL0063,8569.89,22
VEW0013331,SCH0002109,HTL0101,15461.08,16
VEW0013332,SCH0004335,HTL0052,5776.05,9
VEW0013333,SCH0005028,HTL0076,4236.91,20
VEW0013334,SCH0009718,HTL0043,3289.37,21
VEW0013335,SCH0003452,HTL0042,2908.19,2
VEW0013336,SCH0003234,HTL0083,10311.92,2
VEW0013337,SCH0000636,HTL0086,2541.21,26
VEW0013338,SCH0016543,HTL0108,20500.94,7
VEW0013339,SCH0007029,HTL0053,3072.14,13
VEW0013340,SCH0009192,HTL0104,7825.46,14
VEW0013341,SCH0013931,HTL0111,19776.59,16
VEW0013342,SCH0010070,HTL0066,4226.75,3
VEW0013343,SCH0005634,HTL0096,20749.81,3
VEW0013344,SCH0007892,HTL0018,7575.25,12
VEW0013345,SCH0005646,HTL0095,8185.09,12
VEW0013346,SCH0001234,HTL0093,65733.51,23
VEW0013347,SCH0015027,HTL0050,5160.89,16
VEW0013348,SCH0007572,HTL0102,18480.08,16
VEW0013349,SCH0003509,HTL0022,6021.91,17
VEW0013350,SCH0014203,HTL0049,2856.18,5
VEW0013351,SCH0012719,HTL0073,10592.26,23
VEW0013352,SCH0003436,HTL0045,6936.1,19
VEW0013353,SCH0016895,HTL0110,33873.02,24
VEW0013354,SCH0002307,HTL0118,24903.64,18
VEW0013355,SCH0004797,HTL0027,5998.25,23
VEW0013356,SCH0011318,HTL0070,5924.04,22
VEW0013357,SCH0014898,HTL0110,13320.61,23
VEW0013358,SCH0017969,HTL0082,3114.12,8
VEW0013359,SCH0012007,HTL0029,6169.3,14
VEW0013360,SCH0012587,HTL0097,37156.28,8
VEW0013361,SCH0006254,HTL0007,5581.88,18
VEW0013362,SCH0008978,HTL0034,4882.62,18
VEW0013363,SCH0000077,HTL0064,5016.66,12
VEW0013364,SCH0008648,HTL0068,4552.33,15
VEW0013365,SCH0008171,HTL0030,3933.19,16
VEW0013366,SCH0009116,HTL0043,7217.22,12
VEW0013367,SCH0012460,HTL0048,4906.12,1
VEW0013368,SCH0002779,HTL0004,4711.79,23
VEW0013369,SCH0013897,HTL0044,7718.22,13
VEW0013370,SCH0005845,HTL0118,26199.04,21
VEW0013371,SCH0005529,HTL0032,4588.56,8
VEW0013372,SCH0017791,HTL0007,3896.95,15
VEW0013373,SCH0006404,HTL0075,6104.29,5
VEW0013374,SCH0015278,HTL0048,2092.52,9
VEW0013375,SCH0010943,HTL0117,25038.38,22
VEW0013376,SCH0017261,HTL0081,3764.28,24
VEW0013377,SCH0002076,HTL0085,4416.55,7
VEW0013378,SCH0013587,HTL0059,3941.01,5
VEW0013379,SCH0006233,HTL0103,16238.6,9
VEW0013380,SCH0009497,HTL0033,7887.97,2
VEW0013381,SCH0006621,HTL0045,1867.71,20
VEW0013382,SCH0003248,HTL0103,12833.32,25
VEW0013383,SCH0008172,HTL0070,8129.78,16
VEW0013384,SCH0011105,HTL0086,6415.82,22
VEW0013385,SCH0012123,HTL0094,20188.48,12
VEW0013386,SCH0005619,HTL0005,5590.58,18
VEW0013387,SCH0016750,HTL0118,18599.9,16
VEW0013388,SCH0000097,HTL0076,5562.61,6
VEW0013389,SCH0008704,HTL0114,24924.71,25
VEW0013390,SCH0001852,HTL0077,9764.08,25
VEW0013391,SCH0017289,HTL0097,15124.29,4
VEW0013392,SCH0012693,HTL0101,15398.23,23
VEW0013393,SCH0014306,HTL0066,3647.71,4
VEW0013394,SCH0014680,HTL0078,3302.01,7
VEW0013395,SCH0011246,HTL0048,4653.04,10
VEW0013396,SCH0017188,HTL0083,3641.39,18
VEW0013397,SCH0003182,HTL0034,6048.23,12
VEW0013398,SCH0011318,HTL0031,5935.51,22
VEW0013399,SCH0007237,HTL0120,15696.51,24
VEW0013400,SCH0012831,HTL0083,7223.75,2
VEW0013401,SCH0002021,HTL0065,5060.79,8
VEW0013402,SCH0007021,HTL0046,10918.75,24
VEW0013403,SCH0014538,HTL0042,3352.46,7
VEW0013404,SCH0015795,HTL0043,4464.61,21
VEW0013405,SCH0010615,HTL0042,5185.5,15
VEW0013406,SCH0006074,HTL0055,5959.46,24
VEW0013407,SCH0016498,HTL0058,6739.18,8
VEW0013408,SCH0000319,HTL0030,5467.47,12
VEW0013409,SCH0001064,HTL0118,7951.61,1
VEW0013410,SCH0017151,HTL0010,3638.0,9
VEW0013411,SCH0014420,HTL0011,2904.02,25
VEW0013412,SCH0014928,HTL0099,23834.43,19
VEW0013413,SCH0002445,HTL0099,14149.66,22
VEW0013414,SCH0003275,HTL0031,3457.02,2
VEW0013415,SCH0009613,HTL0040,4067.78,25
VEW0013416,SCH0012062,HTL0054,2964.34,25
VEW0013417,SCH0006617,HTL0007,7437.76,10
VEW0013418,SCH0016128,HTL0114,31566.74,18
VEW0013419,SCH0006146,HTL0022,4458.58,16
VEW0013420,SCH0003696,HTL0113,15157.5,19
VEW0013421,SCH0004515,HTL0092,16144.58,12
VEW0013422,SCH0013974,HTL0062,3796.91,3
VEW0013423,SCH0008992,HTL0106,28732.61,3
VEW0013424,SCH0004434,HTL0114,13990.42,11
VEW0013425,SCH0016855,HTL0041,5720.93,23
VEW0013426,SCH0006331,HTL0032,8488.63,12
VEW0013427,SCH0015348,HTL0106,29182.86,23
VEW0013428,SCH0010059,HTL0097,22750.34,8
VEW0013429,SCH0002009,HTL0101,24488.2,14
VEW0013430,SCH0009269,HTL0088,10341.01,11
VEW0013431,SCH0013518,HTL0111,14188.63,26
VEW0013432,SCH0006743,HTL0027,2700.86,21
VEW0013433,SCH0003011,HTL0086,4729.45,16
VEW0013434,SCH0003860,HTL0083,4516.7,14
VEW0013435,SCH0007821,HTL0026,6150.65,23
VEW0013436,SCH0001011,HTL0015,8566.02,17
VEW0013437,SCH0006150,HTL0038,5367.54,16
VEW0013438,SCH0008645,HTL0043,5281.09,20
VEW0013439,SCH0016854,HTL0022,3422.26,4
VEW0013440,SCH0005512,HTL0116,25767.13,10
VEW0013441,SCH0008260,HTL0101,20332.7,8
VEW0013442,SCH0002293,HTL0018,5126.46,5
VEW0013443,SCH0012936,HTL0116,9222.55,23
VEW0013444,SCH0005718,HTL0108,15728.64,17
VEW0013445,SCH0003807,HTL0048,4840.88,18
VEW0013446,SCH0011546,HTL0064,8298.52,17
VEW0013447,SCH0016649,HTL0059,5674.13,26
VEW0013448,SCH0011598,HTL0060,13253.66,22
VEW0013449,SCH0004425,HTL0044,3472.77,6
VEW0013450,SCH0014676,HTL0114,45896.84,17
VEW0013451,SCH0015806,HTL0100,29383.04,19
VEW0013452,SCH0017823,HTL0035,2893.07,18
VEW0013453,SCH0005097,HTL0042,6894.01,21
VEW0013454,SCH0015944,HTL0035,9066.54,26
VEW0013455,SCH0017672,HTL0118,29886.01,5
VEW0013456,SCH0016256,HTL0011,4503.57,6
VEW0013457,SCH0014253,HTL0030,3283.29,14
VEW0013458,SCH0002741,HTL0015,5795.75,20
VEW0013459,SCH0005219,HTL0120,13909.17,10
VEW0013460,SCH0011949,HTL0011,3594.38,9
VEW0013461,SCH0014154,HTL0110,13851.0,22
VEW0013462,SCH0008922,HTL0003,5630.87,4
VEW0013463,SCH0008476,HTL0071,3940.02,8
VEW0013464,SCH0006243,HTL0007,8329.65,16
VEW0013465,SCH0008075,HTL0098,8100.8,17
VEW0013466,SCH0005035,HTL0116,25416.54,23
VEW0013467,SCH0015567,HTL0117,11671.73,21
VEW0013468,SCH0007054,HTL0070,5729.51,2
VEW0013469,SCH0005588,HTL0010,1635.39,23
VEW0013470,SCH0013470,HTL0003,5922.07,7
VEW0013471,SCH0008307,HTL0029,2714.74,3
VEW0013472,SCH0010991,HTL0041,4635.98,18
VEW0013473,SCH0013304,HTL0020,6648.19,18
VEW0013474,SCH0013000,HTL0083,2990.1,10
VEW0013475,SCH0005166,HTL0029,7467.85,3
VEW0013476,SCH0000627,HTL0074,3382.41,2
VEW0013477,SCH0014567,HTL0033,3710.43,13
VEW0013478,SCH0007304,HTL0061,5750.45,8
VEW0013479,SCH0002097,HTL0089,6462.85,12
VEW0013480,SCH0017054,HTL0091,13741.96,18
VEW0013481,SCH0002113,HTL0074,4898.01,3
VEW0013482,SCH0016024,HTL0074,4499.62,6
VEW0013483,SCH0017668,HTL0106,34479.87,10
VEW0013484,SCH0005937,HTL0094,33141.8,23
VEW0013485,SCH0000069,HTL0023,5790.73,19
VEW0013486,SCH0017432,HTL0101,40328.75,26
VEW0013487,SCH0013614,HTL0013,3602.48,24
VEW0013488,SCH0013933,HTL0045,3576.18,25
VEW0013489,SCH0000663,HTL0117,17796.08,10
VEW0013490,SCH0004443,HTL0015,6037.5,15
VEW0013491,SCH0014559,HTL0019,3354.84,5
VEW0013492,SCH0007926,HTL0026,6175.48,25
VEW0013493,SCH0008412,HTL0006,7353.55,17
VEW0013494,SCH0005674,HTL0056,15007.42,9
VEW0013495,SCH0009624,HTL0036,7223.86,13
VEW0013496,SCH0010772,HTL0015,9236.33,3
VEW0013497,SCH0008548,HTL0015,7990.83,25
VEW0013498,SCH0006058,HTL0099,30478.51,19
VEW0013499,SCH0012260,HTL0016,6533.15,24
VEW0013500,SCH0009411,HTL0067,4770.61,21
VEW0013501,SCH0003512,HTL0018,3463.15,6
VEW0013502,SCH0017503,HTL0105,39348.9,19
VEW0013503,SCH0011372,HTL0011,2390.36,1
VEW0013504,SCH0001078,HTL0008,4037.37,7
VEW0013505,SCH0011816,HTL0051,6324.83,8
VEW0013506,SCH0016637,HTL0033,10752.87,18
VEW0013507,SCH0011112,HTL0009,7081.5,14
VEW0013508,SCH0013383,HTL0045,6213.36,16
VEW0013509,SCH0000584,HTL0019,11951.78,1
VEW0013510,SCH0017160,HTL0050,4789.77,1
VEW0013511,SCH0007790,HTL0042,7814.68,11
VEW0013512,SCH0015529,HTL0004,3506.43,18
VEW0013513,SCH0012064,HTL0078,5357.99,25
VEW0013514,SCH0004478,HTL0111,25821.56,13
VEW0013515,SCH0010027,HTL0097,20108.7,14
VEW0013516,SCH0005717,HTL0023,5856.6,22
VEW0013517,SCH0003458,HTL0027,4193.63,14
VEW0013518,SCH0000602,HTL0040,3367.79,4
VEW0013519,SCH0015351,HTL0098,14501.83,16
VEW0013520,SCH0004183,HTL0045,3590.16,14
VEW0013521,SCH0005261,HTL0067,7882.46,7
VEW0013522,SCH0014626,HTL0082,12019.27,15
VEW0013523,SCH0006016,HTL0085,3582.76,18
VEW0013524,SCH0012365,HTL0106,26489.59,19
VEW0013525,SCH0015670,HTL0107,38366.53,21
VEW0013526,SCH0009270,HTL0087,4043.8,4
VEW0013527,SCH0012918,HTL0039,4553.16,22
VEW0013528,SCH0016270,HTL0011,3202.05,24
VEW0013529,SCH0010950,HTL0111,55680.34,8
VEW0013530,SCH0008917,HTL0047,10175.56,2
VEW0013531,SCH0014440,HTL0017,3031.84,8
VEW0013532,SCH0015256,HTL0015,4487.36,9
VEW0013533,SCH0005472,HTL0053,5896.92,2
VEW0013534,SCH0007969,HTL0056,4215.08,8
VEW0013535,SCH0006837,HTL0100,28535.75,22
VEW0013536,SCH0003390,HTL0008,5312.61,5
VEW0013537,SCH0017725,HTL0089,4950.64,7
VEW0013538,SCH0017687,HTL0104,13772.67,10
VEW0013539,SCH0015020,HTL0045,4541.7,19
VEW0013540,SCH0017457,HTL0109,8613.38,7
VEW0013541,SCH0013086,HTL0058,4079.94,10
VEW0013542,SCH0010216,HTL0067,3256.41,25
VEW0013543,SCH0003602,HTL0070,3599.23,20
VEW0013544,SCH0008164,HTL0083,4730.0,12
VEW0013545,SCH0003202,HTL0007,5798.98,12
VEW0013546,SCH0003371,HTL0049,4672.99,26
VEW0013547,SCH0001552,HTL0071,4626.92,15
VEW0013548,SCH0001401,HTL0076,3281.74,4
VEW0013549,SCH0015437,HTL0119,17384.07,17
VEW0013550,SCH0001988,HTL0012,6037.9,13
VEW0013551,SCH0008559,HTL0027,4664.25,23
VEW0013552,SCH0005795,HTL0098,15616.4,5
VEW0013553,SCH0005357,HTL0104,8067.79,1
VEW0013554,SCH0014546,HTL0085,2694.61,8
VEW0013555,SCH0009944,HTL0043,9967.16,11
VEW0013556,SCH0011295,HTL0039,2450.05,17
VEW0013557,SCH0008039,HTL0031,4822.01,13
VEW0013558,SCH0000713,HTL0051,3966.2,1
VEW0013559,SCH0002327,HTL0014,3121.38,20
VEW0013560,SCH0003388,HTL0054,5082.74,24
VEW0013561,SCH0002498,HTL0031,4395.15,25
VEW0013562,SCH0012310,HTL0110,46489.7,16
VEW0013563,SCH0009769,HTL0003,6495.97,24
VEW0013564,SCH0010177,HTL0048,4652.7,11
VEW0013565,SCH0009312,HTL0117,10984.82,4
VEW0013566,SCH0005428,HTL0079,4757.62,5
VEW0013567,SCH0011731,HTL0107,10608.23,2
VEW0013568,SCH0014891,HTL0092,12588.49,25
VEW0013569,SCH0013938,HTL0038,3536.02,5
VEW0013570,SCH0005923,HTL0020,6248.86,22
VEW0013571,SCH0012362,HTL0004,7342.44,15
VEW0013572,SCH0015269,HTL0094,30281.64,3
VEW0013573,SCH0012566,HTL0110,14359.43,1
VEW0013574,SCH0003896,HTL0021,7250.98,8
VEW0013575,SCH0011540,HTL0060,8676.55,19
VEW0013576,SCH0017133,HTL0078,4976.93,7
VEW0013577,SCH0000806,HTL0015,4289.22,3
VEW0013578,SCH0005921,HTL0118,34162.27,5
VEW0013579,SCH0000728,HTL0054,5595.2,5
VEW0013580,SCH0000630,HTL0063,7653.03,19
VEW0013581,SCH0016643,HTL0108,20801.62,10
VEW0013582,SCH0012654,HTL0068,5658.26,7
VEW0013583,SCH0001337,HTL0007,3944.75,20
VEW0013584,SCH0013103,HTL0059,5082.29,3
VEW0013585,SCH0000925,HTL0062,7946.07,25
VEW0013586,SCH0004863,HTL0021,3724.89,14
VEW0013587,SCH0015036,HTL0077,8149.61,26
VEW0013588,SCH0017253,HTL0006,6108.07,1
VEW0013589,SCH0015675,HTL0097,12559.6,16
VEW0013590,SCH0014697,HTL0017,5577.45,8
VEW0013591,SCH0007636,HTL0042,4151.45,6
VEW0013592,SCH0014439,HTL0041,4286.4,5
VEW0013593,SCH0014375,HTL0115,25857.38,18
VEW0013594,SCH0011869,HTL0003,5684.42,25
VEW0013595,SCH0006870,HTL0084,2964.64,21
VEW0013596,SCH0004338,HTL0069,5982.46,16
VEW0013597,SCH0011692,HTL0008,9982.68,6
VEW0013598,SCH0013403,HTL0067,4735.94,16
VEW0013599,SCH0014598,HTL0031,6902.75,1
VEW0013600,SCH0005282,HTL0083,6334.59,15
VEW0013601,SCH0015952,HTL0047,4998.07,11
VEW0013602,SCH0013622,HTL0078,5781.26,3
VEW0013603,SCH0006803,HTL0107,8150.39,16
VEW0013604,SCH0005302,HTL0042,4256.88,18
VEW0013605,SCH0006839,HTL0016,3918.27,11
VEW0013606,SCH0013282,HTL0075,4942.56,16
VEW0013607,SCH0002755,HTL0027,4699.06,8
VEW0013608,SCH0010109,HTL0094,17012.51,18
VEW0013609,SCH0007867,HTL0085,6864.76,3
VEW0013610,SCH0008404,HTL0069,4642.29,10
VEW0013611,SCH0005573,HTL0114,15183.0,15
VEW0013612,SCH0000904,HTL0085,8408.71,5
VEW0013613,SCH0012270,HTL0066,3545.94,8
VEW0013614,SCH0012520,HTL0082,4704.98,20
VEW0013615,SCH0004324,HTL0095,10419.14,2
VEW0013616,SCH0011693,HTL0047,8756.81,4
VEW0013617,SCH0006898,HTL0101,10575.9,24
VEW0013618,SCH0015613,HTL0050,7998.37,12
VEW0013619,SCH0015513,HTL0098,15699.22,10
VEW0013620,SCH0017535,HTL0021,3164.08,8
VEW0013621,SCH0000593,HTL0058,5846.96,19
VEW0013622,SCH0004698,HTL0025,7989.75,3
VEW0013623,SCH0005277,HTL0028,2787.54,21
VEW0013624,SCH0014653,HTL0030,1830.34,9
VEW0013625,SCH0010449,HTL0008,4408.75,16
VEW0013626,SCH0009541,HTL0017,5577.73,5
VEW0013627,SCH0007966,HTL0001,4026.3,4
VEW0013628,SCH0011160,HTL0110,44795.21,5
VEW0013629,SCH0012674,HTL0070,4486.24,12
VEW0013630,SCH0016874,HTL0044,8228.57,24
VEW0013631,SCH0001228,HTL0056,4725.25,3
VEW0013632,SCH0014855,HTL0120,22333.74,4
VEW0013633,SCH0008818,HTL0111,18802.41,9
VEW0013634,SCH0008600,HTL0046,5533.51,7
VEW0013635,SCH0012234,HTL0095,16934.26,22
VEW0013636,SCH0006922,HTL0078,3788.39,20
VEW0013637,SCH0000775,HTL0078,6304.96,21
VEW0013638,SCH0003000,HTL0018,4692.39,17
VEW0013639,SCH0014553,HTL0013,9506.58,1
VEW0013640,SCH0013645,HTL0112,34865.97,25
VEW0013641,SCH0011520,HTL0027,4286.31,9
VEW0013642,SCH0002993,HTL0047,4926.11,14
VEW0013643,SCH0006843,HTL0092,45019.75,3
VEW0013644,SCH0015969,HTL0115,14172.86,23
VEW0013645,SCH0003756,HTL0063,2270.76,15
VEW0013646,SCH0014588,HTL0073,3975.24,5
VEW0013647,SCH0009231,HTL0086,4676.72,8
VEW0013648,SCH0017541,HTL0108,28549.92,14
VEW0013649,SCH0014365,HTL0089,3020.34,26
VEW0013650,SCH0011919,HTL0117,24399.66,19
VEW0013651,SCH0002802,HTL0044,14174.8,23
VEW0013652,SCH0012442,HTL0080,3813.41,17
VEW0013653,SCH0003185,HTL0041,3652.78,23
VEW0013654,SCH0013630,HTL0100,7882.8,24
VEW0013655,SCH0004167,HTL0093,15568.02,10
VEW0013656,SCH0000656,HTL0089,4976.56,9
VEW0013657,SCH0015779,HTL0004,3272.76,16
VEW0013658,SCH0016447,HTL0028,6256.71,20
VEW0013659,SCH0003438,HTL0076,3022.78,12
VEW0013660,SCH0012568,HTL0008,4258.82,3
VEW0013661,SCH0003377,HTL0105,15337.57,17
VEW0013662,SCH0004820,HTL0081,4454.99,26
VEW0013663,SCH0001504,HTL0113,17739.45,20
VEW0013664,SCH0005046,HTL0037,7393.4,7
VEW0013665,SCH0009852,HTL0080,4584.13,9
VEW0013666,SCH0008738,HTL0032,4474.19,26
VEW0013667,SCH0004686,HTL0099,24544.28,19
VEW0013668,SCH0008612,HTL0042,6229.09,14
VEW0013669,SCH0009753,HTL0050,3103.33,8
VEW0013670,SCH0011613,HTL0014,6089.22,22
VEW0013671,SCH0015167,HTL0028,3213.35,21
VEW0013672,SCH0016260,HTL0054,4976.04,13
VEW0013673,SCH0016233,HTL0096,29663.76,26
VEW0013674,SCH0012752,HTL0012,11635.78,7
VEW0013675,SCH0006821,HTL0009,11062.93,12
VEW0013676,SCH0017019,HTL0002,5401.55,19
VEW0013677,SCH0003521,HTL0047,5886.39,21
VEW0013678,SCH0001023,HTL0100,17778.94,23
VEW0013679,SCH0006227,HTL0084,2747.5,22
VEW0013680,SCH0002195,HTL0052,5256.65,17
VEW0013681,SCH0011717,HTL0062,5668.9,8
VEW0013682,SCH0006082,HTL0079,5737.81,22
VEW0013683,SCH0007541,HTL0007,6181.8,4
VEW0013684,SCH0015297,HTL0026,3818.5,5
VEW0013685,SCH0017634,HTL0050,3595.73,20
VEW0013686,SCH0011697,HTL0096,13144.59,14
VEW0013687,SCH0006517,HTL0117,42948.4,4
VEW0013688,SCH0006497,HTL0014,7130.06,24
VEW0013689,SCH0014712,HTL0092,13975.24,25
VEW0013690,SCH0012227,HTL0118,8972.73,17
VEW0013691,SCH0012806,HTL0099,8230.37,22
VEW0013692,SCH0010408,HTL0045,3570.05,11
VEW0013693,SCH0009261,HTL0091,7973.3,26
VEW0013694,SCH0000501,HTL0084,7036.89,5
VEW0013695,SCH0011006,HTL0085,4497.29,17
VEW0013696,SCH0002559,HTL0114,20927.7,8
VEW0013697,SCH0001755,HTL0055,6198.22,9
VEW0013698,SCH0009148,HTL0110,14020.71,23
VEW0013699,SCH0015726,HTL0104,11902.62,9
VEW0013700,SCH0007838,HTL0041,4660.5,8
VEW0013701,SCH0004450,HTL0088,9117.59,18
VEW0013702,SCH0001158,HTL0083,12131.02,5
VEW0013703,SCH0008765,HTL0014,4927.69,10
VEW0013704,SCH0010708,HTL0076,3421.59,25
VEW0013705,SCH0006855,HTL0067,4868.27,14
VEW0013706,SCH0007428,HTL0048,3048.32,16
VEW0013707,SCH0001428,HTL0007,3206.18,16
VEW0013708,SCH0001386,HTL0047,5592.71,12
VEW0013709,SCH0012366,HTL0067,2544.81,16
VEW0013710,SCH0003920,HTL0025,4676.52,11
VEW0013711,SCH0009653,HTL0092,19955.12,12
VEW0013712,SCH0015635,HTL0009,5076.99,8
VEW0013713,SCH0004582,HTL0040,3236.92,17
VEW0013714,SCH0013330,HTL0010,5706.6,9
VEW0013715,SCH0002522,HTL0002,16432.5,16
VEW0013716,SCH0012645,HTL0056,5500.56,16
VEW0013717,SCH0009678,HTL0045,9369.79,2
VEW0013718,SCH0001856,HTL0120,12931.34,4
VEW0013719,SCH0011720,HTL0015,10161.77,4
VEW0013720,SCH0017747,HTL0086,10557.68,13
VEW0013721,SCH0008484,HTL0068,2923.95,8
VEW0013722,SCH0000534,HTL0073,2984.51,4
VEW0013723,SCH0007034,HTL0056,3270.44,4
VEW0013724,SCH0012313,HTL0006,3594.8,18
VEW0013725,SCH0008037,HTL0093,8338.1,3
VEW0013726,SCH0008839,HTL0071,8824.45,25
VEW0013727,SCH0014315,HTL0082,6774.53,10
VEW0013728,SCH0010000,HTL0040,6208.36,21
VEW0013729,SCH0006000,HTL0047,3046.66,5
VEW0013730,SCH0016314,HTL0042,5006.99,24
VEW0013731,SCH0004513,HTL0053,3948.63,19
VEW0013732,SCH0012558,HTL0051,4958.59,12
VEW0013733,SCH0011413,HTL0083,5630.05,12
VEW0013734,SCH0007128,HTL0081,6356.4,25
VEW0013735,SCH0009919,HTL0034,4662.82,18
VEW0013736,SCH0012311,HTL0018,9564.13,20
VEW0013737,SCH0005734,HTL0076,4557.31,15
VEW0013738,SCH0014300,HTL0039,12750.22,3
VEW0013739,SCH0014118,HTL0007,9544.5,26
VEW0013740,SCH0005438,HTL0095,32446.61,19
VEW0013741,SCH0004978,HTL0050,5257.6,12
VEW0013742,SCH0012918,HTL0044,4505.09,22
VEW0013743,SCH0004187,HTL0106,59476.34,25
VEW0013744,SCH0012782,HTL0055,2931.93,2
VEW0013745,SCH0009262,HTL0033,9066.12,18
VEW0013746,SCH0016013,HTL0082,2907.72,11
VEW0013747,SCH0007738,HTL0053,5943.88,15
VEW0013748,SCH0011397,HTL0014,5009.32,7
VEW0013749,SCH0015955,HTL0078,5932.08,23
VEW0013750,SCH0009670,HTL0084,5328.61,7
VEW0013751,SCH0006857,HTL0076,5222.13,25
VEW0013752,SCH0015904,HTL0018,6246.57,11
VEW0013753,SCH0016511,HTL0035,3127.45,4
VEW0013754,SCH0009532,HTL0063,8238.55,7
VEW0013755,SCH0012512,HTL0058,5228.14,2
VEW0013756,SCH0011397,HTL0081,5290.29,7
VEW0013757,SCH0004534,HTL0114,11432.61,16
VEW0013758,SCH0001363,HTL0046,5165.19,23
VEW0013759,SCH0005245,HTL0116,29000.94,8
VEW0013760,SCH0009537,HTL0002,3570.1,25
VEW0013761,SCH0013711,HTL0075,3844.22,22
VEW0013762,SCH0001770,HTL0038,5957.29,11
VEW0013763,SCH0006383,HTL0089,3935.52,24
VEW0013764,SCH0015896,HTL0059,3906.28,11
VEW0013765,SCH0002150,HTL0117,8131.01,14
VEW0013766,SCH0016921,HTL0046,7706.75,21
VEW0013767,SCH0007420,HTL0097,15712.54,21
VEW0013768,SCH0005556,HTL0116,8680.41,1
VEW0013769,SCH0012965,HTL0028,2677.72,13
VEW0013770,SCH0009845,HTL0101,14933.01,4
VEW0013771,SCH0007209,HTL0107,9766.35,3
VEW0013772,SCH0001838,HTL0010,4999.11,8
VEW0013773,SCH0003279,HTL0114,18390.42,7
VEW0013774,SCH0007540,HTL0094,15512.24,12
VEW0013775,SCH0004098,HTL0021,3819.43,18
VEW0013776,SCH0012876,HTL0030,2976.82,8
VEW0013777,SCH0005165,HTL0062,6857.23,18
VEW0013778,SCH0014749,HTL0002,5068.19,7
VEW0013779,SCH0008664,HTL0011,9279.03,8
VEW0013780,SCH0006295,HTL0059,3107.09,11
VEW0013781,SCH0012855,HTL0112,10006.05,23
VEW0013782,SCH0006412,HTL0096,17315.4,1
VEW0013783,SCH0014152,HTL0001,4394.81,13
VEW0013784,SCH0009687,HTL0060,2264.58,26
VEW0013785,SCH0010814,HTL0093,20290.88,14
VEW0013786,SCH0003084,HTL0081,3134.23,23
VEW0013787,SCH0008385,HTL0102,18876.96,26
VEW0013788,SCH0008539,HTL0052,5490.91,2
VEW0013789,SCH0013560,HTL0045,6044.93,10
VEW0013790,SCH0013154,HTL0071,8400.65,3
VEW0013791,SCH0016879,HTL0086,8413.2,16
VEW0013792,SCH0004590,HTL0068,3235.94,20
VEW0013793,SCH0008321,HTL0071,2157.52,8
VEW0013794,SCH0006929,HTL0029,4737.89,20
VEW0013795,SCH0012210,HTL0079,3227.92,16
VEW0013796,SCH0010576,HTL0028,5900.48,18
VEW0013797,SCH0011835,HTL0040,2720.48,15
VEW0013798,SCH0001381,HTL0019,6299.57,13
