booking_id,attempt_id,user_id,hotel_id,booking_value,platform_commission_pct,revenue,week_number,is_domestic
BKG0003004,ATT0000738,USR003112,HTL0014,9276.9,0.1585,1470.52,13,True
BKG0003005,ATT0000805,USR003378,HTL0065,3312.0,0.1544,511.27,12,True
BKG0003006,ATT0005154,USR001701,HTL0055,5633.51,0.0994,560.02,26,True
BKG0003007,ATT0000620,USR001021,HTL0011,3646.57,0.141,514.34,12,True
BKG0003008,ATT0000588,USR000863,HTL0117,14357.56,0.1281,1839.66,8,False
BKG0003009,ATT0004787,USR001110,HTL0060,4975.9,0.1334,663.93,3,True
BKG0003010,ATT0003283,USR002855,HTL0038,4213.2,0.153,644.8,6,True
BKG0003011,ATT0002459,USR003441,HTL0056,2496.27,0.1468,366.42,13,True
BKG0003012,ATT0005711,USR001472,HTL0034,3426.23,0.0995,341.04,18,True
BKG0003013,ATT0001064,USR001516,HTL0085,4090.19,0.1258,514.54,9,True
BKG0003014,ATT0004948,USR001766,HTL0012,4118.62,0.1245,512.71,11,True
BKG0003015,ATT0004384,USR000155,HTL0066,7028.42,0.1212,852.03,25,True
BKG0003016,ATT0001871,USR000867,HTL0003,5058.52,0.1096,554.43,20,True
BKG0003017,ATT0000099,USR000193,HTL0048,2113.52,0.1575,332.96,9,True
BKG0003018,ATT0001314,USR003299,HTL0025,3853.2,0.1508,581.19,10,True
BKG0003019,ATT0005763,USR003446,HTL0073,14154.98,0.0984,1393.53,25,True
BKG0003020,ATT0004890,USR003822,HTL0087,4663.11,0.1214,566.28,26,True
BKG0003021,ATT0001901,USR000487,HTL0114,39708.29,0.1102,4377.57,19,False
BKG0003022,ATT0000335,USR000198,HTL0030,6344.44,0.1001,635.39,16,True
BKG0003023,ATT0003335,USR000335,HTL0073,7740.5,0.1282,992.07,15,True
BKG0003024,ATT0000570,USR003966,HTL0092,15042.42,0.1586,2385.82,1,False
BKG0003025,ATT0002770,USR002158,HTL0099,7825.37,0.1094,855.77,16,False
BKG0003026,ATT0005027,USR002720,HTL0059,3773.54,0.146,550.86,7,True
BKG0003027,ATT0005731,USR003948,HTL0119,15296.82,0.1339,2047.54,6,False
BKG0003028,ATT0005160,USR002911,HTL0077,7788.24,0.1286,1001.4,13,True
BKG0003029,ATT0005341,USR003976,HTL0005,8807.22,0.1498,1319.51,12,True
BKG0003030,ATT0004381,USR000249,HTL0090,1975.57,0.1524,301.11,7,True
BKG0003031,ATT0000012,USR000379,HTL0118,21241.88,0.1136,2412.96,7,False
BKG0003032,ATT0003808,USR000168,HTL0110,24216.49,0.1012,2449.72,23,False
BKG0003033,ATT0002961,USR000213,HTL0046,5008.07,0.1354,678.06,4,True
BKG0003034,ATT0002791,USR000623,HTL0049,3900.38,0.1027,400.41,20,True
BKG0003035,ATT0001099,USR003706,HTL0078,2991.2,0.1492,446.22,2,True
BKG0003036,ATT0000383,USR003572,HTL0019,5062.16,0.1157,585.88,9,True
BKG0003037,ATT0004469,USR003847,HTL0024,2727.8,0.1499,408.87,10,True
BKG0003038,ATT0002430,USR000641,HTL0005,2606.9,0.1409,367.3,11,True
BKG0003039,ATT0000597,USR003758,HTL0115,20569.93,0.1245,2560.31,4,False
BKG0003040,ATT0002380,USR001980,HTL0061,7713.34,0.1038,800.48,25,True
BKG0003041,ATT0004508,USR003316,HTL0109,16495.54,0.0973,1605.28,22,False
BKG0003042,ATT0001406,USR001101,HTL0097,25606.98,0.1226,3140.15,8,False
BKG0003043,ATT0005536,USR003383,HTL0111,20684.38,0.1459,3017.09,12,False
BKG0003044,ATT0004670,USR000865,HTL0093,15489.39,0.1288,1994.94,3,False
BKG0003045,ATT0003824,USR002988,HTL0006,4578.6,0.1444,661.03,6,True
BKG0003046,ATT0003104,USR003506,HTL0008,6526.01,0.1106,721.54,17,True
BKG0003047,ATT0004731,USR002210,HTL0028,4707.15,0.0958,451.0,25,True
BKG0003048,ATT0001850,USR002663,HTL0067,6056.31,0.135,817.32,6,True
BKG0003049,ATT0004588,USR000102,HTL0058,7170.56,0.1478,1059.98,5,True
BKG0003050,ATT0003877,USR000005,HTL0117,8655.1,0.1019,882.02,17,False
BKG0003051,ATT0002965,USR001949,HTL0006,5938.66,0.1159,688.43,17,True
BKG0003052,ATT0001146,USR000611,HTL0028,7666.23,0.12,919.58,10,True
BKG0003053,ATT0000059,USR001953,HTL0093,28329.77,0.1168,3308.49,7,False
BKG0003054,ATT0001333,USR000968,HTL0083,4400.09,0.128,563.26,4,True
BKG0003055,ATT0004234,USR000805,HTL0016,4520.02,0.1295,585.16,2,True
BKG0003056,ATT0000841,USR003536,HTL0087,3759.49,0.1481,556.59,4,True
BKG0003057,ATT0004184,USR002959,HTL0079,6863.01,0.133,912.81,10,True
BKG0003058,ATT0004967,USR001327,HTL0087,3521.07,0.1141,401.62,5,True
BKG0003059,ATT0004151,USR000350,HTL0015,3894.36,0.1417,551.83,14,True
BKG0003060,ATT0002066,USR003986,HTL0061,4442.32,0.1335,592.88,7,True
BKG0003061,ATT0001730,USR001477,HTL0023,7962.17,0.1033,822.22,16,True
BKG0003062,ATT0001565,USR003942,HTL0094,16778.26,0.1221,2048.44,17,False
BKG0003063,ATT0000567,USR003102,HTL0056,3782.11,0.1177,445.23,14,True
BKG0003064,ATT0001032,USR000758,HTL0092,7888.59,0.1265,998.13,22,False
BKG0003065,ATT0004613,USR001610,HTL0078,4974.26,0.1267,630.25,7,True
BKG0003066,ATT0000547,USR004000,HTL0109,24181.54,0.1084,2622.19,18,False
BKG0003067,ATT0001468,USR001115,HTL0013,13042.11,0.1272,1658.56,22,True
BKG0003068,ATT0004313,USR000720,HTL0054,4108.1,0.1481,608.25,12,True
BKG0003069,ATT0004240,USR003631,HTL0010,3072.82,0.1137,349.43,12,True
BKG0003070,ATT0002039,USR000620,HTL0097,21140.74,0.1389,2936.76,9,False
BKG0003071,ATT0001570,USR002816,HTL0066,4753.39,0.1255,596.64,10,True
BKG0003072,ATT0004612,USR001252,HTL0088,3622.16,0.1103,399.67,18,True
BKG0003073,ATT0000727,USR001682,HTL0077,4131.15,0.1471,607.89,3,True
BKG0003074,ATT0005152,USR000820,HTL0120,18514.96,0.1348,2495.98,7,False
BKG0003075,ATT0002103,USR003729,HTL0064,3092.96,0.1136,351.21,10,True
BKG0003076,ATT0005212,USR002036,HTL0049,7014.15,0.1365,957.42,6,True
BKG0003077,ATT0002329,USR001376,HTL0085,4126.29,0.1112,458.87,5,True
BKG0003078,ATT0001893,USR000526,HTL0097,10828.98,0.1274,1379.83,8,False
BKG0003079,ATT0003185,USR002297,HTL0033,2413.41,0.1339,323.16,14,True
BKG0003080,ATT0002340,USR000755,HTL0071,4372.4,0.1158,506.27,17,True
BKG0003081,ATT0005144,USR000762,HTL0051,6638.51,0.1353,898.26,1,True
BKG0003082,ATT0001883,USR002448,HTL0054,4933.02,0.0961,473.95,17,True
BKG0003083,ATT0002566,USR003475,HTL0086,6046.87,0.1566,947.01,9,True
BKG0003084,ATT0001887,USR002552,HTL0075,6951.22,0.1425,990.65,1,True
BKG0003085,ATT0005600,USR000630,HTL0097,22205.07,0.1027,2279.99,22,False
BKG0003086,ATT0005554,USR002410,HTL0051,5243.19,0.1583,829.98,4,True
BKG0003087,ATT0004474,USR003728,HTL0042,1877.38,0.1541,289.36,9,True
BKG0003088,ATT0000124,USR003817,HTL0110,19307.85,0.1172,2262.39,10,False
BKG0003089,ATT0001774,USR000979,HTL0119,19047.24,0.1428,2719.4,13,False
BKG0003090,ATT0001259,USR001681,HTL0076,2907.13,0.138,401.19,12,True
BKG0003091,ATT0002818,USR003824,HTL0098,29224.33,0.0977,2855.58,19,False
BKG0003092,ATT0003381,USR003148,HTL0040,3895.82,0.0993,387.01,22,True
BKG0003093,ATT0004147,USR002468,HTL0002,7311.24,0.1126,822.89,24,True
BKG0003094,ATT0005525,USR001332,HTL0008,3947.02,0.1261,497.58,15,True
BKG0003095,ATT0003201,USR003699,HTL0021,5521.93,0.1517,837.91,12,True
BKG0003096,ATT0000199,USR002964,HTL0029,6530.66,0.1149,750.29,8,True
BKG0003097,ATT0001725,USR000165,HTL0066,4656.28,0.1557,724.99,10,True
BKG0003098,ATT0001417,USR003301,HTL0042,4496.44,0.1236,555.86,16,True
BKG0003099,ATT0001411,USR000065,HTL0054,3543.33,0.1469,520.63,13,True
BKG0003100,ATT0001273,USR002867,HTL0024,3041.84,0.1231,374.54,11,True
BKG0003101,ATT0002302,USR001837,HTL0097,35493.04,0.1457,5173.04,15,False
BKG0003102,ATT0001830,USR002631,HTL0092,19390.84,0.1319,2558.4,7,False
BKG0003103,ATT0000783,USR002585,HTL0093,10636.2,0.1154,1226.89,20,False
BKG0003104,ATT0005915,USR002755,HTL0022,5556.82,0.1025,569.59,19,True
BKG0003105,ATT0003644,USR000109,HTL0033,9317.38,0.1518,1414.31,2,True
BKG0003106,ATT0003042,USR003092,HTL0017,7650.01,0.112,857.02,3,True
BKG0003107,ATT0003695,USR000276,HTL0021,4418.32,0.1446,638.77,14,True
BKG0003108,ATT0004694,USR000558,HTL0033,2390.92,0.1514,362.06,14,True
BKG0003109,ATT0002981,USR002195,HTL0028,9056.15,0.1159,1049.22,25,True
BKG0003110,ATT0002084,USR000085,HTL0102,26715.99,0.1196,3195.22,3,False
BKG0003111,ATT0001365,USR002486,HTL0120,34451.34,0.1242,4280.55,12,False
BKG0003112,ATT0001282,USR000254,HTL0065,4075.34,0.1357,553.21,6,True
BKG0003113,ATT0005827,USR003777,HTL0028,4547.08,0.1265,575.08,2,True
BKG0003114,ATT0003844,USR001255,HTL0028,9537.59,0.1102,1051.48,6,True
BKG0003115,ATT0002540,USR001263,HTL0036,4618.58,0.112,517.44,6,True
BKG0003116,ATT0005120,USR001141,HTL0120,40669.33,0.1484,6034.86,14,False
BKG0003117,ATT0005083,USR000013,HTL0081,5622.66,0.0933,524.87,19,True
BKG0003118,ATT0004973,USR003008,HTL0008,2946.8,0.1564,460.88,11,True
BKG0003119,ATT0001010,USR002500,HTL0018,8229.63,0.1321,1087.44,9,True
BKG0003120,ATT0000264,USR003376,HTL0096,39136.32,0.1203,4709.17,21,False
BKG0003121,ATT0000057,USR002981,HTL0036,4427.29,0.1163,514.78,10,True
BKG0003122,ATT0005716,USR002091,HTL0091,20427.98,0.1271,2595.59,17,False
BKG0003123,ATT0001110,USR001948,HTL0069,6337.03,0.1117,707.79,15,True
BKG0003124,ATT0000138,USR002222,HTL0057,5525.71,0.0917,506.63,18,True
BKG0003125,ATT0005895,USR002430,HTL0023,11700.94,0.0922,1078.63,21,True
BKG0003126,ATT0001820,USR002943,HTL0078,7381.67,0.0941,694.88,23,True
BKG0003127,ATT0004459,USR002526,HTL0038,5983.96,0.1095,655.08,23,True
BKG0003128,ATT0004886,USR001495,HTL0028,5634.22,0.1494,841.83,10,True
BKG0003129,ATT0005138,USR002778,HTL0062,3050.32,0.1242,378.99,10,True
BKG0003130,ATT0002777,USR000178,HTL0088,4189.94,0.1473,617.13,10,True
BKG0003131,ATT0001748,USR002738,HTL0081,4268.86,0.121,516.37,22,True
BKG0003132,ATT0001999,USR002251,HTL0108,16073.36,0.1554,2498.02,12,False
BKG0003133,ATT0000326,USR003301,HTL0012,5753.09,0.096,552.15,25,True
BKG0003134,ATT0000790,USR003327,HTL0079,3464.66,0.0954,330.6,16,True
BKG0003135,ATT0002535,USR000217,HTL0112,28981.84,0.1161,3364.93,5,False
BKG0003136,ATT0000776,USR001825,HTL0092,16232.1,0.128,2077.15,12,False
BKG0003137,ATT0004896,USR001123,HTL0082,3395.06,0.1345,456.54,9,True
BKG0003138,ATT0002823,USR002311,HTL0076,4689.05,0.1085,508.59,18,True
BKG0003139,ATT0002089,USR000280,HTL0090,4717.4,0.1229,579.54,1,True
BKG0003140,ATT0002289,USR000573,HTL0038,2668.62,0.1411,376.54,7,True
BKG0003141,ATT0003632,USR003605,HTL0047,17560.98,0.1269,2228.73,8,True
BKG0003142,ATT0005420,USR001317,HTL0068,4779.24,0.1283,613.2,7,True
BKG0003143,ATT0003158,USR001907,HTL0026,4313.88,0.1153,497.29,4,True
BKG0003144,ATT0002319,USR002666,HTL0106,23049.27,0.1396,3217.94,2,False
BKG0003145,ATT0001833,USR003386,HTL0107,17680.09,0.1162,2054.62,16,False
BKG0003146,ATT0004083,USR000543,HTL0071,3574.04,0.1479,528.59,14,True
BKG0003147,ATT0005723,USR003782,HTL0054,3242.71,0.1552,503.27,8,True
BKG0003148,ATT0004567,USR001367,HTL0102,18297.43,0.1206,2207.41,24,False
BKG0003149,ATT0002130,USR000132,HTL0067,4148.13,0.0994,412.45,22,True
BKG0003150,ATT0003376,USR003117,HTL0116,23791.85,0.0994,2365.53,16,False
BKG0003151,ATT0004984,USR000781,HTL0113,28344.65,0.1266,3588.53,19,False
BKG0003152,ATT0002529,USR002600,HTL0083,4905.51,0.1495,733.41,6,True
BKG0003153,ATT0001810,USR001360,HTL0089,8731.64,0.1491,1302.0,14,True
BKG0003154,ATT0002321,USR002156,HTL0038,3303.54,0.146,482.27,8,True
BKG0003155,ATT0004512,USR003187,HTL0008,6598.89,0.1234,814.04,5,True
BKG0003156,ATT0003866,USR003759,HTL0119,12477.93,0.1524,1901.27,6,False
BKG0003157,ATT0001447,USR000033,HTL0057,7116.52,0.1171,833.66,8,True
BKG0003158,ATT0004812,USR003865,HTL0006,15942.11,0.1275,2032.63,11,True
BKG0003159,ATT0004705,USR002991,HTL0017,6618.92,0.1039,687.43,25,True
BKG0003160,ATT0004012,USR001272,HTL0098,16412.67,0.1124,1844.87,17,False
BKG0003161,ATT0001163,USR000864,HTL0022,4312.26,0.1332,574.27,4,True
BKG0003162,ATT0004118,USR003383,HTL0045,4623.06,0.1084,501.1,26,True
BKG0003163,ATT0000351,USR001031,HTL0001,4636.07,0.1121,519.9,25,True
BKG0003164,ATT0001137,USR003409,HTL0041,4512.27,0.1308,590.07,4,True
BKG0003165,ATT0005981,USR001191,HTL0049,5932.36,0.1225,726.71,4,True
BKG0003166,ATT0001749,USR003905,HTL0005,3586.4,0.1166,418.05,19,True
BKG0003167,ATT0005284,USR002835,HTL0113,18914.33,0.1216,2300.46,17,False
BKG0003168,ATT0003716,USR002623,HTL0103,19336.78,0.1092,2110.8,17,False
BKG0003169,ATT0004550,USR000194,HTL0115,14620.16,0.116,1695.64,17,False
BKG0003170,ATT0001825,USR003117,HTL0117,32110.11,0.1368,4391.64,8,False
BKG0003171,ATT0001613,USR000830,HTL0066,9755.58,0.0924,901.02,19,True
BKG0003172,ATT0003288,USR002593,HTL0025,6441.5,0.1312,844.83,12,True
BKG0003173,ATT0001609,USR001684,HTL0040,5070.56,0.1105,560.26,4,True
BKG0003174,ATT0003980,USR003758,HTL0074,4798.06,0.1431,686.57,11,True
BKG0003175,ATT0001767,USR003441,HTL0036,5287.43,0.1354,715.96,14,True
BKG0003176,ATT0002247,USR003876,HTL0068,2908.79,0.1163,338.41,8,True
BKG0003177,ATT0004480,USR000964,HTL0056,5594.13,0.1371,767.01,6,True
BKG0003178,ATT0004570,USR001068,HTL0050,6285.98,0.1259,791.64,25,True
BKG0003179,ATT0004729,USR002993,HTL0009,4092.39,0.127,519.83,2,True
BKG0003180,ATT0004887,USR002539,HTL0103,7827.41,0.1293,1012.04,18,False
BKG0003181,ATT0005309,USR001024,HTL0009,4271.29,0.158,674.73,10,True
BKG0003182,ATT0004801,USR000526,HTL0063,2433.33,0.1493,363.21,9,True
BKG0003183,ATT0001354,USR001188,HTL0058,13262.3,0.1507,1998.5,6,True
BKG0003184,ATT0000218,USR002454,HTL0092,22241.16,0.1064,2366.94,25,False
BKG0003185,ATT0005874,USR000796,HTL0062,3294.97,0.1301,428.76,2,True
BKG0003186,ATT0001311,USR002463,HTL0060,7193.12,0.1577,1134.5,15,True
BKG0003187,ATT0004238,USR001946,HTL0054,2699.18,0.1283,346.33,3,True
BKG0003188,ATT0001117,USR002496,HTL0085,4117.65,0.1148,472.89,3,True
BKG0003189,ATT0005674,USR002530,HTL0079,6908.47,0.1176,812.68,10,True
BKG0003190,ATT0003818,USR002610,HTL0100,13418.6,0.1455,1952.67,5,False
BKG0003191,ATT0000398,USR000840,HTL0070,4221.53,0.1291,545.21,14,True
BKG0003192,ATT0000119,USR003120,HTL0091,7840.66,0.12,940.62,11,False
BKG0003193,ATT0003799,USR003750,HTL0015,5057.48,0.1507,762.11,9,True
BKG0003194,ATT0000606,USR003253,HTL0032,7776.21,0.1095,851.86,23,True
BKG0003195,ATT0005729,USR001155,HTL0120,14655.99,0.1127,1651.81,25,False
BKG0003196,ATT0003386,USR001635,HTL0046,6433.61,0.1177,757.22,15,True
BKG0003197,ATT0004722,USR001243,HTL0113,17828.33,0.1196,2132.94,14,False
BKG0003198,ATT0005590,USR000948,HTL0077,5624.06,0.1163,654.04,8,True
BKG0003199,ATT0000607,USR003360,HTL0087,3519.24,0.1357,477.66,3,True
BKG0003200,ATT0002057,USR000139,HTL0117,15173.09,0.1488,2257.5,7,False
BKG0003201,ATT0004946,USR002890,HTL0046,6994.47,0.1466,1025.49,2,True
BKG0003202,ATT0002886,USR002842,HTL0021,3670.56,0.1231,451.7,3,True
BKG0003203,ATT0000930,USR000916,HTL0058,4116.26,0.1526,628.05,10,True
BKG0003204,ATT0003206,USR003556,HTL0077,9198.11,0.1153,1060.39,4,True
BKG0003205,ATT0001956,USR002507,HTL0015,4559.54,0.1157,527.55,4,True
BKG0003206,ATT0002766,USR003644,HTL0119,26695.55,0.124,3309.51,26,False
BKG0003207,ATT0001337,USR000516,HTL0113,13103.45,0.1222,1601.52,13,False
BKG0003208,ATT0005155,USR001925,HTL0038,3489.07,0.1183,412.84,22,True
BKG0003209,ATT0005807,USR003481,HTL0014,5969.29,0.1105,659.33,9,True
BKG0003210,ATT0003547,USR001197,HTL0046,6419.25,0.1147,736.16,10,True
BKG0003211,ATT0002328,USR002076,HTL0020,10153.72,0.1405,1426.24,4,True
BKG0003212,ATT0000054,USR000007,HTL0044,6085.45,0.1191,724.9,11,True
BKG0003213,ATT0004126,USR001214,HTL0017,3492.44,0.0911,318.26,20,True
BKG0003214,ATT0005006,USR001897,HTL0018,5054.94,0.1333,674.06,10,True
BKG0003215,ATT0003268,USR002234,HTL0023,4113.2,0.1265,520.43,14,True
BKG0003216,ATT0005652,USR003430,HTL0065,5404.55,0.1221,659.84,17,True
BKG0003217,ATT0001483,USR003124,HTL0074,6360.21,0.1509,960.02,13,True
BKG0003218,ATT0002364,USR001277,HTL0092,8148.41,0.1407,1146.65,5,False
BKG0003219,ATT0001694,USR002606,HTL0081,3499.03,0.1247,436.16,6,True
BKG0003220,ATT0004243,USR003633,HTL0007,8412.29,0.1085,912.44,21,True
BKG0003221,ATT0003413,USR002394,HTL0081,8333.06,0.1181,984.05,26,True
BKG0003222,ATT0004521,USR003265,HTL0046,4294.57,0.1135,487.29,12,True
BKG0003223,ATT0003820,USR001260,HTL0058,5281.54,0.1033,545.58,21,True
BKG0003224,ATT0002871,USR002956,HTL0019,6582.6,0.1511,994.75,15,True
BKG0003225,ATT0001045,USR003317,HTL0041,10373.36,0.1303,1351.66,5,True
BKG0003226,ATT0004273,USR000165,HTL0103,10554.66,0.1412,1490.67,15,False
BKG0003227,ATT0004690,USR002025,HTL0065,3717.14,0.0939,348.87,26,True
BKG0003228,ATT0001131,USR003322,HTL0091,15440.77,0.1211,1869.6,24,False
BKG0003229,ATT0000634,USR000761,HTL0072,3501.78,0.115,402.79,12,True
BKG0003230,ATT0004816,USR000146,HTL0019,4559.9,0.1531,698.01,11,True
BKG0003231,ATT0002286,USR001849,HTL0110,26479.91,0.1153,3053.93,7,False
BKG0003232,ATT0002488,USR000155,HTL0081,5339.85,0.1545,825.25,2,True
BKG0003233,ATT0001278,USR000689,HTL0083,4498.42,0.1282,576.65,5,True
BKG0003234,ATT0000959,USR001105,HTL0008,5001.06,0.1412,706.28,1,True
BKG0003235,ATT0000169,USR001551,HTL0038,3065.57,0.1523,466.97,11,True
BKG0003236,ATT0000640,USR000095,HTL0050,4997.71,0.1105,552.31,9,True
BKG0003237,ATT0004691,USR003647,HTL0118,17250.64,0.1233,2126.74,4,False
BKG0003238,ATT0002446,USR000342,HTL0001,3257.68,0.1554,506.3,2,True
BKG0003239,ATT0004611,USR001003,HTL0060,16980.19,0.1055,1791.87,22,True
BKG0003240,ATT0004039,USR001617,HTL0035,4827.35,0.1453,701.5,7,True
BKG0003241,ATT0005865,USR000505,HTL0082,4936.77,0.117,577.61,8,True
BKG0003242,ATT0000137,USR000551,HTL0069,4039.07,0.1439,581.3,7,True
BKG0003243,ATT0004415,USR001674,HTL0061,6323.9,0.1137,718.76,8,True
BKG0003244,ATT0005205,USR001160,HTL0074,4578.6,0.1459,667.86,4,True
BKG0003245,ATT0003165,USR003492,HTL0099,25307.68,0.103,2605.48,18,False
BKG0003246,ATT0001168,USR001133,HTL0060,5758.17,0.1333,767.52,10,True
BKG0003247,ATT0003873,USR002575,HTL0040,1835.61,0.1183,217.18,10,True
BKG0003248,ATT0002453,USR001046,HTL0065,4071.58,0.1414,575.69,7,True
BKG0003249,ATT0000015,USR000682,HTL0010,4808.86,0.1269,610.14,14,True
BKG0003250,ATT0003714,USR003957,HTL0097,13278.94,0.1292,1715.22,15,False
BKG0003251,ATT0000426,USR003466,HTL0044,5089.0,0.1426,725.74,9,True
BKG0003252,ATT0001615,USR002499,HTL0102,17283.31,0.0972,1679.15,25,False
BKG0003253,ATT0001801,USR000054,HTL0044,2699.12,0.1526,411.89,2,True
BKG0003254,ATT0002172,USR000814,HTL0080,5506.86,0.147,809.31,13,True
BKG0003255,ATT0005601,USR000875,HTL0020,7360.61,0.1131,832.55,24,True
BKG0003256,ATT0005593,USR002483,HTL0098,18210.74,0.0951,1732.45,21,False
BKG0003257,ATT0004174,USR001327,HTL0003,5789.77,0.1175,680.21,26,True
BKG0003258,ATT0005996,USR001328,HTL0096,12643.5,0.1109,1402.23,6,False
BKG0003259,ATT0002359,USR002793,HTL0091,19026.82,0.1502,2858.2,12,False
BKG0003260,ATT0003686,USR000526,HTL0076,3956.08,0.1022,404.12,26,True
BKG0003261,ATT0004172,USR000059,HTL0109,14558.09,0.1159,1686.71,3,False
BKG0003262,ATT0005124,USR001350,HTL0106,14332.1,0.0966,1384.19,19,False
BKG0003263,ATT0002551,USR002294,HTL0054,4018.33,0.1582,635.53,10,True
BKG0003264,ATT0001313,USR001440,HTL0082,9989.75,0.1487,1485.39,7,True
BKG0003265,ATT0003360,USR003563,HTL0095,53074.59,0.0995,5281.71,17,False
BKG0003266,ATT0001366,USR001438,HTL0108,15325.35,0.1285,1969.9,23,False
BKG0003267,ATT0000772,USR002779,HTL0095,15961.75,0.117,1867.62,9,False
BKG0003268,ATT0003514,USR001666,HTL0040,3596.3,0.1467,527.49,14,True
BKG0003269,ATT0002698,USR003967,HTL0113,27751.91,0.1428,3964.0,10,False
BKG0003270,ATT0000511,USR000700,HTL0107,28227.01,0.1511,4264.36,12,False
BKG0003271,ATT0004330,USR002937,HTL0098,18290.69,0.1053,1925.42,21,False
BKG0003272,ATT0004717,USR002278,HTL0103,31209.06,0.1301,4060.04,6,False
BKG0003273,ATT0000802,USR001383,HTL0001,6152.05,0.115,707.38,24,True
BKG0003274,ATT0002033,USR002134,HTL0021,4148.58,0.1299,538.94,4,True
BKG0003275,ATT0001542,USR000137,HTL0069,2404.08,0.1121,269.42,10,True
BKG0003276,ATT0004288,USR000630,HTL0015,4741.83,0.1192,565.17,19,True
BKG0003277,ATT0005613,USR003190,HTL0085,4906.84,0.142,697.0,8,True
BKG0003278,ATT0005605,USR000764,HTL0065,3490.61,0.1312,457.92,1,True
BKG0003279,ATT0004274,USR002279,HTL0110,23031.11,0.1021,2351.78,22,False
BKG0003280,ATT0004982,USR000703,HTL0084,4536.26,0.126,571.73,10,True
BKG0003281,ATT0005116,USR001588,HTL0055,5071.24,0.1196,606.73,26,True
BKG0003282,ATT0005971,USR000842,HTL0070,4504.99,0.1465,659.79,12,True
BKG0003283,ATT0002697,USR002761,HTL0057,5456.63,0.1509,823.66,10,True
BKG0003284,ATT0003907,USR003192,HTL0102,7933.21,0.1481,1174.98,14,False
BKG0003285,ATT0002702,USR002728,HTL0110,15588.53,0.1203,1875.58,24,False
BKG0003286,ATT0003148,USR001049,HTL0058,3661.22,0.1226,448.82,14,True
BKG0003287,ATT0000544,USR003682,HTL0099,20268.11,0.1151,2332.47,3,False
BKG0003288,ATT0005695,USR001302,HTL0093,14899.42,0.1481,2206.42,9,False
BKG0003289,ATT0001979,USR003343,HTL0091,18253.46,0.0939,1714.82,23,False
BKG0003290,ATT0002462,USR002149,HTL0092,12789.12,0.1293,1653.43,23,False
BKG0003291,ATT0000856,USR002610,HTL0049,8427.26,0.125,1053.44,23,True
BKG0003292,ATT0003634,USR002218,HTL0063,4993.3,0.1367,682.45,1,True
BKG0003293,ATT0003779,USR003479,HTL0065,3636.74,0.1041,378.54,17,True
BKG0003294,ATT0003841,USR003078,HTL0097,7887.84,0.1363,1075.45,6,False
BKG0003295,ATT0003450,USR002274,HTL0107,38851.8,0.1194,4637.82,21,False
BKG0003296,ATT0004511,USR001446,HTL0012,6862.12,0.1478,1014.33,15,True
BKG0003297,ATT0001853,USR000451,HTL0007,4061.1,0.1137,461.68,15,True
BKG0003298,ATT0005336,USR000968,HTL0039,6391.92,0.1502,960.34,13,True
BKG0003299,ATT0004679,USR000430,HTL0099,24832.8,0.1157,2872.16,19,False
BKG0003300,ATT0001452,USR002367,HTL0013,2913.55,0.112,326.4,12,True
BKG0003301,ATT0002685,USR001194,HTL0012,5596.5,0.1257,703.25,15,True
BKG0003302,ATT0003266,USR003962,HTL0078,9294.82,0.1104,1026.39,26,True
BKG0003303,ATT0001530,USR002027,HTL0029,4272.98,0.0975,416.78,24,True
BKG0003304,ATT0004759,USR001342,HTL0079,5498.77,0.0962,529.03,18,True
BKG0003305,ATT0001651,USR002192,HTL0113,19616.48,0.0906,1776.69,22,False
BKG0003306,ATT0005855,USR003444,HTL0103,33801.14,0.1265,4274.56,16,False
BKG0003307,ATT0004183,USR001364,HTL0074,5347.9,0.0922,493.31,22,True
BKG0003308,ATT0005676,USR001325,HTL0002,5529.67,0.1046,578.63,24,True
BKG0003309,ATT0001513,USR001167,HTL0106,11612.07,0.1203,1396.8,15,False
BKG0003310,ATT0002534,USR001922,HTL0024,10132.89,0.1196,1212.31,21,True
BKG0003311,ATT0000234,USR000903,HTL0109,29118.92,0.1183,3444.4,17,False
BKG0003312,ATT0004817,USR002983,HTL0098,31715.64,0.1503,4767.21,3,False
BKG0003313,ATT0005560,USR001960,HTL0106,27589.23,0.1147,3163.72,17,False
BKG0003314,ATT0004430,USR002511,HTL0014,3851.86,0.1396,537.65,3,True
BKG0003315,ATT0004325,USR001081,HTL0072,13904.81,0.1063,1477.86,25,True
BKG0003316,ATT0000909,USR000241,HTL0039,4593.92,0.1418,651.5,12,True
BKG0003317,ATT0002213,USR000639,HTL0027,5907.25,0.0946,558.87,23,True
BKG0003318,ATT0001093,USR001796,HTL0016,6054.73,0.1442,873.25,10,True
BKG0003319,ATT0001828,USR000006,HTL0117,27227.73,0.1152,3136.5,12,False
BKG0003320,ATT0001367,USR002321,HTL0069,2605.86,0.1245,324.35,24,True
BKG0003321,ATT0005087,USR001939,HTL0047,5022.57,0.1102,553.62,25,True
BKG0003322,ATT0000755,USR001549,HTL0080,9254.31,0.1112,1029.21,19,True
BKG0003323,ATT0000869,USR002255,HTL0091,12426.06,0.1392,1730.24,7,False
BKG0003324,ATT0001726,USR003468,HTL0001,7862.63,0.121,951.71,21,True
BKG0003325,ATT0001690,USR001757,HTL0029,5809.22,0.1339,777.99,8,True
