user_id,signup_date,city,device_type,user_segment
USR001759,2022-08-14,Singapore,mobile,new
USR001760,2022-09-13,Mumbai,tablet,returning
USR001761,2022-06-03,Goa,desktop,new
USR001762,2022-05-18,Ahmedabad,mobile,vip
USR001763,2022-09-29,Singapore,mobile,returning
USR001764,2022-02-03,Bangkok,mobile,returning
USR001765,2022-06-02,Delhi,desktop,returning
USR001766,2022-03-14,Hyderabad,mobile,returning
USR001767,2022-03-22,Ahmedabad,desktop,returning
USR001768,2022-04-02,Delhi,mobile,new
USR001769,2023-02-05,Hyderabad,mobile,new
USR001770,2022-03-30,Kolkata,mobile,new
USR001771,2023-02-12,Bengaluru,mobile,returning
USR001772,2023-07-31,Goa,mobile,returning
USR001773,2022-10-08,Jaipur,mobile,returning
USR001774,2023-10-24,New York,mobile,returning
USR001775,2022-09-08,Jaipur,mobile,returning
USR001776,2022-10-06,Jaipur,desktop,returning
USR001777,2022-03-26,Singapore,mobile,returning
USR001778,2023-02-25,Singapore,mobile,new
USR001779,2023-03-26,Jaipur,mobile,new
USR001780,2022-05-06,Dubai,mobile,new
USR001781,2023-11-05,Dubai,desktop,new
USR001782,2023-01-06,Pune,desktop,vip
USR001783,2022-07-31,Delhi,mobile,returning
USR001784,2023-10-18,Singapore,mobile,new
USR001785,2023-02-18,Jaipur,desktop,new
USR001786,2022-09-16,Ahmedabad,mobile,vip
USR001787,2022-09-26,Goa,desktop,returning
USR001788,2023-11-24,Jaipur,mobile,returning
USR001789,2023-11-04,Jaipur,mobile,vip
USR001790,2022-12-20,New York,desktop,new
USR001791,2023-03-14,London,mobile,new
USR001792,2023-10-15,Jaipur,mobile,returning
USR001793,2022-03-12,New York,mobile,new
USR001794,2023-10-01,Bangkok,mobile,vip
USR001795,2022-04-12,Pune,mobile,returning
USR001796,2022-05-03,Goa,mobile,new
USR001797,2022-07-31,Bangkok,mobile,new
USR001798,2022-12-04,Chennai,mobile,new
USR001799,2022-09-15,Hyderabad,mobile,returning
USR001800,2022-05-17,Jaipur,desktop,new
USR001801,2022-06-13,Kolkata,mobile,returning
USR001802,2023-11-20,Jaipur,mobile,new
USR001803,2022-09-28,Singapore,desktop,new
USR001804,2022-05-26,Kolkata,tablet,vip
USR001805,2022-03-05,Pune,mobile,returning
USR001806,2023-06-23,New York,mobile,returning
USR001807,2023-02-06,Mumbai,mobile,returning
USR001808,2022-04-22,Mumbai,mobile,returning
USR001809,2022-09-01,Chennai,mobile,new
USR001810,2022-08-06,Mumbai,mobile,returning
USR001811,2023-07-31,Bengaluru,mobile,new
USR001812,2023-10-30,London,tablet,new
USR001813,2022-09-27,Mumbai,desktop,vip
USR001814,2023-09-18,New York,mobile,vip
USR001815,2023-01-15,Hyderabad,desktop,new
USR001816,2023-10-07,Chennai,mobile,new
USR001817,2022-08-03,Singapore,mobile,returning
USR001818,2022-03-11,New York,desktop,returning
USR001819,2023-07-09,Bangkok,mobile,returning
USR001820,2023-11-22,London,mobile,returning
USR001821,2023-04-23,Ahmedabad,mobile,returning
USR001822,2022-01-07,Jaipur,mobile,vip
USR001823,2022-10-10,Jaipur,mobile,returning
USR001824,2022-10-09,Delhi,mobile,returning
USR001825,2022-07-14,Pune,mobile,returning
USR001826,2022-07-15,Bengaluru,mobile,returning
USR001827,2022-04-17,Hyderabad,mobile,new
USR001828,2023-07-23,London,desktop,returning
USR001829,2022-12-25,Hyderabad,desktop,returning
USR001830,2022-12-16,Hyderabad,desktop,new
USR001831,2023-03-18,Chennai,mobile,new
USR001832,2022-12-01,Jaipur,mobile,new
USR001833,2022-11-09,Jaipur,desktop,returning
USR001834,2023-01-20,Hyderabad,desktop,new
USR001835,2022-02-05,Delhi,mobile,returning
USR001836,2022-04-29,Chennai,mobile,returning
USR001837,2023-11-09,Ahmedabad,mobile,vip
USR001838,2022-03-26,Ahmedabad,mobile,new
USR001839,2022-03-10,London,mobile,vip
USR001840,2023-01-24,Dubai,mobile,vip
USR001841,2023-10-26,Bangkok,mobile,new
USR001842,2023-01-29,Delhi,mobile,returning
USR001843,2023-09-27,Goa,mobile,new
USR001844,2022-06-09,Mumbai,mobile,returning
USR001845,2022-02-06,Bangkok,tablet,returning
USR001846,2022-12-02,Kolkata,desktop,returning
USR001847,2023-03-17,Singapore,desktop,vip
USR001848,2023-04-18,London,mobile,returning
USR001849,2022-02-28,Kolkata,mobile,returning
USR001850,2022-04-24,London,mobile,returning
USR001851,2023-08-01,Pune,tablet,vip
USR001852,2023-01-25,London,mobile,returning
USR001853,2023-10-10,Delhi,mobile,new
USR001854,2022-05-15,Singapore,mobile,returning
USR001855,2022-02-21,Singapore,desktop,vip
USR001856,2023-08-10,Bangkok,mobile,vip
USR001857,2023-01-08,London,mobile,new
USR001858,2023-02-18,Goa,mobile,new
USR001859,2022-03-01,Goa,mobile,new
USR001860,2022-01-16,Mumbai,desktop,returning
USR001861,2022-02-22,Ahmedabad,desktop,returning
USR001862,2022-11-26,Chennai,desktop,new
USR001863,2023-08-22,Jaipur,desktop,vip
USR001864,2022-05-02,Chennai,mobile,new
USR001865,2022-01-06,Dubai,mobile,new
USR001866,2023-10-07,Bengaluru,mobile,vip
USR001867,2023-02-18,Dubai,mobile,returning
USR001868,2022-06-08,New York,mobile,returning
USR001869,2022-12-12,New York,mobile,new
USR001870,2022-03-14,Singapore,mobile,new
USR001871,2023-01-30,Jaipur,mobile,returning
USR001872,2023-08-24,Delhi,tablet,vip
USR001873,2022-02-14,Pune,desktop,new
USR001874,2022-01-12,Singapore,mobile,returning
USR001875,2022-01-30,Bengaluru,mobile,new
USR001876,2022-07-11,Kolkata,tablet,new
USR001877,2023-09-28,Ahmedabad,mobile,returning
USR001878,2022-03-11,Singapore,tablet,returning
USR001879,2022-02-14,Jaipur,mobile,returning
USR001880,2022-10-25,Hyderabad,tablet,new
USR001881,2022-07-30,Kolkata,mobile,returning
USR001882,2022-12-27,Pune,desktop,returning
USR001883,2023-12-14,Dubai,mobile,returning
USR001884,2022-12-26,Singapore,mobile,vip
USR001885,2023-02-19,Ahmedabad,mobile,returning
USR001886,2023-07-01,Bengaluru,mobile,returning
USR001887,2023-05-27,Kolkata,mobile,new
USR001888,2023-01-17,Jaipur,mobile,new
USR001889,2022-08-22,Jaipur,mobile,new
USR001890,2023-06-19,New York,mobile,new
USR001891,2023-05-15,Ahmedabad,mobile,new
USR001892,2023-08-14,,mobile,new
USR001893,2023-07-27,Hyderabad,mobile,returning
USR001894,2023-10-14,Pune,mobile,returning
USR001895,2023-03-05,Dubai,mobile,returning
USR001896,2023-09-20,Jaipur,mobile,vip
USR001897,2022-07-31,Delhi,desktop,returning
USR001898,2022-06-28,Pune,mobile,returning
USR001899,2022-07-11,Kolkata,mobile,new
USR001900,2023-11-24,Bengaluru,desktop,new
USR001901,2022-02-23,Kolkata,mobile,returning
USR001902,2023-01-22,Goa,desktop,new
USR001903,2022-04-09,Singapore,mobile,new
USR001904,2023-08-20,Bengaluru,mobile,new
USR001905,2022-04-30,Kolkata,mobile,returning
USR001906,2022-12-12,Bangkok,mobile,new
USR001907,2023-07-28,Bangkok,mobile,new
USR001908,2023-07-19,Goa,mobile,new
USR001909,2023-06-30,Pune,mobile,returning
USR001910,2022-01-22,London,tablet,returning
USR001911,2022-04-02,Hyderabad,mobile,new
USR001912,2023-07-16,Dubai,mobile,vip
USR001913,2022-10-10,Bengaluru,desktop,new
USR001914,2023-11-18,Dubai,mobile,returning
USR001915,2022-11-07,Delhi,tablet,vip
USR001916,2022-12-24,Singapore,tablet,vip
USR001917,2022-02-08,Hyderabad,mobile,returning
USR001918,2023-05-03,Goa,mobile,new
USR001919,2022-10-04,Bengaluru,mobile,returning
USR001920,2022-04-16,Bangkok,mobile,returning
USR001921,2023-03-16,Chennai,tablet,new
USR001922,2022-09-29,Kolkata,mobile,new
USR001923,2023-05-07,Bangkok,tablet,vip
USR001924,2022-07-04,Chennai,desktop,vip
USR001925,2023-05-02,Ahmedabad,mobile,new
USR001926,2023-02-19,Chennai,mobile,returning
USR001927,2022-09-08,Singapore,desktop,new
USR001928,2023-06-17,Hyderabad,mobile,returning
USR001929,2022-12-21,Jaipur,tablet,returning
USR001930,2022-02-06,Singapore,mobile,new
USR001931,2022-05-27,Jaipur,mobile,returning
USR001932,2022-10-07,Goa,mobile,returning
USR001933,2022-09-16,New York,desktop,returning
USR001934,2023-03-19,Dubai,mobile,new
USR001935,2022-12-06,,mobile,returning
USR001936,2022-08-05,Kolkata,mobile,returning
USR001937,2022-07-10,London,desktop,returning
USR001938,2022-10-30,Ahmedabad,desktop,returning
USR001939,2023-07-20,Hyderabad,tablet,returning
USR001940,2023-06-11,Mumbai,mobile,returning
USR001941,2022-04-22,Hyderabad,desktop,returning
USR001942,2023-08-13,Dubai,desktop,returning
USR001943,2023-04-20,Chennai,tablet,returning
USR001944,2023-11-09,Pune,mobile,returning
USR001945,2022-03-16,New York,mobile,new
USR001946,2022-08-27,Mumbai,mobile,vip
USR001947,2022-12-17,Goa,mobile,new
USR001948,2022-06-13,Goa,mobile,returning
USR001949,2023-09-18,London,mobile,returning
USR001950,2022-01-03,Kolkata,mobile,new
USR001951,2022-07-22,Delhi,mobile,new
USR001952,2023-08-27,Chennai,desktop,returning
USR001953,2023-03-16,London,mobile,new
USR001954,2023-10-08,Kolkata,mobile,returning
USR001955,2023-07-21,New York,desktop,returning
USR001956,2023-03-28,,mobile,new
USR001957,2022-09-28,Dubai,mobile,returning
USR001958,2022-07-25,London,mobile,returning
USR001959,2023-08-04,Ahmedabad,mobile,new
USR001960,2022-10-11,Jaipur,mobile,returning
USR001961,2023-09-30,Delhi,desktop,returning
USR001962,2023-05-19,Bengaluru,mobile,new
USR001963,2022-09-27,New York,mobile,new
USR001964,2023-01-09,Jaipur,tablet,new
USR001965,2023-12-05,Dubai,mobile,new
USR001966,2022-11-03,Mumbai,mobile,new
USR001967,2023-11-08,London,mobile,returning
USR001968,2022-11-22,Chennai,desktop,returning
USR001969,2022-08-05,Ahmedabad,desktop,new
USR001970,2022-12-15,Singapore,desktop,new
USR001971,2023-05-05,Mumbai,mobile,new
USR001972,2022-12-02,Dubai,mobile,returning
USR001973,2023-10-10,Kolkata,mobile,vip
USR001974,2022-12-14,Chennai,mobile,new
USR001975,2023-05-17,New York,mobile,returning
USR001976,2023-12-04,New York,mobile,returning
USR001977,2023-02-09,Chennai,desktop,returning
USR001978,2023-09-22,Mumbai,mobile,returning
USR001979,2022-03-07,Hyderabad,desktop,returning
USR001980,2023-01-23,Kolkata,mobile,vip
USR001981,2023-08-05,New York,mobile,returning
USR001982,2023-08-14,New York,mobile,new
USR001983,2023-11-23,New York,mobile,returning
USR001984,2023-03-14,New York,mobile,vip
USR001985,2022-09-05,Hyderabad,desktop,returning
USR001986,2022-01-19,Kolkata,tablet,returning
USR001987,2023-08-12,Kolkata,mobile,vip
USR001988,2022-01-09,Bengaluru,desktop,returning
USR001989,2022-09-08,Dubai,mobile,returning
USR001990,2022-09-29,Ahmedabad,tablet,new
USR001991,2022-04-11,Dubai,mobile,returning
USR001992,2023-12-27,London,desktop,returning
USR001993,2023-10-12,Dubai,mobile,returning
USR001994,2023-12-13,Pune,desktop,new
USR001995,2023-04-14,Jaipur,mobile,returning
USR001996,2023-05-26,Pune,desktop,returning
USR001997,2023-08-01,Chennai,desktop,returning
USR001998,2022-06-19,Goa,mobile,new
USR001999,2022-04-18,Pune,mobile,new
USR002000,2022-07-10,Delhi,desktop,returning
USR002001,2022-10-25,Goa,desktop,returning
USR002002,2023-09-10,Jaipur,desktop,returning
USR002003,2023-03-12,Dubai,mobile,new
USR002004,2023-05-03,Hyderabad,mobile,returning
USR002005,2023-02-27,Bengaluru,mobile,vip
USR002006,2023-08-30,Dubai,mobile,returning
USR002007,2023-11-14,London,mobile,returning
USR002008,2023-05-02,London,mobile,returning
USR002009,2022-10-29,Pune,mobile,new
USR002010,2022-03-18,London,mobile,returning
USR002011,2022-04-04,Singapore,mobile,returning
USR002012,2022-09-20,Goa,mobile,vip
USR002013,2023-10-29,Jaipur,desktop,returning
USR002014,2023-09-10,Bengaluru,mobile,returning
USR002015,2022-08-08,Delhi,mobile,returning
USR002016,2022-04-30,Ahmedabad,mobile,returning
USR002017,2022-07-02,Dubai,mobile,new
USR002018,2023-12-16,,mobile,returning
USR002019,2022-03-25,Bangkok,mobile,returning
USR002020,2022-07-23,Bengaluru,mobile,returning
USR002021,2022-05-23,Mumbai,desktop,vip
USR002022,2023-04-29,Chennai,desktop,new
USR002023,2023-08-07,New York,desktop,vip
USR002024,2023-03-09,New York,desktop,new
USR002025,2022-10-19,Chennai,desktop,new
USR002026,2023-12-31,Singapore,mobile,returning
USR002027,2022-04-12,Bangkok,tablet,new
USR002028,2023-01-05,Goa,mobile,new
USR002029,2023-04-30,Singapore,tablet,returning
USR002030,2022-05-27,Bengaluru,mobile,new
USR002031,2022-11-01,Bengaluru,mobile,returning
USR002032,2023-06-24,Delhi,mobile,returning
USR002033,2022-02-20,Mumbai,mobile,new
USR002034,2022-02-16,New York,desktop,new
USR002035,2023-10-06,,mobile,returning
USR002036,2022-07-14,Goa,mobile,returning
USR002037,2022-12-28,Goa,mobile,returning
USR002038,2023-10-24,,mobile,returning
USR002039,2022-07-12,Hyderabad,mobile,returning
USR002040,2022-06-23,Mumbai,mobile,returning
USR002041,2022-07-31,Delhi,mobile,returning
USR002042,2022-07-31,Singapore,desktop,new
USR002043,2022-06-13,Bengaluru,desktop,vip
USR002044,2023-12-12,Bangkok,mobile,returning
USR002045,2022-11-28,Ahmedabad,mobile,returning
USR002046,2022-09-07,Goa,desktop,new
USR002047,2023-11-18,Bengaluru,mobile,returning
USR002048,2022-03-22,Kolkata,mobile,returning
USR002049,2022-12-01,Ahmedabad,mobile,new
USR002050,2022-12-15,Bengaluru,mobile,returning
USR002051,2023-04-17,,desktop,vip
USR002052,2023-12-16,Pune,desktop,returning
USR002053,2023-01-01,New York,desktop,new
USR002054,2023-10-24,London,desktop,new
USR002055,2023-01-13,New York,tablet,returning
USR002056,2023-04-30,Hyderabad,desktop,returning
USR002057,2022-02-28,Dubai,mobile,returning
USR002058,2022-03-29,Hyderabad,mobile,returning
USR002059,2023-09-17,Hyderabad,mobile,new
USR002060,2022-05-16,Bengaluru,desktop,returning
USR002061,2023-01-26,New York,tablet,returning
USR002062,2023-08-18,Pune,desktop,new
USR002063,2023-11-17,Goa,mobile,returning
USR002064,2023-01-06,Dubai,mobile,returning
USR002065,2022-06-21,London,desktop,new
USR002066,2023-01-20,London,mobile,returning
USR002067,2022-03-14,Pune,mobile,new
USR002068,2023-07-06,Singapore,mobile,vip
USR002069,2022-01-30,,desktop,returning
USR002070,2022-09-13,Bangkok,mobile,vip
USR002071,2022-01-19,Dubai,mobile,vip
USR002072,2022-08-29,Kolkata,mobile,returning
USR002073,2022-03-26,New York,tablet,vip
USR002074,2023-06-29,Jaipur,mobile,returning
USR002075,2023-08-16,Jaipur,mobile,new
USR002076,2023-10-29,Goa,mobile,new
USR002077,2022-09-20,Dubai,tablet,returning
USR002078,2023-11-25,Mumbai,desktop,returning
USR002079,2023-03-07,Delhi,mobile,vip
USR002080,2023-06-09,Pune,mobile,vip
USR002081,2023-11-18,London,mobile,returning
USR002082,2023-06-11,London,mobile,returning
USR002083,2023-11-20,Hyderabad,mobile,vip
USR002084,2023-02-12,Jaipur,mobile,returning
USR002085,2023-02-18,New York,mobile,returning
USR002086,2022-07-23,Mumbai,desktop,returning
USR002087,2022-11-20,Kolkata,mobile,new
USR002088,2022-06-24,Singapore,desktop,returning
USR002089,2022-09-04,New York,desktop,returning
USR002090,2023-04-17,Bengaluru,mobile,new
USR002091,2023-11-25,Pune,mobile,returning
USR002092,2022-03-10,London,mobile,returning
USR002093,2023-06-20,Singapore,mobile,new
USR002094,2023-03-15,Chennai,desktop,new
USR002095,2023-01-01,Bengaluru,mobile,returning
USR002096,2023-11-14,Chennai,mobile,returning
USR002097,2022-03-01,London,mobile,vip
USR002098,2023-01-27,Dubai,mobile,vip
USR002099,2023-03-28,London,desktop,returning
USR002100,2023-08-27,Pune,mobile,new
USR002101,2022-12-21,Goa,desktop,returning
USR002102,2022-10-11,Delhi,desktop,new
USR002103,2022-11-18,Ahmedabad,mobile,returning
USR002104,2022-10-08,Bengaluru,mobile,returning
USR002105,2022-12-02,Jaipur,desktop,returning
USR002106,2023-01-19,London,mobile,returning
USR002107,2023-06-24,Jaipur,tablet,returning
USR002108,2022-08-11,Kolkata,mobile,new
USR002109,2022-01-23,Chennai,mobile,new
USR002110,2022-08-10,Mumbai,mobile,returning
USR002111,2022-12-21,Pune,desktop,returning
USR002112,2022-07-19,London,mobile,returning
USR002113,2023-04-03,London,desktop,returning
USR002114,2023-10-09,London,mobile,vip
USR002115,2022-10-24,Delhi,desktop,returning
USR002116,2023-10-13,Chennai,desktop,new
USR002117,2022-10-18,Goa,mobile,returning
USR002118,2022-04-25,Dubai,mobile,new
USR002119,2023-07-01,Bengaluru,mobile,returning
USR002120,2022-06-22,Dubai,mobile,new
USR002121,2023-03-07,Delhi,mobile,vip
USR002122,2023-02-07,Dubai,mobile,returning
USR002123,2023-09-18,Goa,mobile,new
USR002124,2023-10-12,Delhi,mobile,new
USR002125,2023-01-31,Dubai,mobile,returning
USR002126,2022-02-24,Dubai,mobile,returning
USR002127,2023-03-05,New York,mobile,returning
USR002128,2023-02-22,Goa,desktop,new
USR002129,2022-10-02,Bengaluru,mobile,returning
USR002130,2022-04-24,Jaipur,desktop,returning
USR002131,2022-10-22,Mumbai,mobile,returning
USR002132,2023-07-15,Bengaluru,mobile,new
USR002133,2022-01-25,Kolkata,mobile,new
USR002134,2022-10-04,London,tablet,new
USR002135,2023-01-07,Bangkok,mobile,new
USR002136,2022-10-01,Bengaluru,desktop,returning
USR002137,2023-11-19,Bengaluru,mobile,returning
USR002138,2023-01-05,Singapore,mobile,returning
USR002139,2022-04-12,Mumbai,mobile,returning
USR002140,2022-10-13,Chennai,mobile,vip
USR002141,2023-03-26,Dubai,mobile,returning
USR002142,2022-03-18,New York,mobile,returning
USR002143,2023-11-04,Chennai,mobile,new
USR002144,2023-10-17,Bengaluru,mobile,returning
USR002145,2022-02-13,London,mobile,new
USR002146,2022-03-20,,mobile,vip
USR002147,2022-11-12,Mumbai,mobile,returning
USR002148,2022-12-25,Singapore,tablet,new
USR002149,2022-07-25,,mobile,returning
USR002150,2022-02-05,Ahmedabad,desktop,new
USR002151,2023-07-22,Ahmedabad,mobile,returning
USR002152,2023-12-01,Bangkok,mobile,new
USR002153,2023-08-08,Goa,mobile,new
USR002154,2022-04-19,Ahmedabad,mobile,new
USR002155,2022-02-06,,tablet,new
USR002156,2022-10-10,Goa,mobile,returning
USR002157,2023-11-27,Pune,mobile,new
USR002158,2023-08-25,Pune,mobile,returning
USR002159,2023-10-25,Goa,tablet,returning
USR002160,2023-05-05,Mumbai,desktop,new
USR002161,2022-03-12,London,mobile,returning
USR002162,2022-12-22,Chennai,mobile,new
USR002163,2022-12-27,Goa,mobile,new
USR002164,2022-12-05,Bangkok,desktop,returning
USR002165,2022-05-31,Hyderabad,tablet,returning
USR002166,2023-11-29,Bengaluru,mobile,returning
USR002167,2022-04-22,Mumbai,mobile,new
USR002168,2023-07-28,Kolkata,desktop,returning
USR002169,2022-02-05,Bengaluru,mobile,new
USR002170,2022-09-28,Mumbai,desktop,returning
USR002171,2022-12-18,,mobile,returning
USR002172,2022-12-17,Goa,mobile,returning
USR002173,2022-10-04,Chennai,mobile,returning
USR002174,2023-10-15,Delhi,mobile,vip
USR002175,2022-05-24,Delhi,mobile,new
USR002176,2023-08-14,New York,mobile,new
USR002177,2022-07-08,Bengaluru,mobile,new
USR002178,2022-12-22,Chennai,mobile,returning
USR002179,2022-11-20,Goa,desktop,new
USR002180,2023-02-14,Dubai,mobile,returning
USR002181,2022-03-07,Jaipur,mobile,returning
USR002182,2023-03-22,Jaipur,mobile,new
USR002183,2023-04-21,New York,mobile,new
USR002184,2023-09-07,Singapore,mobile,new
USR002185,2023-12-06,Kolkata,mobile,returning
USR002186,2023-06-25,Mumbai,desktop,new
USR002187,2022-08-08,Singapore,mobile,returning
USR002188,2022-07-20,Chennai,mobile,returning
USR002189,2022-12-01,London,desktop,returning
USR002190,2022-06-05,Bangkok,mobile,returning
USR002191,2023-09-03,Singapore,mobile,new
USR002192,2023-04-08,Bangkok,mobile,new
USR002193,2023-04-10,Mumbai,mobile,new
USR002194,2022-01-11,Ahmedabad,tablet,returning
USR002195,2022-10-02,Delhi,mobile,returning
USR002196,2023-05-27,Bangkok,mobile,new
USR002197,2022-04-15,Chennai,mobile,new
USR002198,2023-03-15,Pune,mobile,returning
USR002199,2022-01-21,Hyderabad,tablet,new
USR002200,2022-08-17,Hyderabad,desktop,returning
USR002201,2023-06-11,Mumbai,tablet,returning
USR002202,2023-08-29,Jaipur,mobile,returning
USR002203,2023-08-16,New York,mobile,new
USR002204,2023-10-18,Ahmedabad,mobile,returning
USR002205,2022-09-26,Delhi,mobile,vip
USR002206,2023-07-09,Dubai,mobile,vip
USR002207,2022-01-01,Goa,desktop,new
USR002208,2022-10-03,Singapore,mobile,new
USR002209,2023-10-04,,desktop,returning
USR002210,2022-02-02,Pune,mobile,returning
USR002211,2023-02-08,Bangkok,mobile,returning
USR002212,2022-02-17,Hyderabad,desktop,returning
USR002213,2023-01-11,Jaipur,mobile,new
USR002214,2022-01-05,Goa,desktop,new
USR002215,2023-10-27,London,mobile,returning
USR002216,2022-06-17,Goa,desktop,returning
USR002217,2022-06-25,Ahmedabad,mobile,new
USR002218,2023-03-10,Dubai,mobile,new
USR002219,2023-02-28,Ahmedabad,desktop,new
USR002220,2023-07-24,Bangkok,mobile,new
USR002221,2022-01-03,London,mobile,returning
USR002222,2022-01-05,Hyderabad,tablet,new
USR002223,2022-01-14,Chennai,mobile,new
USR002224,2022-03-19,Bengaluru,mobile,returning
USR002225,2023-07-07,Delhi,desktop,returning
USR002226,2022-12-27,Pune,mobile,returning
USR002227,2022-07-30,Singapore,desktop,returning
USR002228,2023-05-17,Singapore,tablet,new
USR002229,2023-08-30,Hyderabad,mobile,new
USR002230,2023-06-10,Goa,tablet,returning
USR002231,2023-08-12,Pune,mobile,returning
USR002232,2023-05-04,Mumbai,mobile,new
USR002233,2022-08-14,Kolkata,desktop,returning
USR002234,2023-12-06,Bangkok,mobile,returning
USR002235,2022-12-28,Hyderabad,mobile,returning
USR002236,2022-06-13,Goa,mobile,returning
USR002237,2022-05-25,Dubai,mobile,new
USR002238,2022-12-20,Hyderabad,tablet,new
USR002239,2022-09-10,Delhi,mobile,returning
USR002240,2022-06-16,Chennai,desktop,returning
USR002241,2023-08-22,Jaipur,desktop,returning
USR002242,2022-04-15,Singapore,mobile,returning
USR002243,2023-10-05,Delhi,tablet,returning
USR002244,2023-10-26,Chennai,mobile,vip
USR002245,2023-02-19,Kolkata,tablet,returning
USR002246,2022-11-20,Jaipur,mobile,returning
USR002247,2022-08-29,New York,tablet,new
USR002248,2022-07-12,Bangkok,mobile,new
USR002249,2022-11-07,Bengaluru,mobile,returning
USR002250,2022-11-08,Bangkok,desktop,new
USR002251,2022-05-23,London,mobile,vip
USR002252,2023-10-18,,desktop,new
USR002253,2023-08-26,Ahmedabad,desktop,returning
USR002254,2023-02-11,Mumbai,desktop,returning
USR002255,2022-03-15,Bengaluru,mobile,new
USR002256,2023-10-18,Bengaluru,mobile,returning
USR002257,2022-09-28,Pune,mobile,new
USR002258,2022-09-11,Bangkok,mobile,returning
USR002259,2022-02-04,London,mobile,new
USR002260,2022-07-21,Pune,mobile,returning
USR002261,2023-01-14,Bangkok,mobile,returning
USR002262,2023-08-23,London,mobile,new
USR002263,2022-06-16,Mumbai,desktop,returning
USR002264,2022-03-17,,mobile,returning
USR002265,2022-05-10,Jaipur,tablet,new
USR002266,2023-06-29,Dubai,tablet,new
USR002267,2023-08-22,Jaipur,desktop,new
USR002268,2022-10-15,Mumbai,mobile,returning
USR002269,2022-08-05,Jaipur,desktop,returning
USR002270,2023-11-06,Chennai,tablet,new
USR002271,2023-08-27,London,tablet,vip
USR002272,2022-07-20,Singapore,mobile,returning
USR002273,2023-07-29,Mumbai,mobile,new
USR002274,2023-02-24,Bengaluru,mobile,vip
USR002275,2023-07-17,Bangkok,mobile,returning
USR002276,2023-07-20,Kolkata,mobile,new
USR002277,2023-02-05,Kolkata,desktop,returning
USR002278,2022-01-05,Jaipur,mobile,returning
USR002279,2023-05-16,Bengaluru,mobile,new
USR002280,2023-01-12,Goa,mobile,vip
USR002281,2022-07-19,Bengaluru,mobile,returning
USR002282,2023-03-17,Delhi,mobile,new
USR002283,2023-10-13,Singapore,mobile,returning
USR002284,2023-04-20,Chennai,mobile,returning
USR002285,2023-06-14,Bangkok,desktop,returning
USR002286,2022-03-22,Dubai,tablet,returning
USR002287,2022-06-16,Chennai,mobile,returning
USR002288,2023-03-26,Delhi,tablet,vip
USR002289,2023-08-26,London,mobile,vip
USR002290,2022-04-01,Kolkata,desktop,new
USR002291,2023-02-25,Bangkok,desktop,returning
USR002292,2022-04-12,Chennai,mobile,returning
USR002293,2022-07-04,Ahmedabad,mobile,new
USR002294,2023-09-28,Bengaluru,mobile,new
USR002295,2022-08-05,Kolkata,mobile,new
USR002296,2022-03-16,Mumbai,mobile,new
USR002297,2023-07-13,Hyderabad,desktop,returning
USR002298,2022-05-05,Delhi,mobile,returning
USR002299,2022-05-17,Ahmedabad,desktop,new
USR002300,2023-07-28,Singapore,desktop,returning
USR002301,2023-07-10,London,mobile,new
USR002302,2022-02-26,Bengaluru,mobile,returning
USR002303,2022-04-02,Kolkata,mobile,returning
USR002304,2022-04-22,Ahmedabad,desktop,new
USR002305,2023-01-21,London,mobile,new
USR002306,2022-06-03,Chennai,mobile,vip
USR002307,2023-11-20,Chennai,mobile,returning
USR002308,2023-12-03,Singapore,tablet,returning
USR002309,2023-10-10,Delhi,mobile,new
USR002310,2023-11-16,New York,mobile,vip
USR002311,2022-03-16,Ahmedabad,mobile,returning
USR002312,2022-05-21,New York,mobile,returning
USR002313,2023-04-05,Hyderabad,mobile,new
USR002314,2022-03-06,Mumbai,mobile,vip
USR002315,2023-05-31,Kolkata,mobile,returning
USR002316,2022-05-26,Bangkok,desktop,new
USR002317,2022-11-01,Delhi,mobile,new
USR002318,2022-04-09,Chennai,mobile,new
USR002319,2022-03-18,Mumbai,mobile,returning
USR002320,2023-12-01,Bangkok,tablet,returning
USR002321,2022-08-10,London,mobile,returning
USR002322,2022-03-30,Chennai,mobile,new
USR002323,2022-06-22,London,mobile,returning
USR002324,2023-03-11,Delhi,tablet,returning
USR002325,2022-03-15,Singapore,desktop,returning
USR002326,2023-02-26,Singapore,mobile,new
USR002327,2022-08-25,Mumbai,desktop,new
USR002328,2023-04-26,Singapore,desktop,returning
USR002329,2022-01-30,Goa,tablet,new
USR002330,2022-11-12,Hyderabad,mobile,returning
USR002331,2023-03-03,Hyderabad,mobile,returning
USR002332,2022-09-24,Chennai,mobile,returning
USR002333,2023-10-19,Ahmedabad,desktop,vip
USR002334,2022-01-26,Singapore,mobile,returning
USR002335,2023-11-01,Dubai,mobile,new
USR002336,2023-07-24,Chennai,mobile,new
USR002337,2022-10-08,Bengaluru,mobile,returning
USR002338,2022-11-02,Delhi,mobile,new
USR002339,2022-08-24,New York,mobile,new
USR002340,2022-09-13,Jaipur,desktop,returning
USR002341,2023-06-07,Delhi,mobile,returning
USR002342,2023-01-18,Jaipur,mobile,new
USR002343,2022-04-20,Jaipur,mobile,new
USR002344,2023-08-07,Chennai,desktop,returning
USR002345,2023-02-15,New York,mobile,new
USR002346,2023-02-09,Bangkok,mobile,returning
USR002347,2023-01-13,Jaipur,desktop,new
