log_id,hotel_id,algorithm_version,base_price,computed_price,multiplier,logged_at,week_number
LOG0007097,HTL0077,v1.2,5222.86,5840.2,1.1182,2024-03-21 19:41:00,12
LOG0007098,HTL0077,v1.2,6350.38,6368.16,1.0028,2024-01-19 14:19:00,3
LOG0007099,HTL0033,v1.3_buggy,10116.4,13595.43,1.3439,2024-04-25 20:01:00,17
LOG0007100,HTL0065,v1.3_buggy,4477.31,5978.55,1.3353,2024-05-30 22:27:00,22
LOG0007101,HTL0119,v1.3_buggy,5792.48,7229.59,1.2481,2024-06-29 06:34:00,26
LOG0007102,HTL0118,v1.2,7068.39,7824.0,1.1069,2024-01-24 06:09:00,4
LOG0007103,HTL0004,v1.3_buggy,2006.53,2527.63,1.2597,2024-06-12 13:06:00,24
LOG0007104,HTL0055,v1.3_buggy,5296.15,6854.81,1.2943,2024-06-17 13:43:00,25
LOG0007105,HTL0119,v1.3_buggy,4509.22,6111.8,1.3554,2024-05-21 06:18:00,21
LOG0007106,HTL0109,v1.2,4657.08,5059.45,1.0864,2024-01-13 12:46:00,2
LOG0007107,HTL0014,v1.3_buggy,3558.32,4833.62,1.3584,2024-06-01 21:59:00,22
LOG0007108,HTL0066,v1.2,2152.23,2203.02,1.0236,2024-01-11 08:54:00,2
LOG0007109,HTL0096,v1.3_buggy,8394.02,10510.15,1.2521,2024-05-15 02:31:00,20
LOG0007110,HTL0035,v1.2,3862.01,4254.39,1.1016,2024-04-04 14:36:00,14
LOG0007111,HTL0042,v1.2,4928.31,5573.92,1.131,2024-01-08 19:06:00,2
LOG0007112,HTL0107,v1.2,1572.18,1852.66,1.1784,2024-03-08 09:50:00,10
LOG0007113,HTL0061,v1.3_buggy,4311.31,5414.57,1.2559,2024-06-18 01:01:00,25
LOG0007114,HTL0060,v1.3_buggy,5585.54,7180.77,1.2856,2024-06-21 12:02:00,25
LOG0007115,HTL0010,v1.2,5069.54,5867.49,1.1574,2024-02-03 08:27:00,5
LOG0007116,HTL0114,v1.2,10151.25,9757.38,0.9612,2024-02-03 05:03:00,5
LOG0007117,HTL0103,v1.3_buggy,3525.05,4720.39,1.3391,2024-06-18 05:54:00,25
LOG0007118,HTL0085,v1.3_buggy,3692.7,4779.83,1.2944,2024-05-26 16:18:00,21
LOG0007119,HTL0049,v1.2,2883.42,2860.35,0.992,2024-02-21 15:31:00,8
LOG0007120,HTL0055,v1.2,3613.18,4218.75,1.1676,2024-03-25 17:59:00,13
LOG0007121,HTL0086,v1.2,6439.59,7110.6,1.1042,2024-01-27 01:14:00,4
LOG0007122,HTL0077,v1.3_buggy,2998.31,3858.23,1.2868,2024-05-07 19:07:00,19
LOG0007123,HTL0020,v1.3_buggy,9880.71,13557.32,1.3721,2024-05-16 08:43:00,20
LOG0007124,HTL0033,v1.3_buggy,6223.64,8314.78,1.336,2024-05-27 04:20:00,22
LOG0007125,HTL0107,v1.2,5604.55,5411.75,0.9656,2024-02-26 14:58:00,9
LOG0007126,HTL0024,v1.3_buggy,3885.64,5052.89,1.3004,2024-04-28 18:35:00,17
LOG0007127,HTL0012,v1.3_buggy,9019.64,11020.2,1.2218,2024-05-03 02:00:00,18
LOG0007128,HTL0004,v1.2,5211.82,5999.85,1.1512,2024-02-17 23:27:00,7
LOG0007129,HTL0047,v1.3_buggy,4618.78,5753.15,1.2456,2024-06-06 20:49:00,23
LOG0007130,HTL0042,v1.3_buggy,5022.65,6159.28,1.2263,2024-06-23 20:24:00,25
LOG0007131,HTL0013,v1.3_buggy,3811.4,4677.73,1.2273,2024-04-15 04:21:00,16
LOG0007132,HTL0076,v1.2,6035.76,5925.31,0.9817,2024-03-17 23:49:00,11
LOG0007133,HTL0033,v1.2,4500.2,4529.9,1.0066,2024-03-30 19:56:00,13
LOG0007134,HTL0055,v1.3_buggy,15721.81,21553.03,1.3709,2024-06-25 05:03:00,26
LOG0007135,HTL0033,v1.2,4126.84,4371.15,1.0592,2024-01-21 01:29:00,3
LOG0007136,HTL0013,v1.2,6864.68,7337.66,1.0689,2024-02-15 20:37:00,7
LOG0007137,HTL0021,v1.3_buggy,4138.05,5410.09,1.3074,2024-05-27 20:07:00,22
LOG0007138,HTL0049,v1.2,9059.69,9466.47,1.0449,2024-02-16 05:24:00,7
LOG0007139,HTL0006,v1.2,5603.96,6390.76,1.1404,2024-03-13 21:27:00,11
LOG0007140,HTL0042,v1.2,9105.3,8762.94,0.9624,2024-03-01 09:06:00,9
LOG0007141,HTL0113,v1.3_buggy,4360.56,5503.9,1.2622,2024-04-21 07:37:00,16
LOG0007142,HTL0101,v1.3_buggy,5464.05,7522.9,1.3768,2024-06-18 10:14:00,25
LOG0007143,HTL0102,v1.3_buggy,3078.1,3884.56,1.262,2024-06-30 20:41:00,26
LOG0007144,HTL0103,v1.2,4486.13,4452.48,0.9925,2024-01-03 00:07:00,1
LOG0007145,HTL0050,v1.3_buggy,5215.69,6563.95,1.2585,2024-05-24 00:40:00,21
LOG0007146,HTL0029,v1.2,3592.74,4232.97,1.1782,2024-03-24 07:17:00,12
LOG0007147,HTL0029,v1.2,2012.54,2334.55,1.16,2024-01-17 22:43:00,3
LOG0007148,HTL0076,v1.2,5419.91,5922.88,1.0928,2024-04-04 14:33:00,14
LOG0007149,HTL0033,v1.2,4902.34,5154.32,1.0514,2024-02-22 01:10:00,8
LOG0007150,HTL0072,v1.2,3186.91,3588.46,1.126,2024-03-15 04:17:00,11
LOG0007151,HTL0118,v1.2,3334.5,3527.9,1.058,2024-04-14 06:26:00,15
LOG0007152,HTL0107,v1.3_buggy,8793.57,11458.02,1.303,2024-04-26 21:12:00,17
LOG0007153,HTL0119,v1.2,3391.39,3928.25,1.1583,2024-02-24 03:57:00,8
LOG0007154,HTL0091,v1.3_buggy,4567.25,6063.48,1.3276,2024-06-07 16:12:00,23
LOG0007155,HTL0012,v1.2,13456.72,13443.26,0.999,2024-04-11 09:36:00,15
LOG0007156,HTL0091,v1.3_buggy,3170.73,4137.49,1.3049,2024-05-28 14:05:00,22
LOG0007157,HTL0059,v1.2,5381.69,5707.82,1.0606,2024-04-01 10:08:00,14
LOG0007158,HTL0062,v1.2,9538.48,10075.5,1.0563,2024-03-20 09:59:00,12
LOG0007159,HTL0043,v1.3_buggy,6723.15,9009.02,1.34,2024-06-08 07:11:00,23
LOG0007160,HTL0017,v1.3_buggy,6792.38,8554.32,1.2594,2024-05-07 22:04:00,19
LOG0007161,HTL0101,v1.3_buggy,8282.05,10848.66,1.3099,2024-06-06 09:30:00,23
LOG0007162,HTL0080,v1.3_buggy,6127.77,8239.4,1.3446,2024-06-05 15:25:00,23
LOG0007163,HTL0113,v1.2,4425.51,4516.23,1.0205,2024-03-23 01:13:00,12
LOG0007164,HTL0011,v1.2,5508.0,5994.36,1.0883,2024-02-17 01:10:00,7
LOG0007165,HTL0062,v1.3_buggy,5475.52,6850.42,1.2511,2024-06-14 16:29:00,24
LOG0007166,HTL0093,v1.2,4668.14,4817.99,1.0321,2024-02-28 15:54:00,9
LOG0007167,HTL0103,v1.3_buggy,2316.08,3125.78,1.3496,2024-04-30 04:16:00,18
LOG0007168,HTL0014,v1.3_buggy,3996.64,5070.54,1.2687,2024-05-14 21:42:00,20
LOG0007169,HTL0094,v1.2,7722.16,7851.89,1.0168,2024-04-07 23:17:00,14
LOG0007170,HTL0072,v1.2,3493.67,3462.58,0.9911,2024-03-16 19:44:00,11
LOG0007171,HTL0060,v1.3_buggy,7689.87,10011.44,1.3019,2024-04-17 01:26:00,16
LOG0007172,HTL0023,v1.3_buggy,3757.24,4998.26,1.3303,2024-06-20 22:50:00,25
LOG0007173,HTL0013,v1.2,5866.86,6335.04,1.0798,2024-02-21 10:49:00,8
LOG0007174,HTL0011,v1.2,4071.73,4560.34,1.12,2024-01-22 03:37:00,4
LOG0007175,HTL0044,v1.2,4055.93,4601.45,1.1345,2024-03-04 14:38:00,10
LOG0007176,HTL0094,v1.3_buggy,2900.33,3960.98,1.3657,2024-04-22 17:04:00,17
LOG0007177,HTL0038,v1.2,6469.33,6307.6,0.975,2024-01-31 17:47:00,5
LOG0007178,HTL0031,v1.2,3804.25,3986.47,1.0479,2024-04-12 18:59:00,15
LOG0007179,HTL0025,v1.2,3398.78,3345.76,0.9844,2024-01-12 02:15:00,2
LOG0007180,HTL0110,v1.2,3849.91,4083.21,1.0606,2024-04-03 08:51:00,14
LOG0007181,HTL0082,v1.3_buggy,4442.48,5431.82,1.2227,2024-06-02 01:31:00,22
LOG0007182,HTL0055,v1.2,3685.25,3721.0,1.0097,2024-04-05 21:40:00,14
LOG0007183,HTL0060,v1.2,4681.77,4527.27,0.967,2024-01-15 08:10:00,3
LOG0007184,HTL0037,v1.2,7091.6,7792.25,1.0988,2024-01-24 23:22:00,4
LOG0007185,HTL0120,v1.3_buggy,4821.4,6363.77,1.3199,2024-05-24 20:34:00,21
LOG0007186,HTL0033,v1.2,6240.63,7248.49,1.1615,2024-01-20 09:36:00,3
LOG0007187,HTL0046,v1.2,10087.17,10605.65,1.0514,2024-01-15 16:52:00,3
LOG0007188,HTL0063,v1.2,3451.54,4042.79,1.1713,2024-03-23 19:08:00,12
LOG0007189,HTL0046,v1.2,7387.95,7880.73,1.0667,2024-03-04 04:20:00,10
LOG0007190,HTL0061,v1.3_buggy,4934.56,6547.67,1.3269,2024-05-14 05:05:00,20
LOG0007191,HTL0009,v1.2,6589.43,7240.47,1.0988,2024-02-06 18:27:00,6
LOG0007192,HTL0061,v1.3_buggy,4537.1,5549.78,1.2232,2024-06-19 18:59:00,25
LOG0007193,HTL0094,v1.2,5637.03,5772.88,1.0241,2024-03-12 06:39:00,11
LOG0007194,HTL0055,v1.2,3848.09,4132.85,1.074,2024-01-18 18:13:00,3
LOG0007195,HTL0030,v1.2,3962.89,4163.02,1.0505,2024-02-25 11:46:00,8
LOG0007196,HTL0077,v1.2,3728.67,4113.1,1.1031,2024-02-17 23:47:00,7
LOG0007197,HTL0089,v1.2,4049.71,4039.99,0.9976,2024-03-10 11:10:00,10
LOG0007198,HTL0087,v1.2,3623.76,4161.53,1.1484,2024-03-29 06:49:00,13
LOG0007199,HTL0063,v1.2,4096.61,4784.02,1.1678,2024-01-17 05:30:00,3
LOG0007200,HTL0105,v1.3_buggy,11561.5,15465.82,1.3377,2024-06-12 01:42:00,24
LOG0007201,HTL0086,v1.2,5225.15,5130.05,0.9818,2024-01-15 18:16:00,3
LOG0007202,HTL0077,v1.2,6446.03,7124.8,1.1053,2024-01-23 22:00:00,4
LOG0007203,HTL0034,v1.3_buggy,3899.62,5075.36,1.3015,2024-04-30 05:24:00,18
LOG0007204,HTL0009,v1.2,3138.87,3095.55,0.9862,2024-03-27 13:50:00,13
LOG0007205,HTL0055,v1.3_buggy,5116.75,6492.64,1.2689,2024-05-17 17:33:00,20
LOG0007206,HTL0051,v1.3_buggy,4669.18,6397.24,1.3701,2024-04-23 16:49:00,17
LOG0007207,HTL0038,v1.3_buggy,8068.0,10176.98,1.2614,2024-06-23 23:21:00,25
LOG0007208,HTL0112,v1.3_buggy,4023.64,4948.67,1.2299,2024-04-18 23:18:00,16
LOG0007209,HTL0007,v1.3_buggy,7274.43,8882.81,1.2211,2024-05-11 01:36:00,19
LOG0007210,HTL0078,v1.2,6648.5,7468.92,1.1234,2024-03-17 19:04:00,11
LOG0007211,HTL0111,v1.2,1763.35,1894.19,1.0742,2024-04-14 06:24:00,15
LOG0007212,HTL0085,v1.2,2687.37,2720.69,1.0124,2024-02-17 08:11:00,7
LOG0007213,HTL0035,v1.2,3181.81,3431.58,1.0785,2024-04-13 13:28:00,15
LOG0007214,HTL0115,v1.2,7461.55,7323.51,0.9815,2024-01-14 11:40:00,2
LOG0007215,HTL0058,v1.2,3276.39,3241.0,0.9892,2024-01-24 00:16:00,4
LOG0007216,HTL0053,v1.2,6177.85,5903.55,0.9556,2024-02-08 12:09:00,6
LOG0007217,HTL0052,v1.3_buggy,4325.64,5431.27,1.2556,2024-04-22 18:00:00,17
LOG0007218,HTL0060,v1.2,4102.79,4207.0,1.0254,2024-04-07 22:47:00,14
LOG0007219,HTL0026,v1.2,5678.07,6093.14,1.0731,2024-03-20 17:09:00,12
LOG0007220,HTL0093,v1.2,3743.52,4032.15,1.0771,2024-03-03 16:05:00,9
LOG0007221,HTL0119,v1.2,4414.92,4986.21,1.1294,2024-03-23 22:11:00,12
LOG0007222,HTL0079,v1.3_buggy,4168.17,5394.45,1.2942,2024-04-26 19:35:00,17
LOG0007223,HTL0040,v1.3_buggy,11401.06,14700.53,1.2894,2024-06-20 18:02:00,25
LOG0007224,HTL0117,v1.2,2237.58,2540.55,1.1354,2024-03-17 21:00:00,11
LOG0007225,HTL0014,v1.3_buggy,3536.3,4773.65,1.3499,2024-06-30 09:07:00,26
LOG0007226,HTL0113,v1.2,7687.56,8220.31,1.0693,2024-01-13 21:11:00,2
LOG0007227,HTL0042,v1.3_buggy,7192.16,9322.48,1.2962,2024-04-25 13:59:00,17
LOG0007228,HTL0050,v1.3_buggy,5612.88,7526.87,1.341,2024-06-04 16:17:00,23
LOG0007229,HTL0068,v1.3_buggy,3169.23,4266.42,1.3462,2024-04-23 14:56:00,17
LOG0007230,HTL0025,v1.2,10584.76,10311.67,0.9742,2024-03-17 21:53:00,11
LOG0007231,HTL0087,v1.2,3924.53,3869.19,0.9859,2024-02-22 23:26:00,8
LOG0007232,HTL0092,v1.3_buggy,5116.82,6732.71,1.3158,2024-06-14 16:05:00,24
LOG0007233,HTL0098,v1.2,3177.68,3717.25,1.1698,2024-02-18 20:15:00,7
LOG0007234,HTL0089,v1.3_buggy,3452.21,4413.65,1.2785,2024-05-16 03:04:00,20
LOG0007235,HTL0078,v1.3_buggy,8254.08,10151.69,1.2299,2024-05-10 06:31:00,19
LOG0007236,HTL0025,v1.2,13096.06,14472.46,1.1051,2024-01-01 12:04:00,1
LOG0007237,HTL0030,v1.3_buggy,1896.79,2334.19,1.2306,2024-06-29 02:12:00,26
LOG0007238,HTL0042,v1.2,5451.15,5546.0,1.0174,2024-01-03 03:05:00,1
LOG0007239,HTL0089,v1.2,3778.75,4364.08,1.1549,2024-01-23 22:10:00,4
LOG0007240,HTL0107,v1.3_buggy,3826.37,5096.72,1.332,2024-06-26 20:01:00,26
LOG0007241,HTL0006,v1.2,4863.4,5152.77,1.0595,2024-01-21 13:17:00,3
LOG0007242,HTL0022,v1.3_buggy,6733.09,9107.18,1.3526,2024-05-11 22:18:00,19
LOG0007243,HTL0076,v1.2,8016.5,7843.34,0.9784,2024-02-18 21:50:00,7
LOG0007244,HTL0084,v1.2,3357.86,3796.06,1.1305,2024-02-25 10:15:00,8
LOG0007245,HTL0046,v1.2,5982.22,6351.32,1.0617,2024-03-05 19:25:00,10
LOG0007246,HTL0014,v1.2,2074.96,2378.32,1.1462,2024-03-24 07:30:00,12
LOG0007247,HTL0066,v1.3_buggy,5846.86,7646.52,1.3078,2024-05-11 12:53:00,19
LOG0007248,HTL0107,v1.3_buggy,3588.66,4801.27,1.3379,2024-05-18 22:08:00,20
LOG0007249,HTL0089,v1.3_buggy,4222.15,5170.44,1.2246,2024-05-27 01:28:00,22
LOG0007250,HTL0011,v1.3_buggy,2124.19,2631.02,1.2386,2024-04-15 22:42:00,16
LOG0007251,HTL0106,v1.3_buggy,4276.44,5275.84,1.2337,2024-04-25 05:37:00,17
LOG0007252,HTL0093,v1.3_buggy,1943.49,2627.6,1.352,2024-06-27 22:03:00,26
LOG0007253,HTL0095,v1.2,5172.31,4977.31,0.9623,2024-01-24 20:26:00,4
LOG0007254,HTL0062,v1.2,6225.04,6971.42,1.1199,2024-04-02 04:14:00,14
LOG0007255,HTL0059,v1.2,6525.73,6851.36,1.0499,2024-03-05 13:25:00,10
LOG0007256,HTL0056,v1.2,3487.05,3355.59,0.9623,2024-01-17 15:18:00,3
LOG0007257,HTL0048,v1.2,3948.26,4419.29,1.1193,2024-02-24 17:19:00,8
LOG0007258,HTL0028,v1.3_buggy,2530.23,3140.77,1.2413,2024-04-17 18:11:00,16
LOG0007259,HTL0120,v1.3_buggy,4089.38,5391.85,1.3185,2024-05-24 20:01:00,21
LOG0007260,HTL0101,v1.2,4473.69,4738.09,1.0591,2024-03-31 11:39:00,13
LOG0007261,HTL0081,v1.2,5167.66,5833.77,1.1289,2024-02-10 23:51:00,6
LOG0007262,HTL0083,v1.2,5374.84,5309.27,0.9878,2024-03-23 18:35:00,12
LOG0007263,HTL0020,v1.2,5111.32,4871.6,0.9531,2024-01-24 10:06:00,4
LOG0007264,HTL0063,v1.2,2449.18,2816.8,1.1501,2024-01-10 21:57:00,2
LOG0007265,HTL0108,v1.2,8942.21,8862.62,0.9911,2024-02-28 00:12:00,9
LOG0007266,HTL0005,v1.3_buggy,4703.62,6318.84,1.3434,2024-05-29 13:30:00,22
LOG0007267,HTL0027,v1.3_buggy,5877.09,7726.61,1.3147,2024-05-07 09:49:00,19
LOG0007268,HTL0015,v1.3_buggy,6415.6,8075.96,1.2588,2024-06-29 21:15:00,26
LOG0007269,HTL0077,v1.2,4708.51,4909.09,1.0426,2024-04-09 16:11:00,15
LOG0007270,HTL0092,v1.3_buggy,3257.68,4325.87,1.3279,2024-05-24 07:31:00,21
LOG0007271,HTL0119,v1.2,5396.17,5987.05,1.1095,2024-02-03 06:06:00,5
LOG0007272,HTL0043,v1.2,2992.29,3048.55,1.0188,2024-01-09 12:08:00,2
LOG0007273,HTL0011,v1.2,4270.81,4217.0,0.9874,2024-02-23 03:22:00,8
LOG0007274,HTL0025,v1.2,8751.52,8706.01,0.9948,2024-04-01 01:21:00,14
LOG0007275,HTL0120,v1.2,3624.66,3912.82,1.0795,2024-01-09 06:53:00,2
LOG0007276,HTL0011,v1.3_buggy,4036.29,5537.39,1.3719,2024-04-21 16:45:00,16
LOG0007277,HTL0020,v1.3_buggy,4346.59,5903.97,1.3583,2024-06-05 05:05:00,23
LOG0007278,HTL0026,v1.2,6477.45,7574.73,1.1694,2024-02-15 15:48:00,7
LOG0007279,HTL0019,v1.2,6125.25,7224.12,1.1794,2024-02-25 22:59:00,8
LOG0007280,HTL0071,v1.2,4394.81,4981.52,1.1335,2024-01-31 12:33:00,5
LOG0007281,HTL0001,v1.2,9043.17,9348.83,1.0338,2024-01-06 11:40:00,1
LOG0007282,HTL0026,v1.2,2652.6,3127.68,1.1791,2024-01-06 14:46:00,1
LOG0007283,HTL0086,v1.2,5781.17,6637.94,1.1482,2024-03-15 19:12:00,11
LOG0007284,HTL0037,v1.3_buggy,4679.16,6383.78,1.3643,2024-04-22 13:12:00,17
LOG0007285,HTL0007,v1.3_buggy,6009.78,8110.2,1.3495,2024-04-17 02:42:00,16
LOG0007286,HTL0099,v1.3_buggy,5124.27,7022.3,1.3704,2024-06-06 02:19:00,23
LOG0007287,HTL0037,v1.2,5459.51,6276.25,1.1496,2024-03-27 08:29:00,13
LOG0007288,HTL0090,v1.2,2403.04,2603.21,1.0833,2024-02-21 12:56:00,8
LOG0007289,HTL0014,v1.2,3860.09,3772.47,0.9773,2024-03-08 21:04:00,10
LOG0007290,HTL0114,v1.2,7320.56,7413.53,1.0127,2024-02-22 05:41:00,8
LOG0007291,HTL0076,v1.3_buggy,3913.5,5322.36,1.36,2024-06-06 23:50:00,23
LOG0007292,HTL0034,v1.2,3267.04,3141.91,0.9617,2024-03-17 01:07:00,11
LOG0007293,HTL0058,v1.3_buggy,5057.97,6314.37,1.2484,2024-05-29 17:45:00,22
LOG0007294,HTL0061,v1.2,3829.11,3850.94,1.0057,2024-02-21 23:03:00,8
LOG0007295,HTL0115,v1.2,5601.84,5393.45,0.9628,2024-04-08 16:31:00,15
LOG0007296,HTL0088,v1.2,2962.23,3454.55,1.1662,2024-03-24 12:30:00,12
LOG0007297,HTL0007,v1.2,6228.32,6164.17,0.9897,2024-02-27 14:05:00,9
LOG0007298,HTL0048,v1.2,6007.95,6632.78,1.104,2024-02-05 22:45:00,6
LOG0007299,HTL0008,v1.3_buggy,5406.92,7073.33,1.3082,2024-06-28 21:47:00,26
LOG0007300,HTL0046,v1.2,8278.33,8168.23,0.9867,2024-01-31 10:35:00,5
LOG0007301,HTL0118,v1.2,3147.54,3694.58,1.1738,2024-03-11 21:56:00,11
LOG0007302,HTL0030,v1.2,4405.6,4879.2,1.1075,2024-04-08 07:13:00,15
LOG0007303,HTL0106,v1.3_buggy,4851.13,6413.68,1.3221,2024-06-28 13:46:00,26
LOG0007304,HTL0077,v1.2,3814.91,3708.09,0.972,2024-03-09 13:03:00,10
LOG0007305,HTL0030,v1.3_buggy,3281.12,4217.22,1.2853,2024-05-24 02:21:00,21
LOG0007306,HTL0089,v1.2,6042.6,6610.0,1.0939,2024-03-14 03:23:00,11
LOG0007307,HTL0068,v1.2,2878.09,3292.53,1.144,2024-01-05 18:13:00,1
LOG0007308,HTL0047,v1.2,2680.53,2737.09,1.0211,2024-04-02 23:31:00,14
LOG0007309,HTL0067,v1.3_buggy,7180.47,8935.38,1.2444,2024-04-28 11:57:00,17
LOG0007310,HTL0106,v1.2,5816.85,5587.67,0.9606,2024-02-26 22:49:00,9
LOG0007311,HTL0110,v1.3_buggy,5324.93,7201.44,1.3524,2024-04-26 16:37:00,17
LOG0007312,HTL0008,v1.3_buggy,8187.14,10267.49,1.2541,2024-04-20 00:45:00,16
LOG0007313,HTL0084,v1.3_buggy,10874.04,13867.66,1.2753,2024-05-17 04:36:00,20
LOG0007314,HTL0101,v1.2,8051.11,8022.13,0.9964,2024-02-24 09:34:00,8
LOG0007315,HTL0003,v1.2,11087.09,13078.33,1.1796,2024-01-02 15:55:00,1
LOG0007316,HTL0004,v1.2,3903.99,4442.74,1.138,2024-01-26 23:17:00,4
LOG0007317,HTL0018,v1.3_buggy,9314.91,11525.34,1.2373,2024-05-20 16:27:00,21
LOG0007318,HTL0102,v1.2,4135.36,4323.52,1.0455,2024-02-06 00:52:00,6
LOG0007319,HTL0120,v1.2,3645.06,3519.31,0.9655,2024-03-10 15:51:00,10
LOG0007320,HTL0020,v1.3_buggy,4545.24,6052.9,1.3317,2024-05-14 01:07:00,20
LOG0007321,HTL0083,v1.2,6503.49,6900.85,1.0611,2024-02-20 10:49:00,8
LOG0007322,HTL0049,v1.3_buggy,4187.55,5330.33,1.2729,2024-04-27 07:46:00,17
LOG0007323,HTL0007,v1.2,4066.94,4553.35,1.1196,2024-02-06 13:44:00,6
LOG0007324,HTL0041,v1.2,8910.19,9927.73,1.1142,2024-01-03 13:08:00,1
LOG0007325,HTL0037,v1.2,6509.74,7454.3,1.1451,2024-03-15 22:57:00,11
LOG0007326,HTL0098,v1.2,5858.61,6461.46,1.1029,2024-01-16 10:38:00,3
LOG0007327,HTL0075,v1.3_buggy,6198.31,7959.25,1.2841,2024-06-28 14:15:00,26
LOG0007328,HTL0107,v1.2,3980.64,4170.91,1.0478,2024-01-09 05:36:00,2
LOG0007329,HTL0058,v1.3_buggy,3499.09,4328.37,1.237,2024-06-20 00:27:00,25
LOG0007330,HTL0027,v1.3_buggy,3661.44,4582.29,1.2515,2024-05-12 20:25:00,19
LOG0007331,HTL0070,v1.2,9850.44,11031.51,1.1199,2024-03-04 06:46:00,10
LOG0007332,HTL0037,v1.2,6152.49,6368.44,1.0351,2024-03-20 18:42:00,12
LOG0007333,HTL0058,v1.3_buggy,4482.88,5548.91,1.2378,2024-04-26 21:41:00,17
LOG0007334,HTL0015,v1.2,6164.77,7196.75,1.1674,2024-04-10 17:40:00,15
LOG0007335,HTL0033,v1.2,5927.35,6167.41,1.0405,2024-02-19 14:43:00,8
LOG0007336,HTL0061,v1.2,4994.87,5615.23,1.1242,2024-02-05 18:52:00,6
LOG0007337,HTL0027,v1.3_buggy,5174.28,6554.26,1.2667,2024-05-11 05:35:00,19
LOG0007338,HTL0085,v1.2,3426.38,4012.29,1.171,2024-02-25 17:57:00,8
LOG0007339,HTL0091,v1.2,5654.37,6424.5,1.1362,2024-02-15 13:28:00,7
LOG0007340,HTL0033,v1.2,5784.87,6680.95,1.1549,2024-03-18 22:16:00,12
LOG0007341,HTL0017,v1.3_buggy,4582.73,5751.78,1.2551,2024-05-16 23:00:00,20
LOG0007342,HTL0071,v1.2,5713.89,6273.28,1.0979,2024-04-09 06:31:00,15
LOG0007343,HTL0115,v1.3_buggy,4398.46,5910.21,1.3437,2024-05-07 12:30:00,19
LOG0007344,HTL0100,v1.2,4252.53,4674.81,1.0993,2024-01-03 06:34:00,1
LOG0007345,HTL0013,v1.2,5831.6,6435.75,1.1036,2024-02-19 02:39:00,8
LOG0007346,HTL0005,v1.2,5204.39,5459.93,1.0491,2024-01-31 07:45:00,5
LOG0007347,HTL0099,v1.3_buggy,3398.27,4297.11,1.2645,2024-06-15 04:56:00,24
LOG0007348,HTL0095,v1.3_buggy,2974.87,3646.0,1.2256,2024-05-10 09:38:00,19
LOG0007349,HTL0027,v1.3_buggy,6553.81,8759.17,1.3365,2024-05-22 20:41:00,21
LOG0007350,HTL0029,v1.3_buggy,4005.37,5285.09,1.3195,2024-06-14 20:08:00,24
LOG0007351,HTL0005,v1.3_buggy,4416.24,5795.87,1.3124,2024-04-22 07:04:00,17
LOG0007352,HTL0057,v1.2,5898.06,5645.62,0.9572,2024-03-20 04:34:00,12
LOG0007353,HTL0106,v1.2,4669.47,4626.98,0.9909,2024-04-12 14:50:00,15
LOG0007354,HTL0113,v1.3_buggy,7215.74,9079.57,1.2583,2024-06-06 13:31:00,23
LOG0007355,HTL0019,v1.3_buggy,4541.82,5723.6,1.2602,2024-04-17 17:00:00,16
LOG0007356,HTL0050,v1.2,6407.26,6575.77,1.0263,2024-04-03 11:39:00,14
LOG0007357,HTL0059,v1.3_buggy,7863.62,10332.01,1.3139,2024-06-28 07:43:00,26
LOG0007358,HTL0117,v1.2,2020.07,2127.13,1.053,2024-01-12 20:01:00,2
LOG0007359,HTL0006,v1.2,2438.83,2532.24,1.0383,2024-03-22 01:15:00,12
LOG0007360,HTL0110,v1.3_buggy,4125.51,5341.3,1.2947,2024-05-29 13:17:00,22
LOG0007361,HTL0100,v1.2,3290.06,3703.62,1.1257,2024-01-14 17:57:00,2
LOG0007362,HTL0010,v1.3_buggy,5464.64,7261.96,1.3289,2024-06-04 04:32:00,23
LOG0007363,HTL0020,v1.2,4232.41,4942.61,1.1678,2024-02-16 22:45:00,7
LOG0007364,HTL0086,v1.3_buggy,2345.3,2869.01,1.2233,2024-06-22 02:06:00,25
LOG0007365,HTL0046,v1.2,5017.58,5480.7,1.0923,2024-01-10 12:05:00,2
LOG0007366,HTL0062,v1.3_buggy,8516.81,11323.1,1.3295,2024-06-27 01:10:00,26
LOG0007367,HTL0003,v1.3_buggy,2849.11,3890.46,1.3655,2024-05-10 02:39:00,19
LOG0007368,HTL0116,v1.2,4546.8,5093.33,1.1202,2024-01-21 07:35:00,3
LOG0007369,HTL0095,v1.2,2412.86,2569.21,1.0648,2024-03-31 03:44:00,13
LOG0007370,HTL0109,v1.2,11186.76,12746.19,1.1394,2024-02-19 16:30:00,8
LOG0007371,HTL0070,v1.2,5172.5,5310.09,1.0266,2024-02-28 16:28:00,9
LOG0007372,HTL0115,v1.3_buggy,4024.45,5346.48,1.3285,2024-06-09 10:37:00,23
LOG0007373,HTL0035,v1.2,5143.27,5897.79,1.1467,2024-02-28 11:36:00,9
LOG0007374,HTL0082,v1.3_buggy,3515.92,4567.53,1.2991,2024-05-27 22:25:00,22
LOG0007375,HTL0065,v1.3_buggy,3800.03,4679.36,1.2314,2024-06-10 00:33:00,24
LOG0007376,HTL0023,v1.2,5283.94,5537.04,1.0479,2024-04-07 01:26:00,14
LOG0007377,HTL0110,v1.2,3838.98,4071.62,1.0606,2024-01-14 08:20:00,2
