inv_id,hotel_id,rooms_available,booking_success,failure_reason,logged_at,week_number
INV0006064,HTL0088,49,True,,2024-04-22 06:33:00,17
INV0006065,HTL0046,46,True,,2024-06-16 04:38:00,24
INV0006066,HTL0013,34,True,,2024-04-02 08:37:00,14
INV0006067,HTL0039,13,True,,2024-01-01 12:54:00,1
INV0006068,HTL0094,0,True,,2024-04-28 06:22:00,17
INV0006069,HTL0012,48,True,,2024-04-11 19:18:00,15
INV0006070,HTL0018,32,True,,2024-05-24 11:12:00,21
INV0006071,HTL0053,48,True,,2024-05-07 00:14:00,19
INV0006072,HTL0010,35,True,,2024-02-29 08:44:00,9
INV0006073,HTL0025,0,True,,2024-04-04 01:00:00,14
INV0006074,HTL0098,19,True,,2024-05-07 22:30:00,19
INV0006075,HTL0109,21,True,,2024-02-03 18:10:00,5
INV0006076,HTL0098,34,True,,2024-06-24 10:51:00,26
INV0006077,HTL0001,2,True,,2024-05-13 13:32:00,20
INV0006078,HTL0059,11,True,,2024-03-15 10:50:00,11
INV0006079,HTL0027,42,True,,2024-05-29 23:09:00,22
INV0006080,HTL0017,36,False,no_inventory,2024-03-09 18:12:00,10
INV0006081,HTL0108,12,True,,2024-04-03 22:01:00,14
INV0006082,HTL0119,11,True,,2024-05-16 10:26:00,20
INV0006083,HTL0117,1,True,,2024-05-18 21:47:00,20
INV0006084,HTL0093,19,True,,2024-01-01 16:47:00,1
INV0006085,HTL0019,0,True,,2024-01-30 18:30:00,5
INV0006086,HTL0085,40,True,,2024-03-31 16:01:00,13
INV0006087,HTL0071,34,True,,2024-06-11 11:38:00,24
INV0006088,HTL0001,23,True,,2024-06-17 20:13:00,25
INV0006089,HTL0064,37,True,,2024-02-20 03:08:00,8
INV0006090,HTL0033,25,True,,2024-06-11 17:18:00,24
INV0006091,HTL0115,10,True,,2024-03-29 21:14:00,13
INV0006092,HTL0111,42,True,,2024-02-25 22:13:00,8
INV0006093,HTL0057,14,False,no_inventory,2024-01-07 22:49:00,1
INV0006094,HTL0116,5,True,,2024-04-07 03:15:00,14
INV0006095,HTL0076,39,True,,2024-03-24 13:21:00,12
INV0006096,HTL0024,8,True,,2024-03-17 09:09:00,11
INV0006097,HTL0010,49,True,,2024-05-06 11:00:00,19
INV0006098,HTL0090,5,True,,2024-05-17 09:45:00,20
INV0006099,HTL0043,16,True,,2024-03-08 17:00:00,10
INV0006100,HTL0005,22,True,,2024-05-10 14:33:00,19
INV0006101,HTL0069,30,True,,2024-05-19 06:34:00,20
INV0006102,HTL0049,15,True,,2024-06-04 16:21:00,23
INV0006103,HTL0054,21,True,,2024-04-08 21:12:00,15
INV0006104,HTL0014,15,True,,2024-04-24 11:41:00,17
INV0006105,HTL0106,44,True,,2024-06-01 10:13:00,22
INV0006106,HTL0040,11,True,,2024-05-12 10:19:00,19
INV0006107,HTL0109,8,True,,2024-03-13 07:08:00,11
INV0006108,HTL0098,5,True,,2024-02-18 09:56:00,7
INV0006109,HTL0057,3,True,,2024-01-31 21:47:00,5
INV0006110,HTL0017,37,True,,2024-04-15 16:16:00,16
INV0006111,HTL0062,16,True,,2024-04-08 21:38:00,15
INV0006112,HTL0115,9,False,timeout,2024-04-26 02:17:00,17
INV0006113,HTL0097,39,True,,2024-06-12 01:23:00,24
INV0006114,HTL0056,34,True,,2024-02-26 00:39:00,9
INV0006115,HTL0077,46,True,,2024-05-06 21:13:00,19
INV0006116,HTL0040,20,True,,2024-02-05 18:51:00,6
INV0006117,HTL0002,18,True,,2024-01-07 18:05:00,1
INV0006118,HTL0017,26,True,,2024-06-30 17:45:00,26
INV0006119,HTL0083,10,True,,2024-04-19 00:56:00,16
INV0006120,HTL0094,5,True,,2024-05-06 06:57:00,19
INV0006121,HTL0008,40,True,,2024-03-05 17:41:00,10
INV0006122,HTL0045,42,True,,2024-06-13 21:08:00,24
INV0006123,HTL0081,27,True,,2024-04-19 17:16:00,16
INV0006124,HTL0026,2,True,,2024-04-25 16:59:00,17
INV0006125,HTL0022,40,True,,2024-05-06 19:43:00,19
INV0006126,HTL0019,44,True,,2024-02-21 04:52:00,8
INV0006127,HTL0070,23,True,,2024-03-13 10:33:00,11
INV0006128,HTL0086,36,True,,2024-06-08 03:14:00,23
INV0006129,HTL0061,12,True,,2024-04-16 11:39:00,16
INV0006130,HTL0080,14,True,,2024-02-28 09:20:00,9
INV0006131,HTL0020,8,True,,2024-03-29 23:06:00,13
INV0006132,HTL0062,38,True,,2024-02-08 12:30:00,6
INV0006133,HTL0118,34,True,,2024-06-07 04:07:00,23
INV0006134,HTL0035,44,True,,2024-06-03 20:48:00,23
INV0006135,HTL0020,17,True,,2024-03-22 06:59:00,12
INV0006136,HTL0096,42,True,,2024-06-11 04:29:00,24
INV0006137,HTL0048,2,True,,2024-05-20 17:04:00,21
INV0006138,HTL0043,27,True,,2024-02-10 23:08:00,6
INV0006139,HTL0080,15,True,,2024-06-28 07:10:00,26
INV0006140,HTL0012,41,True,,2024-04-18 12:27:00,16
INV0006141,HTL0024,40,True,,2024-01-19 14:13:00,3
INV0006142,HTL0043,46,True,,2024-01-05 19:39:00,1
INV0006143,HTL0012,42,True,,2024-05-30 12:19:00,22
INV0006144,HTL0050,22,True,,2024-05-17 19:53:00,20
INV0006145,HTL0102,31,True,,2024-04-26 21:59:00,17
INV0006146,HTL0023,9,True,,2024-06-28 05:46:00,26
INV0006147,HTL0048,37,True,,2024-04-18 05:37:00,16
INV0006148,HTL0117,37,True,,2024-05-04 01:58:00,18
INV0006149,HTL0023,12,True,,2024-03-23 10:08:00,12
INV0006150,HTL0091,14,True,,2024-04-14 18:00:00,15
INV0006151,HTL0064,27,True,,2024-02-01 11:22:00,5
INV0006152,HTL0109,12,True,,2024-06-04 17:59:00,23
INV0006153,HTL0021,34,True,,2024-02-06 15:42:00,6
INV0006154,HTL0057,1,True,,2024-06-02 05:57:00,22
INV0006155,HTL0052,0,True,,2024-03-15 22:21:00,11
INV0006156,HTL0067,40,True,,2024-02-15 20:48:00,7
INV0006157,HTL0058,31,True,,2024-06-07 13:06:00,23
INV0006158,HTL0076,29,True,,2024-01-19 16:59:00,3
INV0006159,HTL0107,21,True,,2024-03-07 19:12:00,10
INV0006160,HTL0025,3,True,,2024-06-27 06:54:00,26
INV0006161,HTL0063,45,True,,2024-03-18 19:39:00,12
INV0006162,HTL0111,23,True,,2024-03-10 05:20:00,10
INV0006163,HTL0099,13,True,,2024-03-25 19:21:00,13
INV0006164,HTL0007,16,True,,2024-03-15 03:13:00,11
INV0006165,HTL0102,13,True,,2024-03-12 21:29:00,11
INV0006166,HTL0017,39,False,api_error,2024-02-02 08:58:00,5
INV0006167,HTL0106,38,True,,2024-06-18 16:21:00,25
INV0006168,HTL0087,40,True,,2024-06-05 03:57:00,23
INV0006169,HTL0015,26,True,,2024-06-23 19:55:00,25
INV0006170,HTL0019,20,True,,2024-05-14 08:40:00,20
INV0006171,HTL0039,39,True,,2024-02-21 22:12:00,8
INV0006172,HTL0086,34,True,,2024-01-22 14:29:00,4
INV0006173,HTL0040,25,True,,2024-04-20 16:02:00,16
INV0006174,HTL0029,30,True,,2024-05-05 14:37:00,18
INV0006175,HTL0024,32,True,,2024-02-20 13:48:00,8
INV0006176,HTL0045,48,True,,2024-04-16 23:10:00,16
INV0006177,HTL0114,10,True,,2024-06-20 03:48:00,25
INV0006178,HTL0072,15,True,,2024-03-03 20:21:00,9
INV0006179,HTL0116,5,True,,2024-04-18 08:37:00,16
INV0006180,HTL0104,33,True,,2024-06-30 13:33:00,26
INV0006181,HTL0023,40,True,,2024-01-06 05:00:00,1
INV0006182,HTL0083,31,True,,2024-02-06 01:21:00,6
INV0006183,HTL0021,20,True,,2024-05-07 11:29:00,19
INV0006184,HTL0094,28,True,,2024-05-23 22:06:00,21
INV0006185,HTL0098,10,False,timeout,2024-02-01 08:10:00,5
INV0006186,HTL0070,4,True,,2024-04-08 18:19:00,15
INV0006187,HTL0107,26,True,,2024-03-13 16:47:00,11
INV0006188,HTL0033,27,True,,2024-02-22 02:11:00,8
INV0006189,HTL0072,30,True,,2024-03-11 11:07:00,11
INV0006190,HTL0113,49,True,,2024-03-09 20:18:00,10
INV0006191,HTL0053,10,True,,2024-03-26 06:28:00,13
INV0006192,HTL0028,12,True,,2024-04-02 14:34:00,14
INV0006193,HTL0081,42,True,,2024-05-13 00:02:00,20
INV0006194,HTL0034,5,True,,2024-03-02 08:20:00,9
INV0006195,HTL0105,26,True,,2024-05-05 21:37:00,18
INV0006196,HTL0090,29,True,,2024-05-17 23:10:00,20
INV0006197,HTL0098,47,True,,2024-06-04 20:27:00,23
INV0006198,HTL0117,18,True,,2024-05-18 01:53:00,20
INV0006199,HTL0041,13,True,,2024-03-03 12:39:00,9
INV0006200,HTL0016,8,True,,2024-02-06 12:13:00,6
INV0006201,HTL0042,44,True,,2024-06-14 06:49:00,24
INV0006202,HTL0109,27,True,,2024-05-08 23:17:00,19
INV0006203,HTL0100,27,True,,2024-01-16 13:03:00,3
INV0006204,HTL0077,45,True,,2024-05-01 04:33:00,18
INV0006205,HTL0022,24,True,,2024-01-21 00:41:00,3
INV0006206,HTL0075,25,True,,2024-02-26 07:01:00,9
INV0006207,HTL0028,3,True,,2024-02-01 21:41:00,5
INV0006208,HTL0079,2,True,,2024-01-02 17:51:00,1
INV0006209,HTL0098,33,True,,2024-01-24 12:06:00,4
INV0006210,HTL0083,20,True,,2024-04-14 22:23:00,15
INV0006211,HTL0029,16,True,,2024-05-12 11:49:00,19
INV0006212,HTL0119,37,True,,2024-05-09 15:32:00,19
INV0006213,HTL0008,33,True,,2024-04-15 22:12:00,16
INV0006214,HTL0105,43,True,,2024-04-11 15:18:00,15
INV0006215,HTL0046,11,True,,2024-01-27 14:38:00,4
INV0006216,HTL0048,24,True,,2024-05-03 01:03:00,18
INV0006217,HTL0005,20,True,,2024-04-16 13:16:00,16
INV0006218,HTL0118,17,True,,2024-02-25 15:14:00,8
INV0006219,HTL0016,35,True,,2024-02-26 09:52:00,9
INV0006220,HTL0069,5,True,,2024-01-05 10:36:00,1
INV0006221,HTL0117,19,True,,2024-06-07 22:44:00,23
INV0006222,HTL0011,19,True,,2024-05-02 07:10:00,18
INV0006223,HTL0009,31,True,,2024-01-01 09:09:00,1
INV0006224,HTL0008,30,True,,2024-02-15 11:08:00,7
INV0006225,HTL0046,19,True,,2024-03-15 07:27:00,11
INV0006226,HTL0019,29,False,timeout,2024-05-21 14:42:00,21
INV0006227,HTL0039,2,True,,2024-05-29 11:47:00,22
INV0006228,HTL0065,19,True,,2024-02-06 16:52:00,6
INV0006229,HTL0018,7,False,timeout,2024-05-21 10:14:00,21
INV0006230,HTL0064,20,True,,2024-03-21 10:56:00,12
INV0006231,HTL0008,47,True,,2024-01-10 23:21:00,2
INV0006232,HTL0095,22,True,,2024-05-01 12:38:00,18
INV0006233,HTL0064,0,False,timeout,2024-04-18 13:02:00,16
INV0006234,HTL0010,1,False,no_inventory,2024-06-21 02:56:00,25
INV0006235,HTL0060,9,True,,2024-06-06 13:44:00,23
INV0006236,HTL0116,36,True,,2024-04-18 01:23:00,16
INV0006237,HTL0063,29,True,,2024-02-06 18:45:00,6
INV0006238,HTL0077,43,False,timeout,2024-02-19 14:46:00,8
INV0006239,HTL0105,23,True,,2024-04-17 00:39:00,16
INV0006240,HTL0070,31,True,,2024-01-26 18:15:00,4
INV0006241,HTL0065,49,True,,2024-03-10 03:04:00,10
INV0006242,HTL0120,29,True,,2024-05-11 17:00:00,19
INV0006243,HTL0092,37,True,,2024-03-20 08:06:00,12
INV0006244,HTL0106,13,True,,2024-05-21 22:08:00,21
INV0006245,HTL0114,2,True,,2024-02-03 00:24:00,5
INV0006246,HTL0100,24,True,,2024-03-20 13:37:00,12
INV0006247,HTL0037,44,True,,2024-01-27 18:01:00,4
INV0006248,HTL0028,6,True,,2024-04-21 03:37:00,16
INV0006249,HTL0059,16,True,,2024-05-20 10:07:00,21
INV0006250,HTL0037,40,True,,2024-06-21 18:18:00,25
INV0006251,HTL0068,26,False,no_inventory,2024-04-11 15:16:00,15
INV0006252,HTL0100,37,True,,2024-06-18 13:56:00,25
INV0006253,HTL0095,37,True,,2024-01-12 15:34:00,2
INV0006254,HTL0093,22,True,,2024-04-23 08:46:00,17
INV0006255,HTL0087,31,True,,2024-04-25 12:12:00,17
INV0006256,HTL0109,1,True,,2024-01-15 04:29:00,3
INV0006257,HTL0093,10,True,,2024-02-20 01:14:00,8
INV0006258,HTL0073,33,True,,2024-02-21 19:12:00,8
INV0006259,HTL0059,46,True,,2024-01-31 10:50:00,5
INV0006260,HTL0066,33,True,,2024-04-25 03:30:00,17
INV0006261,HTL0118,6,True,,2024-04-06 11:12:00,14
INV0006262,HTL0038,9,True,,2024-05-02 10:19:00,18
INV0006263,HTL0053,24,True,,2024-06-26 02:56:00,26
INV0006264,HTL0045,1,True,,2024-05-19 06:39:00,20
INV0006265,HTL0103,48,True,,2024-06-29 08:19:00,26
INV0006266,HTL0094,29,True,,2024-03-24 10:10:00,12
INV0006267,HTL0068,16,True,,2024-06-22 10:29:00,25
INV0006268,HTL0073,28,True,,2024-05-01 06:55:00,18
INV0006269,HTL0103,17,True,,2024-06-06 09:09:00,23
INV0006270,HTL0075,45,True,,2024-04-14 05:53:00,15
INV0006271,HTL0051,34,True,,2024-04-21 06:23:00,16
INV0006272,HTL0108,16,True,,2024-06-05 12:18:00,23
INV0006273,HTL0109,46,True,,2024-06-10 23:02:00,24
INV0006274,HTL0116,21,True,,2024-02-16 08:53:00,7
INV0006275,HTL0086,24,True,,2024-04-08 14:30:00,15
INV0006276,HTL0096,19,True,,2024-04-26 22:34:00,17
INV0006277,HTL0071,15,True,,2024-06-14 14:52:00,24
INV0006278,HTL0014,24,True,,2024-06-05 21:02:00,23
INV0006279,HTL0055,14,True,,2024-01-16 12:50:00,3
INV0006280,HTL0047,36,True,,2024-06-20 18:18:00,25
INV0006281,HTL0071,14,True,,2024-02-12 20:01:00,7
INV0006282,HTL0042,14,True,,2024-02-07 07:47:00,6
INV0006283,HTL0119,17,True,,2024-02-25 06:39:00,8
INV0006284,HTL0052,36,True,,2024-04-11 05:27:00,15
INV0006285,HTL0032,0,True,,2024-01-26 13:42:00,4
INV0006286,HTL0042,32,True,,2024-01-05 19:09:00,1
INV0006287,HTL0063,2,True,,2024-03-01 05:42:00,9
INV0006288,HTL0014,48,True,,2024-06-27 14:37:00,26
INV0006289,HTL0109,21,True,,2024-04-06 00:33:00,14
INV0006290,HTL0006,20,True,,2024-03-30 18:22:00,13
INV0006291,HTL0062,45,True,,2024-05-21 06:26:00,21
INV0006292,HTL0055,40,True,,2024-04-22 16:07:00,17
INV0006293,HTL0093,26,True,,2024-01-24 19:43:00,4
INV0006294,HTL0109,3,True,,2024-05-24 13:58:00,21
INV0006295,HTL0096,34,True,,2024-04-30 03:45:00,18
INV0006296,HTL0075,0,True,,2024-05-22 21:29:00,21
INV0006297,HTL0074,3,True,,2024-02-19 11:50:00,8
INV0006298,HTL0118,23,True,,2024-04-29 21:40:00,18
INV0006299,HTL0101,45,True,,2024-02-12 04:10:00,7
INV0006300,HTL0042,28,True,,2024-01-22 12:04:00,4
INV0006301,HTL0022,21,True,,2024-03-16 02:58:00,11
INV0006302,HTL0053,22,True,,2024-02-20 21:05:00,8
INV0006303,HTL0027,20,True,,2024-06-21 07:13:00,25
INV0006304,HTL0088,13,True,,2024-05-11 07:34:00,19
INV0006305,HTL0018,7,True,,2024-06-30 18:28:00,26
INV0006306,HTL0031,15,True,,2024-05-22 16:12:00,21
INV0006307,HTL0109,34,True,,2024-06-03 05:33:00,23
INV0006308,HTL0109,23,True,,2024-06-28 23:25:00,26
INV0006309,HTL0089,25,True,,2024-06-29 20:24:00,26
INV0006310,HTL0114,6,True,,2024-03-31 00:12:00,13
INV0006311,HTL0004,24,True,,2024-05-14 12:45:00,20
INV0006312,HTL0082,37,True,,2024-03-23 20:43:00,12
INV0006313,HTL0098,44,True,,2024-03-04 21:05:00,10
INV0006314,HTL0111,25,True,,2024-04-02 10:09:00,14
INV0006315,HTL0053,25,True,,2024-05-31 02:35:00,22
INV0006316,HTL0110,29,True,,2024-05-03 20:47:00,18
INV0006317,HTL0053,1,True,,2024-03-16 21:22:00,11
INV0006318,HTL0076,42,True,,2024-02-13 23:08:00,7
INV0006319,HTL0071,8,True,,2024-05-12 08:50:00,19
INV0006320,HTL0078,38,True,,2024-06-10 08:19:00,24
INV0006321,HTL0028,43,True,,2024-03-24 10:49:00,12
INV0006322,HTL0112,10,True,,2024-05-31 02:18:00,22
INV0006323,HTL0039,14,True,,2024-02-28 07:20:00,9
INV0006324,HTL0041,11,True,,2024-02-10 17:45:00,6
INV0006325,HTL0051,34,True,,2024-05-23 22:54:00,21
INV0006326,HTL0075,49,False,no_inventory,2024-04-24 00:51:00,17
INV0006327,HTL0024,39,True,,2024-05-03 09:50:00,18
INV0006328,HTL0065,46,True,,2024-02-20 14:20:00,8
INV0006329,HTL0117,15,True,,2024-01-13 02:10:00,2
INV0006330,HTL0040,48,True,,2024-03-04 12:05:00,10
INV0006331,HTL0077,31,True,,2024-06-07 06:04:00,23
INV0006332,HTL0097,17,True,,2024-03-10 19:19:00,10
INV0006333,HTL0072,44,True,,2024-03-14 00:28:00,11
INV0006334,HTL0082,20,True,,2024-01-28 18:23:00,4
INV0006335,HTL0063,15,True,,2024-01-13 16:51:00,2
INV0006336,HTL0028,6,True,,2024-01-08 05:01:00,2
INV0006337,HTL0033,4,True,,2024-01-09 07:34:00,2
INV0006338,HTL0094,43,True,,2024-04-09 03:30:00,15
INV0006339,HTL0116,40,True,,2024-01-18 16:48:00,3
INV0006340,HTL0090,32,True,,2024-02-22 15:39:00,8
INV0006341,HTL0023,30,True,,2024-04-08 00:11:00,15
INV0006342,HTL0025,20,True,,2024-06-11 12:48:00,24
INV0006343,HTL0006,2,True,,2024-02-28 05:31:00,9
INV0006344,HTL0019,9,True,,2024-02-02 20:32:00,5
INV0006345,HTL0110,10,True,,2024-06-11 08:57:00,24
INV0006346,HTL0011,21,True,,2024-02-06 11:35:00,6
INV0006347,HTL0108,16,True,,2024-01-30 06:04:00,5
INV0006348,HTL0022,49,False,timeout,2024-03-29 20:14:00,13
INV0006349,HTL0102,24,False,api_error,2024-02-01 11:32:00,5
INV0006350,HTL0023,40,True,,2024-03-23 21:58:00,12
INV0006351,HTL0102,27,True,,2024-02-27 12:21:00,9
INV0006352,HTL0038,49,True,,2024-01-18 19:55:00,3
INV0006353,HTL0087,19,True,,2024-05-26 08:40:00,21
INV0006354,HTL0102,29,False,timeout,2024-02-10 01:17:00,6
INV0006355,HTL0086,30,True,,2024-04-12 21:12:00,15
INV0006356,HTL0082,12,True,,2024-06-03 20:44:00,23
INV0006357,HTL0066,9,True,,2024-01-24 15:52:00,4
INV0006358,HTL0096,32,True,,2024-02-24 23:46:00,8
INV0006359,HTL0041,40,False,api_error,2024-05-26 09:39:00,21
INV0006360,HTL0085,19,True,,2024-05-09 03:46:00,19
INV0006361,HTL0109,47,True,,2024-04-23 22:32:00,17
INV0006362,HTL0012,13,True,,2024-02-29 13:39:00,9
INV0006363,HTL0090,7,True,,2024-06-01 03:58:00,22
INV0006364,HTL0078,7,True,,2024-05-28 19:24:00,22
INV0006365,HTL0009,37,True,,2024-04-08 07:26:00,15
INV0006366,HTL0009,27,True,,2024-02-20 01:04:00,8
INV0006367,HTL0010,9,True,,2024-05-05 19:21:00,18
INV0006368,HTL0053,39,True,,2024-01-06 15:19:00,1
INV0006369,HTL0050,13,True,,2024-03-25 08:35:00,13
INV0006370,HTL0066,13,False,timeout,2024-02-01 23:25:00,5
INV0006371,HTL0103,5,True,,2024-03-03 03:22:00,9
INV0006372,HTL0024,33,True,,2024-02-18 08:25:00,7
INV0006373,HTL0035,16,True,,2024-06-01 13:05:00,22
INV0006374,HTL0102,20,True,,2024-03-18 16:13:00,12
INV0006375,HTL0087,38,True,,2024-06-06 14:05:00,23
INV0006376,HTL0001,27,True,,2024-03-06 06:30:00,10
INV0006377,HTL0032,37,True,,2024-05-22 04:30:00,21
INV0006378,HTL0038,14,True,,2024-06-12 10:42:00,24
INV0006379,HTL0062,35,True,,2024-02-16 21:00:00,7
INV0006380,HTL0088,35,True,,2024-04-20 15:02:00,16
INV0006381,HTL0031,8,True,,2024-03-14 23:26:00,11
INV0006382,HTL0018,43,True,,2024-02-21 06:29:00,8
INV0006383,HTL0113,34,True,,2024-04-20 15:38:00,16
INV0006384,HTL0068,44,True,,2024-06-15 12:53:00,24
INV0006385,HTL0017,17,True,,2024-01-26 09:01:00,4
INV0006386,HTL0108,16,True,,2024-01-23 08:12:00,4
INV0006387,HTL0026,17,True,,2024-06-06 12:40:00,23
INV0006388,HTL0065,3,False,timeout,2024-03-22 17:16:00,12
INV0006389,HTL0061,47,True,,2024-04-10 19:36:00,15
INV0006390,HTL0081,19,True,,2024-06-26 01:07:00,26
INV0006391,HTL0101,12,True,,2024-01-30 15:44:00,5
INV0006392,HTL0009,10,True,,2024-06-21 09:24:00,25
INV0006393,HTL0101,42,True,,2024-06-28 01:15:00,26
INV0006394,HTL0115,32,True,,2024-05-10 03:21:00,19
INV0006395,HTL0033,27,True,,2024-01-04 10:54:00,1
INV0006396,HTL0002,7,True,,2024-04-01 19:13:00,14
INV0006397,HTL0026,42,True,,2024-06-08 02:10:00,23
INV0006398,HTL0022,19,True,,2024-05-27 20:05:00,22
INV0006399,HTL0029,17,True,,2024-06-24 08:00:00,26
INV0006400,HTL0041,6,True,,2024-02-25 01:21:00,8
INV0006401,HTL0034,43,True,,2024-05-18 21:38:00,20
INV0006402,HTL0084,32,True,,2024-04-15 07:09:00,16
INV0006403,HTL0054,10,False,timeout,2024-04-19 00:19:00,16
INV0006404,HTL0079,29,True,,2024-01-06 02:12:00,1
INV0006405,HTL0067,34,True,,2024-04-23 10:19:00,17
INV0006406,HTL0071,44,True,,2024-05-09 13:27:00,19
INV0006407,HTL0099,19,True,,2024-06-26 06:32:00,26
INV0006408,HTL0023,36,True,,2024-01-01 23:00:00,1
INV0006409,HTL0117,9,True,,2024-06-09 23:03:00,23
INV0006410,HTL0087,29,True,,2024-02-28 08:06:00,9
INV0006411,HTL0120,17,True,,2024-06-15 15:14:00,24
INV0006412,HTL0116,24,True,,2024-01-17 08:46:00,3
INV0006413,HTL0094,31,True,,2024-05-29 10:47:00,22
INV0006414,HTL0086,38,True,,2024-05-18 03:30:00,20
INV0006415,HTL0117,33,True,,2024-06-07 04:03:00,23
INV0006416,HTL0092,43,True,,2024-04-23 10:50:00,17
INV0006417,HTL0045,38,True,,2024-05-15 12:42:00,20
INV0006418,HTL0062,30,True,,2024-06-01 14:21:00,22
INV0006419,HTL0028,27,True,,2024-01-30 06:49:00,5
INV0006420,HTL0007,25,True,,2024-04-21 22:18:00,16
INV0006421,HTL0095,43,True,,2024-05-28 18:59:00,22
INV0006422,HTL0060,3,False,no_inventory,2024-02-14 06:10:00,7
INV0006423,HTL0097,42,True,,2024-05-07 15:17:00,19
INV0006424,HTL0049,19,True,,2024-01-14 05:33:00,2
INV0006425,HTL0033,7,False,timeout,2024-03-01 11:57:00,9
INV0006426,HTL0065,1,True,,2024-05-27 22:48:00,22
INV0006427,HTL0072,49,True,,2024-02-29 07:37:00,9
INV0006428,HTL0065,49,True,,2024-02-03 13:52:00,5
INV0006429,HTL0056,26,True,,2024-01-23 19:57:00,4
INV0006430,HTL0112,33,True,,2024-06-08 00:58:00,23
INV0006431,HTL0001,35,True,,2024-01-22 14:52:00,4
INV0006432,HTL0094,20,True,,2024-02-07 14:36:00,6
INV0006433,HTL0062,7,True,,2024-05-09 08:17:00,19
INV0006434,HTL0077,22,True,,2024-01-06 14:27:00,1
INV0006435,HTL0020,42,True,,2024-01-02 19:29:00,1
INV0006436,HTL0078,7,True,,2024-01-24 12:28:00,4
INV0006437,HTL0097,4,True,,2024-06-08 16:28:00,23
INV0006438,HTL0006,39,True,,2024-02-16 10:57:00,7
INV0006439,HTL0061,0,True,,2024-03-14 04:08:00,11
INV0006440,HTL0087,20,True,,2024-05-05 10:55:00,18
INV0006441,HTL0004,43,True,,2024-06-16 09:33:00,24
INV0006442,HTL0077,42,True,,2024-05-03 04:07:00,18
INV0006443,HTL0075,9,True,,2024-01-26 19:33:00,4
INV0006444,HTL0107,1,True,,2024-04-15 10:54:00,16
INV0006445,HTL0024,20,True,,2024-05-02 18:40:00,18
INV0006446,HTL0056,12,True,,2024-05-29 03:05:00,22
INV0006447,HTL0092,43,True,,2024-04-15 07:48:00,16
INV0006448,HTL0004,49,True,,2024-01-26 13:32:00,4
INV0006449,HTL0075,27,True,,2024-03-17 17:54:00,11
INV0006450,HTL0038,29,True,,2024-01-05 20:52:00,1
INV0006451,HTL0001,17,True,,2024-03-16 17:45:00,11
INV0006452,HTL0067,41,True,,2024-05-16 11:32:00,20
INV0006453,HTL0057,1,True,,2024-01-17 07:40:00,3
INV0006454,HTL0049,18,False,timeout,2024-05-31 00:01:00,22
INV0006455,HTL0018,20,True,,2024-02-21 05:07:00,8
INV0006456,HTL0062,25,True,,2024-01-19 21:40:00,3
INV0006457,HTL0081,45,True,,2024-06-16 15:19:00,24
INV0006458,HTL0027,24,True,,2024-06-13 08:40:00,24
INV0006459,HTL0058,18,True,,2024-01-10 23:13:00,2
INV0006460,HTL0047,24,True,,2024-04-12 14:32:00,15
INV0006461,HTL0088,40,True,,2024-02-06 10:45:00,6
INV0006462,HTL0115,19,True,,2024-06-08 01:22:00,23
INV0006463,HTL0090,5,True,,2024-03-14 04:12:00,11
INV0006464,HTL0073,17,False,timeout,2024-04-07 02:31:00,14
INV0006465,HTL0077,48,True,,2024-05-08 16:50:00,19
INV0006466,HTL0056,17,True,,2024-01-08 14:11:00,2
INV0006467,HTL0016,19,True,,2024-04-28 05:58:00,17
INV0006468,HTL0022,38,True,,2024-03-09 14:38:00,10
INV0006469,HTL0046,33,True,,2024-06-04 00:58:00,23
INV0006470,HTL0103,9,True,,2024-04-11 17:35:00,15
INV0006471,HTL0039,32,False,timeout,2024-04-08 19:19:00,15
INV0006472,HTL0007,18,True,,2024-04-30 19:08:00,18
INV0006473,HTL0115,1,True,,2024-05-30 00:24:00,22
INV0006474,HTL0011,46,True,,2024-05-29 10:28:00,22
INV0006475,HTL0011,48,True,,2024-03-09 04:52:00,10
INV0006476,HTL0113,2,True,,2024-04-02 04:57:00,14
INV0006477,HTL0054,29,True,,2024-01-18 04:07:00,3
INV0006478,HTL0062,38,True,,2024-03-18 12:26:00,12
INV0006479,HTL0003,18,True,,2024-06-12 14:08:00,24
INV0006480,HTL0009,20,True,,2024-02-25 16:33:00,8
INV0006481,HTL0097,43,True,,2024-02-19 15:55:00,8
INV0006482,HTL0101,13,True,,2024-01-24 19:30:00,4
INV0006483,HTL0091,30,True,,2024-06-16 18:37:00,24
INV0006484,HTL0020,20,True,,2024-01-29 02:04:00,5
INV0006485,HTL0078,16,True,,2024-05-25 11:32:00,21
INV0006486,HTL0079,23,True,,2024-06-22 00:14:00,25
INV0006487,HTL0051,36,True,,2024-05-24 14:20:00,21
INV0006488,HTL0058,39,True,,2024-05-12 22:52:00,19
INV0006489,HTL0069,40,True,,2024-03-09 18:08:00,10
INV0006490,HTL0082,33,True,,2024-01-21 00:18:00,3
INV0006491,HTL0023,46,True,,2024-06-11 20:54:00,24
INV0006492,HTL0026,19,True,,2024-05-13 13:40:00,20
INV0006493,HTL0089,15,True,,2024-05-21 13:44:00,21
INV0006494,HTL0083,48,True,,2024-03-20 22:48:00,12
INV0006495,HTL0050,41,True,,2024-04-22 14:26:00,17
INV0006496,HTL0108,11,True,,2024-01-16 07:49:00,3
