payment_id,booking_id,payment_method,payment_status,amount,week_number
PAY0002918,BKG0002918,upi,success,4356.12,3
PAY0002919,BKG0002919,upi,success,15697.15,25
PAY0002920,BKG0002920,upi,success,3224.09,14
PAY0002921,BKG0002921,upi,success,25108.49,26
PAY0002922,BKG0002922,card,success,12555.62,18
PAY0002923,BKG0002923,upi,success,3519.42,18
PAY0002924,BKG0002924,upi,success,21850.04,24
PAY0002925,BKG0002925,upi,success,5540.6,16
PAY0002926,BKG0002926,card,success,4039.92,9
PAY0002927,BKG0002927,netbanking,success,5208.6,9
PAY0002928,BKG0002928,upi,success,12991.24,14
PAY0002929,BKG0002929,upi,failed,12679.75,13
PAY0002930,BKG0002930,upi,success,5936.63,10
PAY0002931,BKG0002931,upi,success,5402.55,26
PAY0002932,BKG0002932,upi,success,15484.75,26
PAY0002933,BKG0002933,card,success,4862.35,9
PAY0002934,BKG0002934,upi,success,3505.22,6
PAY0002935,BKG0002935,upi,success,33384.21,23
PAY0002936,BKG0002936,card,success,24595.78,8
PAY0002937,BKG0002937,card,success,9849.9,22
PAY0002938,BKG0002938,upi,success,2524.6,10
PAY0002939,BKG0002939,upi,success,5091.61,12
PAY0002940,BKG0002940,upi,success,4064.59,1
PAY0002941,BKG0002941,upi,success,3934.65,18
PAY0002942,BKG0002942,card,success,4069.8,18
PAY0002943,BKG0002943,wallet,success,6408.04,13
PAY0002944,BKG0002944,netbanking,success,21302.38,22
PAY0002945,BKG0002945,upi,success,4076.15,10
PAY0002946,BKG0002946,card,success,4489.73,24
PAY0002947,BKG0002947,card,success,16566.95,25
PAY0002948,BKG0002948,card,success,6604.15,4
PAY0002949,BKG0002949,netbanking,success,17537.11,2
PAY0002950,BKG0002950,wallet,success,5112.8,12
PAY0002951,BKG0002951,card,success,9072.64,19
PAY0002952,BKG0002952,upi,success,3993.23,13
PAY0002953,BKG0002953,netbanking,success,4771.63,15
PAY0002954,BKG0002954,netbanking,success,4612.99,8
PAY0002955,BKG0002955,upi,failed,5326.77,10
PAY0002956,BKG0002956,netbanking,success,4412.25,13
PAY0002957,BKG0002957,upi,success,21539.0,7
PAY0002958,BKG0002958,upi,success,5543.03,23
PAY0002959,BKG0002959,card,success,9502.04,2
PAY0002960,BKG0002960,netbanking,success,13861.31,21
PAY0002961,BKG0002961,wallet,success,9839.93,20
PAY0002962,BKG0002962,card,success,7779.52,3
PAY0002963,BKG0002963,card,success,5799.42,7
PAY0002964,BKG0002964,card,success,11092.33,5
PAY0002965,BKG0002965,card,success,11453.94,19
PAY0002966,BKG0002966,upi,success,20004.87,14
PAY0002967,BKG0002967,upi,success,13446.16,3
PAY0002968,BKG0002968,upi,failed,18909.65,17
PAY0002969,BKG0002969,card,success,24375.07,20
PAY0002970,BKG0002970,netbanking,success,10357.22,21
PAY0002971,BKG0002971,upi,success,5607.97,7
PAY0002972,BKG0002972,upi,success,3245.66,13
PAY0002973,BKG0002973,card,success,9567.41,22
PAY0002974,BKG0002974,netbanking,success,3361.17,10
PAY0002975,BKG0002975,upi,success,13153.21,5
PAY0002976,BKG0002976,upi,failed,10289.12,14
PAY0002977,BKG0002977,upi,success,14640.3,23
PAY0002978,BKG0002978,upi,success,12879.08,4
PAY0002979,BKG0002979,upi,success,20263.22,19
PAY0002980,BKG0002980,netbanking,success,22482.44,12
PAY0002981,BKG0002981,wallet,success,10229.91,17
PAY0002982,BKG0002982,card,success,6095.55,5
PAY0002983,BKG0002983,wallet,success,8268.72,14
PAY0002984,BKG0002984,upi,success,5018.93,1
PAY0002985,BKG0002985,card,success,7992.36,6
PAY0002986,BKG0002986,netbanking,success,4225.82,12
PAY0002987,BKG0002987,card,success,6799.42,4
PAY0002988,BKG0002988,card,success,6045.06,7
PAY0002989,BKG0002989,upi,success,5201.4,5
PAY0002990,BKG0002990,card,success,34400.93,16
PAY0002991,BKG0002991,netbanking,success,22231.35,2
PAY0002992,BKG0002992,card,success,13325.87,25
PAY0002993,BKG0002993,card,success,17150.68,19
PAY0002994,BKG0002994,card,success,25374.08,25
PAY0002995,BKG0002995,card,success,4365.22,9
PAY0002996,BKG0002996,upi,success,11462.32,20
PAY0002997,BKG0002997,upi,success,1559.54,11
PAY0002998,BKG0002998,upi,success,3569.13,4
PAY0002999,BKG0002999,upi,success,10043.04,8
PAY0003000,BKG0003000,card,success,5113.67,15
PAY0003001,BKG0003001,upi,success,2931.95,19
PAY0003002,BKG0003002,netbanking,success,6251.15,14
PAY0003003,BKG0003003,card,success,4953.72,23
PAY0003004,BKG0003004,upi,success,9276.9,13
PAY0003005,BKG0003005,netbanking,success,3312.0,12
PAY0003006,BKG0003006,netbanking,success,5633.51,26
PAY0003007,BKG0003007,upi,success,3646.57,12
PAY0003008,BKG0003008,card,refunded,14357.56,8
PAY0003009,BKG0003009,netbanking,success,4975.9,3
PAY0003010,BKG0003010,upi,failed,4213.2,6
PAY0003011,BKG0003011,netbanking,success,2496.27,13
PAY0003012,BKG0003012,wallet,success,3426.23,18
PAY0003013,BKG0003013,card,success,4090.19,9
PAY0003014,BKG0003014,wallet,success,4118.62,11
PAY0003015,BKG0003015,card,success,7028.42,25
PAY0003016,BKG0003016,card,success,5058.52,20
PAY0003017,BKG0003017,upi,success,2113.52,9
PAY0003018,BKG0003018,upi,success,3853.2,10
PAY0003019,BKG0003019,netbanking,success,14154.98,25
PAY0003020,BKG0003020,card,success,4663.11,26
PAY0003021,BKG0003021,card,success,39708.29,19
PAY0003022,BKG0003022,netbanking,success,6344.44,16
PAY0003023,BKG0003023,card,success,7740.5,15
PAY0003024,BKG0003024,upi,success,15042.42,1
PAY0003025,BKG0003025,card,success,7825.37,16
PAY0003026,BKG0003026,wallet,success,3773.54,7
PAY0003027,BKG0003027,upi,success,15296.82,6
PAY0003028,BKG0003028,upi,success,7788.24,13
PAY0003029,BKG0003029,upi,success,8807.22,12
PAY0003030,BKG0003030,wallet,success,1975.57,7
PAY0003031,BKG0003031,card,success,21241.88,7
PAY0003032,BKG0003032,wallet,success,24216.49,23
PAY0003033,BKG0003033,upi,success,5008.07,4
PAY0003034,BKG0003034,netbanking,success,3900.38,20
PAY0003035,BKG0003035,card,success,2991.2,2
PAY0003036,BKG0003036,upi,success,5062.16,9
PAY0003037,BKG0003037,upi,success,2727.8,10
PAY0003038,BKG0003038,upi,success,2606.9,11
PAY0003039,BKG0003039,card,success,20569.93,4
PAY0003040,BKG0003040,wallet,success,7713.34,25
PAY0003041,BKG0003041,card,success,16495.54,22
PAY0003042,BKG0003042,upi,success,25606.98,8
PAY0003043,BKG0003043,wallet,success,20684.38,12
PAY0003044,BKG0003044,card,success,15489.39,3
PAY0003045,BKG0003045,upi,success,4578.6,6
PAY0003046,BKG0003046,wallet,success,6526.01,17
PAY0003047,BKG0003047,upi,success,4707.15,25
PAY0003048,BKG0003048,upi,success,6056.31,6
PAY0003049,BKG0003049,upi,success,7170.56,5
PAY0003050,BKG0003050,upi,success,8655.1,17
PAY0003051,BKG0003051,upi,success,5938.66,17
PAY0003052,BKG0003052,netbanking,success,7666.23,10
PAY0003053,BKG0003053,wallet,success,28329.77,7
PAY0003054,BKG0003054,card,success,4400.09,4
PAY0003055,BKG0003055,wallet,success,4520.02,2
PAY0003056,BKG0003056,card,success,3759.49,4
PAY0003057,BKG0003057,card,success,6863.01,10
PAY0003058,BKG0003058,upi,success,3521.07,5
PAY0003059,BKG0003059,upi,success,3894.36,14
PAY0003060,BKG0003060,card,success,4442.32,7
PAY0003061,BKG0003061,upi,refunded,7962.17,16
PAY0003062,BKG0003062,wallet,success,16778.26,17
PAY0003063,BKG0003063,card,success,3782.11,14
PAY0003064,BKG0003064,wallet,success,7888.59,22
PAY0003065,BKG0003065,upi,refunded,4974.26,7
PAY0003066,BKG0003066,upi,success,24181.54,18
PAY0003067,BKG0003067,upi,success,13042.11,22
PAY0003068,BKG0003068,card,success,4108.1,12
PAY0003069,BKG0003069,wallet,success,3072.82,12
PAY0003070,BKG0003070,wallet,success,21140.74,9
PAY0003071,BKG0003071,upi,success,4753.39,10
PAY0003072,BKG0003072,upi,success,3622.16,18
PAY0003073,BKG0003073,upi,success,4131.15,3
PAY0003074,BKG0003074,upi,success,18514.96,7
PAY0003075,BKG0003075,netbanking,success,3092.96,10
PAY0003076,BKG0003076,upi,success,7014.15,6
PAY0003077,BKG0003077,card,success,4126.29,5
PAY0003078,BKG0003078,card,success,10828.98,8
PAY0003079,BKG0003079,netbanking,success,2413.41,14
PAY0003080,BKG0003080,netbanking,success,4372.4,17
PAY0003081,BKG0003081,card,success,6638.51,1
PAY0003082,BKG0003082,card,success,4933.02,17
PAY0003083,BKG0003083,upi,success,6046.87,9
PAY0003084,BKG0003084,card,success,6951.22,1
PAY0003085,BKG0003085,netbanking,success,22205.07,22
PAY0003086,BKG0003086,card,success,5243.19,4
PAY0003087,BKG0003087,card,success,1877.38,9
PAY0003088,BKG0003088,netbanking,failed,19307.85,10
PAY0003089,BKG0003089,card,success,19047.24,13
PAY0003090,BKG0003090,wallet,success,2907.13,12
PAY0003091,BKG0003091,card,success,29224.33,19
PAY0003092,BKG0003092,card,success,3895.82,22
PAY0003093,BKG0003093,upi,success,7311.24,24
PAY0003094,BKG0003094,upi,success,3947.02,15
PAY0003095,BKG0003095,card,success,5521.93,12
PAY0003096,BKG0003096,upi,success,6530.66,8
PAY0003097,BKG0003097,upi,success,4656.28,10
PAY0003098,BKG0003098,netbanking,success,4496.44,16
PAY0003099,BKG0003099,upi,success,3543.33,13
PAY0003100,BKG0003100,upi,success,3041.84,11
PAY0003101,BKG0003101,netbanking,success,35493.04,15
PAY0003102,BKG0003102,card,success,19390.84,7
PAY0003103,BKG0003103,upi,success,10636.2,20
PAY0003104,BKG0003104,card,success,5556.82,19
PAY0003105,BKG0003105,card,success,9317.38,2
PAY0003106,BKG0003106,card,success,7650.01,3
PAY0003107,BKG0003107,netbanking,success,4418.32,14
PAY0003108,BKG0003108,netbanking,success,2390.92,14
PAY0003109,BKG0003109,upi,failed,9056.15,25
PAY0003110,BKG0003110,upi,success,26715.99,3
PAY0003111,BKG0003111,netbanking,failed,34451.34,12
PAY0003112,BKG0003112,upi,success,4075.34,6
PAY0003113,BKG0003113,wallet,success,4547.08,2
PAY0003114,BKG0003114,card,success,9537.59,6
PAY0003115,BKG0003115,wallet,success,4618.58,6
PAY0003116,BKG0003116,wallet,success,40669.33,14
PAY0003117,BKG0003117,upi,success,5622.66,19
PAY0003118,BKG0003118,upi,success,2946.8,11
PAY0003119,BKG0003119,netbanking,success,8229.63,9
PAY0003120,BKG0003120,wallet,success,39136.32,21
PAY0003121,BKG0003121,wallet,success,4427.29,10
PAY0003122,BKG0003122,card,success,20427.98,17
PAY0003123,BKG0003123,card,success,6337.03,15
PAY0003124,BKG0003124,wallet,success,5525.71,18
PAY0003125,BKG0003125,netbanking,success,11700.94,21
PAY0003126,BKG0003126,upi,success,7381.67,23
PAY0003127,BKG0003127,upi,success,5983.96,23
PAY0003128,BKG0003128,netbanking,success,5634.22,10
PAY0003129,BKG0003129,upi,success,3050.32,10
PAY0003130,BKG0003130,wallet,success,4189.94,10
PAY0003131,BKG0003131,card,success,4268.86,22
PAY0003132,BKG0003132,upi,success,16073.36,12
PAY0003133,BKG0003133,upi,failed,5753.09,25
PAY0003134,BKG0003134,card,success,3464.66,16
PAY0003135,BKG0003135,card,success,28981.84,5
PAY0003136,BKG0003136,upi,success,16232.1,12
PAY0003137,BKG0003137,netbanking,success,3395.06,9
PAY0003138,BKG0003138,upi,success,4689.05,18
PAY0003139,BKG0003139,upi,success,4717.4,1
PAY0003140,BKG0003140,card,success,2668.62,7
PAY0003141,BKG0003141,upi,success,17560.98,8
PAY0003142,BKG0003142,netbanking,success,4779.24,7
PAY0003143,BKG0003143,upi,success,4313.88,4
PAY0003144,BKG0003144,upi,success,23049.27,2
PAY0003145,BKG0003145,upi,success,17680.09,16
PAY0003146,BKG0003146,card,success,3574.04,14
PAY0003147,BKG0003147,wallet,failed,3242.71,8
PAY0003148,BKG0003148,upi,success,18297.43,24
PAY0003149,BKG0003149,wallet,failed,4148.13,22
PAY0003150,BKG0003150,upi,success,23791.85,16
PAY0003151,BKG0003151,upi,success,28344.65,19
PAY0003152,BKG0003152,upi,success,4905.51,6
PAY0003153,BKG0003153,wallet,success,8731.64,14
PAY0003154,BKG0003154,card,refunded,3303.54,8
PAY0003155,BKG0003155,card,success,6598.89,5
PAY0003156,BKG0003156,card,success,12477.93,6
PAY0003157,BKG0003157,netbanking,success,7116.52,8
PAY0003158,BKG0003158,netbanking,success,15942.11,11
PAY0003159,BKG0003159,wallet,success,6618.92,25
PAY0003160,BKG0003160,wallet,success,16412.67,17
PAY0003161,BKG0003161,card,failed,4312.26,4
PAY0003162,BKG0003162,upi,success,4623.06,26
PAY0003163,BKG0003163,upi,success,4636.07,25
PAY0003164,BKG0003164,upi,failed,4512.27,4
PAY0003165,BKG0003165,upi,success,5932.36,4
PAY0003166,BKG0003166,upi,success,3586.4,19
PAY0003167,BKG0003167,card,success,18914.33,17
PAY0003168,BKG0003168,card,success,19336.78,17
PAY0003169,BKG0003169,netbanking,success,14620.16,17
PAY0003170,BKG0003170,card,success,32110.11,8
PAY0003171,BKG0003171,upi,refunded,9755.58,19
PAY0003172,BKG0003172,card,success,6441.5,12
PAY0003173,BKG0003173,upi,success,5070.56,4
PAY0003174,BKG0003174,wallet,success,4798.06,11
PAY0003175,BKG0003175,card,success,5287.43,14
PAY0003176,BKG0003176,upi,success,2908.79,8
PAY0003177,BKG0003177,upi,success,5594.13,6
PAY0003178,BKG0003178,upi,success,6285.98,25
PAY0003179,BKG0003179,netbanking,success,4092.39,2
PAY0003180,BKG0003180,upi,success,7827.41,18
PAY0003181,BKG0003181,card,success,4271.29,10
PAY0003182,BKG0003182,upi,success,2433.33,9
PAY0003183,BKG0003183,upi,success,13262.3,6
PAY0003184,BKG0003184,upi,success,22241.16,25
PAY0003185,BKG0003185,upi,success,3294.97,2
PAY0003186,BKG0003186,card,success,7193.12,15
PAY0003187,BKG0003187,netbanking,success,2699.18,3
PAY0003188,BKG0003188,card,refunded,4117.65,3
PAY0003189,BKG0003189,card,success,6908.47,10
PAY0003190,BKG0003190,card,success,13418.6,5
PAY0003191,BKG0003191,wallet,refunded,4221.53,14
PAY0003192,BKG0003192,upi,success,7840.66,11
PAY0003193,BKG0003193,upi,success,5057.48,9
PAY0003194,BKG0003194,wallet,success,7776.21,23
PAY0003195,BKG0003195,card,failed,14655.99,25
PAY0003196,BKG0003196,upi,success,6433.61,15
PAY0003197,BKG0003197,upi,success,17828.33,14
PAY0003198,BKG0003198,card,success,5624.06,8
PAY0003199,BKG0003199,upi,success,3519.24,3
PAY0003200,BKG0003200,netbanking,success,15173.09,7
PAY0003201,BKG0003201,card,success,6994.47,2
PAY0003202,BKG0003202,upi,success,3670.56,3
PAY0003203,BKG0003203,netbanking,success,4116.26,10
PAY0003204,BKG0003204,upi,success,9198.11,4
PAY0003205,BKG0003205,card,success,4559.54,4
PAY0003206,BKG0003206,card,success,26695.55,26
PAY0003207,BKG0003207,card,success,13103.45,13
PAY0003208,BKG0003208,upi,success,3489.07,22
PAY0003209,BKG0003209,wallet,success,5969.29,9
PAY0003210,BKG0003210,upi,refunded,6419.25,10
PAY0003211,BKG0003211,upi,success,10153.72,4
PAY0003212,BKG0003212,upi,success,6085.45,11
PAY0003213,BKG0003213,card,success,3492.44,20
PAY0003214,BKG0003214,upi,success,5054.94,10
PAY0003215,BKG0003215,wallet,success,4113.2,14
PAY0003216,BKG0003216,upi,success,5404.55,17
PAY0003217,BKG0003217,upi,success,6360.21,13
PAY0003218,BKG0003218,wallet,success,8148.41,5
PAY0003219,BKG0003219,card,success,3499.03,6
PAY0003220,BKG0003220,card,success,8412.29,21
PAY0003221,BKG0003221,upi,success,8333.06,26
PAY0003222,BKG0003222,upi,success,4294.57,12
PAY0003223,BKG0003223,netbanking,success,5281.54,21
PAY0003224,BKG0003224,netbanking,success,6582.6,15
PAY0003225,BKG0003225,netbanking,failed,10373.36,5
PAY0003226,BKG0003226,netbanking,success,10554.66,15
PAY0003227,BKG0003227,wallet,success,3717.14,26
PAY0003228,BKG0003228,upi,success,15440.77,24
PAY0003229,BKG0003229,netbanking,success,3501.78,12
PAY0003230,BKG0003230,upi,success,4559.9,11
PAY0003231,BKG0003231,wallet,failed,26479.91,7
PAY0003232,BKG0003232,upi,success,5339.85,2
PAY0003233,BKG0003233,card,success,4498.42,5
PAY0003234,BKG0003234,upi,success,5001.06,1
PAY0003235,BKG0003235,wallet,success,3065.57,11
PAY0003236,BKG0003236,card,success,4997.71,9
PAY0003237,BKG0003237,upi,success,17250.64,4
PAY0003238,BKG0003238,card,success,3257.68,2
PAY0003239,BKG0003239,card,success,16980.19,22
PAY0003240,BKG0003240,upi,failed,4827.35,7
PAY0003241,BKG0003241,upi,success,4936.77,8
PAY0003242,BKG0003242,upi,success,4039.07,7
PAY0003243,BKG0003243,upi,success,6323.9,8
PAY0003244,BKG0003244,card,success,4578.6,4
PAY0003245,BKG0003245,upi,success,25307.68,18
PAY0003246,BKG0003246,card,success,5758.17,10
PAY0003247,BKG0003247,card,success,1835.61,10
PAY0003248,BKG0003248,upi,success,4071.58,7
PAY0003249,BKG0003249,upi,success,4808.86,14
PAY0003250,BKG0003250,upi,success,13278.94,15
PAY0003251,BKG0003251,netbanking,success,5089.0,9
PAY0003252,BKG0003252,upi,success,17283.31,25
PAY0003253,BKG0003253,netbanking,success,2699.12,2
PAY0003254,BKG0003254,card,success,5506.86,13
PAY0003255,BKG0003255,card,success,7360.61,24
PAY0003256,BKG0003256,upi,success,18210.74,21
PAY0003257,BKG0003257,upi,success,5789.77,26
PAY0003258,BKG0003258,upi,success,12643.5,6
PAY0003259,BKG0003259,netbanking,success,19026.82,12
PAY0003260,BKG0003260,netbanking,success,3956.08,26
PAY0003261,BKG0003261,netbanking,success,14558.09,3
PAY0003262,BKG0003262,upi,success,14332.1,19
PAY0003263,BKG0003263,card,success,4018.33,10
PAY0003264,BKG0003264,upi,success,9989.75,7
PAY0003265,BKG0003265,card,success,53074.59,17
PAY0003266,BKG0003266,upi,success,15325.35,23
PAY0003267,BKG0003267,upi,success,15961.75,9
PAY0003268,BKG0003268,upi,success,3596.3,14
PAY0003269,BKG0003269,netbanking,success,27751.91,10
PAY0003270,BKG0003270,card,success,28227.01,12
PAY0003271,BKG0003271,card,success,18290.69,21
PAY0003272,BKG0003272,upi,success,31209.06,6
PAY0003273,BKG0003273,upi,success,6152.05,24
PAY0003274,BKG0003274,upi,success,4148.58,4
PAY0003275,BKG0003275,upi,success,2404.08,10
PAY0003276,BKG0003276,card,success,4741.83,19
PAY0003277,BKG0003277,upi,success,4906.84,8
PAY0003278,BKG0003278,card,success,3490.61,1
PAY0003279,BKG0003279,wallet,success,23031.11,22
PAY0003280,BKG0003280,netbanking,success,4536.26,10
PAY0003281,BKG0003281,card,success,5071.24,26
PAY0003282,BKG0003282,upi,success,4504.99,12
PAY0003283,BKG0003283,upi,success,5456.63,10
PAY0003284,BKG0003284,card,success,7933.21,14
PAY0003285,BKG0003285,upi,success,15588.53,24
PAY0003286,BKG0003286,card,success,3661.22,14
PAY0003287,BKG0003287,netbanking,success,20268.11,3
PAY0003288,BKG0003288,upi,success,14899.42,9
PAY0003289,BKG0003289,upi,success,18253.46,23
PAY0003290,BKG0003290,upi,success,12789.12,23
PAY0003291,BKG0003291,upi,success,8427.26,23
PAY0003292,BKG0003292,card,success,4993.3,1
PAY0003293,BKG0003293,upi,refunded,3636.74,17
PAY0003294,BKG0003294,card,success,7887.84,6
PAY0003295,BKG0003295,card,success,38851.8,21
PAY0003296,BKG0003296,upi,success,6862.12,15
PAY0003297,BKG0003297,upi,success,4061.1,15
PAY0003298,BKG0003298,upi,success,6391.92,13
PAY0003299,BKG0003299,card,success,24832.8,19
PAY0003300,BKG0003300,card,success,2913.55,12
PAY0003301,BKG0003301,upi,success,5596.5,15
PAY0003302,BKG0003302,wallet,success,9294.82,26
PAY0003303,BKG0003303,upi,success,4272.98,24
PAY0003304,BKG0003304,netbanking,success,5498.77,18
PAY0003305,BKG0003305,wallet,success,19616.48,22
PAY0003306,BKG0003306,upi,success,33801.14,16
PAY0003307,BKG0003307,card,success,5347.9,22
PAY0003308,BKG0003308,netbanking,success,5529.67,24
PAY0003309,BKG0003309,card,refunded,11612.07,15
PAY0003310,BKG0003310,card,success,10132.89,21
PAY0003311,BKG0003311,upi,success,29118.92,17
PAY0003312,BKG0003312,upi,success,31715.64,3
PAY0003313,BKG0003313,upi,success,27589.23,17
PAY0003314,BKG0003314,card,success,3851.86,3
PAY0003315,BKG0003315,wallet,success,13904.81,25
PAY0003316,BKG0003316,card,success,4593.92,12
PAY0003317,BKG0003317,netbanking,success,5907.25,23
PAY0003318,BKG0003318,card,failed,6054.73,10
PAY0003319,BKG0003319,upi,success,27227.73,12
PAY0003320,BKG0003320,wallet,success,2605.86,24
PAY0003321,BKG0003321,upi,success,5022.57,25
PAY0003322,BKG0003322,netbanking,success,9254.31,19
PAY0003323,BKG0003323,upi,success,12426.06,7
PAY0003324,BKG0003324,card,success,7862.63,21
PAY0003325,BKG0003325,card,success,5809.22,8
PAY0003326,BKG0003326,card,success,2689.61,22
PAY0003327,BKG0003327,upi,success,3106.51,25
PAY0003328,BKG0003328,upi,success,3988.48,7
PAY0003329,BKG0003329,card,success,22229.7,19
PAY0003330,BKG0003330,wallet,success,23173.66,16
PAY0003331,BKG0003331,wallet,success,9573.67,4
PAY0003332,BKG0003332,upi,success,9065.34,8
PAY0003333,BKG0003333,upi,success,8202.28,2
PAY0003334,BKG0003334,upi,success,7942.57,4
PAY0003335,BKG0003335,upi,success,10571.79,20
PAY0003336,BKG0003336,upi,success,11257.98,14
PAY0003337,BKG0003337,card,success,8312.45,19
PAY0003338,BKG0003338,netbanking,success,31941.96,3
PAY0003339,BKG0003339,upi,success,15357.93,1
PAY0003340,BKG0003340,card,success,7104.99,15
PAY0003341,BKG0003341,upi,success,9666.43,21
PAY0003342,BKG0003342,card,success,3375.29,23
PAY0003343,BKG0003343,upi,success,15561.35,13
PAY0003344,BKG0003344,card,success,10281.68,11
PAY0003345,BKG0003345,card,success,3190.66,2
PAY0003346,BKG0003346,wallet,success,10757.33,13
PAY0003347,BKG0003347,upi,success,3318.6,3
PAY0003348,BKG0003348,upi,refunded,6778.55,5
PAY0003349,BKG0003349,card,success,33783.92,16
PAY0003350,BKG0003350,card,success,7003.72,13
PAY0003351,BKG0003351,netbanking,success,5810.24,20
PAY0003352,BKG0003352,card,success,6323.65,12
PAY0003353,BKG0003353,upi,success,9363.63,3
PAY0003354,BKG0003354,upi,success,12568.34,19
PAY0003355,BKG0003355,card,success,17146.79,7
PAY0003356,BKG0003356,upi,success,13471.34,22
PAY0003357,BKG0003357,netbanking,success,2650.88,11
PAY0003358,BKG0003358,upi,success,3766.9,20
PAY0003359,BKG0003359,netbanking,success,14334.6,5
PAY0003360,BKG0003360,netbanking,failed,3136.59,5
PAY0003361,BKG0003361,netbanking,success,8232.8,4
PAY0003362,BKG0003362,card,success,14232.52,21
PAY0003363,BKG0003363,card,success,2117.03,10
PAY0003364,BKG0003364,upi,success,38478.64,7
PAY0003365,BKG0003365,netbanking,success,5489.53,2
PAY0003366,BKG0003366,upi,success,5879.39,9
PAY0003367,BKG0003367,upi,success,23751.1,3
PAY0003368,BKG0003368,card,success,4673.36,5
PAY0003369,BKG0003369,upi,success,4462.69,9
PAY0003370,BKG0003370,upi,success,3960.01,6
PAY0003371,BKG0003371,netbanking,success,35257.59,5
PAY0003372,BKG0003372,wallet,success,3625.26,14
PAY0003373,BKG0003373,card,refunded,14903.74,17
PAY0003374,BKG0003374,card,success,4941.0,8
PAY0003375,BKG0003375,upi,success,5910.08,13
PAY0003376,BKG0003376,upi,success,22235.38,22
PAY0003377,BKG0003377,netbanking,success,15441.02,8
PAY0003378,BKG0003378,wallet,success,3096.97,11
PAY0003379,BKG0003379,upi,success,4218.33,7
PAY0003380,BKG0003380,upi,success,4024.1,6
PAY0003381,BKG0003381,card,success,2971.84,24
PAY0003382,BKG0003382,upi,success,6370.69,21
PAY0003383,BKG0003383,upi,success,20142.98,12
PAY0003384,BKG0003384,upi,success,7262.74,13
PAY0003385,BKG0003385,card,success,55168.32,8
PAY0003386,BKG0003386,upi,success,5414.55,22
PAY0003387,BKG0003387,upi,success,18212.57,3
PAY0003388,BKG0003388,upi,success,4249.88,3
PAY0003389,BKG0003389,card,success,6868.58,14
PAY0003390,BKG0003390,card,success,6211.28,19
PAY0003391,BKG0003391,netbanking,refunded,16473.11,24
PAY0003392,BKG0003392,card,failed,22118.53,25
PAY0003393,BKG0003393,card,failed,34716.14,14
PAY0003394,BKG0003394,wallet,success,2634.81,11
PAY0003395,BKG0003395,upi,success,5810.81,13
PAY0003396,BKG0003396,netbanking,success,6016.59,12
PAY0003397,BKG0003397,card,success,7890.21,4
PAY0003398,BKG0003398,upi,success,17586.5,10
PAY0003399,BKG0003399,card,success,17650.86,22
PAY0003400,BKG0003400,netbanking,success,13618.01,16
PAY0003401,BKG0003401,wallet,success,7267.03,25
PAY0003402,BKG0003402,card,success,2687.24,9
PAY0003403,BKG0003403,card,failed,3303.44,13
PAY0003404,BKG0003404,upi,success,4335.93,26
PAY0003405,BKG0003405,wallet,success,2700.32,8
PAY0003406,BKG0003406,netbanking,success,3457.9,22
PAY0003407,BKG0003407,upi,failed,6373.41,10
PAY0003408,BKG0003408,card,success,13788.36,14
PAY0003409,BKG0003409,upi,success,30428.42,3
PAY0003410,BKG0003410,wallet,success,8073.71,15
PAY0003411,BKG0003411,card,success,3972.17,7
PAY0003412,BKG0003412,upi,success,2722.1,9
PAY0003413,BKG0003413,upi,success,3330.7,15
PAY0003414,BKG0003414,wallet,success,4108.33,12
PAY0003415,BKG0003415,card,success,14280.31,25
PAY0003416,BKG0003416,card,success,26561.5,15
PAY0003417,BKG0003417,upi,success,26128.02,25
PAY0003418,BKG0003418,card,refunded,6766.27,10
PAY0003419,BKG0003419,upi,success,6204.35,7
PAY0003420,BKG0003420,card,success,5131.42,7
PAY0003421,BKG0003421,upi,success,11909.6,10
PAY0003422,BKG0003422,netbanking,success,3416.8,15
PAY0003423,BKG0003423,upi,success,27230.59,18
PAY0003424,BKG0003424,upi,success,4567.82,18
PAY0003425,BKG0003425,upi,success,5597.83,12
PAY0003426,BKG0003426,wallet,success,11851.15,3
PAY0003427,BKG0003427,wallet,success,4092.15,20
PAY0003428,BKG0003428,wallet,success,42069.13,3
PAY0003429,BKG0003429,wallet,success,6470.7,13
PAY0003430,BKG0003430,card,success,10924.45,9
PAY0003431,BKG0003431,upi,success,52133.59,9
PAY0003432,BKG0003432,upi,success,8924.39,21
PAY0003433,BKG0003433,upi,success,4308.47,25
PAY0003434,BKG0003434,upi,success,7283.85,18
PAY0003435,BKG0003435,upi,success,7323.04,2
PAY0003436,BKG0003436,upi,success,29741.27,13
PAY0003437,BKG0003437,wallet,success,4997.44,11
PAY0003438,BKG0003438,netbanking,failed,20207.41,24
PAY0003439,BKG0003439,wallet,success,11415.02,5
PAY0003440,BKG0003440,upi,success,2911.77,14
PAY0003441,BKG0003441,upi,success,4127.2,11
PAY0003442,BKG0003442,netbanking,success,5156.29,25
PAY0003443,BKG0003443,netbanking,success,6911.68,4
PAY0003444,BKG0003444,card,success,4749.32,11
PAY0003445,BKG0003445,upi,success,6339.0,13
PAY0003446,BKG0003446,card,success,5874.18,6
PAY0003447,BKG0003447,card,success,8947.03,18
PAY0003448,BKG0003448,upi,success,17679.78,17
PAY0003449,BKG0003449,upi,success,4750.38,2
PAY0003450,BKG0003450,upi,success,4802.71,10
